location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Niue,2020-01-06,-0.355,1.178,0.109,-0.355,-1.024,NA,FALSE
Netherlands,2020-01-06,0,0,0,0,0,NA,TRUE
Norway,2020-01-06,0,0,0,0,0,NA,TRUE
Nepal,2020-01-06,0.368,0.857,0.368,-0.087,-0.363,NA,FALSE
Nauru,2020-01-06,-1.375,0.965,-0.046,-1.375,-2.022,NA,FALSE
New Zealand,2020-01-06,0,0,0,0,0,NA,TRUE
Oman,2020-01-06,0,0,0,0,0,NA,TRUE
Pakistan,2020-01-06,0.603,0.603,0.603,0.003,-0.17,NA,FALSE
Panama,2020-01-06,0,0,0,0,0,NA,TRUE
Pitcairn,2020-01-06,-0.435,1.136,0.102,-0.435,-1.027,NA,FALSE
Peru,2020-01-06,0,0,0,0,0,NA,TRUE
Philippines,2020-01-06,0,0,0,0,0,NA,TRUE
Palau,2020-01-06,-1.552,0.883,-0.069,-1.552,-1.975,NA,FALSE
Papua New Guinea,2020-01-06,-0.417,1.06,0.079,-0.484,-1.29,NA,FALSE
Poland,2020-01-06,0,0,0,0,0,NA,TRUE
North Korea,2020-01-06,-0.18,0.983,0.109,-0.243,-0.593,NA,FALSE
Portugal,2020-01-06,0,0,0,0,0,NA,TRUE
Paraguay,2020-01-06,0,0,0,0,0,NA,TRUE
Palestinian Territories,2020-01-06,0,0,0,0,0,NA,TRUE
French Polynesia,2020-01-06,0,0,0,0,0,NA,TRUE
Qatar,2020-01-06,0,0,0,0,0,NA,TRUE
Romania,2020-01-06,0,0,0,0,0,NA,TRUE
Russia,2020-01-06,0,0,0,0,0,NA,TRUE
Rwanda,2020-01-06,0.222,0.744,0.222,-0.062,-0.6,NA,FALSE
Saudi Arabia,2020-01-06,-0.044,0.35,0.062,-0.114,-0.298,NA,FALSE
Sudan,2020-01-06,0.549,0.666,0.549,0.064,-0.127,NA,FALSE
Senegal,2020-01-06,-0.317,0.894,0.219,-0.317,-0.441,NA,FALSE
Singapore,2020-01-06,0,0,0,0,0,NA,TRUE
St. Helena Ascension and Tristan da Cunha,2020-01-06,-0.54,1.527,0.34,-0.54,-2.413,NA,FALSE
Solomon Islands,2020-01-06,-0.416,1.231,0.199,-0.467,-1.105,NA,FALSE
Sierra Leone,2020-01-06,-0.302,1.044,0.233,-0.302,-0.464,NA,FALSE
El Salvador,2020-01-06,0,0,0,0,0,NA,TRUE
San Marino,2020-01-06,0,0,0,0,0,NA,TRUE
Somalia,2020-01-06,0.285,0.961,0.366,-0.009,-0.471,NA,FALSE
St. Pierre and Miquelon,2020-01-06,-0.382,1.099,0.153,-0.382,-1.078,NA,FALSE
Serbia,2020-01-06,0,0,0,0,0,NA,TRUE
South Sudan,2020-01-06,1.325,1.518,1.325,0.081,-0.566,NA,FALSE
São Tomé and Príncipe,2020-01-06,-0.271,1.103,0.114,-0.271,-0.496,NA,FALSE
Suriname,2020-01-06,-0.307,0.229,-0.108,-0.307,-0.516,NA,FALSE
Slovakia,2020-01-06,0,0,0,0,0,NA,TRUE
Slovenia,2020-01-06,0,0,0,0,0,NA,TRUE
Sweden,2020-01-06,0,0,0,0,0,NA,TRUE
Eswatini,2020-01-06,0.396,0.543,0.396,-0.03,-0.294,NA,FALSE
Sint Maarten,2020-01-06,-0.13,1.111,0.113,-0.331,-1.112,NA,FALSE
Seychelles,2020-01-06,0,0,0,0,0,NA,TRUE
Syria,2020-01-06,-0.091,0.393,0.057,-0.178,-0.358,NA,FALSE
Turks and Caicos Islands,2020-01-06,-0.173,0.8,0.015,-0.289,-0.638,NA,FALSE
Chad,2020-01-06,0.231,0.761,0.231,-0.081,-0.589,NA,FALSE
Togo,2020-01-06,0.153,0.75,0.153,-0.177,-0.646,NA,FALSE
Thailand,2020-01-06,0,0,0,0,0,NA,TRUE
Tajikistan,2020-01-06,0,0,0,0,0,NA,TRUE
Tokelau,2020-01-06,-0.214,1.183,0.115,-0.318,-1.026,NA,FALSE
Turkmenistan,2020-01-06,-0.228,0.713,0.113,-0.228,-0.495,NA,FALSE
Timor-Leste,2020-01-06,-0.293,1.233,0.387,-0.293,-0.379,NA,FALSE
Tonga,2020-01-06,-0.001,0.78,0.171,-0.194,-0.458,NA,FALSE
Trinidad and Tobago,2020-01-06,-0.489,0.008,-0.219,-0.489,-0.638,NA,FALSE
Tunisia,2020-01-06,0,0,0,0,0,NA,TRUE
Turkey,2020-01-06,-0.277,0.145,-0.036,-0.277,-0.946,NA,FALSE
Tuvalu,2020-01-06,-0.28,1.468,0.254,-0.28,-0.783,NA,FALSE
Taiwan,2020-01-06,0,0,0,0,0,NA,TRUE
Tanzania,2020-01-06,0.583,0.89,0.583,0,-0.475,NA,FALSE
Uganda,2020-01-06,0.151,0.852,0.2,-0.085,-0.442,NA,FALSE
Ukraine,2020-01-06,0,0,0,0,0,NA,TRUE
Uruguay,2020-01-06,0,0,0,0,0,NA,TRUE
United States,2020-01-06,0,0,0,0,0,NA,TRUE
Uzbekistan,2020-01-06,0,0,0,0,0,NA,TRUE
Vatican,2020-01-06,-0.373,1.117,0.15,-0.373,-0.977,NA,FALSE
Saint Vincent and the Grenadines,2020-01-06,-0.284,0.75,-0.053,-0.317,-0.585,NA,FALSE
Venezuela,2020-01-06,-0.203,0.487,0.1,-0.203,-0.313,NA,FALSE
Virgin Islands (British),2020-01-06,-0.241,0.995,0.047,-0.303,-0.713,NA,FALSE
Vietnam,2020-01-06,0.272,0.49,0.272,-0.102,-0.38,NA,FALSE
Vanuatu,2020-01-06,-0.553,1.085,0.016,-0.553,-1.196,NA,FALSE
Wallis and Futuna,2020-01-06,-0.187,1.189,0.118,-0.288,-1.004,NA,FALSE
Samoa,2020-01-06,-0.037,1.064,0.172,-0.218,-0.569,NA,FALSE
Yemen,2020-01-06,0.304,0.508,0.304,0.024,-0.142,NA,FALSE
South Africa,2020-01-06,0,0,0,0,0,NA,TRUE
Zambia,2020-01-06,-0.31,0.827,0.253,-0.31,-0.399,NA,FALSE
Zimbabwe,2020-01-06,0.369,0.47,0.369,-0.008,-0.197,NA,FALSE
European Union,2020-01-06,0,0,0,0,0,NA,TRUE
Aruba,2020-01-13,0,0,0,0,0,NA,TRUE
Afghanistan,2020-01-13,-0.377,0.483,0.051,-0.377,-0.481,NA,FALSE
Angola,2020-01-13,0.355,1.889,0.562,-0.054,-0.558,NA,FALSE
Anguilla,2020-01-13,-0.189,1.759,0.502,-0.313,-1.283,NA,FALSE
Albania,2020-01-13,0,0,0,0,0,NA,TRUE
Andorra,2020-01-13,0,0,0,0,0,NA,TRUE
United Arab Emirates,2020-01-13,-0.117,0.363,0.046,-0.178,-0.393,NA,FALSE
Argentina,2020-01-13,0,0,0,0,0,NA,TRUE
Armenia,2020-01-13,-0.58,0.601,-0.122,-0.58,-0.706,NA,FALSE
Antigua and Barbuda,2020-01-13,0,0,0,0,0,NA,TRUE
Australia,2020-01-13,0,0,0,0,0,NA,TRUE
Austria,2020-01-13,0,0,0,0,0,NA,TRUE
Azerbaijan,2020-01-13,-0.004,0.247,0.033,-0.174,-0.517,NA,FALSE
Burundi,2020-01-13,0.524,1.478,0.524,-0.005,-0.834,NA,FALSE
Belgium,2020-01-13,0,0,0,0,0,NA,TRUE
Benin,2020-01-13,-0.655,1.158,0.119,-0.655,-1.168,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-13,-0.191,1.886,0.584,-0.256,-1.607,NA,FALSE
Burkina Faso,2020-01-13,-0.667,1.042,0.202,-0.667,-0.667,NA,FALSE
Bangladesh,2020-01-13,0.794,0.967,0.794,-0.089,-0.603,NA,FALSE
Bulgaria,2020-01-13,0,0,0,0,0,NA,TRUE
Bahrain,2020-01-13,-0.223,0.853,-0.05,-0.324,-0.787,NA,FALSE
Bahamas,2020-01-13,-0.318,1.331,0.093,-0.466,-0.99,NA,FALSE
Bosnia,2020-01-13,0,0,0,0,0,NA,TRUE
Belarus,2020-01-13,0,0,0,0,0,NA,TRUE
Belize,2020-01-13,0,0,0,0,0,NA,TRUE
Bermuda,2020-01-13,0,0,0,0,0,NA,TRUE
Bolivia,2020-01-13,0,0,0,0,0,NA,TRUE
Brazil,2020-01-13,0,0,0,0,0,NA,TRUE
Barbados,2020-01-13,0,0,0,0,0,NA,TRUE
Brunei,2020-01-13,0,0,0,0,0,NA,TRUE
Bhutan,2020-01-13,-0.062,0.521,-0.056,-0.385,-0.711,NA,FALSE
Botswana,2020-01-13,-0.414,0.626,0.176,-0.414,-0.886,NA,FALSE
Central African Republic,2020-01-13,-0.398,1.921,0.474,-0.398,-0.616,NA,FALSE
Canada,2020-01-13,0,0,0,0,0,NA,TRUE
Switzerland,2020-01-13,0,0,0,0,0,NA,TRUE
Chile,2020-01-13,0,0,0,0,0,NA,TRUE
China,2020-01-13,-1.587,-1.587,-1.587,-1.587,-1.587,NA,TRUE
Ivory Coast,2020-01-13,-0.656,0.951,0.123,-0.656,-0.901,NA,FALSE
Cameroon,2020-01-13,0.337,1.082,0.337,-0.161,-0.915,NA,FALSE
Congo,2020-01-13,0.898,1.552,0.898,0.034,-0.493,NA,FALSE
Congo-Brazzaville,2020-01-13,0.581,1.449,0.581,-0.068,-0.646,NA,FALSE
Cook Islands,2020-01-13,-0.535,1.656,0.174,-0.535,-1.465,NA,FALSE
Colombia,2020-01-13,0,0,0,0,0,NA,TRUE
Comoros,2020-01-13,0.424,1.725,0.438,-0.191,-0.602,NA,FALSE
Cape Verde,2020-01-13,-0.52,0.844,-0.065,-0.52,-0.777,NA,FALSE
Costa Rica,2020-01-13,0,0,0,0,0,NA,TRUE
Cuba,2020-01-13,0,0,0,0,0,NA,TRUE
Curaçao,2020-01-13,-0.042,2.101,0.509,-0.235,-0.826,NA,FALSE
Cayman Islands,2020-01-13,-0.277,1.635,0.376,-0.354,-1.021,NA,FALSE
Cyprus,2020-01-13,0,0,0,0,0,NA,TRUE
Czech Republic,2020-01-13,0,0,0,0,0,NA,TRUE
Germany,2020-01-13,0,0,0,0,0,NA,TRUE
Djibouti,2020-01-13,0.409,0.68,0.409,-0.263,-1.109,NA,FALSE
Dominica,2020-01-13,-0.222,1.313,0.279,-0.327,-0.879,NA,FALSE
Denmark,2020-01-13,0,0,0,0,0,NA,TRUE
Dominican Republic,2020-01-13,0,0,0,0,0,NA,TRUE
Algeria,2020-01-13,0,0,0,0,0,NA,TRUE
Ecuador,2020-01-13,0,0,0,0,0,NA,TRUE
Egypt,2020-01-13,0,0,0,0,0,NA,TRUE
Eritrea,2020-01-13,-0.212,1.344,0.219,-0.242,-1.194,NA,FALSE
Spain,2020-01-13,0,0,0,0,0,NA,TRUE
Estonia,2020-01-13,0,0,0,0,0,NA,TRUE
Ethiopia,2020-01-13,0.753,1.4,0.753,-0.054,-1.056,NA,FALSE
Finland,2020-01-13,0,0,0,0,0,NA,TRUE
Fiji,2020-01-13,-1.371,0.645,-0.254,-1.371,-2.311,NA,FALSE
Falkland Islands,2020-01-13,-0.468,3.043,0.836,-0.531,-1.972,NA,FALSE
France,2020-01-13,0,0,0,0,0,NA,TRUE
Faroe Islands,2020-01-13,0,0,0,0,0,NA,TRUE
Micronesia,2020-01-13,-0.102,2.586,0.492,-0.668,-2.411,NA,FALSE
Gabon,2020-01-13,0.387,1.696,0.387,-0.216,-0.639,NA,FALSE
Britain,2020-01-13,0,0,0,0,0,NA,TRUE
Georgia,2020-01-13,0,0,0,0,0,NA,TRUE
Guernsey,2020-01-13,-0.521,1.645,0.183,-0.521,-1.478,NA,FALSE
Ghana,2020-01-13,-0.47,1.163,0.102,-0.47,-1.04,NA,FALSE
Gibraltar,2020-01-13,0,0,0,0,0,NA,TRUE
Guinea,2020-01-13,0.243,1.216,0.243,-0.221,-0.659,NA,FALSE
The Gambia,2020-01-13,0.417,1.612,0.417,-0.231,-0.726,NA,FALSE
Guinea-Bissau,2020-01-13,0.583,2.266,0.738,-0.066,-0.581,NA,FALSE
Equatorial Guinea,2020-01-13,-0.319,1.466,0.221,-0.319,-1.134,NA,FALSE
Greece,2020-01-13,0,0,0,0,0,NA,TRUE
Grenada,2020-01-13,-0.327,1.522,0.242,-0.39,-0.912,NA,FALSE
Greenland,2020-01-13,0,0,0,0,0,NA,TRUE
Guatemala,2020-01-13,0,0,0,0,0,NA,TRUE
Guyana,2020-01-13,-0.208,0.808,0.062,-0.354,-0.935,NA,FALSE
Hong Kong,2020-01-13,0,0,0,0,0,NA,TRUE
Honduras,2020-01-13,0.945,1.636,0.945,0.04,-0.262,NA,FALSE
Croatia,2020-01-13,0,0,0,0,0,NA,TRUE
Haiti,2020-01-13,0.362,1.343,0.402,-0.143,-0.52,NA,FALSE
Hungary,2020-01-13,0,0,0,0,0,NA,TRUE
Indonesia,2020-01-13,0.81,1.38,0.81,-0.1,-0.447,NA,FALSE
Isle of Man,2020-01-13,-0.429,1.189,0.02,-0.446,-1.177,NA,FALSE
India,2020-01-13,-0.084,0.375,0.117,-0.173,-0.457,NA,FALSE
Ireland,2020-01-13,0,0,0,0,0,NA,TRUE
Iran,2020-01-13,0,0,0,0,0,NA,TRUE
Iraq,2020-01-13,0.049,0.528,0.068,-0.156,-0.413,NA,FALSE
Iceland,2020-01-13,0,0,0,0,0,NA,TRUE
Israel,2020-01-13,0,0,0,0,0,NA,TRUE
Italy,2020-01-13,0,0,0,0,0,NA,TRUE
Jamaica,2020-01-13,0,0,0,0,0,NA,TRUE
Jersey,2020-01-13,-0.521,1.645,0.16,-0.521,-1.478,NA,FALSE
Jordan,2020-01-13,0,0,0,0,0,NA,TRUE
Japan,2020-01-13,0,0,0,0,0,NA,TRUE
Kazakhstan,2020-01-13,0,0,0,0,0,NA,TRUE
Kenya,2020-01-13,0.669,2.11,0.73,0.032,-0.524,NA,FALSE
Kyrgyzstan,2020-01-13,0,0,0,0,0,NA,TRUE
Cambodia,2020-01-13,-0.292,0.798,0.134,-0.292,-0.852,NA,FALSE
Kiribati,2020-01-13,-1.223,1.731,0.299,-1.223,-2.729,NA,FALSE
Saint Kitts and Nevis,2020-01-13,-0.288,1.731,0.357,-0.329,-0.891,NA,FALSE
South Korea,2020-01-13,0,0,0,0,0,NA,TRUE
Kuwait,2020-01-13,0,0,0,0,0,NA,TRUE
Laos,2020-01-13,0.633,0.902,0.633,-0.155,-0.603,NA,FALSE
Lebanon,2020-01-13,0,0,0,0,0,NA,TRUE
Liberia,2020-01-13,-0.339,2.021,0.519,-0.339,-0.577,NA,FALSE
Libya,2020-01-13,-0.038,0.3,-0.007,-0.211,-0.529,NA,FALSE
Saint Lucia,2020-01-13,0.095,1.974,0.552,-0.187,-0.69,NA,FALSE
Liechtenstein,2020-01-13,0,0,0,0,0,NA,TRUE
Sri Lanka,2020-01-13,-0.394,0.486,-0.087,-0.394,-0.82,NA,FALSE
Lesotho,2020-01-13,0.124,1.493,0.652,0.036,-0.313,NA,FALSE
Lithuania,2020-01-13,0,0,0,0,0,NA,TRUE
Luxembourg,2020-01-13,0,0,0,0,0,NA,TRUE
Latvia,2020-01-13,0,0,0,0,0,NA,TRUE
Macau,2020-01-13,0,0,0,0,0,NA,TRUE
Morocco,2020-01-13,0.277,0.277,0.277,-0.179,-0.387,NA,FALSE
Monaco,2020-01-13,0,0,0,0,0,NA,TRUE
Moldova,2020-01-13,0,0,0,0,0,NA,TRUE
Madagascar,2020-01-13,-0.262,1.945,0.687,-0.262,-0.453,NA,FALSE
Maldives,2020-01-13,0,0,0,0,0,NA,TRUE
Mexico,2020-01-13,0,0,0,0,0,NA,TRUE
Marshall Islands,2020-01-13,-1.58,1.748,0.308,-1.58,-2.543,NA,FALSE
North Macedonia,2020-01-13,0,0,0,0,0,NA,TRUE
Mali,2020-01-13,-0.211,0.765,0.197,-0.211,-0.533,NA,FALSE
Malta,2020-01-13,0,0,0,0,0,NA,TRUE
Myanmar,2020-01-13,0.197,1.185,0.435,-0.154,-0.473,NA,FALSE
Montenegro,2020-01-13,0,0,0,0,0,NA,TRUE
Mongolia,2020-01-13,0,0,0,0,0,NA,TRUE
Mozambique,2020-01-13,0.705,1.137,0.705,-0.021,-0.246,NA,FALSE
Mauritania,2020-01-13,0.57,0.894,0.57,-0.099,-0.467,NA,FALSE
Montserrat,2020-01-13,-0.21,2.127,0.486,-0.32,-1.237,NA,FALSE
Mauritius,2020-01-13,0,0,0,0,0,NA,TRUE
Malawi,2020-01-13,-0.501,1.168,0.263,-0.501,-0.736,NA,FALSE
Malaysia,2020-01-13,0,0,0,0,0,NA,TRUE
Namibia,2020-01-13,-0.155,1.253,0.45,-0.155,-0.39,NA,FALSE
New Caledonia,2020-01-13,-2.969,1.2,-0.321,-2.969,-3.066,NA,FALSE
Niger,2020-01-13,0.714,0.824,0.714,-0.021,-0.333,NA,FALSE
Nigeria,2020-01-13,0.578,1.822,0.585,-0.022,-0.43,NA,FALSE
Nicaragua,2020-01-13,0,0,0,0,0,NA,TRUE
Niue,2020-01-13,-0.533,1.759,0.16,-0.533,-1.532,NA,FALSE
Netherlands,2020-01-13,0,0,0,0,0,NA,TRUE
Norway,2020-01-13,0,0,0,0,0,NA,TRUE
Nepal,2020-01-13,0.552,1.28,0.552,-0.122,-0.563,NA,FALSE
Nauru,2020-01-13,-2.063,1.439,-0.068,-2.063,-3.029,NA,FALSE
New Zealand,2020-01-13,0,0,0,0,0,NA,TRUE
Oman,2020-01-13,0,0,0,0,0,NA,TRUE
Pakistan,2020-01-13,0.903,0.903,0.903,0.004,-0.155,NA,FALSE
Panama,2020-01-13,0,0,0,0,0,NA,TRUE
Pitcairn,2020-01-13,-0.652,1.697,0.155,-0.652,-1.508,NA,FALSE
Peru,2020-01-13,0,0,0,0,0,NA,TRUE
Philippines,2020-01-13,0,0,0,0,0,NA,TRUE
Palau,2020-01-13,-2.329,1.317,-0.104,-2.329,-2.985,NA,FALSE
Papua New Guinea,2020-01-13,-0.626,1.557,0.112,-0.728,-1.93,NA,FALSE
Poland,2020-01-13,0,0,0,0,0,NA,TRUE
North Korea,2020-01-13,-0.28,1.517,0.169,-0.368,-0.903,NA,FALSE
Portugal,2020-01-13,0,0,0,0,0,NA,TRUE
Paraguay,2020-01-13,0,0,0,0,0,NA,TRUE
Palestinian Territories,2020-01-13,0,0,0,0,0,NA,TRUE
French Polynesia,2020-01-13,0,0,0,0,0,NA,TRUE
Qatar,2020-01-13,0,0,0,0,0,NA,TRUE
Romania,2020-01-13,0,0,0,0,0,NA,TRUE
Russia,2020-01-13,0,0,0,0,0,NA,TRUE
Rwanda,2020-01-13,0.333,1.119,0.333,-0.088,-0.879,NA,FALSE
Saudi Arabia,2020-01-13,-0.067,0.525,0.093,-0.178,-0.446,NA,FALSE
Sudan,2020-01-13,0.823,0.947,0.823,0.093,-0.192,NA,FALSE
Senegal,2020-01-13,-0.476,1.35,0.328,-0.476,-0.651,NA,FALSE
Singapore,2020-01-13,0,0,0,0,0,NA,TRUE
St. Helena Ascension and Tristan da Cunha,2020-01-13,-0.818,2.292,0.522,-0.818,-3.613,NA,FALSE
Solomon Islands,2020-01-13,-0.624,1.843,0.299,-0.667,-1.657,NA,FALSE
Sierra Leone,2020-01-13,-0.453,1.542,0.329,-0.453,-0.696,NA,FALSE
El Salvador,2020-01-13,0,0,0,0,0,NA,TRUE
San Marino,2020-01-13,0,0,0,0,0,NA,TRUE
Somalia,2020-01-13,0.427,1.444,0.532,-0.013,-0.709,NA,FALSE
St. Pierre and Miquelon,2020-01-13,-0.571,1.87,0.229,-0.571,-1.539,NA,FALSE
Serbia,2020-01-13,0,0,0,0,0,NA,TRUE
South Sudan,2020-01-13,1.987,2.307,1.987,0.129,-0.894,NA,FALSE
São Tomé and Príncipe,2020-01-13,-0.406,1.654,0.148,-0.406,-0.764,NA,FALSE
Suriname,2020-01-13,-0.468,0.405,-0.132,-0.478,-0.945,NA,FALSE
Slovakia,2020-01-13,0,0,0,0,0,NA,TRUE
Slovenia,2020-01-13,0,0,0,0,0,NA,TRUE
Sweden,2020-01-13,0,0,0,0,0,NA,TRUE
Eswatini,2020-01-13,0.567,0.722,0.567,-0.047,-0.437,NA,FALSE
Sint Maarten,2020-01-13,0.035,2.126,0.517,-0.315,-1.512,NA,FALSE
Seychelles,2020-01-13,0,0,0,0,0,NA,TRUE
Syria,2020-01-13,-0.137,0.59,0.087,-0.262,-0.527,NA,FALSE
Turks and Caicos Islands,2020-01-13,-0.111,1.756,0.375,-0.288,-0.975,NA,FALSE
Chad,2020-01-13,0.346,1.142,0.346,-0.147,-0.868,NA,FALSE
Togo,2020-01-13,0.229,1.122,0.229,-0.262,-0.963,NA,FALSE
Thailand,2020-01-13,0,0,0,0,0,NA,TRUE
Tajikistan,2020-01-13,0,0,0,0,0,NA,TRUE
Tokelau,2020-01-13,-0.321,1.774,0.176,-0.49,-1.487,NA,FALSE
Turkmenistan,2020-01-13,-0.341,1.12,0.175,-0.341,-0.745,NA,FALSE
Timor-Leste,2020-01-13,-0.439,1.836,0.57,-0.439,-0.569,NA,FALSE
Tonga,2020-01-13,-0.002,1.17,0.241,-0.285,-0.688,NA,FALSE
Trinidad and Tobago,2020-01-13,-0.742,0.239,-0.3,-0.742,-1.028,NA,FALSE
Tunisia,2020-01-13,0,0,0,0,0,NA,TRUE
Turkey,2020-01-13,-0.415,0.217,-0.043,-0.415,-1.415,NA,FALSE
Tuvalu,2020-01-13,-0.419,2.202,0.327,-0.419,-1.186,NA,FALSE
Taiwan,2020-01-13,0,0,0,0,0,NA,TRUE
Tanzania,2020-01-13,0.875,1.339,0.875,0.011,-0.701,NA,FALSE
Uganda,2020-01-13,0.227,1.277,0.293,-0.125,-0.654,NA,FALSE
Ukraine,2020-01-13,0,0,0,0,0,NA,TRUE
Uruguay,2020-01-13,0,0,0,0,0,NA,TRUE
United States,2020-01-13,0,0,0,0,0,NA,TRUE
Uzbekistan,2020-01-13,0,0,0,0,0,NA,TRUE
Vatican,2020-01-13,-0.56,1.675,0.226,-0.56,-1.466,NA,FALSE
Saint Vincent and the Grenadines,2020-01-13,-0.317,1.513,0.21,-0.373,-0.892,NA,FALSE
Venezuela,2020-01-13,-0.253,0.962,0.367,-0.253,-0.422,NA,FALSE
Virgin Islands (British),2020-01-13,-0.213,2.022,0.463,-0.297,-0.967,NA,FALSE
Vietnam,2020-01-13,0.409,0.734,0.409,-0.153,-0.574,NA,FALSE
Vanuatu,2020-01-13,-0.829,1.626,0.021,-0.829,-1.793,NA,FALSE
Wallis and Futuna,2020-01-13,-0.28,1.783,0.163,-0.44,-1.545,NA,FALSE
Samoa,2020-01-13,-0.056,1.596,0.261,-0.333,-0.892,NA,FALSE
Yemen,2020-01-13,0.456,0.762,0.456,0.045,-0.217,NA,FALSE
South Africa,2020-01-13,0,0,0,0,0,NA,TRUE
Zambia,2020-01-13,-0.465,1.271,0.379,-0.465,-0.597,NA,FALSE
Zimbabwe,2020-01-13,0.554,0.701,0.554,-0.018,-0.298,NA,FALSE
European Union,2020-01-13,0,0,0,0,0,NA,TRUE
Aruba,2020-01-20,0,0,0,0,0,NA,TRUE
Afghanistan,2020-01-20,-0.508,0.587,0.03,-0.508,-0.683,NA,FALSE
Angola,2020-01-20,0.459,2.582,0.815,-0.031,-0.7,NA,FALSE
Anguilla,2020-01-20,-0.27,2.277,0.569,-0.483,-1.752,NA,FALSE
Albania,2020-01-20,0,0,0,0,0,NA,TRUE
Andorra,2020-01-20,0,0,0,0,0,NA,TRUE
United Arab Emirates,2020-01-20,-0.191,0.502,0.036,-0.246,-0.475,NA,FALSE
Argentina,2020-01-20,0,0,0,0,0,NA,TRUE
Armenia,2020-01-20,-0.797,0.807,-0.21,-0.797,-1.059,NA,FALSE
Antigua and Barbuda,2020-01-20,0,0,0,0,0,NA,TRUE
Australia,2020-01-20,0,0,0,0,0,NA,TRUE
Austria,2020-01-20,0,0,0,0,0,NA,TRUE
Azerbaijan,2020-01-20,-0.045,0.273,0.012,-0.266,-0.733,NA,FALSE
Burundi,2020-01-20,0.685,2.08,0.685,0.002,-1.088,NA,FALSE
Belgium,2020-01-20,0,0,0,0,0,NA,TRUE
Benin,2020-01-20,-0.873,1.661,0.186,-0.873,-1.431,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-20,-0.29,2.402,0.607,-0.394,-2.216,NA,FALSE
Burkina Faso,2020-01-20,-0.888,1.524,0.371,-0.888,-0.888,NA,FALSE
Bangladesh,2020-01-20,1.06,1.325,1.06,-0.142,-0.81,NA,FALSE
Bulgaria,2020-01-20,0,0,0,0,0,NA,TRUE
Bahrain,2020-01-20,-0.298,1.139,-0.06,-0.432,-1.089,NA,FALSE
Bahamas,2020-01-20,-0.439,1.468,0.012,-0.661,-1.32,NA,FALSE
Bosnia,2020-01-20,0,0,0,0,0,NA,TRUE
Belarus,2020-01-20,0,0,0,0,0,NA,TRUE
Belize,2020-01-20,0,0,0,0,0,NA,TRUE
Bermuda,2020-01-20,0,0,0,0,0,NA,TRUE
Bolivia,2020-01-20,0,0,0,0,0,NA,TRUE
Brazil,2020-01-20,0,0,0,0,0,NA,TRUE
Barbados,2020-01-20,0,0,0,0,0,NA,TRUE
Brunei,2020-01-20,0,0,0,0,0,NA,TRUE
Bhutan,2020-01-20,-0.084,0.676,-0.084,-0.553,-0.958,NA,FALSE
Botswana,2020-01-20,-0.614,0.894,0.264,-0.614,-0.858,NA,FALSE
Central African Republic,2020-01-20,-0.531,2.175,0.63,-0.531,-0.811,NA,FALSE
Canada,2020-01-20,0,0,0,0,0,NA,TRUE
Switzerland,2020-01-20,0,0,0,0,0,NA,TRUE
Chile,2020-01-20,0,0,0,0,0,NA,TRUE
China,2020-01-20,-2.34,-2.34,-2.34,-2.34,-2.34,NA,TRUE
Ivory Coast,2020-01-20,-0.874,1.3,0.243,-0.874,-1.248,NA,FALSE
Cameroon,2020-01-20,0.358,1.42,0.401,-0.183,-1.166,NA,FALSE
Congo,2020-01-20,1.184,1.98,1.184,0.087,-0.624,NA,FALSE
Congo-Brazzaville,2020-01-20,0.683,1.834,0.701,-0.064,-0.807,NA,FALSE
Cook Islands,2020-01-20,-0.88,2.196,0.088,-0.88,-2.306,NA,FALSE
Colombia,2020-01-20,0,0,0,0,0,NA,TRUE
Comoros,2020-01-20,0.552,2.532,0.669,-0.246,-0.755,NA,FALSE
Cape Verde,2020-01-20,-0.71,1.063,-0.025,-0.71,-1.077,NA,FALSE
Costa Rica,2020-01-20,0,0,0,0,0,NA,TRUE
Cuba,2020-01-20,0,0,0,0,0,NA,TRUE
Curaçao,2020-01-20,-0.082,2.608,0.495,-0.355,-1.149,NA,FALSE
Cayman Islands,2020-01-20,-0.396,1.97,0.316,-0.539,-1.499,NA,FALSE
Cyprus,2020-01-20,0,0,0,0,0,NA,TRUE
Czech Republic,2020-01-20,0,0,0,0,0,NA,TRUE
Germany,2020-01-20,0,0,0,0,0,NA,TRUE
Djibouti,2020-01-20,0.545,0.927,0.545,-0.332,-1.413,NA,FALSE
Dominica,2020-01-20,-0.31,1.52,0.261,-0.486,-1.233,NA,FALSE
Denmark,2020-01-20,0,0,0,0,0,NA,TRUE
Dominican Republic,2020-01-20,0,0,0,0,0,NA,TRUE
Algeria,2020-01-20,0,0,0,0,0,NA,TRUE
Ecuador,2020-01-20,0,0,0,0,0,NA,TRUE
Egypt,2020-01-20,0,0,0,0,0,NA,TRUE
Eritrea,2020-01-20,-0.283,1.919,0.342,-0.319,-1.613,NA,FALSE
Spain,2020-01-20,0,0,0,0,0,NA,TRUE
Estonia,2020-01-20,0,0,0,0,0,NA,TRUE
Ethiopia,2020-01-20,0.996,1.824,0.996,-0.068,-1.39,NA,FALSE
Finland,2020-01-20,0,0,0,0,0,NA,TRUE
