location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Latin America and Caribbean,2021-12-06,1306.507,1357.214,1306.507,1264.748,1235.088,598.5,FALSE
Europe,2021-12-06,7018.622,7025.722,7018.622,6950.062,6910.233,3832.125,FALSE
Africa,2021-12-13,3081.42,4547.188,3324.87,2471.493,1588.326,141.125,FALSE
North America,2021-12-13,1843.876,1843.876,1843.876,1843.876,1843.876,1154,FALSE
Oceania,2021-12-13,40.038,60.249,42.682,29.7,18.874,11.25,FALSE
Asia,2021-12-13,8785.861,12236.022,8785.861,5716.143,3334.053,1286.875,FALSE
Latin America and Caribbean,2021-12-13,1251.386,1291.778,1251.386,1190.367,1154.657,530.125,FALSE
Europe,2021-12-13,6558.602,6571.193,6558.602,6498.567,6457.47,3675.75,FALSE
Africa,2021-12-20,4495.733,5949.179,4495.733,3166.222,2428.347,140.375,FALSE
North America,2021-12-20,1885.162,1885.162,1885.162,1885.162,1885.162,1224.625,FALSE
Oceania,2021-12-20,76.603,90.786,77.428,66.39,55.721,9.25,FALSE
Asia,2021-12-20,8789.487,11744.002,8789.487,5107.315,3223.271,1160.5,FALSE
Latin America and Caribbean,2021-12-20,1398.728,1444.562,1398.728,1346.917,1306.869,506.75,FALSE
Europe,2021-12-20,6120.13,6143.57,6121.21,6075.609,6046.916,3404.875,FALSE
Africa,2021-12-27,5399.54,6973.707,5399.54,3796.636,2938.408,194.875,FALSE
North America,2021-12-27,2098.79,2098.79,2098.79,2098.79,2098.79,1421.875,FALSE
Oceania,2021-12-27,50.796,65.032,52.437,40.978,32.5,10.75,FALSE
Asia,2021-12-27,8199.594,11116.249,8199.594,4341.566,2323.415,1186.625,FALSE
Latin America and Caribbean,2021-12-27,1359.586,1454.578,1359.586,1301.333,1260.973,450,FALSE
Europe,2021-12-27,5513.348,5541.94,5514.254,5483.541,5449.933,3028.125,FALSE
Africa,2022-01-03,5439.233,7667.422,5496.163,3845.378,2371.164,218.625,FALSE
North America,2022-01-03,2390.301,2390.301,2390.301,2390.301,2390.301,1221,FALSE
Oceania,2022-01-03,70.637,91.919,75.232,61.064,52.856,17.25,FALSE
Asia,2022-01-03,8374.863,18381.018,9252.988,5479.274,2417.711,1053,FALSE
Latin America and Caribbean,2022-01-03,3460.013,3598.968,3472.272,3353.791,3203.912,446.25,FALSE
Europe,2022-01-03,2814.731,2832.335,2814.731,2786.174,2766.68,2842,FALSE
Africa,2022-01-10,5191.786,7565.575,5310.856,3522.601,2384.249,350.25,FALSE
North America,2022-01-10,3178.896,3178.896,3178.896,3178.896,3178.896,1624.625,FALSE
Oceania,2022-01-10,119.336,141.259,123.952,108.642,100.923,35.625,FALSE
Asia,2022-01-10,15531.529,23818.433,16270.565,9950.989,4870.737,1001.75,FALSE
Latin America and Caribbean,2022-01-10,4086.309,4238.21,4086.309,3938.111,3765.458,605.125,FALSE
Europe,2022-01-10,2217.024,2230.025,2217.024,2186.311,2165.646,2649.75,FALSE
Africa,2022-01-17,4450.517,5979.171,4450.517,3008.46,2118.588,346.625,FALSE
North America,2022-01-17,3513.896,3513.896,3513.896,3513.896,3513.896,2065.125,FALSE
Oceania,2022-01-17,150.956,182.598,156.987,140.088,130.488,72.25,FALSE
Asia,2022-01-17,27864.482,44805.375,27864.482,14129.415,5713.069,1037.5,FALSE
Latin America and Caribbean,2022-01-17,5249.302,5430.407,5249.302,5031.029,4838.076,1000.5,FALSE
Europe,2022-01-17,2306.047,2308.128,2306.047,2271.204,2251.238,2804.375,FALSE
Africa,2022-01-24,3372.823,5595.446,3888.646,2783.448,2006.865,343.875,FALSE
North America,2022-01-24,3509.825,3509.825,3509.825,3509.825,3509.825,2332.5,FALSE
Oceania,2022-01-24,145.523,197.165,151.477,132.778,119.45,100.875,FALSE
Asia,2022-01-24,29360.602,47674.594,30611.802,15689.123,6779.635,1173.125,FALSE
Latin America and Caribbean,2022-01-24,6677.836,6807.349,6677.836,6470.586,6291.435,1476.375,FALSE
Europe,2022-01-24,2908.34,2926.062,2908.34,2879.6,2857.26,2805.375,FALSE
Africa,2022-01-31,3365.778,5580.345,3804.609,2707.702,1804.897,338,FALSE
North America,2022-01-31,2989.111,2989.111,2989.111,2989.111,2989.111,2644.5,FALSE
Oceania,2022-01-31,142.629,207.327,160.475,138.695,120.743,102.375,FALSE
Asia,2022-01-31,29289.904,51590.178,33781.623,17120.014,8610.921,1481.125,FALSE
Latin America and Caribbean,2022-01-31,5643.613,5759.815,5643.613,5451.725,5319.959,2007.625,FALSE
Europe,2022-01-31,3130.863,3145.683,3130.863,3086.727,3057.998,2890.375,FALSE
Africa,2022-02-07,3573.731,5723.474,3799.192,2696.794,1789.65,357,FALSE
North America,2022-02-07,2322.682,2322.682,2322.682,2322.682,2322.682,2623.125,FALSE
Oceania,2022-02-07,127.074,190.354,143.327,115.025,98.093,88.125,FALSE
Asia,2022-02-07,27087.857,53338.948,33468.805,15744.653,9091.953,2066.625,FALSE
Latin America and Caribbean,2022-02-07,3904.404,3987.266,3904.404,3729.453,3578.531,2243.5,FALSE
Europe,2022-02-07,4438.996,4699.875,4511.43,4378.762,4295.362,3131.625,FALSE
Africa,2022-02-14,3458.55,5677.939,3783.173,2657.79,1888.366,385,FALSE
North America,2022-02-14,1434.23,1434.23,1434.23,1434.23,1434.23,2430.125,FALSE
Oceania,2022-02-14,107.4,164.719,121.864,92.827,70.006,70.25,FALSE
Asia,2022-02-14,23272.211,47393.52,31872.56,13632.525,7770.316,2133.875,FALSE
Latin America and Caribbean,2022-02-14,3173.576,3343.671,3232.972,3108.602,2992.691,2226.375,FALSE
Europe,2022-02-14,4259.865,4468.082,4299.091,4146.942,4051.077,3184.75,FALSE
Africa,2022-02-21,3442.404,5568.241,3795.058,2776.461,1973.397,396,FALSE
North America,2022-02-21,792.468,792.468,792.468,792.468,792.468,2093.875,FALSE
Oceania,2022-02-21,85.854,150.69,102.966,75.502,58.297,55.125,FALSE
Asia,2022-02-21,19975.613,35317.407,22686.454,12412.064,7769.333,1922.25,FALSE
Latin America and Caribbean,2022-02-21,2483.214,2641.819,2528.697,2423.823,2324.189,1869,FALSE
Europe,2022-02-21,3349.36,3544.358,3397.418,3258.106,3157.669,3147.875,FALSE
Africa,2022-02-28,3265.904,4558.528,3456.594,2562.653,1844.295,219,FALSE
North America,2022-02-28,587.018,587.018,587.018,587.018,587.018,1772.25,FALSE
Oceania,2022-02-28,97.985,157.154,107.968,81.529,65.483,41.5,FALSE
Asia,2022-02-28,18319.81,33722.723,21440.747,12998.34,7613.382,1923.375,FALSE
Latin America and Caribbean,2022-02-28,1982.236,2086.116,1998.265,1938.554,1873.573,1525.25,FALSE
Europe,2022-02-28,2294.5,2828.313,2414.985,1921.617,1336.746,2785.125,FALSE
Africa,2022-03-07,2822.033,4401.323,3310.137,2112.412,1420.636,252.125,FALSE
North America,2022-03-07,158.545,158.545,158.545,158.545,158.545,1311.125,FALSE
Oceania,2022-03-07,72.35,129.226,77.463,55.69,38.561,27.625,FALSE
Asia,2022-03-07,17822.073,32798.344,20616.223,12699.431,8336.816,1948.25,FALSE
Latin America and Caribbean,2022-03-07,688.902,818.369,715.511,655.676,596.813,1103.75,FALSE
Europe,2022-03-07,2160.297,2663.794,2219.277,1790.904,1253.809,2438.625,FALSE
Africa,2022-03-14,2496.278,3900.517,2884.006,1892.996,1112.954,80.375,FALSE
North America,2022-03-14,122.031,122.031,122.031,122.031,122.031,1197.875,FALSE
Oceania,2022-03-14,97.657,129.402,101.676,86.328,70.252,29,FALSE
Asia,2022-03-14,15030.489,26058.647,15731.64,10691.933,7742.113,1798.625,FALSE
Latin America and Caribbean,2022-03-14,493.678,623.119,504.429,441.335,394.809,832.5,FALSE
Europe,2022-03-14,2578.963,3145.339,2615.504,2162.973,1644.936,2051,FALSE
Africa,2022-03-21,2539.054,4234.893,3010.712,1972.372,1241.004,70.125,FALSE
North America,2022-03-21,-124.055,-124.055,-124.055,-124.055,-124.055,806.625,FALSE
Oceania,2022-03-21,87.808,118.149,89.714,73.075,61.044,29.125,FALSE
Asia,2022-03-21,13926.4,22295.623,15011.702,9571.647,6526.61,1623.5,FALSE
Latin America and Caribbean,2022-03-21,392.545,494.788,393.579,313.953,248.571,603,FALSE
Europe,2022-03-21,2944.868,3262.106,2944.868,2431.014,1938.954,1880.5,FALSE
Africa,2022-03-28,2300.406,4109.625,2537.361,1556.428,789.584,67.125,FALSE
North America,2022-03-28,-92.026,-92.026,-92.026,-92.026,-92.026,684.875,FALSE
Oceania,2022-03-28,96.897,129.217,98.813,82.779,68.64,37.75,FALSE
Asia,2022-03-28,19111.07,31076.091,20447.326,12611.969,8357.209,1808.875,FALSE
Latin America and Caribbean,2022-03-28,413.961,516.911,419.629,361.138,303.91,1857,FALSE
Europe,2022-03-28,2934.589,3383.568,2934.589,2426.042,2052.685,1707.5,FALSE
Africa,2022-04-04,1731.711,3425.969,2056.322,1072.199,283.252,61.875,FALSE
North America,2022-04-04,-52.026,-52.026,-52.026,-52.026,-52.026,578.875,FALSE
Oceania,2022-04-04,87.493,122.61,92.06,76.243,64.086,52,FALSE
Asia,2022-04-04,9545.171,20308.305,11150.617,6117.434,3319.15,998,FALSE
Latin America and Caribbean,2022-04-04,92.949,223.935,121.205,68.916,16.595,423,FALSE
Europe,2022-04-04,2844.906,3261.987,2844.906,2459.362,2093.937,1528.375,FALSE
Africa,2022-04-11,1996.902,4015.145,2298.729,1348.632,408.396,47.125,FALSE
North America,2022-04-11,4.602,4.602,4.602,4.602,4.602,499.375,FALSE
Oceania,2022-04-11,80.46,110.322,84.482,68.733,58.397,47,FALSE
Asia,2022-04-11,10564.61,18926.271,11476.854,5504.419,2859.11,842.125,FALSE
Latin America and Caribbean,2022-04-11,-76.968,32.716,-57.576,-112.744,-155.981,286.625,FALSE
Europe,2022-04-11,2432.934,2769.624,2432.934,2028.58,1690.662,1406.625,FALSE
Africa,2022-04-18,1812.75,3867.182,2167.186,1245.422,322.87,30.75,FALSE
North America,2022-04-18,13.431,13.431,13.431,13.431,13.431,449.25,FALSE
Oceania,2022-04-18,82.213,112.586,89.143,74.743,63.262,57.375,FALSE
Asia,2022-04-18,8993.994,19781.182,10326.99,4991.94,2561.686,633.75,FALSE
Latin America and Caribbean,2022-04-18,297.738,396.608,297.738,237.106,174.63,212.75,FALSE
Europe,2022-04-18,2432.964,2833.217,2432.964,2018.851,1674.339,1240.625,FALSE
Africa,2022-04-25,1940.24,3852.115,2203,1330.62,515.096,36.125,FALSE
North America,2022-04-25,200.402,200.402,200.402,200.402,200.402,391.625,FALSE
Oceania,2022-04-25,81.493,114.842,87.804,74.059,60.493,57.125,FALSE
Asia,2022-04-25,7486.618,18493.115,9208.414,4667.767,1938.109,543.125,FALSE
Latin America and Caribbean,2022-04-25,-16.888,131.18,7.147,-62.548,-113.786,195.625,FALSE
Europe,2022-04-25,2307.892,2872.928,2339.13,2006.508,1696.325,1074.5,FALSE
Africa,2022-05-02,1918.177,3745.425,2138.481,1247.966,483.91,21,FALSE
North America,2022-05-02,240.459,240.459,240.459,240.459,240.459,372.5,FALSE
Oceania,2022-05-02,99.438,134.054,105.379,91.868,81.281,53.875,FALSE
Asia,2022-05-02,6635.34,17335.839,8235.164,4035.436,2294.482,620.75,FALSE
Latin America and Caribbean,2022-05-02,391.475,594.978,434.261,344.676,286.919,213.25,FALSE
Europe,2022-05-02,1780.561,2175.448,1818.379,1499.149,1247.056,932.25,FALSE
Africa,2022-05-09,1799.055,3761.276,2139.395,1236.969,514.451,35.625,FALSE
North America,2022-05-09,455.945,455.945,455.945,455.945,455.945,422.25,FALSE
Oceania,2022-05-09,111.372,138.779,115.491,101.055,88.996,59.625,FALSE
Asia,2022-05-09,7343.32,20088.479,9840.911,4555.674,2879.936,274.875,FALSE
Latin America and Caribbean,2022-05-09,527.277,734.2,557.263,465.487,415.784,171.75,FALSE
Europe,2022-05-09,2001.487,2443.185,2064.641,1791.364,1549.784,784.25,FALSE
Africa,2022-05-16,2053.797,3972.74,2194.636,1265.861,444.009,45.375,FALSE
North America,2022-05-16,457.602,457.602,457.602,457.602,457.602,345.125,FALSE
Oceania,2022-05-16,85.079,113.762,88.559,75.649,65.175,64,FALSE
Asia,2022-05-16,7276.36,19649.397,9662.402,4954.434,2606.008,230,FALSE
Latin America and Caribbean,2022-05-16,426.265,615.257,451.909,363.771,303.745,178.375,FALSE
Europe,2022-05-16,1670.489,2102.456,1720.922,1468.477,1268.978,666.5,FALSE
Africa,2022-05-23,1973.379,3742.843,2220.452,1283.16,309.03,31.125,FALSE
North America,2022-05-23,383.288,383.288,383.288,383.288,383.288,344,FALSE
Oceania,2022-05-23,95.017,122.881,96.98,84.893,75.411,58.625,FALSE
Asia,2022-05-23,7394.234,30606.597,10216.522,4946.679,2889.321,222.625,FALSE
Latin America and Caribbean,2022-05-23,310.038,500.84,341.991,247.096,183.133,177.75,FALSE
Europe,2022-05-23,930.575,1387.435,1011.403,723.066,512.787,575.25,FALSE
Africa,2022-05-30,2085.56,3793.187,2135.076,1265.861,505.202,35,FALSE
North America,2022-05-30,513.688,513.688,513.688,513.688,513.688,398.25,FALSE
Oceania,2022-05-30,110.799,140.6,115.018,99.169,88.972,63.875,FALSE
Asia,2022-05-30,7484.516,19651.193,9817.548,5058.736,2841.819,242.375,FALSE
Latin America and Caribbean,2022-05-30,507.36,665.956,520.685,427.004,356.64,201.625,FALSE
Europe,2022-05-30,966.924,1404.376,993.904,740.989,534.827,464.75,FALSE
Africa,2022-06-06,1864.639,3561.557,2150.051,1205.72,321.053,33.5,FALSE
North America,2022-06-06,523.316,523.316,523.316,523.316,523.316,297.5,FALSE
Oceania,2022-06-06,114.996,139.598,115.891,102.102,92.416,58.125,FALSE
Asia,2022-06-06,7647.633,18124.611,10135.527,5259.294,3070.716,240.625,FALSE
Latin America and Caribbean,2022-06-06,713.304,886.608,746.842,660.966,587.091,176.875,FALSE
Europe,2022-06-06,1456.565,1795.739,1476.555,1216.835,994.368,409.5,FALSE
Africa,2022-06-13,1977.745,3540.691,2222.773,1265.088,348.087,31.5,FALSE
North America,2022-06-13,551.259,551.259,551.259,551.259,551.259,313.125,FALSE
Oceania,2022-06-13,147.461,163.363,147.491,135.189,123.693,61.625,FALSE
Asia,2022-06-13,7815.97,16275.265,9549.564,5146.079,2723.249,257.5,FALSE
Latin America and Caribbean,2022-06-13,703.612,874.137,733.863,650.192,573.897,217.25,FALSE
Europe,2022-06-13,1802.04,2152.628,1840.66,1551.093,1337.403,394.875,FALSE
Africa,2022-06-20,1924.657,3378.703,2140.774,1227.883,366.672,35.375,FALSE
North America,2022-06-20,623.659,623.659,623.659,623.659,623.659,287.25,FALSE
Oceania,2022-06-20,112.253,142.057,117.198,104.465,93.518,60.5,FALSE
Asia,2022-06-20,8035.192,15667.702,9822.838,5203.014,2711.954,235.25,FALSE
Latin America and Caribbean,2022-06-20,669.055,827.044,691.02,612.775,529.499,223,FALSE
Europe,2022-06-20,1842.791,2226.384,1898.946,1600.536,1403.12,403.25,FALSE
Africa,2022-06-27,1964.537,3339.058,2258.942,1252.254,404.799,36.25,FALSE
North America,2022-06-27,640.802,640.802,640.802,640.802,640.802,343.75,FALSE
Oceania,2022-06-27,87.762,123.069,93.428,80.006,69.148,61.125,FALSE
Asia,2022-06-27,7997.972,16836.398,10137.683,5154.684,2625.371,236.875,FALSE
Latin America and Caribbean,2022-06-27,875.211,1039.477,894.33,810.895,731.857,296.375,FALSE
Europe,2022-06-27,2509.879,2770.743,2509.879,2109.62,1873.833,447.125,FALSE
Africa,2022-07-04,1886.481,3376.196,2177.424,1208.086,259.239,31,FALSE
North America,2022-07-04,616.431,616.431,616.431,616.431,616.431,365,FALSE
Oceania,2022-07-04,112.271,146.029,115.078,103.021,89.251,62.75,FALSE
Asia,2022-07-04,7894.662,16657.222,9801.898,5166.582,2573.055,227.875,FALSE
Latin America and Caribbean,2022-07-04,789.833,974.915,799.158,718.054,645.584,343,FALSE
Europe,2022-07-04,1718.396,2105.444,1743.101,1477.783,1244.836,522.875,FALSE
Africa,2022-07-11,1844.662,3225.99,2038.118,1145.87,182.644,44.125,FALSE
North America,2022-07-11,747.602,747.602,747.602,747.602,747.602,339,FALSE
Oceania,2022-07-11,120.361,154.293,125.718,112.008,98.456,74.625,FALSE
Asia,2022-07-11,7850.819,16261.593,9841.396,5132.422,2683.633,236.5,FALSE
Latin America and Caribbean,2022-07-11,984.155,1170.159,1029.353,928.851,855.282,401.5,FALSE
Europe,2022-07-11,2299.651,2726.879,2349.282,2107.435,1888.865,619,FALSE
Africa,2022-07-18,1970.532,3287.28,1970.532,1034.068,107.23,45.75,FALSE
North America,2022-07-18,988.288,988.288,988.288,988.288,988.288,389.125,FALSE
Oceania,2022-07-18,103.491,138.27,109.691,95.287,86.592,87.5,FALSE
Asia,2022-07-18,7650.077,16461.794,9758.177,5211.975,2568.955,249,FALSE
Latin America and Caribbean,2022-07-18,1036.384,1217.307,1064.573,966.594,906.82,459.375,FALSE
Europe,2022-07-18,3760.837,4167.12,3809.652,3534.175,3270.733,780.125,FALSE
Africa,2022-07-25,1815.153,3337.376,2036.012,1133.835,71.414,46.875,FALSE
North America,2022-07-25,849.459,849.459,849.459,849.459,849.459,448.5,FALSE
Oceania,2022-07-25,120.866,155.391,122.955,110.662,96.896,117.375,FALSE
Asia,2022-07-25,8847.77,17761.732,10804.06,6243.972,3135.105,306.625,FALSE
Latin America and Caribbean,2022-07-25,893.746,1040.86,930.486,838.447,756.911,473.75,FALSE
Europe,2022-07-25,3106.994,3588.038,3142.678,2852.65,2557.685,886.5,FALSE
Africa,2022-08-01,1748.362,3218.521,1901.173,1026.098,-31.119,37.625,FALSE
North America,2022-08-01,901.631,901.631,901.631,901.631,901.631,442.625,FALSE
Oceania,2022-08-01,116.769,149.219,118.374,105.852,93.843,110.25,FALSE
Asia,2022-08-01,10389.283,20074.976,12378.849,7568.533,4684.676,411,FALSE
Latin America and Caribbean,2022-08-01,1050.489,1214.058,1087.735,994.982,924.894,511.375,FALSE
Europe,2022-08-01,3065.456,3494.923,3090.784,2777.27,2426.986,890.625,FALSE
Africa,2022-08-08,1783.613,3070.178,1783.613,949.788,-50.023,23.625,FALSE
North America,2022-08-08,801.002,801.002,801.002,801.002,801.002,460.75,FALSE
Oceania,2022-08-08,86.209,117.396,89.821,76.898,66.426,88,FALSE
Asia,2022-08-08,10500.759,19795.565,11975.54,7524.73,4582.077,499.75,FALSE
Latin America and Caribbean,2022-08-08,933.476,1104.947,942.68,866.061,808.708,457.875,FALSE
Europe,2022-08-08,2771.498,3314.061,2772.05,2418.278,2071.345,795.125,FALSE
Africa,2022-08-15,1788.972,3283.514,1941.854,994.256,66.42,18.625,FALSE
North America,2022-08-15,807.402,807.402,807.402,807.402,807.402,489.875,FALSE
Oceania,2022-08-15,67.504,95.539,67.504,55.677,43.798,78.25,FALSE
Asia,2022-08-15,13360.241,25024.546,15059.111,9784.947,5536.27,586.625,FALSE
Latin America and Caribbean,2022-08-15,871.82,1047.423,884.776,805.608,751.363,433,FALSE
Europe,2022-08-15,3502.308,3805.017,3502.308,2972.047,2606.45,745.75,FALSE
Africa,2022-08-22,1860.366,3121.095,1954.775,1010.35,56.882,22.375,FALSE
North America,2022-08-22,791.659,791.659,791.659,791.659,791.659,453.875,FALSE
Oceania,2022-08-22,45.963,74.444,49.734,36.913,23.67,59,FALSE
Asia,2022-08-22,11290.705,19969.934,12769.743,7908.128,4626.52,630.625,FALSE
Latin America and Caribbean,2022-08-22,723.689,887.081,739.935,663.842,608.497,365.625,FALSE
Europe,2022-08-22,2744.986,3272.107,2767.653,2380.887,2044.158,645.625,FALSE
Africa,2022-08-29,1577.608,3035.166,1602.732,843.902,-176.38,11.75,FALSE
North America,2022-08-29,732.059,732.059,732.059,732.059,732.059,460.5,FALSE
Oceania,2022-08-29,21.882,52.421,26.03,15.223,3.156,47,FALSE
Asia,2022-08-29,10193.969,19250.576,11920.589,7516.583,4151.178,656.75,FALSE
Latin America and Caribbean,2022-08-29,775.006,901.531,775.014,704.226,644.537,314.5,FALSE
Europe,2022-08-29,1769.355,2314.179,1790.207,1457.737,1147.675,567.75,FALSE
Africa,2022-09-05,1676.678,3097.048,1832.647,847.347,-72.069,11.5,FALSE
North America,2022-09-05,755.088,755.088,755.088,755.088,755.088,438.25,FALSE
Oceania,2022-09-05,43.86,64.069,43.86,32.458,21.15,36.5,FALSE
Asia,2022-09-05,7308.835,16683.996,9834.234,5618.932,2882.472,613,FALSE
Latin America and Caribbean,2022-09-05,476.341,620.397,477.216,412.972,342.802,278.75,FALSE
Europe,2022-09-05,2317.579,2958.466,2343.133,2026.872,1772.901,512.875,FALSE
Africa,2022-09-12,1376.841,3626.636,1869.939,686.555,-473.327,12.375,FALSE
North America,2022-09-12,668.088,668.088,668.088,668.088,668.088,376.625,FALSE
Oceania,2022-09-12,33.196,52.963,35.11,22.771,12.135,31.625,FALSE
Asia,2022-09-12,7236.365,17436.284,9271.701,5452.366,2666.991,475.25,FALSE
Latin America and Caribbean,2022-09-12,323.441,462.466,333.523,266.991,203.076,210.875,FALSE
Europe,2022-09-12,2411.785,3040.311,2411.785,2028.353,1641.84,453.625,FALSE
Africa,2022-09-19,1144.573,3418.981,1571.487,455.344,-495.118,9.75,FALSE
North America,2022-09-19,739.374,739.374,739.374,739.374,739.374,403,FALSE
Oceania,2022-09-19,47.941,64.153,47.941,35.779,26.08,26.875,FALSE
Asia,2022-09-19,6672.646,15793.136,8817.363,4949.674,1985.131,393,FALSE
Latin America and Caribbean,2022-09-19,411.622,534.748,411.622,328.622,267.268,168.375,FALSE
Europe,2022-09-19,2171.215,2882.382,2171.215,1818.967,1433.956,441.125,FALSE
Africa,2022-09-26,1724.488,4011.053,2086.491,944.663,-219.768,6.125,FALSE
North America,2022-09-26,713.345,713.345,713.345,713.345,713.345,378.875,FALSE
Oceania,2022-09-26,20.62,38.416,21.88,9.336,-1.346,22.625,FALSE
Asia,2022-09-26,6200.395,14232.641,7977.78,4570.837,1749.72,340.75,FALSE
Latin America and Caribbean,2022-09-26,339.38,462.817,339.38,270.576,214.011,148.5,FALSE
Europe,2022-09-26,3237.67,3802.049,3305.985,2881.457,2469.186,452.75,FALSE
Africa,2022-10-03,1926.528,3740.28,2123.991,1226.417,112.605,6.375,FALSE
North America,2022-10-03,702.802,702.802,702.802,702.802,702.802,414.5,FALSE
Oceania,2022-10-03,34.7,57.788,37.398,25.682,15.229,33.25,FALSE
Asia,2022-10-03,6198.377,13824.622,7985.888,4316.692,1833.393,279.125,FALSE
Latin America and Caribbean,2022-10-03,199.149,315.752,199.149,121.508,73.1,136.75,FALSE
Europe,2022-10-03,2692.418,3444.168,2804.65,2433.699,2093.397,541.5,FALSE
Africa,2022-10-10,1730.893,3358.083,1985.672,1134.958,115.961,4.5,FALSE
North America,2022-10-10,731.831,731.831,731.831,731.831,731.831,357.875,FALSE
Oceania,2022-10-10,31.622,54.259,35.832,24.059,12.719,29.25,FALSE
Asia,2022-10-10,6144.563,14014.809,8060.433,4200.708,1691.664,256.125,FALSE
Latin America and Caribbean,2022-10-10,226.741,377.44,226.741,153.132,81.248,169.375,FALSE
Europe,2022-10-10,2431.899,3179.467,2605.787,2256.209,1925.71,683.125,FALSE
Africa,2022-10-17,1518.118,3405.537,1804.344,879.479,137.929,9.125,FALSE
North America,2022-10-17,701.231,701.231,701.231,701.231,701.231,323.375,FALSE
Oceania,2022-10-17,56,94.251,64.667,52.112,43.68,22.75,FALSE
Asia,2022-10-17,5624.785,16091.861,8326.542,4152.813,1604.401,231.75,FALSE
Latin America and Caribbean,2022-10-17,175.582,300.083,175.582,80.694,1.167,98.25,FALSE
Europe,2022-10-17,2659.663,3394.685,2659.663,2176.984,1848.694,775,FALSE
Africa,2022-10-24,1604.527,3589.626,1805.211,858.013,51.025,4.625,FALSE
North America,2022-10-24,680.802,680.802,680.802,680.802,680.802,416.75,FALSE
Oceania,2022-10-24,30.819,65.183,36.054,24.287,15.393,22.125,FALSE
Asia,2022-10-24,5275.611,19169.586,8395.665,4016.183,1574.309,244,FALSE
Latin America and Caribbean,2022-10-24,265.677,373.132,265.677,152.711,77.337,91.75,FALSE
Europe,2022-10-24,2338.971,3399.693,2338.971,1905.404,1552.836,787.75,FALSE
Africa,2022-10-31,1571.859,3542.638,1789.739,815.029,38.521,8.75,FALSE
North America,2022-10-31,771.545,771.545,771.545,771.545,771.545,432.625,FALSE
Oceania,2022-10-31,42.928,78.041,47.514,35.691,27.973,26.75,FALSE
Asia,2022-10-31,5035.001,17273.889,8927.631,4182.937,1620.676,250.125,FALSE
Latin America and Caribbean,2022-10-31,194.372,331.862,194.372,95.859,40.405,116.625,FALSE
Europe,2022-10-31,1753.001,2670.941,1753.001,1332.538,1036.061,690.875,FALSE
Africa,2022-11-07,1553.225,3387.996,1770.397,780.701,-40.246,9.875,FALSE
North America,2022-11-07,718.688,718.688,718.688,718.688,718.688,354.875,FALSE
Oceania,2022-11-07,61.743,99.408,66.733,53.441,45.219,24.625,FALSE
Asia,2022-11-07,5350.983,16927.085,8829.224,3692.134,1486.733,440.25,FALSE
Latin America and Caribbean,2022-11-07,420.385,523.438,420.385,316.967,235.064,93,FALSE
Europe,2022-11-07,1523.284,2342.838,1688.537,1301.788,1007.818,578.75,FALSE
Africa,2022-11-14,1574.662,3428.3,1868.794,832.632,82.93,5.125,FALSE
North America,2022-11-14,716.945,716.945,716.945,716.945,716.945,329.25,FALSE
Oceania,2022-11-14,60.734,103.317,70.467,58.085,48.144,36.5,FALSE
Asia,2022-11-14,5096.099,16957.382,8796.495,3706.924,1286.033,306.625,FALSE
Latin America and Caribbean,2022-11-14,437.892,583.288,437.892,334.563,255.974,106.25,FALSE
Europe,2022-11-14,1889.483,2829.328,2058.904,1676.705,1401.883,526.25,FALSE
Africa,2022-11-21,1427.21,3194.697,1536.395,774.669,-2.223,8.25,FALSE
North America,2022-11-21,1147.716,1147.716,1147.716,1147.716,1147.716,313.25,FALSE
Oceania,2022-11-21,71.421,107.534,76.229,63.393,52.582,19.75,FALSE
Asia,2022-11-21,4913.129,16780.648,8236.409,3651.089,1203.121,322.5,FALSE
Latin America and Caribbean,2022-11-21,561.396,713.666,561.396,459.897,374.029,89,FALSE
Europe,2022-11-21,2086.138,2944.417,2240.523,1859.175,1580.799,505.125,FALSE
Africa,2022-11-28,1331.416,3147.675,1562.372,719.151,-41.89,8,FALSE
North America,2022-11-28,1273.859,1273.859,1273.859,1273.859,1273.859,367.625,FALSE
Oceania,2022-11-28,54.178,94.514,62.787,50.182,39.904,26.25,FALSE
Asia,2022-11-28,6398.172,17782.209,9689.662,5271.891,3007.681,335.25,FALSE
Latin America and Caribbean,2022-11-28,642.626,820.373,642.626,521.725,406.414,129.625,FALSE
Europe,2022-11-28,2497.135,3282.039,2541.886,2151.401,1877.218,498.75,FALSE
Africa,2022-12-05,1485.468,3106.612,1485.468,577.657,-233.049,8.25,FALSE
North America,2022-12-05,1276.088,1276.088,1276.088,1276.088,1276.088,259,FALSE
Oceania,2022-12-05,107.247,137.807,107.247,92.276,80.997,35.375,FALSE
Asia,2022-12-05,8416.692,22153.29,11355.367,6788.809,4129.327,377.125,FALSE
Latin America and Caribbean,2022-12-05,548.996,722.424,557.078,447.444,336.83,154.375,FALSE
Europe,2022-12-05,3638.775,4249.336,3638.775,3066.689,2807.323,539.75,FALSE
Africa,2022-12-12,1597.87,3443.357,1692.09,713.622,-129.653,15.375,FALSE
North America,2022-12-12,1095.059,1095.059,1095.059,1095.059,1095.059,415,FALSE
Oceania,2022-12-12,86.815,115.385,86.815,72.281,62.76,37.375,FALSE
