location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Africa,2022-01-24,116.214,206.572,150.802,111.326,72.511,16.608,FALSE
North America,2022-01-24,299.705,299.705,299.705,299.705,299.705,239.872,FALSE
Europe,2022-01-24,384.077,384.323,384.077,382.429,381.341,218.957,FALSE
Asia,2022-01-24,187.135,273.081,226.634,172.801,105.792,27.235,FALSE
Oceania,2022-01-24,5.659,41.49,26.202,5.659,-1.602,12.398,FALSE
Latin America and Caribbean,2022-01-31,361.865,367.832,362.671,357.634,353.781,241.326,FALSE
Africa,2022-01-31,117.522,209.409,152.087,112.365,74.138,16.751,FALSE
North America,2022-01-31,305.242,305.242,305.242,305.242,305.242,244.966,FALSE
Europe,2022-01-31,386.909,387.136,386.909,385.216,384.101,221.732,FALSE
Asia,2022-01-31,191.342,277.01,231.827,175.019,107.198,27.476,FALSE
Oceania,2022-01-31,7.812,43.926,28.633,7.812,0.519,13.813,FALSE
Latin America and Caribbean,2022-02-07,365.955,372.03,366.79,361.653,357.755,243.704,FALSE
Africa,2022-02-07,118.925,212.224,153.636,113.276,75.689,16.936,FALSE
North America,2022-02-07,309.543,309.543,309.543,309.543,309.543,249.957,FALSE
Europe,2022-02-07,390.793,391.111,390.793,389.111,387.882,224.707,FALSE
Asia,2022-02-07,195.213,283.638,235.51,177.485,108.466,27.792,FALSE
Oceania,2022-02-07,9.719,46.099,30.856,9.719,2.259,14.94,FALSE
Latin America and Caribbean,2022-02-14,369.291,375.658,370.158,365.004,361.1,246.064,FALSE
Africa,2022-02-14,120.26,214.987,155.234,114.141,76.921,17.137,FALSE
North America,2022-02-14,312.19,312.19,312.19,312.19,312.19,254.641,FALSE
Europe,2022-02-14,394.5,394.781,394.5,392.776,391.479,227.931,FALSE
Asia,2022-02-14,198.438,289.957,238.444,180.213,109.8,28.097,FALSE
Oceania,2022-02-14,11.25,47.753,32.565,11.25,3.743,15.862,FALSE
Latin America and Caribbean,2022-02-21,371.818,378.371,372.771,367.543,363.592,248.196,FALSE
Africa,2022-02-21,121.57,217.747,156.757,115.149,78.161,17.336,FALSE
North America,2022-02-21,313.658,313.658,313.658,313.658,313.658,258.288,FALSE
Europe,2022-02-21,397.345,397.636,397.345,395.576,394.285,231.05,FALSE
Asia,2022-02-21,200.867,294.538,241.617,182.367,110.999,28.387,FALSE
Oceania,2022-02-21,12.518,49.097,33.976,12.518,4.961,16.706,FALSE
Latin America and Caribbean,2022-02-28,373.927,380.586,374.865,369.637,365.622,249.907,FALSE
Africa,2022-02-28,122.736,220.516,158.399,116.369,79.166,17.44,FALSE
North America,2022-02-28,314.736,314.736,314.736,314.736,314.736,261.994,FALSE
Europe,2022-02-28,399.319,399.647,399.319,397.476,395.423,233.779,FALSE
Asia,2022-02-28,203.168,298.68,245.564,184.116,112.396,28.672,FALSE
Oceania,2022-02-28,13.858,50.667,35.706,13.858,6.18,17.381,FALSE
Latin America and Caribbean,2022-03-07,374.76,381.506,375.695,370.427,366.309,251.097,FALSE
Africa,2022-03-07,123.723,223.044,159.723,117.94,80.152,17.555,FALSE
North America,2022-03-07,315.011,315.011,315.011,315.011,315.011,264.641,FALSE
Europe,2022-03-07,401.165,401.723,401.165,399.24,396.501,236.207,FALSE
Asia,2022-03-07,205.181,301.852,248.854,185.927,113.877,28.956,FALSE
Oceania,2022-03-07,14.792,51.914,37.025,14.792,6.711,18.082,FALSE
Latin America and Caribbean,2022-03-14,375.349,382.147,376.242,370.955,366.791,252.068,FALSE
Africa,2022-03-14,124.52,225.429,160.644,119.459,80.923,17.587,FALSE
North America,2022-03-14,315.223,315.223,315.223,315.223,315.223,266.915,FALSE
Europe,2022-03-14,403.375,404.299,403.375,401.177,398.013,238.152,FALSE
Asia,2022-03-14,206.714,304.696,250.348,187.056,115.135,29.223,FALSE
Oceania,2022-03-14,16.131,53.689,38.472,16.131,7.684,18.577,FALSE
Latin America and Caribbean,2022-03-21,375.796,382.615,376.719,371.317,367.104,254.536,FALSE
Africa,2022-03-21,125.356,227.73,161.699,120.89,81.678,17.613,FALSE
North America,2022-03-21,314.969,314.969,314.969,314.969,314.969,268.816,FALSE
Europe,2022-03-21,405.953,407.03,405.953,403.454,399.83,239.96,FALSE
Asia,2022-03-21,207.917,307.431,251.857,188.017,116.498,29.459,FALSE
Oceania,2022-03-21,17.346,55.345,39.805,17.346,8.61,19.132,FALSE
Latin America and Caribbean,2022-03-28,376.247,383.143,377.194,371.769,367.489,255.116,FALSE
Africa,2022-03-28,126.166,229.903,162.82,122.176,82.297,17.637,FALSE
North America,2022-03-28,314.758,314.758,314.758,314.758,314.758,270.245,FALSE
Asia,2022-03-28,210.027,311.621,253.899,189.66,118.087,29.736,FALSE
Europe,2022-03-28,408.445,409.789,408.445,405.486,401.701,241.587,FALSE
Oceania,2022-03-28,18.759,57.153,41.015,18.759,9.725,19.725,FALSE
Latin America and Caribbean,2022-04-04,376.297,383.214,377.238,371.773,367.505,255.605,FALSE
Africa,2022-04-04,126.824,231.079,163.802,123.068,82.695,17.667,FALSE
North America,2022-04-04,314.6,314.6,314.6,314.6,314.6,271.463,FALSE
Asia,2022-04-04,210.925,313.61,256.071,190.525,118.652,29.88,FALSE
Europe,2022-04-04,410.852,412.66,410.852,407.472,403.352,243.088,FALSE
Oceania,2022-04-04,19.935,58.859,42.142,19.935,10.702,21.026,FALSE
Latin America and Caribbean,2022-04-11,376.326,383.266,377.263,371.803,367.494,255.964,FALSE
Africa,2022-04-11,127.495,232.665,164.864,123.956,83.258,17.685,FALSE
North America,2022-04-11,314.544,314.544,314.544,314.544,314.544,272.501,FALSE
Asia,2022-04-11,211.891,315.013,259.134,191.7,119.129,30.01,FALSE
Europe,2022-04-11,412.788,415.217,412.788,409.247,404.719,244.575,FALSE
Oceania,2022-04-11,21.003,61.059,43.267,21.003,11.573,21.637,FALSE
Latin America and Caribbean,2022-04-18,376.4,383.35,377.385,371.857,367.645,256.204,FALSE
Africa,2022-04-18,128.034,234.04,166.211,124.824,83.734,17.7,FALSE
North America,2022-04-18,314.523,314.523,314.523,314.523,314.523,273.409,FALSE
Asia,2022-04-18,212.631,316.183,261.841,192.733,119.532,30.105,FALSE
Europe,2022-04-18,414.723,417.647,414.723,411.128,406.148,245.66,FALSE
Oceania,2022-04-18,22.146,62.998,44.337,22.146,12.59,22.325,FALSE
Latin America and Caribbean,2022-04-25,376.306,383.269,377.344,371.77,367.617,256.451,FALSE
Africa,2022-04-25,128.605,235.35,167.376,125.612,84.236,17.72,FALSE
North America,2022-04-25,314.841,314.841,314.841,314.841,314.841,274.223,FALSE
Asia,2022-04-25,213.141,316.908,262.594,193.148,119.832,30.179,FALSE
Europe,2022-04-25,416.675,419.731,416.675,412.945,407.618,246.888,FALSE
Oceania,2022-04-25,23.246,65.209,45.414,23.246,13.567,23.009,FALSE
Latin America and Caribbean,2022-05-02,376.696,383.651,377.727,372.172,368.08,256.72,FALSE
Europe,2022-05-02,418.123,421.181,418.123,414.103,408.765,247.911,FALSE
Africa,2022-05-02,129.144,236.617,168.266,126.494,84.759,17.725,FALSE
North America,2022-05-02,315.237,315.237,315.237,315.237,315.237,274.977,FALSE
Asia,2022-05-02,213.532,317.564,263.323,193.493,120.14,30.278,FALSE
Oceania,2022-05-02,24.681,67.684,46.875,24.681,14.875,23.735,FALSE
Latin America and Caribbean,2022-05-09,377.216,384.201,378.222,372.744,368.635,256.9,FALSE
Europe,2022-05-09,419.84,423.239,419.84,415.807,410.2,248.771,FALSE
Africa,2022-05-09,129.68,237.931,169.297,127.323,85.26,17.744,FALSE
North America,2022-05-09,316.032,316.032,316.032,316.032,316.032,276.052,FALSE
Asia,2022-05-09,214.045,318.631,264.178,193.865,120.511,30.319,FALSE
Oceania,2022-05-09,26.23,70.268,48.332,26.23,16.307,24.423,FALSE
Latin America and Caribbean,2022-05-16,377.635,384.62,378.622,373.269,369.068,257.116,FALSE
Europe,2022-05-16,421.295,424.809,421.312,417.233,411.393,249.485,FALSE
Africa,2022-05-16,130.301,239.258,170.216,128.137,85.767,17.767,FALSE
North America,2022-05-16,316.815,316.815,316.815,316.815,316.815,276.673,FALSE
Asia,2022-05-16,214.494,319.578,264.882,194.202,120.952,30.354,FALSE
Oceania,2022-05-16,27.408,72.222,49.426,27.408,17.367,25.234,FALSE
Latin America and Caribbean,2022-05-23,377.942,384.916,378.932,373.508,369.388,257.322,FALSE
Europe,2022-05-23,422.064,425.698,422.064,417.962,411.923,250.108,FALSE
Africa,2022-05-23,130.904,240.718,171.184,128.87,86.275,17.787,FALSE
North America,2022-05-23,317.45,317.45,317.45,317.45,317.45,277.448,FALSE
Asia,2022-05-23,214.95,320.481,265.588,194.53,121.414,30.388,FALSE
Oceania,2022-05-23,28.737,73.843,50.734,28.737,18.574,26.022,FALSE
Latin America and Caribbean,2022-05-30,378.439,385.465,379.579,373.929,369.879,257.521,FALSE
Europe,2022-05-30,422.863,426.577,422.863,418.713,412.489,250.617,FALSE
Africa,2022-05-30,131.599,242.163,172.139,129.569,86.832,17.805,FALSE
North America,2022-05-30,318.308,318.308,318.308,318.308,318.308,278.169,FALSE
Asia,2022-05-30,215.389,321.095,266.415,194.983,121.795,30.424,FALSE
Oceania,2022-05-30,30.306,75.612,52.303,30.306,20.028,26.901,FALSE
Latin America and Caribbean,2022-06-06,379.23,386.338,380.351,374.699,370.694,257.706,FALSE
Europe,2022-06-06,424.09,428.392,424.09,419.859,413.462,251.042,FALSE
Africa,2022-06-06,132.19,243.218,173.216,130.173,87.457,17.819,FALSE
North America,2022-06-06,319.152,319.152,319.152,319.152,319.152,278.846,FALSE
Asia,2022-06-06,215.932,322.251,267.464,195.419,122.224,30.46,FALSE
Oceania,2022-06-06,31.894,77.411,53.786,31.894,21.495,27.645,FALSE
Latin America and Caribbean,2022-06-13,380.026,387.214,381.107,375.487,371.511,257.975,FALSE
Europe,2022-06-13,425.789,430.804,425.789,421.36,414.897,251.568,FALSE
Africa,2022-06-13,132.829,244.381,174.365,131.118,88.243,17.837,FALSE
North America,2022-06-13,320.023,320.023,320.023,320.023,320.023,279.637,FALSE
Asia,2022-06-13,216.499,323.338,268.964,195.786,122.762,30.498,FALSE
Oceania,2022-06-13,34.062,79.532,55.882,34.062,23.466,28.413,FALSE
Latin America and Caribbean,2022-06-20,380.771,388.038,381.883,376.19,372.29,258.243,FALSE
Europe,2022-06-20,427.376,433.002,427.382,422.929,416.226,251.995,FALSE
Africa,2022-06-20,133.414,245.575,175.27,132.178,88.809,17.851,FALSE
North America,2022-06-20,321.033,321.033,321.033,321.033,321.033,280.225,FALSE
Asia,2022-06-20,217.048,324.087,270.451,196.257,123.179,30.543,FALSE
Oceania,2022-06-20,35.672,81.208,57.505,35.672,24.988,29.33,FALSE
Latin America and Caribbean,2022-06-27,381.75,389.085,382.898,377.207,373.278,258.567,FALSE
Europe,2022-06-27,429.526,435.473,429.526,424.876,417.96,252.401,FALSE
North America,2022-06-27,322.131,322.131,322.131,322.131,322.131,280.952,FALSE
Africa,2022-06-27,134.042,246.737,176.144,133.256,89.386,17.868,FALSE
Asia,2022-06-27,217.654,325.646,272.005,196.874,123.616,30.578,FALSE
Oceania,2022-06-27,36.786,82.638,58.707,36.786,26.076,30.17,FALSE
Latin America and Caribbean,2022-07-04,382.399,389.742,383.542,377.845,373.971,258.933,FALSE
Europe,2022-07-04,430.988,437.527,431.195,426.111,419.192,252.846,FALSE
North America,2022-07-04,323.181,323.181,323.181,323.181,323.181,281.431,FALSE
Africa,2022-07-04,134.734,247.714,176.939,133.85,89.752,17.882,FALSE
Asia,2022-07-04,218.233,327.685,273.465,197.368,123.998,30.612,FALSE
Oceania,2022-07-04,38.354,84.41,60.334,38.354,27.534,31.064,FALSE
Latin America and Caribbean,2022-07-11,383.281,390.664,384.457,378.74,374.9,259.367,FALSE
Europe,2022-07-11,433.015,440.125,433.361,427.92,421.023,253.456,FALSE
North America,2022-07-11,324.478,324.478,324.478,324.478,324.478,282.377,FALSE
Africa,2022-07-11,135.42,248.682,177.519,134.219,90.062,17.898,FALSE
Asia,2022-07-11,218.774,329.689,274.543,197.858,124.428,30.647,FALSE
Oceania,2022-07-11,40.065,86.286,62.234,40.065,29.127,32.01,FALSE
Latin America and Caribbean,2022-07-18,384.134,391.54,385.334,379.564,375.76,259.833,FALSE
Europe,2022-07-18,436.346,443.797,436.795,431.013,424.089,254.098,FALSE
North America,2022-07-18,326.21,326.21,326.21,326.21,326.21,283.22,FALSE
Africa,2022-07-18,136.048,249.618,178.059,134.51,90.277,17.914,FALSE
Asia,2022-07-18,219.288,331.706,275.766,198.432,124.837,30.684,FALSE
Oceania,2022-07-18,41.525,87.946,63.879,41.525,30.476,33.16,FALSE
Latin America and Caribbean,2022-07-25,384.914,392.257,386.134,380.291,376.54,260.361,FALSE
Europe,2022-07-25,439.031,446.621,439.603,433.45,426.445,254.873,FALSE
North America,2022-07-25,327.648,327.648,327.648,327.648,327.648,284.142,FALSE
Africa,2022-07-25,136.711,250.649,178.533,134.837,90.588,17.932,FALSE
Asia,2022-07-25,220.069,333.364,276.996,199.205,125.267,30.73,FALSE
Oceania,2022-07-25,43.22,89.8,65.697,43.22,32.038,34.386,FALSE
Latin America and Caribbean,2022-08-01,385.927,393.225,387.228,381.323,377.586,260.887,FALSE
Europe,2022-08-01,441.789,449.33,442.373,435.792,428.66,255.651,FALSE
North America,2022-08-01,329.342,329.401,329.349,329.312,329.264,285.046,FALSE
Africa,2022-08-01,137.367,251.631,179.074,135.057,90.548,17.945,FALSE
Asia,2022-08-01,221.026,334.452,278.663,200.068,126.263,30.79,FALSE
Oceania,2022-08-01,44.833,91.641,67.46,44.833,33.549,36.1,FALSE
Latin America and Caribbean,2022-08-08,386.797,394.039,388.19,382.213,378.471,261.373,FALSE
Europe,2022-08-08,444.156,451.925,444.88,437.825,430.715,256.43,FALSE
Africa,2022-08-08,137.983,252.579,179.597,135.206,90.525,17.955,FALSE
North America,2022-08-08,330.847,330.915,330.854,330.78,330.69,286.036,FALSE
Asia,2022-08-08,222.011,335.682,280.281,201.004,127.182,30.867,FALSE
Oceania,2022-08-08,45.968,93.36,68.75,45.968,34.603,37.477,FALSE
Latin America and Caribbean,2022-08-15,387.578,394.763,388.988,382.969,379.164,261.825,FALSE
Europe,2022-08-15,447.22,455.238,448.042,440.916,433.263,257.17,FALSE
Africa,2022-08-15,138.641,253.555,180.186,135.518,90.768,17.962,FALSE
North America,2022-08-15,332.357,332.46,332.376,332.248,332.129,286.996,FALSE
Asia,2022-08-15,223.573,338.638,282.072,202.406,128.356,30.958,FALSE
Oceania,2022-08-15,46.616,94.699,69.691,46.616,35.248,38.842,FALSE
Latin America and Caribbean,2022-08-22,388.262,395.37,389.695,383.647,379.772,262.17,FALSE
Europe,2022-08-22,449.61,457.914,450.491,443.239,435.179,257.88,FALSE
Africa,2022-08-22,139.3,254.571,180.974,135.974,90.765,17.974,FALSE
North America,2022-08-22,333.859,334.014,333.871,333.711,333.557,287.983,FALSE
Asia,2022-08-22,224.789,340.948,283.616,203.33,129.311,31.057,FALSE
Oceania,2022-08-22,47.043,95.744,70.367,47.043,35.635,40.125,FALSE
Latin America and Caribbean,2022-08-29,388.898,395.983,390.35,384.274,380.315,262.56,FALSE
Europe,2022-08-29,451.128,459.789,452.135,444.554,436.275,258.497,FALSE
Africa,2022-08-29,139.961,255.5,181.414,136.215,90.768,17.979,FALSE
North America,2022-08-29,335.169,335.394,335.182,334.976,334.792,288.976,FALSE
Asia,2022-08-29,225.848,343.231,284.781,204.284,130.052,31.15,FALSE
Oceania,2022-08-29,47.176,96.348,70.632,47.176,35.65,41.069,FALSE
Latin America and Caribbean,2022-09-05,389.26,396.428,390.647,384.631,380.613,262.858,FALSE
Europe,2022-09-05,453.145,461.988,454.325,446.376,437.89,259.062,FALSE
Africa,2022-09-05,140.652,256.456,182.154,136.63,91.218,17.983,FALSE
North America,2022-09-05,336.549,336.807,336.558,336.309,336.118,289.917,FALSE
Asia,2022-09-05,226.492,345.193,285.72,204.958,130.566,31.248,FALSE
Oceania,2022-09-05,47.661,97.321,71.342,47.661,35.96,41.882,FALSE
Latin America and Caribbean,2022-09-12,389.55,396.809,390.896,384.959,380.843,263.073,FALSE
Europe,2022-09-12,455.276,464.252,456.546,448.045,439.363,259.548,FALSE
Africa,2022-09-12,141.341,257.232,183.647,137.06,91.613,17.988,FALSE
North America,2022-09-12,337.743,338.039,337.76,337.457,337.271,290.82,FALSE
Asia,2022-09-12,227.099,347.016,286.532,205.602,131.075,31.32,FALSE
Oceania,2022-09-12,47.994,98.022,71.887,47.994,36.121,42.641,FALSE
Latin America and Caribbean,2022-09-19,389.766,397.117,391.137,385.196,380.977,263.236,FALSE
Europe,2022-09-19,457.047,466.356,458.301,449.43,440.508,260.102,FALSE
Africa,2022-09-19,142.046,257.683,184.827,137.526,93.805,17.991,FALSE
North America,2022-09-19,339.04,339.37,339.044,338.721,338.527,291.737,FALSE
Asia,2022-09-19,227.676,348.862,287.314,206.187,131.583,31.378,FALSE
Oceania,2022-09-19,48.468,98.928,72.598,48.468,36.438,43.391,FALSE
Latin America and Caribbean,2022-09-26,389.961,397.382,391.295,385.397,381.066,263.424,FALSE
Europe,2022-09-26,460.016,469.606,461.194,451.943,442.706,260.56,FALSE
Africa,2022-09-26,142.807,258.734,186.348,137.94,96.109,17.994,FALSE
North America,2022-09-26,340.244,340.609,340.271,339.89,339.617,292.583,FALSE
Asia,2022-09-26,228.222,350.347,288.093,206.776,132.149,31.43,FALSE
Oceania,2022-09-26,49.395,100.378,74.415,49.395,37.027,43.893,FALSE
Latin America and Caribbean,2022-10-03,389.939,397.512,391.258,385.451,380.902,263.586,FALSE
Europe,2022-10-03,462.509,472.384,463.63,453.971,444.578,261.039,FALSE
Africa,2022-10-03,143.573,259.291,188.076,138.547,96.77,17.997,FALSE
North America,2022-10-03,341.428,341.839,341.482,341.05,340.752,293.467,FALSE
Asia,2022-10-03,228.816,352.05,288.842,207.468,132.757,31.473,FALSE
Oceania,2022-10-03,50.307,101.913,75.676,50.307,37.699,44.542,FALSE
Latin America and Caribbean,2022-10-10,389.931,397.652,391.208,385.299,380.759,263.734,FALSE
Europe,2022-10-10,464.578,474.887,465.774,455.932,446.31,261.622,FALSE
Africa,2022-10-10,144.372,259.761,189.64,139.011,97.197,17.999,FALSE
North America,2022-10-10,342.717,343.171,342.752,342.302,341.985,294.25,FALSE
Asia,2022-10-10,229.431,353.627,289.952,208.05,133.257,31.511,FALSE
Oceania,2022-10-10,50.791,103.122,76.145,50.791,37.909,44.959,FALSE
Latin America and Caribbean,2022-10-17,390.213,397.967,391.433,385.55,380.669,263.831,FALSE
Europe,2022-10-17,467.009,477.336,468.706,457.98,448.082,262.34,FALSE
Africa,2022-10-17,145.006,260.299,190.472,139.46,97.662,18.004,FALSE
North America,2022-10-17,343.953,344.438,343.988,343.524,343.165,295.042,FALSE
Asia,2022-10-17,230.062,355.256,291.316,209.186,133.852,31.545,FALSE
Oceania,2022-10-17,51.648,104.775,77.005,51.648,38.383,45.228,FALSE
Latin America and Caribbean,2022-10-24,390.5,398.294,391.656,385.955,380.817,263.933,FALSE
Europe,2022-10-24,468.966,479.304,470.955,459.569,449.522,263.057,FALSE
Africa,2022-10-24,145.429,261.167,191.185,139.559,97.971,18.007,FALSE
North America,2022-10-24,345.142,345.638,345.172,344.672,344.332,295.826,FALSE
Asia,2022-10-24,230.726,356.927,292.476,210.363,134.476,31.582,FALSE
Oceania,2022-10-24,52.434,106.204,77.799,52.434,38.788,45.501,FALSE
Latin America and Caribbean,2022-10-31,390.848,398.667,392.033,386.162,380.901,264.083,FALSE
Europe,2022-10-31,470.265,480.834,472.285,460.452,450.359,263.711,FALSE
Africa,2022-10-31,146.139,261.68,192.052,140.112,98.05,18.012,FALSE
North America,2022-10-31,346.394,346.944,346.444,345.918,345.545,296.583,FALSE
Asia,2022-10-31,231.434,358.502,293.875,211.567,135.368,31.619,FALSE
Oceania,2022-10-31,53.249,107.777,78.598,53.249,39.679,45.714,FALSE
Latin America and Caribbean,2022-11-07,391.117,399.572,392.209,386.797,381.002,264.183,FALSE
Europe,2022-11-07,471.386,482.176,473.477,461.458,451.087,264.307,FALSE
Africa,2022-11-07,146.881,262.257,192.938,140.615,98.115,18.016,FALSE
North America,2022-11-07,347.517,348.15,347.591,347.022,346.573,297.286,FALSE
Asia,2022-11-07,232.125,359.816,295.293,212.487,136.087,31.686,FALSE
Oceania,2022-11-07,53.925,109.1,79.209,53.925,40.238,46.031,FALSE
Latin America and Caribbean,2022-11-14,391.616,400.291,392.758,387.365,381.278,264.296,FALSE
Europe,2022-11-14,473.103,484.041,475.254,462.841,452.237,264.877,FALSE
Africa,2022-11-14,147.628,262.883,193.751,141.163,98.175,18.018,FALSE
North America,2022-11-14,348.408,349.072,348.482,347.89,347.398,297.911,FALSE
Asia,2022-11-14,232.849,361.239,296.671,212.735,136.874,31.727,FALSE
Oceania,2022-11-14,54.772,110.583,79.903,54.772,40.897,46.307,FALSE
Latin America and Caribbean,2022-11-21,392.28,401.305,393.536,388.227,381.733,264.372,FALSE
Europe,2022-11-21,475.055,485.972,477.231,464.895,453.379,265.464,FALSE
Africa,2022-11-21,148.362,263.854,194.549,141.532,98.152,18.036,FALSE
North America,2022-11-21,349.664,350.401,349.774,349.123,348.58,298.685,FALSE
Asia,2022-11-21,233.589,362.712,298.068,213.062,137.655,31.764,FALSE
Oceania,2022-11-21,55.721,112.225,81.105,55.721,41.694,46.642,FALSE
Latin America and Caribbean,2022-11-28,392.87,402.595,394.093,388.691,381.996,264.521,FALSE
Europe,2022-11-28,476.989,487.91,479.183,466.807,454.56,265.99,FALSE
Africa,2022-11-28,149.11,264.735,195.42,141.882,98.238,18.025,FALSE
North America,2022-11-28,350.577,354.464,351.372,349.785,348.895,299.325,FALSE
Asia,2022-11-28,234.427,364.159,299.753,213.51,138.428,31.813,FALSE
Oceania,2022-11-28,56.273,112.981,81.903,56.273,42.116,46.964,FALSE
Latin America and Caribbean,2022-12-05,393.676,404.211,394.985,389.5,382.205,264.711,FALSE
Europe,2022-12-05,478.315,489.608,480.446,467.452,455.144,266.498,FALSE
Africa,2022-12-05,149.809,265.622,196.322,142.22,98.284,18.03,FALSE
North America,2022-12-05,351.683,360.338,353.054,350.497,348.051,300.011,FALSE
Asia,2022-12-05,235.137,366.073,301.264,213.828,138.785,31.868,FALSE
Oceania,2022-12-05,58.234,114.519,83.525,58.234,42.908,47.337,FALSE
Latin America and Caribbean,2022-12-12,395.022,406.459,396.106,390.652,383.288,264.918,FALSE
Europe,2022-12-12,480.425,491.607,482.61,468.623,456.463,267.023,FALSE
Africa,2022-12-12,150.522,266.664,197.251,142.482,98.24,18.037,FALSE
North America,2022-12-12,352.569,364.239,354.579,351.153,347.354,300.86,FALSE
Asia,2022-12-12,235.932,368.517,302.033,214.099,138.963,31.926,FALSE
Oceania,2022-12-12,60.142,115.935,85.705,60.142,43.6,47.872,FALSE
Latin America and Caribbean,2022-12-19,396.411,408.35,397.678,391.565,384.376,265.172,FALSE
Europe,2022-12-19,482.578,494.109,485.139,469.981,457.823,267.587,FALSE
Africa,2022-12-19,151.263,267.103,198.46,142.687,98.161,18.04,FALSE
North America,2022-12-19,353.574,371.176,357.654,352.02,347.048,301.712,FALSE
Asia,2022-12-19,236.729,371.11,302.853,214.378,139.144,31.993,FALSE
Oceania,2022-12-19,62.226,117.324,87.089,62.084,44.644,48.456,FALSE
Latin America and Caribbean,2022-12-26,397.869,410.784,399.732,392.512,385.094,265.413,FALSE
Europe,2022-12-26,484.82,496.829,487.482,471.806,459.037,268.147,FALSE
Africa,2022-12-26,152.085,267.358,198.813,142.326,98.085,18.043,FALSE
North America,2022-12-26,354.545,377.663,359.349,352.676,346.5,302.428,FALSE
Asia,2022-12-26,237.548,372.607,303.731,214.647,139.368,32.065,FALSE
Oceania,2022-12-26,64.222,118.678,89.334,63.06,45.342,48.969,FALSE
Latin America and Caribbean,2022-12-28,398.333,411.879,400.539,392.732,385.122,265.529,FALSE
Europe,2022-12-28,485.445,497.642,488.003,472.07,459.284,268.324,FALSE
Africa,2022-12-28,152.325,267.439,198.882,142.213,98.065,18.044,FALSE
North America,2022-12-28,354.818,378.281,359.548,352.874,346.302,302.763,FALSE
Asia,2022-12-28,237.782,373.032,303.986,214.729,139.43,32.088,FALSE
Oceania,2022-12-28,64.764,119.139,89.862,63.338,45.475,49.118,FALSE
