location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Oceania,2021-11-08,-1560.355,13524.181,6775.32,-1560.355,-5045.547,4244,FALSE
Latin America and Caribbean,2021-11-08,2174689.421,2201139.802,2176430.162,2152320.608,2131005.769,1539507,FALSE
Africa,2021-11-08,1416225.619,2492918.547,1868373.677,1385816.049,968736.881,220089,FALSE
Europe,2021-11-08,2423864.507,2425637,2423864.507,2415338.23,2409592.249,1340837,FALSE
Asia,2021-11-08,6366031.193,8979738.447,8171478.742,6224823.046,4446145.053,1186570,FALSE
North America,2021-11-15,964033.198,964033.198,964033.198,964033.198,964033.198,789246,FALSE
Oceania,2021-11-15,-1116.437,14129.359,7366.355,-1116.437,-4671.412,4368,FALSE
Africa,2021-11-15,1433948.961,2530272.431,1887726.966,1406700.551,995743.571,221284,FALSE
Latin America and Caribbean,2021-11-15,2182294.981,2209437.275,2183933.758,2159858.752,2138303.85,1544037,FALSE
Europe,2021-11-15,2488476.114,2490251.048,2488476.114,2479326.732,2473376.102,1368189,FALSE
Asia,2021-11-15,6424280.026,9045468.21,8273897.657,6276460.525,4498179.81,1196518,FALSE
North America,2021-11-22,975564.93,975564.93,975564.93,975564.93,975564.93,799519,FALSE
Oceania,2021-11-22,-789.519,14596.572,7815.44,-789.519,-4424.494,4558,FALSE
Africa,2021-11-22,1451602.096,2567969.717,1907392.017,1431668.887,1017364.537,222342,FALSE
Latin America and Caribbean,2021-11-22,2188726.739,2216449.195,2190664.636,2165950.21,2144135.051,1547837,FALSE
Europe,2021-11-22,2554116.313,2555988.68,2554116.313,2544413.876,2538224.122,1396846,FALSE
Asia,2021-11-22,6485289.782,9119808.532,8353551.278,6331237.016,4550322.43,1206325,FALSE
North America,2021-11-29,988975.663,988975.663,988975.663,988975.663,988975.663,805191,FALSE
Oceania,2021-11-29,-503.764,15024.654,8195.873,-503.764,-4226.746,4635,FALSE
Africa,2021-11-29,1469242.367,2603125.811,1925598.893,1452221.131,1035896.311,223473,FALSE
Latin America and Caribbean,2021-11-29,2196053.438,2224536.427,2198045.344,2173043.379,2150760.914,1552052,FALSE
Europe,2021-11-29,2623168.963,2625054.387,2623168.963,2612981.821,2606465.927,1425524,FALSE
Asia,2021-11-29,6546544.592,9185078.503,8462290.303,6388894.837,4601107.519,1216600,FALSE
North America,2021-12-06,1002999.995,1002999.995,1002999.995,1002999.995,1002999.995,813985,FALSE
Oceania,2021-12-06,-165.238,15478.609,8672.843,-165.238,-3975.932,4702,FALSE
Africa,2021-12-06,1484035.556,2637447.51,1942032.77,1462231.595,1050789.749,224544,FALSE
Latin America and Caribbean,2021-12-06,2205030.946,2233714.892,2207231.221,2181755.212,2159295.869,1556135,FALSE
Europe,2021-12-06,2672283.217,2674418.655,2672283.217,2661746.672,2654822.273,1453413,FALSE
Asia,2021-12-06,6605167.064,9245478.394,8560737.039,6439080.526,4643337.292,1228498,FALSE
North America,2021-12-13,1015907.127,1015907.127,1015907.127,1015907.127,1015907.127,822635,FALSE
Oceania,2021-12-13,88.338,15800.074,8902.868,88.338,-3850.502,4780,FALSE
Africa,2021-12-13,1500354.187,2673375.639,1968463.945,1473241.837,1068650.979,225535,FALSE
Latin America and Caribbean,2021-12-13,2213488.453,2242490.026,2215898.804,2190198.794,2167307.785,1559874,FALSE
Europe,2021-12-13,2718291.169,2720541.506,2718291.169,2707371.742,2700088.339,1480232,FALSE
Asia,2021-12-13,6655362.271,9296014.636,8627140.593,6482837.409,4677908.193,1237579,FALSE
North America,2021-12-20,1029103.26,1029103.26,1029103.26,1029103.26,1029103.26,831928,FALSE
Oceania,2021-12-20,580.712,16373.093,9406.375,580.712,-3473.719,4844,FALSE
Africa,2021-12-20,1528646.231,2719527.718,2003402.46,1504835.827,1088562.596,226481,FALSE
Latin America and Caribbean,2021-12-20,2223152.336,2252034.322,2225786.651,2199653.21,2176528.263,1563483,FALSE
Europe,2021-12-20,2761153.261,2763469.569,2761153.261,2749894.4,2742446.958,1505080,FALSE
Asia,2021-12-20,6707145.993,9344285.437,8699132.54,6522925.227,4712986.892,1245777,FALSE
North America,2021-12-27,1043804.792,1043804.792,1043804.792,1043804.792,1043804.792,842703,FALSE
Oceania,2021-12-27,872.944,16790.802,9821.825,872.944,-3286.501,4918,FALSE
Africa,2021-12-27,1562244.789,2769790.457,2041590.333,1534416.326,1113156.329,227920,FALSE
Latin America and Caribbean,2021-12-27,2232748.572,2261561.917,2235247.541,2208769.352,2185336.538,1566609,FALSE
Asia,2021-12-27,6746575.523,9388020.604,8758798.546,6554433.917,4740812.034,1254376,FALSE
Europe,2021-12-27,2799826.814,2802186.813,2799826.814,2788334.482,2780685.897,1527103,FALSE
North America,2022-01-03,1060526.899,1060526.899,1060526.899,1060526.899,1060526.899,852206,FALSE
Oceania,2022-01-03,1309.845,17350.198,10323.712,1309.845,-2979.207,5032,FALSE
Africa,2022-01-03,1597079.483,2823443.888,2081805.952,1595009.289,1136065.008,229499,FALSE
Latin America and Caribbean,2022-01-03,2256229.712,2286034.775,2259251.702,2233126.394,2209025.655,1569848,FALSE
Asia,2022-01-03,6792815.817,9442092.138,8817774.313,6599561.622,4766237.864,1261756,FALSE
Europe,2022-01-03,2818948.55,2821232.926,2818948.55,2807242.984,2799498.744,1548042,FALSE
North America,2022-01-10,1082739.173,1082739.173,1082739.173,1082739.173,1082739.173,864754,FALSE
Oceania,2022-01-10,2106.208,18248.928,11183.695,2106.208,-2324.013,5268,FALSE
Africa,2022-01-10,1630725.36,2887274.29,2121319.052,1618777.071,1159057.173,232119,FALSE
Latin America and Caribbean,2022-01-10,2284708.052,2314324.407,2287522.475,2261878.971,2237615.394,1574145,FALSE
Asia,2022-01-10,6899343.741,9577473.106,8890955.927,6680418.549,4808771.444,1268843,FALSE
Europe,2022-01-10,2833973.486,2836206.319,2833973.486,2822049.465,2814287.285,1567437,FALSE
North America,2022-01-17,1107330.447,1107330.447,1107330.447,1107330.447,1107330.447,880333,FALSE
Oceania,2022-01-17,3125.502,19362.703,12187.449,3125.502,-1440.995,5736,FALSE
Africa,2022-01-17,1657975.157,2937502.61,2141936.306,1640000.857,1179876.74,234634,FALSE
Latin America and Caribbean,2022-01-17,2321040.586,2351184.966,2323619.882,2297339.795,2275207.789,1581412,FALSE
Europe,2022-01-17,2849545.678,2851725.351,2849545.678,2837310.426,2829564.747,1588323,FALSE
Asia,2022-01-17,7100477.769,9820308.147,9072673.677,6830394.878,4848625.773,1276391,FALSE
North America,2022-01-24,1131781.221,1131781.221,1131781.221,1131781.221,1131781.221,897475,FALSE
Oceania,2022-01-24,4125.815,20447.323,13238.028,4125.815,-564.878,6439,FALSE
Africa,2022-01-24,1676069.734,2985032.202,2160274.843,1656883.972,1197938.12,237095,FALSE
Latin America and Caribbean,2022-01-24,2367303.613,2398135.26,2370459.167,2343300.261,2320907.787,1591754,FALSE
Europe,2022-01-24,2869360.411,2871423.936,2869360.411,2856976.765,2849042.128,1609139,FALSE
Asia,2022-01-24,7316708.94,10075293.475,9278955.062,7124941.399,4897834.367,1284747,FALSE
North America,2022-01-31,1152635.995,1152635.995,1152635.995,1152635.995,1152635.995,917294,FALSE
Oceania,2022-01-31,5174.058,21598.698,14379.892,5174.058,430.932,7159,FALSE
Africa,2022-01-31,1696136.01,3034770.814,2185250.545,1675690.274,1216250.195,239486,FALSE
Latin America and Caribbean,2022-01-31,2406397.875,2438327.23,2409509.379,2381986.346,2359007.099,1606174,FALSE
Europe,2022-01-31,2890658.425,2892555.137,2890658.425,2878074.406,2869774.877,1630916,FALSE
Asia,2022-01-31,7532653.331,10378057.306,9424722.164,7360867.797,4964252.912,1295469,FALSE
North America,2022-02-07,1168811.768,1168811.768,1168811.768,1168811.768,1168811.768,936644,FALSE
Oceania,2022-02-07,6091.44,22578.287,15312.623,6091.44,1288.379,7790,FALSE
Africa,2022-02-07,1717454.28,3077408.572,2208852.28,1694240.235,1235144.242,242043,FALSE
Latin America and Caribbean,2022-02-07,2433710.458,2466168.533,2435819.838,2408153.192,2385614.782,1621782,FALSE
Europe,2022-02-07,2920101.046,2922011.021,2920101.046,2907362.582,2898624.668,1654381,FALSE
Asia,2022-02-07,7735171.152,10722643.599,9591881.426,7452553.273,5030716.66,1310201,FALSE
North America,2022-02-14,1178777.376,1178777.376,1178777.376,1178777.376,1178777.376,954734,FALSE
Oceania,2022-02-14,6852.576,23372.009,16202.236,6852.576,1964.742,8292,FALSE
Africa,2022-02-14,1738053.211,3117134.812,2229435.002,1712100.78,1251604.638,244881,FALSE
Latin America and Caribbean,2022-02-14,2455919.54,2488844.639,2457286.591,2430253.931,2407362.61,1636838,FALSE
Europe,2022-02-14,2948244.742,2949788.901,2948244.742,2934857.001,2925579.208,1678565,FALSE
Asia,2022-02-14,7897069.182,10973320.619,9799274.945,7660128.406,5091186.741,1325127,FALSE
North America,2022-02-21,1184270.649,1184270.649,1184270.649,1184270.649,1184270.649,970411,FALSE
Oceania,2022-02-21,7511.448,24036.101,17104.22,7511.448,2548.937,8696,FALSE
Africa,2022-02-21,1759421.073,3158542.187,2253728.957,1728740.103,1269776.128,247878,FALSE
Latin America and Caribbean,2022-02-21,2473199.389,2507058.267,2473594.916,2447030.91,2423940.518,1649766,FALSE
Europe,2022-02-21,2969894.202,2971180.076,2969894.202,2955661.017,2945697.998,1702194,FALSE
Asia,2022-02-21,8028378.591,11177622.099,9932028.24,7777082.926,5147354.189,1338736,FALSE
North America,2022-02-28,1188348.779,1188348.779,1188348.779,1188348.779,1188348.779,983823,FALSE
Oceania,2022-02-28,8193.012,24781.262,17976.885,8193.012,3199.531,8989,FALSE
Africa,2022-02-28,1778658.269,3199672.256,2277843.986,1746981.355,1290339.528,249416,FALSE
Latin America and Caribbean,2022-02-28,2487121.368,2521729.332,2487121.368,2460705.329,2437666.423,1660179,FALSE
Europe,2022-02-28,2986452.264,2987429.897,2986452.264,2971010.081,2954564.854,1722872,FALSE
Asia,2022-02-28,8156590.276,11302004.201,10083939.76,7889079.47,5209187.669,1352104,FALSE
North America,2022-03-07,1189412.594,1189412.594,1189412.594,1189412.594,1189412.594,993645,FALSE
Oceania,2022-03-07,8678.435,25389.763,18458.266,8678.435,3653.47,9187,FALSE
Africa,2022-03-07,1794598.627,3236182.427,2295931.818,1762487.676,1308310.809,251281,FALSE
Latin America and Caribbean,2022-03-07,2492422.916,2528088.91,2492422.916,2466018.501,2443038.29,1666789,FALSE
Europe,2022-03-07,3002303.362,3004174.248,3002303.362,2984504.218,2963316.553,1740870,FALSE
Asia,2022-03-07,8280464.979,11468176.011,10248483.638,8003156.118,5281965.349,1365799,FALSE
North America,2022-03-14,1190197.809,1190197.809,1190197.809,1190197.809,1190197.809,1002852,FALSE
Oceania,2022-03-14,9323.263,26553.598,19097.463,9323.263,4267.651,9383,FALSE
Africa,2022-03-14,1807887.722,3271312.293,2309815.119,1782206.118,1317208.986,251822,FALSE
Latin America and Caribbean,2022-03-14,2496220.197,2532544.105,2496220.197,2469389.874,2446872.305,1672390,FALSE
Europe,2022-03-14,3021378.323,3025274.288,3021378.323,2999548.923,2975091.826,1755934,FALSE
Asia,2022-03-14,8366278.365,11622782.912,10361461.109,8065018.993,5350184.036,1378391,FALSE
North America,2022-03-21,1189265.425,1189265.425,1189265.425,1189265.425,1189265.425,1006116,FALSE
Oceania,2022-03-21,9884.223,27590.625,19674.434,9884.223,4786.466,9595,FALSE
Africa,2022-03-21,1821624.836,3304981.116,2332694.591,1794001.778,1327810.989,252230,FALSE
Latin America and Caribbean,2022-03-21,2499428.234,2536219.067,2499428.234,2472692.647,2449935.525,1676504,FALSE
Europe,2022-03-21,3042744.595,3046894.293,3042744.595,3016584.388,2988488.27,1769921,FALSE
Asia,2022-03-21,8443253.243,11751007.713,10463475.087,8128512.074,5419105.22,1389784,FALSE
North America,2022-03-28,1188549.24,1188549.24,1188549.24,1188549.24,1188549.24,1011320,FALSE
Oceania,2022-03-28,10513.624,28711.782,20304.864,10513.624,5368.031,9828,FALSE
Africa,2022-03-28,1834397.309,3338247.655,2348118.03,1805276.025,1345783.955,252563,FALSE
Latin America and Caribbean,2022-03-28,2502312.292,2539748.876,2503256.309,2475436.472,2453187.698,1690769,FALSE
Europe,2022-03-28,3063625.89,3067421.647,3063625.89,3033713.612,3003467.654,1782518,FALSE
Asia,2022-03-28,8556919.619,11905446.996,10619879.797,8208765.123,5502101.583,1403184,FALSE
North America,2022-04-04,1188137.056,1188137.056,1188137.056,1188137.056,1188137.056,1015724,FALSE
Oceania,2022-04-04,11084.848,29824.089,20846.443,11084.848,5914.219,10190,FALSE
Africa,2022-04-04,1844633.552,3362090.375,2355164.206,1812101.689,1359582.017,252942,FALSE
Latin America and Caribbean,2022-04-04,2503006.433,2540782.457,2504244.427,2475854.026,2454273.865,1693905,FALSE
Europe,2022-04-04,3083859.193,3089453.347,3083859.193,3049776.123,3019364.244,1794124,FALSE
Asia,2022-04-04,8607068.807,12005346.169,10691593.24,8246282.207,5527815.68,1410360,FALSE
North America,2022-04-11,1188134.271,1188134.271,1188134.271,1188134.271,1188134.271,1019520,FALSE
Oceania,2022-04-11,11601.07,30906.826,21400.107,11601.07,6383.788,10514,FALSE
Africa,2022-04-11,1855356.726,3391128.873,2364678.324,1822483.475,1369944.827,253212,FALSE
Latin America and Caribbean,2022-04-11,2502443.576,2540396.682,2504052.615,2474842.339,2453468.924,1695932,FALSE
Europe,2022-04-11,3100540.654,3108150.772,3100540.654,3064215.73,3032881.509,1804882,FALSE
Asia,2022-04-11,8658488.592,12076791.107,10770070.183,8280854.957,5548757.426,1416518,FALSE
North America,2022-04-18,1188176.286,1188176.286,1188176.286,1188176.286,1188176.286,1022892,FALSE
Oceania,2022-04-18,12140.487,31491.764,21921.647,12140.487,6886.282,10909,FALSE
Africa,2022-04-18,1864405.805,3415694.413,2375074.738,1832493.752,1382030.615,253386,FALSE
Latin America and Caribbean,2022-04-18,2504367.935,2542506.23,2506096.626,2476510.523,2455313.629,1697378,FALSE
Europe,2022-04-18,3117213.866,3126496.11,3117213.866,3078515.353,3045524.1,1814506,FALSE
Asia,2022-04-18,8700259.72,12146033.9,10836006.585,8307939.947,5568329.881,1421125,FALSE
North America,2022-04-25,1189538.102,1189538.102,1189538.102,1189538.102,1189538.102,1025878,FALSE
Oceania,2022-04-25,12665.397,32130.229,22453.145,12665.397,7442.591,11322,FALSE
Africa,2022-04-25,1873979.536,3440035.911,2390151.989,1847041.134,1392971.446,253653,FALSE
Latin America and Caribbean,2022-04-25,2504347.514,2542350.375,2506479.228,2475872.052,2454645.938,1698816,FALSE
Europe,2022-04-25,3133197.292,3142535.05,3133197.292,3092818.942,3058426.651,1822825,FALSE
Asia,2022-04-25,8732523.228,12184371.34,10887682.35,8325752.551,5581241.151,1424819,FALSE
North America,2022-05-02,1191177.317,1191177.317,1191177.317,1191177.317,1191177.317,1028620,FALSE
Oceania,2022-05-02,13334.364,32882.752,23128.188,13334.364,8134.563,11698,FALSE
Africa,2022-05-02,1883217.238,3464045.406,2403510.21,1860631.762,1404156.755,253836,FALSE
Latin America and Caribbean,2022-05-02,2507164.929,2545434.01,2509700.321,2478302.272,2457074.999,1700412,FALSE
Europe,2022-05-02,3145683.387,3153891.215,3145683.387,3104187.729,3067298.788,1830168,FALSE
Asia,2022-05-02,8761149.826,12214443.057,10940180.867,8333593.267,5595822.247,1429442,FALSE
North America,2022-05-09,1194297.933,1194297.933,1194297.933,1194297.933,1194297.933,1031737,FALSE
Oceania,2022-05-09,14065.383,33682.862,23801.523,14065.383,8879.231,12122,FALSE
Africa,2022-05-09,1892181.662,3487989.97,2419969.537,1874396.819,1415443.143,254111,FALSE
Latin America and Caribbean,2022-05-09,2510795.052,2550217.934,2513302.476,2481908.434,2460533.301,1701622,FALSE
Europe,2022-05-09,3159667.524,3167003.25,3159667.524,3116682.885,3078555.476,1836180,FALSE
Asia,2022-05-09,8794834.633,12254118.118,10988917.931,8340999.896,5618138.826,1431370,FALSE
North America,2022-05-16,1197450.148,1197450.148,1197450.148,1197450.148,1197450.148,1034247,FALSE
Oceania,2022-05-16,14625.256,34328.201,24329.903,14625.256,9426.81,12593,FALSE
Africa,2022-05-16,1902000.655,3511958.357,2431921.885,1888316.608,1426216.319,254409,FALSE
Latin America and Caribbean,2022-05-16,2513733.084,2554377.208,2516096.824,2484659.965,2463898.342,1702941,FALSE
Europe,2022-05-16,3171462.915,3178747.278,3171462.915,3127025.153,3087604.596,1841311,FALSE
Asia,2022-05-16,8826842.781,12295956.985,11031887.352,8350312.936,5643814.849,1432989,FALSE
North America,2022-05-23,1200014.164,1200014.164,1200014.164,1200014.164,1200014.164,1036705,FALSE
Oceania,2022-05-23,15246.933,34972.581,24947.029,15246.933,10037.661,12999,FALSE
Africa,2022-05-23,1911193.563,3539185.975,2441733.208,1902536.532,1437732.042,254692,FALSE
Latin America and Caribbean,2022-05-23,2515955.655,2557794.011,2518269.226,2486821.579,2466912.014,1704199,FALSE
Europe,2022-05-23,3177839.497,3185537.207,3177839.497,3132031.834,3091304.827,1845743,FALSE
Asia,2022-05-23,8858336.501,12392383.401,11094945.465,8358691.725,5670565.448,1434574,FALSE
North America,2022-05-30,1203502.979,1203502.979,1203502.979,1203502.979,1203502.979,1039667,FALSE
Oceania,2022-05-30,15954.05,35771.197,25651.358,15954.05,10786.748,13444,FALSE
Africa,2022-05-30,1920939.175,3565716.981,2454355.52,1910221.399,1447964.714,254951,FALSE
Latin America and Caribbean,2022-05-30,2519495.473,2562356.296,2521912.575,2490935.207,2470843.96,1705714,FALSE
Europe,2022-05-30,3183963.483,3192261.804,3183963.483,3136383.118,3095311.413,1849329,FALSE
Asia,2022-05-30,8886454.913,12517936.806,11148994.531,8370615.246,5694391.431,1436262,FALSE
North America,2022-06-06,1206969.194,1206969.194,1206969.194,1206969.194,1206969.194,1041793,FALSE
Oceania,2022-06-06,16710.345,36594.126,26343.976,16710.345,11540.823,13852,FALSE
Africa,2022-06-06,1929307.609,3589030.575,2463294.786,1914508.316,1456952.644,255203,FALSE
Latin America and Caribbean,2022-06-06,2524484.077,2566965.57,2526958.236,2496591.523,2475648.925,1706987,FALSE
Europe,2022-06-06,3193302.283,3202214.417,3193302.283,3144918.25,3101199.406,1852458,FALSE
Asia,2022-06-06,8916486.492,12598414.129,11199852.48,8382838.252,5719249.319,1437918,FALSE
North America,2022-06-13,1210558.01,1210558.01,1210558.01,1210558.01,1210558.01,1044201,FALSE
Oceania,2022-06-13,17688.082,37559.518,27317.814,17688.082,12477.517,14275,FALSE
Africa,2022-06-13,1938514.676,3613081.896,2476506.182,1921980.595,1463942.796,255433,FALSE
Latin America and Caribbean,2022-06-13,2529348.334,2571496.004,2531724.96,2502511.853,2479772.084,1708629,FALSE
Europe,2022-06-13,3205054.52,3215246.199,3205054.52,3155593.528,3109753.016,1855504,FALSE
Asia,2022-06-13,8947840.751,12658911.121,11245243.138,8392997.825,5756143.465,1439793,FALSE
North America,2022-06-20,1214665.625,1214665.625,1214665.625,1214665.625,1214665.625,1046867,FALSE
Oceania,2022-06-20,18424.692,38315.816,28079.719,18424.692,13194.717,14686,FALSE
Africa,2022-06-20,1947026.167,3630669.663,2485596.26,1931284.218,1465388.033,255686,FALSE
Latin America and Caribbean,2022-06-20,2533931.273,2575823.141,2536332.244,2508146.797,2483547.98,1710236,FALSE
Europe,2022-06-20,3217096.744,3229038.825,3217096.744,3166179.244,3118409.846,1858516,FALSE
Asia,2022-06-20,8981304.511,12731604.56,11294561.847,8410467.148,5788720.243,1441457,FALSE
North America,2022-06-27,1218864.241,1218864.241,1218864.241,1218864.241,1218864.241,1049521,FALSE
Oceania,2022-06-27,18957.59,38972.252,28649.51,18957.59,13776.57,15117,FALSE
Africa,2022-06-27,1956003.276,3642584.382,2497477.767,1938820.588,1466822.943,255936,FALSE
Latin America and Caribbean,2022-06-27,2540072.65,2581833.224,2542474.608,2514834.946,2488736.004,1712422,FALSE
Europe,2022-06-27,3233437.725,3246951.862,3233437.725,3180827.073,3130345.579,1861881,FALSE
Asia,2022-06-27,9013644.393,12806633.937,11326567.368,8427213.654,5817683.02,1443180,FALSE
North America,2022-07-04,1222848.256,1222848.256,1222848.256,1222848.256,1222848.256,1052331,FALSE
Oceania,2022-07-04,19684.678,39768.803,29398.107,19684.678,14455.907,15538,FALSE
Africa,2022-07-04,1965635.054,3654898.163,2503251.662,1945072.555,1466942.551,256107,FALSE
Latin America and Caribbean,2022-07-04,2545360.105,2586971.213,2548237.638,2519780.5,2493034.448,1714918,FALSE
Europe,2022-07-04,3244498.569,3259360.524,3244498.569,3190970.666,3138750.702,1865763,FALSE
Asia,2022-07-04,9044981.099,12881399.499,11364348.481,8473098.598,5841474.662,1444829,FALSE
North America,2022-07-11,1227794.471,1227794.471,1227794.471,1227794.471,1227794.471,1054917,FALSE
Oceania,2022-07-11,20472.884,40622.446,30201.447,20472.884,15193.289,16051,FALSE
Africa,2022-07-11,1974972.808,3666155.995,2509660.7,1950342.091,1465509.41,256372,FALSE
Latin America and Caribbean,2022-07-11,2553013.486,2594068.919,2555497.899,2525385.718,2500328.435,1717840,FALSE
Europe,2022-07-11,3259905.353,3275769.349,3259905.353,3206084.16,3151535.677,1870522,FALSE
Asia,2022-07-11,9076552.972,12956860.563,11414363.832,8518970.351,5861440.058,1446500,FALSE
North America,2022-07-18,1234490.487,1234490.487,1234490.487,1234490.487,1234490.487,1057930,FALSE
Oceania,2022-07-18,21151.647,41400.593,30916.007,21151.647,15821.012,16659,FALSE
Africa,2022-07-18,1983593.247,3677167.538,2521232.898,1954730.262,1464039.052,256589,FALSE
Latin America and Caribbean,2022-07-18,2560063.274,2601857.573,2562318.875,2531435.234,2507115.351,1721135,FALSE
Europe,2022-07-18,3285215.407,3303356.25,3285215.407,3230309.704,3173712.126,1876519,FALSE
Asia,2022-07-18,9108813.15,13032849.835,11465286.118,8563282.709,5881684.739,1448309,FALSE
North America,2022-07-25,1240155.702,1240155.702,1240155.702,1240155.702,1240155.702,1061344,FALSE
Oceania,2022-07-25,21938.844,42388.774,31750.276,21938.844,16556.241,17407,FALSE
Africa,2022-07-25,1992792.949,3687570.353,2532550.5,1959895.43,1463111.07,256850,FALSE
Latin America and Caribbean,2022-07-25,2566250.753,2608520.437,2568584.871,2536510.246,2513083.084,1724503,FALSE
Europe,2022-07-25,3305688.664,3326646.752,3305688.664,3249563.207,3190787.048,1883506,FALSE
Asia,2022-07-25,9152658.807,13116000.556,11519772.028,8611323.736,5903504.356,1450474,FALSE
North America,2022-08-01,1246214.118,1246214.118,1246214.118,1246214.118,1246214.118,1064725,FALSE
Oceania,2022-08-01,22688.979,43222.167,32550.665,22688.979,17251.055,18198,FALSE
Africa,2022-08-01,2001708.702,3697359.841,2545067.062,1963549.101,1460714.482,257063,FALSE
Latin America and Caribbean,2022-08-01,2573216.17,2615844.061,2575471.564,2543490.226,2520051.17,1727977,FALSE
Europe,2022-08-01,3326816.04,3349061.654,3326816.04,3268462.526,3209233.284,1890380,FALSE
Asia,2022-08-01,9204682.406,13211714.925,11589511.311,8680888.202,5954415.72,1453338,FALSE
North America,2022-08-08,1251457.133,1251457.133,1251457.133,1251457.133,1251457.133,1068265,FALSE
Oceania,2022-08-08,23227.883,43831.022,33131.064,23227.883,17736.121,18817,FALSE
Africa,2022-08-08,2010059.089,3703135.352,2558857.323,1965873.99,1458102.287,257195,FALSE
Latin America and Caribbean,2022-08-08,2579321.008,2622514.503,2582291.114,2549345.348,2526246.249,1731273,FALSE
Europe,2022-08-08,3344966.501,3370843.122,3344966.501,3285396.856,3224875.07,1896671,FALSE
Asia,2022-08-08,9257097.822,13307844.922,11666803.858,8744909.123,6001754.865,1456963,FALSE
North America,2022-08-15,1256816.948,1256816.948,1256816.948,1256816.948,1256816.948,1071989,FALSE
Oceania,2022-08-15,23613.781,44285.103,33561.814,23613.781,18085.847,19362,FALSE
Africa,2022-08-15,2019004.148,3708946.07,2574459.975,1970602.715,1455832.693,257304,FALSE
Latin America and Caribbean,2022-08-15,2585041.314,2628894.146,2588668.113,2554337.776,2531962.772,1734384,FALSE
Europe,2022-08-15,3368239.716,3396278.873,3368239.716,3307292.659,3244173.714,1902459,FALSE
Asia,2022-08-15,9335033.723,13412058.794,11768246.564,8829591.473,6060136.539,1461133,FALSE
North America,2022-08-22,1261976.564,1261976.564,1261976.564,1261976.564,1261976.564,1075510,FALSE
Oceania,2022-08-22,23833.596,44593.035,33830.178,23833.596,18306.066,19796,FALSE
Africa,2022-08-22,2028066.761,3714868.237,2582925.505,1974943.879,1453907.901,257476,FALSE
Latin America and Caribbean,2022-08-22,2589749.579,2634229.931,2593841.76,2558476.327,2536731.655,1737005,FALSE
Europe,2022-08-22,3386429.967,3417530.488,3386429.967,3323647.937,3258939.838,1907382,FALSE
Asia,2022-08-22,9397998.03,13507070.877,11843865.767,8897319.23,6110690.701,1465599,FALSE
North America,2022-08-29,1266720.979,1266720.979,1266720.979,1266720.979,1266720.979,1079057,FALSE
Oceania,2022-08-29,23937.749,44771.091,33955.492,23937.749,18356.732,20123,FALSE
Africa,2022-08-29,2036990.019,3720584.267,2594355.202,1977982.048,1452177.722,257561,FALSE
Latin America and Caribbean,2022-08-29,2594755.25,2639941.089,2598383.342,2562791.573,2541627.394,1739243,FALSE
Europe,2022-08-29,3398006.964,3431787.555,3398006.964,3333114.321,3266983.724,1911724,FALSE
Asia,2022-08-29,9450564.518,13590128.543,11918412.732,8938029.106,6139134.423,1470267,FALSE
North America,2022-09-05,1271591.595,1271591.595,1271591.595,1271591.595,1271591.595,1082389,FALSE
Oceania,2022-09-05,24194.17,45087.91,34265.321,24194.17,18542.18,20382,FALSE
Africa,2022-09-05,2047361.068,3726986.234,2606925.626,1982403.637,1450646.401,257642,FALSE
Latin America and Caribbean,2022-09-05,2597769.036,2643383.59,2600964.232,2565124.289,2543977.206,1741271,FALSE
Europe,2022-09-05,3413437.752,3450679.177,3413437.752,3346761.59,3279495.794,1915698,FALSE
Asia,2022-09-05,9486236.292,13665067.725,11980545.152,8963649.416,6165951.136,1474622,FALSE
North America,2022-09-12,1275772.21,1275772.21,1275772.21,1275772.21,1275772.21,1085301,FALSE
Oceania,2022-09-12,24389.383,45374.236,34524.752,24389.383,18665.847,20613,FALSE
Africa,2022-09-12,2058002.864,3732995.902,2612465.875,1987878.621,1449203.644,257715,FALSE
Latin America and Caribbean,2022-09-12,2599642.433,2645289.417,2602053.987,2566914.871,2545124.294,1742716,FALSE
Europe,2022-09-12,3430013.52,3471174.297,3430013.52,3360703.573,3291331.17,1919129,FALSE
Asia,2022-09-12,9520005.371,13741574.231,12030126.509,8988443.771,6189886.718,1478018,FALSE
North America,2022-09-19,1280785.826,1280785.826,1280785.826,1280785.826,1280785.826,1088402,FALSE
Oceania,2022-09-19,24671.584,45750.723,34836.305,24671.584,18876.898,20794,FALSE
Africa,2022-09-19,2067758.659,3738803.936,2617944.742,1991882.559,1448965.561,257769,FALSE
Latin America and Caribbean,2022-09-19,2602070.475,2647977.105,2603896.706,2569289.186,2546955.355,1743911,FALSE
Europe,2022-09-19,3444283.499,3488921.128,3444283.499,3372754.831,3303830.309,1922414,FALSE
Asia,2022-09-19,9552436.332,13816772.098,12077422.154,9011110.572,6214028.719,1480897,FALSE
North America,2022-09-26,1285611.241,1285611.241,1285611.241,1285611.241,1285611.241,1091345,FALSE
Oceania,2022-09-26,24779.295,45930.386,34977.989,24779.295,18900.191,20828,FALSE
Africa,2022-09-26,2079267.57,3749668.87,2623460.917,1996863.189,1482185.082,257808,FALSE
Latin America and Caribbean,2022-09-26,2604134.864,2649794.019,2605417.923,2571350.526,2548572.524,1745010,FALSE
