custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Asia,2020-11-16,4666863690,0.25335205426455415,0.30767099988721985,0.2967051007681339,0.25335205426455415,0.18202017384942887,0.13543818979072153,0.12747023849722294,1.4204158335275272,0.028988078235255663,0.03331085078253057
Oceania,2020-11-16,44446737,0.005894483174034846,0.03951315176955058,0.03119965359748745,0.011695329276071047,-0.015132475990606912,-0.02779974093650665,-0.029329284187516996,-0.21665865781631538,-0.009419941644187626,0.0022498839453613884
European Union,2020-11-16,447593544,1.1365520092723442,1.1365520092723442,1.1365520092723442,1.1365520092723442,1.1365520092723442,1.1365520092723442,1.1365520092723442,30.68690425035329,1.1365520092723442,0.6917943838796745
North America,2020-11-16,375152636,0.6067796608886696,0.6067796608886696,0.6067796608886696,0.6067796608886696,0.6067796608886696,0.6067796608886696,0.6067796608886696,1.2135593217773393,0.6067796608886696,0.3286283719461857
Latin America and Caribbean,2020-11-23,655119303,0.3855208730234584,0.3904812837632456,0.3900402542692999,0.3855208730234584,0.3758731051283028,0.37255938454289544,0.37214064951436904,17.556639319539364,0.3657633191570701,0.23808091027963502
Asia,2020-11-23,4666863690,0.24054926311492014,0.29966931591985435,0.29657681919000434,0.26163834932669733,0.19352555027298818,0.13271330904579104,0.1298514031595789,1.2434923031126075,0.025377393941073623,0.03710354780042869
Oceania,2020-11-23,44446737,0.009875512791653818,0.04362551136306024,0.04062013648215708,0.014627738967153402,-0.013110012484479933,-0.025827640731784465,-0.02807873354743176,-0.13829841411929786,-0.006012974526925993,0.0038563010823494197
European Union,2020-11-23,447593544,1.1122665830285736,1.1122665830285736,1.1122665830285736,1.1122665830285736,1.1122665830285736,1.1122665830285736,1.1122665830285736,30.031197741771486,1.1122665830285736,0.761022370778431
North America,2020-11-23,375152636,0.6572353144338345,0.6572353144338345,0.6572353144338345,0.6572353144338345,0.6572353144338345,0.6572353144338345,0.6572353144338345,1.314470628867669,0.6572353144338345,0.45116862780087197
Latin America and Caribbean,2020-11-30,655119303,0.40727723224233403,0.40982791490350684,0.4082651655788924,0.40727723224233403,0.39308222511199503,0.38855160271374145,0.3879652240622665,18.25684766006508,0.38035099291802255,0.26935124517312536
Asia,2020-11-30,4666863690,0.23006088056115534,0.29274691463946095,0.2917454050291694,0.2546258164427396,0.18704423863785677,0.12490610352111099,0.1116877736308721,1.032346217549521,0.02106829015407186,0.036604668862741094
Oceania,2020-11-30,44446737,0.07126899218747408,0.10415439849644005,0.1006964979233335,0.0763429078071726,0.050703691313803444,0.034853605615551106,0.032334139858458025,1.2574010207860267,0.05466960959939247,0.002571617349548067
European Union,2020-11-30,447593544,1.0719493922924301,1.0719493922924301,1.0719493922924301,1.0719493922924301,1.0719493922924301,1.0719493922924301,1.0719493922924301,28.942633591895614,1.0719493922924301,0.7983008351880965
North America,2020-11-30,375152636,0.7762192654279613,0.7762192654279613,0.7762192654279613,0.7762192654279613,0.7762192654279613,0.7762192654279613,0.7762192654279613,1.5524385308559225,0.7762192654279613,0.44271500200787606
Latin America and Caribbean,2020-12-07,655119303,0.46658361573915424,0.4700822828770985,0.46856036876976004,0.46658361573915424,0.4543592011068506,0.44904641238940385,0.4482441641205615,21.07136816226043,0.438986836713759,0.2764598740574738
Asia,2020-12-07,4666863690,0.2218548227055121,0.28340548693194234,0.28173544926312394,0.23861946887352137,0.18292637547915783,0.12337871606748524,0.10307954327313251,1.0595246588048228,0.021622952220506586,0.03473429068591459
Oceania,2020-12-07,44446737,0.00843585887674967,0.04104142530098385,0.03975507469899214,0.013924749680104148,-0.011307695142266438,-0.028598553389494557,-0.03026086178137647,-0.19235251527455094,-0.008363152838023954,0.0012846837328013526
European Union,2020-12-07,447593544,0.999323696362535,0.999323696362535,0.999323696362535,0.999323696362535,0.999323696362535,0.999323696362535,0.999323696362535,26.981739801788446,0.999323696362535,0.7685859293806079
North America,2020-12-07,375152636,0.9337856074952737,0.9337856074952737,0.9337856074952737,0.9337856074952737,0.9337856074952737,0.9337856074952737,0.9337856074952737,1.8675712149905475,0.9337856074952737,0.6443089473586958
Latin America and Caribbean,2020-12-14,655119303,0.49879946136531,0.50456032737268,0.5040676459036866,0.49879946136531,0.4884229150530799,0.4834619127668694,0.4811799617037602,22.628423706473473,0.47142549388486404,0.28400536993488645
Asia,2020-12-14,4666863690,0.21184286177591666,0.2595639130093772,0.2552093651074042,0.21740752581955683,0.15885138654895808,0.09570326060662164,0.08590833556435748,0.9434865578505607,0.019254827711235933,0.03241082449528326
Oceania,2020-12-14,44446737,0.049769848993363966,0.08312291330466905,0.08202745625015101,0.05684804085671307,0.030991337283404422,0.013131176968294161,0.011896469518495923,0.7760618172074315,0.033741818139453546,0.00578670150746949
European Union,2020-12-14,447593544,0.8681970763337428,0.8681970763337428,0.8681970763337428,0.8681970763337428,0.8681970763337428,0.8681970763337428,0.8681970763337428,23.441321061011056,0.8681970763337428,0.7392870259987485
North America,2020-12-14,375152636,0.9336713682797,0.9336713682797,0.9336713682797,0.9336713682797,0.9336713682797,0.9336713682797,0.9336713682797,1.8673427365594,0.9336713682797,0.7119006355589089
Latin America and Caribbean,2020-12-21,655119303,0.55699189223211365,0.5655712808944976,0.5637436655172677,0.55699189223211365,0.5483063369844124,0.5438709542598333,0.540358081486913,25.515697158448937,0.5315770241343528,0.31056526508729665
Asia,2020-12-21,4666863690,0.19121457968675462,0.2419804876315723,0.23803923626826648,0.20019789716714498,0.14404037093111507,0.07356391774107318,0.061955206458426296,0.7789152013788235,0.015896228599567828,0.031069366844952782
Oceania,2020-12-21,44446737,0.05795573480699618,0.09336295056168545,0.0914221203437122,0.06631077460392971,0.03906037712388697,0.02285516622759361,0.01843822177786683,1.0022715773139064,0.04357702510060463,0.0035368175621081025
European Union,2020-12-21,447593544,0.7469837870860193,0.7469837870860193,0.7469837870860193,0.7469837870860193,0.7469837870860193,0.7469837870860193,0.7469837870860193,20.16856225132252,0.7469837870860193,0.7665119495110502
North America,2020-12-21,375152636,0.9738226445800939,0.9738226445800939,0.9738226445800939,0.9738226445800939,0.9738226445800939,0.9738226445800939,0.9738226445800939,1.9476452891601879,0.9738226445800939,0.7694012311298274
Latin America and Caribbean,2020-12-28,655119303,0.6550948069679134,0.6611993323741707,0.660756797338953,0.6550948069679134,0.6430445511676179,0.6374411120193064,0.6370101041242829,30.028126526851263,0.6255859693094014,0.28843173927970794
Asia,2020-12-28,4666863690,0.16742369199319462,0.23587766476548455,0.22276523283191707,0.18412037748789922,0.13683278226942774,0.06546044213953964,0.045214542348932116,0.7451355783730728,0.015206848538225974,0.029065108606161155
Oceania,2020-12-28,44446737,0.04787065775316175,0.07906916825196886,0.07250557425567125,0.04996581978872895,0.02452271879323572,0.00828044451115543,0.0064918349244644175,0.7117680429507681,0.030946436650033396,0.002571617349548067
European Union,2020-12-28,447593544,0.8049046376962953,0.8049046376962953,0.8049046376962953,0.8049046376962953,0.8049046376962953,0.8049046376962953,0.8049046376962953,21.732425217799978,0.8049046376962953,0.6172370082263743
North America,2020-12-28,375152636,1.0822953941185494,1.0822953941185494,1.0822953941185494,1.0822953941185494,1.0822953941185494,1.0822953941185494,1.0822953941185494,2.1645907882370987,1.0822953941185494,0.65451439344278
Latin America and Caribbean,2021-01-04,655119303,0.8431290424246309,0.8620178817623793,0.8596185922597119,0.8491789290003624,0.8294210484640225,0.8211035291407675,0.8171190888466414,37.31614255763141,0.7774196366173209,0.3254260697612203
Asia,2021-01-04,4666863690,0.1404966270225869,0.2208686752967892,0.20454351235673823,0.1627184328680328,0.11315466123377124,0.015393751719582302,-0.002334495771282962,0.33878642137416143,0.006914008599472682,0.026071299288366403
Oceania,2021-01-04,44446737,0.044824604539804955,0.07121076851571152,0.06987148687782845,0.044824604539804955,0.01875905375542481,0.005365882285556659,0.002643336026015469,0.6359616331036181,0.02765050578711383,0.002571617349548067
European Union,2021-01-04,447593544,0.6288139333627939,0.6288139333627939,0.6288139333627939,0.6288139333627939,0.6288139333627939,0.6288139333627939,0.6288139333627939,16.977976200795435,0.6288139333627939,0.6741770609631492
North America,2021-01-04,375152636,0.9314998664162634,0.9314998664162634,0.9314998664162634,0.9314998664162634,0.9314998664162634,0.9314998664162634,0.9314998664162634,1.8629997328325267,0.9314998664162634,0.7580535832886964
Latin America and Caribbean,2021-01-11,655119303,1.0391184765481547,1.0579042659431017,1.057257966512821,1.0431650013451883,1.0273755502192765,1.0190635552163605,1.016864334519929,46.578368276446,0.9703826724259585,0.43944057010941107
Asia,2021-01-11,4666863690,0.13628411620451517,0.20572423211247368,0.18673766068734987,0.1541038156551254,0.10060541849633019,0.0040601541934258585,-0.004945511327670093,0.35910556351414036,0.007328684969676333,0.023278802899855
Oceania,2021-01-11,44446737,-4.8548904512306433e-4,0.03919212805627164,0.025107299089010125,0.004273976607228134,-0.01760278714173055,-0.034503293453519025,-0.03570587210530586,-0.25852794117691347,-0.011240345268561457,0.001286933616746714
European Union,2021-01-11,447593544,0.5791345070746124,0.5791345070746124,0.5791345070746124,0.5791345070746124,0.5791345070746124,0.5791345070746124,0.5791345070746124,15.63663169101454,0.5791345070746124,0.7554047741135426
North America,2021-01-11,375152636,0.928726392126859,0.928726392126859,0.928726392126859,0.928726392126859,0.928726392126859,0.928726392126859,0.928726392126859,1.857452784253718,0.928726392126859,0.9079352437230376
Latin America and Caribbean,2021-01-18,655119303,1.11024817931737,1.1284642565205882,1.125452209445472,1.1147197457674929,1.0970877070492329,1.0846591830135155,1.084145548105317,49.748634894498714,1.0364298936353897,0.46501331681872304
Asia,2021-01-18,4666863690,0.1301254160743417,0.21161611050169665,0.19583155919696402,0.1464558750693326,0.09912158606910541,-0.002471981827223645,-0.009824965296983625,0.3290218336277281,0.006714731298525062,0.025431554869347384
Oceania,2021-01-18,44446737,0.07556518133813128,0.10964492700607834,0.10601343342066082,0.08194124214495661,0.06125081576483807,0.047146781252657616,0.04588501643661862,1.6031438862789045,0.0697019080990828,9.652002125600356e-4
European Union,2021-01-18,447593544,0.6694375245351318,0.6694375245351318,0.6694375245351318,0.6694375245351318,0.6694375245351318,0.6694375245351318,0.6694375245351318,18.07481316244856,0.6694375245351318,0.7608621808003557
North America,2021-01-18,375152636,0.8436562562627832,0.8436562562627832,0.8436562562627832,0.8436562562627832,0.8436562562627832,0.8436562562627832,0.8436562562627832,1.6873125125255664,0.8436562562627832,0.919587834110274
Latin America and Caribbean,2021-01-25,655119303,0.9427134710824817,0.9577944920587069,0.956708988801992,0.9448414041368979,0.9282073587440716,0.9183727314689247,0.9174416145796588,41.77960002173368,0.8704083337861185,0.5602034596132179
Asia,2021-01-25,4666863690,0.15127581279054342,0.21313454724450515,0.20629349571194655,0.15127581279054342,0.10369000362737309,0.0032126547094408387,-0.011296024165295822,0.3396213861221929,0.006931048696371283,0.024173493698077135
Oceania,2021-01-25,44446737,-0.01177128911599616,0.02487972128968955,0.017828141225188235,-2.5707134729759887e-5,-0.023313847293451793,-0.03615185303301784,-0.03964728995411279,-0.4026812196761357,-0.017507879116353726,6.43466808373357e-4
European Union,2021-01-25,447593544,0.5212269524047712,0.5212269524047712,0.5212269524047712,0.5212269524047712,0.5212269524047712,0.5212269524047712,0.5212269524047712,14.073127714928825,0.5212269524047712,0.7750659156066827
North America,2021-01-25,375152636,0.7015617119580435,0.7015617119580435,0.7015617119580435,0.7015617119580435,0.7015617119580435,0.7015617119580435,0.7015617119580435,1.403123423916087,0.7015617119580435,0.8706170999688777
Latin America and Caribbean,2021-02-01,655119303,0.8221592996025844,0.835159269717078,0.8350649883698862,0.8232222688654302,0.8093330983986575,0.8001363249260158,0.7993126124380076,36.224884297347074,0.754685089528064,0.5699071883400144
Asia,2021-02-01,4666863690,0.11148453648373162,0.17387292865337495,0.16928440131477365,0.13161517382413368,0.0976167205993792,0.011839771929076167,-0.02146247725623212,0.21194193794757912,0.004325345672399574,0.02496325321213742
Oceania,2021-02-01,44446737,0.05752315175100477,0.09054461863367132,0.08675522440466493,0.06837745163681205,0.0440696847797346,0.03304581283731757,0.03237328803546926,1.1602826426908497,0.050447071421341284,9.652002125600356e-4
European Union,2021-02-01,447593544,0.3051420917263641,0.3051420917263641,0.3051420917263641,0.3051420917263641,0.3051420917263641,0.3051420917263641,0.3051420917263641,8.23883647661183,0.3051420917263641,0.7572557838323065
North America,2021-02-01,375152636,0.6134071172734695,0.6134071172734695,0.6134071172734695,0.6134071172734695,0.6134071172734695,0.6134071172734695,0.6134071172734695,1.226814234546939,0.6134071172734695,0.8740442383563579
Latin America and Caribbean,2021-02-08,655119303,0.7028718032315294,0.7197747998334232,0.7179634325402425,0.7051271864727127,0.6898451501001206,0.6830507832385398,0.6795030265762996,30.83671848936839,0.6424316351951748,0.5316585824979119
Asia,2021-02-08,4666863690,0.09581025403645689,0.16080236685500396,0.15255744933635945,0.12238600338979,0.08274233521190535,0.007385340467354195,-0.026288498895921435,0.11160117426295164,0.002277574984958197,0.02049402047138
Oceania,2021-02-08,44446737,0.017315610589940546,0.05631454845392309,0.045774713242820717,0.029825648613030914,0.0048557537360667145,-0.006973771762124948,-0.008116026005475459,0.24977603746924906,0.010859827716054309,0.001286933616746714
European Union,2021-02-08,447593544,0.20136968981062853,0.20136968981062853,0.20136968981062853,0.20136968981062853,0.20136968981062853,0.20136968981062853,0.20136968981062853,5.43698162488697,0.20136968981062853,0.7218920029820627
North America,2021-02-08,375152636,0.3994370665034461,0.3994370665034461,0.3994370665034461,0.3994370665034461,0.3994370665034461,0.3994370665034461,0.3994370665034461,0.7988741330068923,0.3994370665034461,0.8117837135495963
Latin America and Caribbean,2021-02-15,655119303,0.658722110845655,0.6724751791437482,0.6709768336950619,0.6641324783800178,0.651045863278383,0.6425335917825358,0.6403969440845972,29.122893244319826,0.6067269425899964,0.5466614986919414
Asia,2021-02-15,4666863690,0.1292454424419183,0.16731049761224354,0.16074156384147814,0.13375399691356044,0.09437672775623257,-0.002202967215418548,-0.020783368858023007,0.2858263186018035,0.00583319017554701,0.018314569629094953
Oceania,2021-02-15,44446737,-0.00936883462021069,0.020889445655264856,0.01818262744369598,0.001079531878132188,-0.020781585967318935,-0.034754467959620894,-0.036950823723956853,-0.3564069798095514,-0.01549595564389354,0
European Union,2021-02-15,447593544,0.17000088125945634,0.17000088125945634,0.17000088125945634,0.17000088125945634,0.17000088125945634,0.17000088125945634,0.17000088125945634,4.5900237940053215,0.17000088125945634,0.6269085060797928
North America,2021-02-15,375152636,0.3386935369335372,0.3386935369335372,0.3386935369335372,0.3386935369335372,0.3386935369335372,0.3386935369335372,0.3386935369335372,0.6773870738670744,0.3386935369335372,0.6583986790912486
Latin America and Caribbean,2021-02-22,655119303,0.6277555048114373,0.6410418261759138,0.6374627358811567,0.6314169796878757,0.6164221157558972,0.6111177087498056,0.6091950463199547,27.435924612461765,0.5715817627596201,0.48486298380373016
Asia,2021-02-22,4666863690,0.10849747870052659,0.17100370222548192,0.16482962339717294,0.13246312877443808,0.09119163923581369,0.004444496990889814,-0.01249412064265922,0.15958414845605426,0.003256819356246005,0.018406387181194916
Oceania,2021-02-22,44446737,0.011505007595467081,0.04785319542204474,0.036811896472049244,0.022733387942181042,-0.0010833587294339544,-0.015723742311236914,-0.01986066643337353,0.0834453315085978,0.003628057891678166,0.001286933616746714
European Union,2021-02-22,447593544,0.06627688635708481,0.06627688635708481,0.06627688635708481,0.06627688635708481,0.06627688635708481,0.06627688635708481,0.06627688635708481,1.7894759316412898,0.06627688635708481,0.5245196298005586
North America,2021-02-22,375152636,0.25258255488312176,0.25258255488312176,0.25258255488312176,0.25258255488312176,0.25258255488312176,0.25258255488312176,0.25258255488312176,0.5051651097662435,0.25258255488312176,0.5283182922910343
Latin America and Caribbean,2021-03-01,655119303,0.8344437795564041,0.8462888846650001,0.8445085380661941,0.8344437795564041,0.8214018985820365,0.814080632644075,0.8137387140052079,36.94922776442435,0.7697755784255073,0.4949808355746159
Asia,2021-03-01,4666863690,0.12493946405079658,0.187513502812967,0.1794571175727143,0.14996135359304122,0.10265345445209886,0.017225600408250347,0.00777241906868174,0.5750912045270771,0.011736555194430143,0.0205706458077416
Oceania,2021-03-01,44446737,0.031170695476332597,0.06785425423364541,0.05647844253545693,0.04189474371520863,0.017214513332230962,-0.0012540277566855126,-0.0033774543713577096,0.6798784546318841,0.029559932810081915,0.0016064171369880313
European Union,2021-03-01,447593544,-0.011885973521924257,-0.011885973521924257,-0.011885973521924257,-0.011885973521924257,-0.011885973521924257,-0.011885973521924257,-0.011885973521924257,-0.320921285091955,-0.011885973521924257,0.49260205594028855
North America,2021-03-01,375152636,0.14610609301168903,0.14610609301168903,0.14610609301168903,0.14610609301168903,0.14610609301168903,0.14610609301168903,0.14610609301168903,0.29221218602337806,0.14610609301168903,0.5430933450778153
Latin America and Caribbean,2021-03-08,655119303,0.8183006002466268,0.8328690332398673,0.8325513664498568,0.8212170597699586,0.8092337967090354,0.8016851025009591,0.8015266365836928,36.29495216993987,0.7561448368737473,0.5070613832912813
Asia,2021-03-08,4666863690,0.138857399780632,0.2036174505011893,0.1796937119996884,0.15196074008202382,0.10494961993849646,0.026923656885889706,0.014555118465262322,0.5944223883783014,0.01213106915057758,0.017726873012654885
Oceania,2021-03-08,44446737,0.02492380163852874,0.061555892911168496,0.05872848564917186,0.035836856432868915,0.0113269015224316,-0.005216566519442978,-0.009909768349276782,0.5704698124888876,0.02480303532560381,0.001286933616746714
European Union,2021-03-08,447593544,0.14055207351631732,0.14055207351631732,0.14055207351631732,0.14055207351631732,0.14055207351631732,0.14055207351631732,0.14055207351631732,3.7949059849405673,0.14055207351631732,0.48874029335865493
North America,2021-03-08,375152636,0.06132865002456493,0.06132865002456493,0.06132865002456493,0.06132865002456493,0.06132865002456493,0.06132865002456493,0.06132865002456493,0.12265730004912986,0.06132865002456493,0.4294633291607739
Latin America and Caribbean,2021-03-15,655119303,0.8044791803240648,0.8223351254895982,0.818838506848066,0.8100154487285054,0.7977537212152174,0.7912534340332762,0.7880541207629493,35.700984020599584,0.743770500429158,0.5399237946130249
Asia,2021-03-15,4666863690,0.1949099249294141,0.2325252842533773,0.21652248413457612,0.1949099249294141,0.12541069265963486,0.03742705471138326,0.024161186912321372,0.7089665524055121,0.014468705151132898,0.01775556465845695
Oceania,2021-03-15,44446737,0.048712123278261694,0.09634692631353603,0.08924325905092113,0.06496830590735653,0.03253417787209088,0.01430425086242111,0.012199900939571861,0.8129430194004075,0.035345348669582936,0.003215084157921424
European Union,2021-03-15,447593544,0.28554331328527716,0.28554331328527716,0.28554331328527716,0.28554331328527716,0.28554331328527716,0.28554331328527716,0.28554331328527716,7.709669458702485,0.28554331328527716,0.47891039286303916
North America,2021-03-15,375152636,0.04245633161174632,0.04245633161174632,0.04245633161174632,0.04245633161174632,0.04245633161174632,0.04245633161174632,0.04245633161174632,0.08491266322349264,0.04245633161174632,0.3309130420184493
Latin America and Caribbean,2021-03-22,655119303,0.8204741963565857,0.8382010785952241,0.8367512240989383,0.8274217808685168,0.8135202531179306,0.804709389351286,0.8027343689258665,36.21140795391573,0.7544043323732446,0.5985828813229153
Asia,2021-03-22,4666863690,0.17915902599612876,0.27359594630970524,0.2601474926914391,0.2125048132331205,0.1370068182070011,0.0634729862669561,0.031203561092925547,0.40531519606683686,0.008271738695241568,0.027142725482089236
Oceania,2021-03-22,44446737,0.024024938738827165,0.06720323977920167,0.06200634825355625,0.042629252654590825,0.012810591613705381,-0.008305721860774133,-0.013945276307838622,0.33686757656193306,0.014646416372257958,0.004340026130602118
European Union,2021-03-22,447593544,0.435800810552233,0.435800810552233,0.435800810552233,0.435800810552233,0.435800810552233,0.435800810552233,0.435800810552233,11.766621884910293,0.435800810552233,0.5004547161207491
North America,2021-03-22,375152636,0.07727644451868948,0.07727644451868948,0.07727644451868948,0.07727644451868948,0.07727644451868948,0.07727644451868948,0.07727644451868948,0.15455288903737896,0.07727644451868948,0.2803429588590176
Latin America and Caribbean,2021-03-29,655119303,0.846434153905936,0.8646998973072528,0.8637277818750291,0.8518900012149314,0.8381995460035134,0.8297297228005128,0.8296032595385409,36.832974129931735,0.7673536277069112,0.683038185489094
Asia,2021-03-29,4666863690,0.33320662933512885,0.48094933580019,0.4328302490972971,0.3754422536802716,0.2517697305641968,0.15296627935457824,0.14100729331900388,0.7644030356347381,0.015600061951729347,0.024161237072685963
Oceania,2021-03-29,44446737,0.061911123517105315,0.10281645097585233,0.09319008010482156,0.07212032509531192,0.04259557501599995,0.02326145151381026,0.02171684662742648,0.8262494758772522,0.0359238902555327,0.005143234699096134
European Union,2021-03-29,447593544,0.5616815997787798,0.5616815997787798,0.5616815997787798,0.5616815997787798,0.5616815997787798,0.5616815997787798,0.5616815997787798,15.165403194027054,0.5616815997787798,0.5617020249067757
North America,2021-03-29,375152636,0.024505542871225434,0.024505542871225434,0.024505542871225434,0.024505542871225434,0.024505542871225434,0.024505542871225434,0.024505542871225434,0.04901108574245087,0.024505542871225434,0.2653016144607338
Latin America and Caribbean,2021-04-05,655119303,0.8717621592773106,0.8897743016580535,0.8870946491063051,0.8738448868154178,0.859617795719275,0.849385454143577,0.8487932917114211,37.12941076851956,0.7735293910108242,0.6719389857453186
Asia,2021-04-05,4666863690,0.3987308449334872,0.5312741797500737,0.5092606716959922,0.4403367612795437,0.31651676135085854,0.2333412194585653,0.20064051023514454,1.266019180340054,0.02583712612938886,0.032248638485517886
Oceania,2021-04-05,44446737,-0.02941244895373489,0.02553132076518489,0.018071005374837655,-0.005748205080257613,-0.03223521850221644,-0.060590779902551246,-0.06742879662221053,-0.6738619234283314,-0.029298344496883975,0.00578445162352413
European Union,2021-04-05,447593544,0.5525148386448927,0.5525148386448927,0.5525148386448927,0.5525148386448927,0.5525148386448927,0.5525148386448927,0.5525148386448927,14.917900643412102,0.5525148386448927,0.5314133842824149
North America,2021-04-05,375152636,0.1253787702230302,0.1253787702230302,0.1253787702230302,0.1253787702230302,0.1253787702230302,0.1253787702230302,0.1253787702230302,0.2507575404460604,0.1253787702230302,0.21587399961651876
Latin America and Caribbean,2021-04-12,655119303,0.9345035161021028,0.9388987588101102,0.9348083595423613,0.9345035161021028,0.9050955838128708,0.8929996249822856,0.8889704605208599,38.59768858975352,0.8041185122865315,0.8472397278759469
Asia,2021-04-12,4666863690,0.5331721410034188,0.6941356682952043,0.621558377072024,0.5331721410034188,0.3708833653900029,0.2691225673990212,0.2670302332679869,1.237730374673223,0.025259803564759653,0.04617053642721671
Oceania,2021-04-12,44446737,0.06696028357013192,0.12260905318976383,0.11003629800693505,0.08821333937953733,0.05614112340873964,0.0353074065926117,0.027482965064567575,1.209740915628216,0.05259743111427025,0.001286933616746714
European Union,2021-04-12,447593544,0.5361900787353604,0.5361900787353604,0.5361900787353604,0.5361900787353604,0.5361900787353604,0.5361900787353604,0.5361900787353604,14.47713212585473,0.5361900787353604,0.5852247055645646
North America,2021-04-12,375152636,0.069302547271627,0.069302547271627,0.069302547271627,0.069302547271627,0.069302547271627,0.069302547271627,0.069302547271627,0.138605094543254,0.069302547271627,0.27021401496962955
Latin America and Caribbean,2021-04-19,655119303,0.9203792929811393,0.9259069206444891,0.9233577808370227,0.9203792929811393,0.8944567203174005,0.8794948292093225,0.8762318124648768,37.82128038796372,0.7879433414159108,0.7796702030622351
Asia,2021-04-19,4666863690,0.570295351593147,0.9087074078547897,0.7256295454698666,0.5946535766486821,0.47542254802807826,0.36603642786401064,0.31716683698967235,1.455494180840872,0.029703962874303512,0.06120671589617395
Oceania,2021-04-19,44446737,0.07215560745201104,0.11334891227314942,0.10843578088638238,0.08552357363130118,0.05188800205045627,0.030263133874989922,0.023336835502948235,0.964310718388515,0.041926552973413696,0.0070713852402708435
European Union,2021-04-19,447593544,0.5341410258179587,0.5341410258179587,0.5341410258179587,0.5341410258179587,0.5341410258179587,0.5341410258179587,0.5341410258179587,14.421807697084885,0.5341410258179587,0.5522550611230443
North America,2021-04-19,375152636,0.15573593777488337,0.15573593777488337,0.15573593777488337,0.15573593777488337,0.15573593777488337,0.15573593777488337,0.15573593777488337,0.31147187554976674,0.15573593777488337,0.20643037678135895
Latin America and Caribbean,2021-04-26,655119303,0.9072204851379992,0.9245683767774483,0.9194302044416032,0.9072204851379992,0.8840274100225662,0.8705621778952247,0.8698500821310998,36.43349390369688,0.7590311229936849,0.7500705562327172
Asia,2021-04-26,4666863690,0.7685051106123933,1.2417987216032775,1.1726359205092007,0.8579591706688742,0.5952144142645116,0.42541325023224935,0.4187972306037204,1.4834410009460888,0.03027430614175692,0.08929523716172649
Oceania,2021-04-26,44446737,0.10969474650337653,0.1374631302940316,0.13402028990196468,0.1118082473355294,0.08118004610852979,0.06068151561514862,0.05949782554881922,1.6784238826462206,0.0729749514194009,0.004821501294909455
European Union,2021-04-26,447593544,0.4551471633480761,0.4551471633480761,0.4551471633480761,0.4551471633480761,0.4551471633480761,0.4551471633480761,0.4551471633480761,12.288973410398055,0.4551471633480761,0.5084014348517949
North America,2021-04-26,375152636,0.1718741309616323,0.1718741309616323,0.1718741309616323,0.1718741309616323,0.1718741309616323,0.1718741309616323,0.1718741309616323,0.3437482619232646,0.1718741309616323,0.20220329732669132
Latin America and Caribbean,2021-05-03,655119303,0.78762478956102,0.8033196752158372,0.8016197190232681,0.78762478956102,0.7661755619742558,0.7545781464384838,0.7533271214067562,30.665059398223733,0.6388554041296611,0.7264762277963286
Asia,2021-05-03,4666863690,1.2842188261274319,1.8020354718333929,1.6082643473750429,1.2842188261274319,0.7672395262104575,0.5058329723841253,0.4596701161538625,1.6070336861770054,0.03279660584034704,0.11031882098960555
Oceania,2021-05-03,44446737,0.11014105777340183,0.13658877886101684,0.13483518157613977,0.11014105777340183,0.08525600755469573,0.0722517637233292,0.0683422785996256,1.834583177789784,0.07976448599086018,0.0038585509662947813
European Union,2021-05-03,447593544,0.4025297590955536,0.4025297590955536,0.4025297590955536,0.4025297590955536,0.4025297590955536,0.4025297590955536,0.4025297590955536,10.868303495579946,0.4025297590955536,0.43180091087283423
North America,2021-05-03,375152636,0.13689408315288576,0.13689408315288576,0.13689408315288576,0.13689408315288576,0.13689408315288576,0.13689408315288576,0.13689408315288576,0.2737881663057715,0.13689408315288576,0.19801460224845654
Latin America and Caribbean,2021-05-10,655119303,0.7698097350870798,0.7888504886569703,0.7838130416609637,0.7698097350870798,0.7479588216104273,0.7365249312518267,0.7361022063794848,29.586102159368394,0.6163771283201749,0.6577646209273733
Asia,2021-05-10,4666863690,1.1389344070919056,1.8534076575004856,1.7364612205702268,1.1839192495481583,0.6850007603859369,0.5008810163777385,0.46256932076843954,1.614587367265985,0.032950762597264996,0.11902606051902921
Oceania,2021-05-10,44446737,0.04641372639192342,0.09711642434392848,0.08702695206190501,0.060330571904118765,0.0333607109578399,0.016851035405982352,0.010874745435301342,0.645873065857704,0.028081437645987133,0.0022498839453613884
European Union,2021-05-10,447593544,0.2701488122808756,0.2701488122808756,0.2701488122808756,0.2701488122808756,0.2701488122808756,0.2701488122808756,0.2701488122808756,7.294017931583641,0.2701488122808756,0.36803144774581464
North America,2021-05-10,375152636,0.14661964837208322,0.14661964837208322,0.14661964837208322,0.14661964837208322,0.14661964837208322,0.14661964837208322,0.14661964837208322,0.29323929674416643,0.14661964837208322,0.18548636827384574
