continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Asia,2020-05-18,4653336159,2894.6834434356774,5701.884072537219,5493.4800132705705,3203.8889454404716,1057.7146635220843,-283.74322462167436,-821.7546825061181,-5701.947284545114,-114.03894569090227,373.3806666666667
Africa,2020-05-18,1372305269,635.9727978067377,2068.2880075282087,1518.0072675323229,690.5364003831711,-659.8534932651415,-1636.0529312620772,-2344.541442408269,16022.933562701171,286.1238136196638,70.359
"Europe, United States, Canada, and Oceania",2020-05-18,1164189376,2531.5749233517354,2551.0557666662,2547.1006157097595,2540.396487374981,2528.0544531018463,2520.794983693056,2519.522038499753,190647.02542961648,2541.960339061553,2879.0986666666668
Latin America and Caribbean,2020-05-25,658737988,3451.8954792364643,3513.117243342513,3502.6709677224558,3451.8954792364643,3381.5737520691578,3344.5180195749067,3343.1559979398394,162945.54101456524,3394.698771136776,2006.43
Asia,2020-05-25,4653336159,16232.201587434494,21497.31570406143,19971.661262554797,16232.201587434494,2083.9130815197545,-508.5279629228904,-1451.6330525456362,-10285.804427402285,-205.7160885480457,381.715
Africa,2020-05-25,1372305269,610.2119956536443,1979.6602041356837,1625.0194993177477,741.6616687942283,-550.2888876017136,-1643.464658175924,-2528.052705520885,14275.733562701133,254.9238136196631,93.62033333333333
"Europe, United States, Canada, and Oceania",2020-05-25,1164189376,1954.2666580921564,1974.6549882817567,1971.1652522724726,1962.2836169762752,1950.6025654434818,1942.8618145552116,1941.8239264403053,147354.02542961575,1964.7203390615434,2255.488
Latin America and Caribbean,2020-06-01,658737988,3572.836792316031,3647.1429576209894,3626.4233483277308,3572.836792316031,3485.3174485443355,3445.589321687703,3433.921108603067,165512.79483944987,3448.1832258218724,2033.286
Asia,2020-06-01,4653336159,10150.427485925646,14544.409475459663,12682.896995764635,10150.427485925646,5617.185898582072,2549.8948221456535,1907.6160431389503,18426.900641722124,368.5380128344425,499.858
Africa,2020-06-01,1372305269,2101.9724456975036,3110.784972813288,2969.647378342715,2101.9724456975036,629.2533881262759,-435.27867526159366,-734.7961249192516,65265.85571323883,1165.461709164979,123.62133333333334
"Europe, United States, Canada, and Oceania",2020-06-01,1164189376,2197.719176918908,2216.4891316926332,2214.834210610024,2205.929915359022,2194.3308892005466,2185.813749318527,2185.4890097165166,165545.12796417827,2207.2683728557104,1811.1223333333335
Latin America and Caribbean,2020-06-08,658737988,3745.3281901239384,3809.1467655048737,3800.164172345323,3745.3281901239384,3667.607516874823,3625.1323323564616,3620.480149732362,174058.85198230704,3626.22608296473,2523.286
Asia,2020-06-08,4653336159,10438.022608279947,14477.708959193154,13628.868164112157,10438.022608279947,5831.546367337941,3619.562830725271,2062.9391117931655,21039.043498864983,420.7808699772997,627.5749999999999
Africa,2020-06-08,1372305269,2719.8225424091147,4018.861952058419,3448.9772532063776,2719.8225424091147,1032.9267248545602,151.90709994671738,-84.19268735715953,69267.45571323884,1236.918852022122,145.715
"Europe, United States, Canada, and Oceania",2020-06-08,1164189376,1994.2113180896456,2015.3710782559808,2012.279860447335,2002.295637041552,1990.8377090856648,1982.6484246905522,1982.093478541333,150270.8422498927,2003.6112299985693,1429.288
Latin America and Caribbean,2020-06-15,658737988,3763.7308335235048,3835.3813957408624,3823.8446962198045,3763.7308335235048,3691.9221420559134,3644.9443459257673,3637.404360664931,174525.25198230703,3635.9427496313965,2430.143
Asia,2020-06-15,4653336159,11299.199792425603,12966.427642373792,12217.141571401002,11299.199792425603,6571.314755909823,3132.256988450631,2466.2418643748174,16037.329213150662,320.74658426301323,786.999
Africa,2020-06-15,1372305269,3490.8762671968357,4585.168849439345,4511.6317539140355,3490.8762671968357,1920.173877141358,972.6963333722922,878.9451331041475,81800.25571323882,1460.7188520221218,199.715
"Europe, United States, Canada, and Oceania",2020-06-15,1164189376,1684.6218783730758,1703.9658581197227,1702.9707528391477,1693.5323723038382,1681.7193993942337,1672.8219276878388,1672.7200941411386,127052.98510703487,1694.0398014271316,1212.431
Latin America and Caribbean,2020-06-22,658737988,3744.9529207546016,3812.002737525889,3805.3906143631116,3753.2618311486835,3683.404214398331,3629.8756968593007,3624.0935044042435,173257.7091251642,3609.535606774254,2739.86
Asia,2020-06-22,4653336159,13215.765148245337,14414.091457724393,13850.317438175563,13215.765148245337,7671.450975094882,4942.343082775257,4433.292638519094,26848.61671912299,536.9723343824598,1128
Africa,2020-06-22,1372305269,3595.339924647155,4507.538492911322,4451.864560752173,3595.339924647155,2049.809710720115,1143.28121191027,998.1136368746678,86869.0557132388,1551.2331377364071,225.288
"Europe, United States, Canada, and Oceania",2020-06-22,1164189376,2318.154555657924,2336.983383652926,2336.1869400813853,2326.5473870202054,2315.181519457576,2306.7789534358317,2305.648459382535,174567.1993927491,2327.5626585699883,1041.855
Latin America and Caribbean,2020-06-29,658737988,3899.7646249606755,3952.07876265361,3938.2752290000794,3899.7646249606755,3819.0644084186292,3760.7979136370573,3750.3822840441267,178927.7662680213,3727.6617972504437,2662.574
Asia,2020-06-29,4653336159,16145.376037100035,16436.564159788388,16145.376037100035,16145.376037100035,9009.600102410765,6114.174841561154,5290.497102906752,23562.759576265864,471.2551915253173,958.857
Africa,2020-06-29,1372305269,3675.8149631947085,4676.141449148771,4372.762309531855,3675.8149631947085,2163.283787848709,1383.4019352446057,1174.845048440776,91902.65571323883,1641.118852022122,219.85399999999998
"Europe, United States, Canada, and Oceania",2020-06-29,1164189376,2238.5199683486185,2258.491128543815,2257.85261863556,2246.9852925218825,2235.50039615408,2226.7690659815835,2225.8172425503144,168608.5565356076,2248.114087141435,950.288
Latin America and Caribbean,2020-07-06,658737988,4708.638937678321,4769.605651788602,4766.51496448091,4708.638937678321,4628.870771496938,4579.761117239032,4565.5090802693785,217137.37142931152,4523.695238110657,2641.5730000000003
Asia,2020-07-06,4653336159,14384.80236468368,16143.58541028361,15121.884225756301,14384.80236468368,9299.068840854363,6751.619892794645,5225.155487758094,48213.54068225656,964.2708136451312,1070.857
Africa,2020-07-06,1372305269,3561.175652190363,4724.815512588432,4595.658220432636,3561.175652190363,2250.9051713622794,1257.5816857513387,1214.6703966755465,88108.4045304431,1573.3643666150554,247.572
"Europe, United States, Canada, and Oceania",2020-07-06,1164189376,2595.6363375494716,2616.5363085894364,2614.312338504307,2604.182271029246,2591.6072868295673,2583.1961027864295,2581.843510748522,195381.48165081398,2605.086422010853,918.686
Latin America and Caribbean,2020-07-13,658737988,4803.449422730645,4853.432520849463,4842.799832243032,4803.449422730645,4703.489877593319,4637.763474698972,4628.695158609699,220118.8571435979,4585.809523824956,2755.141
Asia,2020-07-13,4653336159,14595.233998478143,15379.872767145449,14945.065274466675,14595.233998478143,8966.616163270653,7043.645942848209,5101.143212399348,52993.96925368528,1059.8793850737056,1165.857
Africa,2020-07-13,1372305269,4004.675872400921,5302.372317759154,5093.089324798064,4086.7292989495895,2797.257182780622,2070.148592523346,1858.401972267673,101258.8045304431,1808.1929380436268,264.995
"Europe, United States, Canada, and Oceania",2020-07-13,1164189376,2779.2740414349223,2801.143530984884,2798.125044224371,2788.2106662405545,2774.961602913684,2767.693347070269,2765.7816091226505,209172.9102222443,2788.9721362965906,1151.4289999999999
Latin America and Caribbean,2020-07-20,658737988,4769.028981527596,4835.321444735617,4824.485325257952,4769.028981527596,4656.733398540839,4595.775575621466,4590.892002005973,218154.51428645433,4544.885714301132,2799.143
Asia,2020-07-20,4653336159,14949.31445992199,16031.995382867237,15280.002900400856,14949.31445992199,9513.07875487123,7533.943463453454,6924.42855891214,53586.68353939944,1071.7336707879888,1408.43
Africa,2020-07-20,1372305269,4149.4287639030135,5684.079973421395,5267.8779483307435,4274.790848633672,2989.3964737566916,1989.9580591317665,1622.2911046169331,102849.2045304431,1836.5929380436266,280.003
"Europe, United States, Canada, and Oceania",2020-07-20,1164189376,2972.1060345438536,2990.8769071761562,2989.7112378266206,2978.326470370931,2966.3723570784473,2958.534560361665,2956.0896773993527,223605.05307938528,2981.400707725137,1133.315
Latin America and Caribbean,2020-07-27,658737988,4664.25524185869,4746.715276523035,4734.149095119507,4664.25524185869,4553.65012387314,4494.534359759307,4484.972433478276,212764.91428645438,4432.6023809678,2966.573
Asia,2020-07-27,4653336159,14951.041014017434,15673.431663673891,15027.03302673741,14951.041014017434,9593.655231745652,7541.303955837418,6722.416685859642,60139.11211082801,1202.7822422165602,1397.857
Africa,2020-07-27,1372305269,3665.787377764711,4959.160875829356,4698.410167859763,3677.157335954436,2611.9897276252836,1660.7107536630513,1463.7394641872743,93167.6045304431,1663.7072237579125,393.35600000000005
"Europe, United States, Canada, and Oceania",2020-07-27,1164189376,3859.5148357769863,3878.9496138507575,3877.242579470911,3868.487728936678,3855.820809963591,3846.2159041751506,3844.497871494586,290317.55307938595,3870.9007077251463,1330.4033333333334
Latin America and Caribbean,2020-08-03,658737988,4387.098346436894,4476.02583921604,4439.621931996977,4387.098346436894,4300.195876241553,4256.8927456609945,4237.159198915074,201143.36958599358,4190.486866374867,2940.43
Asia,2020-08-03,4653336159,12807.272748249758,15885.916802888962,15073.437238510842,12807.272748249758,9407.894102612514,7063.5033831163355,4758.226133597512,57707.132848155365,1154.1426569631074,1409.753
Africa,2020-08-03,1372305269,2560.019960568604,3783.6507469228914,3649.6312415784637,2691.1274535197563,1536.5152845603525,817.5104630802915,496.40466842000916,51851.991627217256,925.9284219145939,350.574
"Europe, United States, Canada, and Oceania",2020-08-03,1164189376,3036.8464296926268,3054.9845402476944,3053.1254914574897,3045.458604801813,3032.977930174528,3021.6622514693527,3021.2676939516364,228687.84801026236,3049.1713068034983,1372.967
Latin America and Caribbean,2020-08-10,658737988,4093.4782761482375,4169.048219573127,4160.558661683309,4093.4782761482375,4019.9184903039277,3978.797756147143,3962.4003895986757,187847.94101456527,3913.498771136776,3104.288
Asia,2020-08-10,4653336159,12658.302321423316,16118.165402211673,15450.443916109924,13332.581182959202,9614.311764562404,7584.771291537042,5872.776307500218,55433.84713386956,1108.6769426773913,1472.429
Africa,2020-08-10,1372305269,2387.3627882825713,3534.221938456205,3351.5172897939988,2417.180548700168,1365.9300815396834,480.1191712743811,174.88572139391815,44501.591627217254,794.671279057451,424.57399999999996
"Europe, United States, Canada, and Oceania",2020-08-10,1164189376,4091.3338402457366,4105.330524792414,4104.766714963789,4097.449411635312,4084.9859590482783,4076.2994233751815,4075.1697851308827,307697.1337245474,4102.628449660632,1386.314
Latin America and Caribbean,2020-08-17,658737988,3810.887826049267,3884.7804729056647,3871.3815383813153,3810.887826049267,3730.1024813918307,3696.595847463816,3686.6216681478304,174536.85530027963,3636.184485422492,2865.427
Asia,2020-08-17,4653336159,13501.329202119528,18147.958549034265,17033.14915295582,14066.13441466703,10373.018742999491,7322.006416256474,5952.721550426671,56895.132848155394,1137.9026569631078,1502.001
Africa,2020-08-17,1372305269,2547.3767709972944,4112.222067484382,3369.185294314033,2606.8985264860535,1395.4925332920354,757.2533067029784,604.8338703466604,43816.79162721725,782.4427076288795,328.429
"Europe, United States, Canada, and Oceania",2020-08-17,1164189376,3305.119254596762,3323.718652205928,3320.8214503548497,3310.619006925924,3299.6231223790446,3289.8585325594754,3287.4575208931924,248667.8480102628,3315.571306803504,1360.431
Latin America and Caribbean,2020-08-24,658737988,3499.5800960634165,3597.5062327987225,3590.1870246834924,3513.2913371907534,3445.0987249852546,3397.624908458842,3389.508855090333,160692.7410145652,3347.7654378034417,2867
Asia,2020-08-24,4653336159,12932.89606774257,18505.262785596828,17218.38330916704,14254.668054064814,10915.934163100897,7997.193857596033,6496.801820427748,51771.56141958385,1035.431228391677,1491.715
Africa,2020-08-24,1372305269,2358.4551362794105,3441.339182453474,3036.7964720612645,2358.4551362794105,1279.3424263070958,533.9281117864505,441.9250606795124,36067.991627217256,644.071279057451,301.144
"Europe, United States, Canada, and Oceania",2020-08-24,1164189376,2679.788839627921,2703.6911726689455,2696.8026752121864,2688.498345571734,2677.1210159148495,2666.567104279238,2664.795823141614,201981.2051531182,2693.0827353749096,1194.716
Latin America and Caribbean,2020-08-31,658737988,3187.8253261100617,3264.9238136139925,3246.2770087712665,3196.1886943870204,3134.5779325892295,3092.8380201468917,3082.978990952602,146397.54101456524,3049.948771136776,2606.572
Asia,2020-08-31,4653336159,11959.841284941358,17261.76868138966,15698.960796714078,13629.457199854734,10711.248178263177,7111.046901854626,6537.203163409584,43276.56141958387,865.5312283916774,1552.999
Africa,2020-08-31,1372305269,2137.3702549038317,3526.434997908212,2953.0791540557602,2206.3978114597708,1055.4562607880544,434.0991535914371,345.50129766366916,32499.99162721725,580.3569933431652,258.146
"Europe, United States, Canada, and Oceania",2020-08-31,1164189376,2367.5261254077554,2390.8595854806513,2383.7875892968336,2376.651575030423,2365.2235587518576,2356.3995452618055,2354.987114214835,178496.1337245471,2379.9484496606283,1257.716
Latin America and Caribbean,2020-09-07,658737988,2655.0889709360085,2736.832887953904,2731.207188245531,2664.1557913040233,2589.9614732762193,2542.3978223092213,2539.569389623259,120667.53325426725,2513.9069427972345,2623.712
Asia,2020-09-07,4653336159,13213.759570528971,18630.102627958255,17439.76933364115,15158.300538087673,11767.418158890878,7602.534413983936,6836.803627681433,34860.78338578964,697.2156677157928,1629.5739999999998
Africa,2020-09-07,1372305269,1829.6880173203845,2999.085699363379,2557.278816742297,1845.945661271315,760.1008985236693,0.734807244980713,-15.099205517476696,19639.762379905424,350.7100424983111,244.291
"Europe, United States, Canada, and Oceania",2020-09-07,1164189376,3229.8567447862174,3245.7168998562197,3244.9827430053524,3237.4476068745207,3226.1298206343176,3217.192465002344,3216.655302804604,242816.23510703497,3237.549801427133,1204.571
Latin America and Caribbean,2020-09-14,658737988,2432.3704563913216,2489.823748023584,2484.259531020642,2432.3704563913216,2359.9063538290884,2324.025891341447,2306.130237488401,109794.61896855308,2287.3878951781894,2194
Asia,2020-09-14,4653336159,13982.261506376854,19669.87285258231,18638.034405401253,16204.619452746208,12158.119837481323,8132.959386493599,7059.7597500552065,32734.783385789746,654.6956677157949,1771.572
Africa,2020-09-14,1372305269,1816.3106589795736,3018.4892492350223,2598.4813925439535,1816.3106589795736,745.5093835899254,-80.58047980257263,-326.53923148965094,18551.762379905427,331.2814710697398,186.145
"Europe, United States, Canada, and Oceania",2020-09-14,1164189376,3321.3762842415563,3337.9394687967133,3336.988481384398,3330.6999390695296,3318.665932749296,3309.8918415999915,3306.770410900276,249799.8065356072,3330.6640871414293,1126.356
Latin America and Caribbean,2020-09-21,658737988,2440.7031600457653,2500.140377236066,2497.785512853025,2440.7031600457653,2368.0596823083115,2322.397866004316,2307.8743063332718,109483.64753998171,2280.909323749619,2057.716
Asia,2020-09-21,4653336159,12912.338484696882,19265.57806404756,18230.573520310467,14670.524712243314,11124.707229755948,7840.768146276427,6533.795287836335,31812.691770882917,636.2538354176584,1819.2839999999999
Africa,2020-09-21,1372305269,1825.0205575447728,3005.739478722692,2725.2097922691783,1825.0205575447728,769.6957659561283,134.1768550785686,77.11078809154587,21556.56237990542,384.9386139268825,184.145
"Europe, United States, Canada, and Oceania",2020-09-21,1164189376,3053.737097970255,3069.2663297098757,3067.3108324723758,3059.371747847157,3047.737161874826,3041.9111821576093,3039.667644428606,229313.87796417903,3057.5183728557204,1307.86
Latin America and Caribbean,2020-09-28,658737988,2212.5082857668276,2273.7420723941254,2265.064636480703,2216.451852283405,2161.9966483263934,2116.3176329530825,2105.852197289305,99874.84753998167,2080.7259904162847,2095.286
Asia,2020-09-28,4653336159,12083.818465000568,18227.052125313403,15652.469186207243,13031.440300924229,10325.581874128407,6394.80526684786,6061.076243936853,36784.97748516854,735.6995497033708,1725.283
Africa,2020-09-28,1372305269,1126.4794368156308,2042.4965381185248,1999.7761989929572,1255.3876963316523,-49.40271606274362,-985.5718708557393,-1841.5691591129294,16695.76237990542,298.1386139268825,196.43
"Europe, United States, Canada, and Oceania",2020-09-28,1164189376,3074.9933926223553,3093.1645179267753,3087.1403582253147,3079.8910862644343,3068.7158197894873,3064.0805447360726,3062.408009033403,230740.1636784639,3076.535515712852,1372.43
Latin America and Caribbean,2020-10-05,658737988,2416.035796188159,2468.907707401251,2444.694016010813,2416.035796188159,2355.0330962502057,2314.3325354453405,2306.6645685425906,109074.22523583425,2272.3796924132134,2428.8806666666665
Asia,2020-10-05,4653336159,11651.000439705747,15536.069379968867,14758.698204699069,12100.26567705235,9777.524102185693,6494.937435247131,5618.300166597319,36857.08962034523,737.1417924069046,1738.002
Africa,2020-10-05,1372305269,1248.402368396418,2218.4144605307297,1843.1301649326033,1248.402368396418,38.06844055473773,-909.863793143017,-1769.5162046902958,19809.114207862443,353.7341822832579,168.715
"Europe, United States, Canada, and Oceania",2020-10-05,1164189376,4770.979399378414,4788.886355848701,4787.733765578708,4779.672751914981,4768.386816524261,4759.26964187736,4758.518343074926,358539.2535402155,4780.523380536207,1428.857
Latin America and Caribbean,2020-10-12,658737988,2341.537925185674,2380.5672157741824,2378.446476410582,2341.537925185674,2280.3672520811547,2241.194054727186,2234.4008269124656,105682.11095011994,2201.7106447941655,1822.432
Asia,2020-10-12,4653336159,11314.252375436148,14805.483921672208,13891.33850704719,11860.523878353923,9407.078763546808,6357.471295316714,6006.395599919453,43916.66104891666,878.3332209783332,1648.145
Africa,2020-10-12,1372305269,1834.6152930967053,3132.946758524965,2812.9200362227807,1834.6152930967053,439.13845614575575,-740.7373861719204,-1198.2068519364216,24521.114207862454,437.8770394261153,238.002
"Europe, United States, Canada, and Oceania",2020-10-12,1164189376,5164.639756543364,5185.853488214061,5178.1717024301015,5170.5171142407735,5160.773297747744,5152.509986556574,5152.169165741623,387577.1106830729,5167.694809107638,1636.429
Latin America and Caribbean,2020-10-19,658737988,2474.529334785687,2519.162435806512,2512.982556200566,2474.529334785687,2418.973225002129,2377.5996565781456,2364.5756843998734,112044.05380726283,2334.251120984642,1692.571
Asia,2020-10-19,4653336159,10112.968825181742,13254.807116727003,12699.035871971664,10904.67391714622,8873.233724447051,6343.940628553488,5455.682076491141,43913.661048916656,878.2732209783331,1550.714
Africa,2020-10-19,1372305269,1512.8278400955867,2517.2208855802505,2389.6576949887235,1564.0533876210598,145.75086947298462,-882.5258027528054,-1492.1011087591535,23252.314207862448,415.2198965689723,232.71699999999998
"Europe, United States, Canada, and Oceania",2020-10-19,1164189376,6847.923619474814,6869.17702721614,6861.052608219149,6853.01326335673,6844.00952919174,6838.890754631396,6837.804174642373,513716.39639735845,6849.55195196478,1994.001
Latin America and Caribbean,2020-10-26,658737988,2440.963225553307,2493.6703993594915,2478.8132794200656,2440.963225553307,2384.466371231706,2360.6416336794255,2355.53752678239,111164.05380726281,2315.9177876513086,1711.431
Asia,2020-10-26,4653336159,10866.95868865376,13777.536969109935,12909.474260994875,11732.092381885303,9313.257533548995,6410.200363857515,5895.01451548587,54894.375334631026,1097.8875066926205,1475.571
Africa,2020-10-26,1372305269,975.0893967224367,2239.8486359225208,1876.8758307375308,1242.6808308944317,25.895620998868075,-1023.1798307267526,-1861.8088469627621,19181.91420786245,342.534182283258,239.57399999999998
"Europe, United States, Canada, and Oceania",2020-10-26,1164189376,8137.311854127622,8157.947263627304,8152.319292134366,8145.209387152204,8135.651944561264,8128.180436441317,8126.650146711752,610655.6106830727,8142.074809107637,2613.573
Latin America and Caribbean,2020-11-02,658737988,2547.528858608518,2597.0086740267325,2585.2769312687574,2547.528858608518,2483.9893562908933,2456.492162756295,2451.6933536116235,115436.76753998164,2404.9326570829508,1603.43
Asia,2020-11-02,4653336159,11482.444751277962,14580.149008506602,14021.602812064139,12319.375811466993,9024.819774272084,7229.425032766299,6599.173452586658,67129.27510421611,1342.5855020843221,1437.7160000000001
Africa,2020-11-02,1372305269,2288.882400152234,3991.6204702925597,3401.2562675777795,2638.3734174398655,1487.3700301926501,799.893322917649,717.8432273220229,42322.14904657206,755.7526615459298,254.576
"Europe, United States, Canada, and Oceania",2020-11-02,1164189376,11181.88629651074,11199.98125667734,11197.078150612218,11189.066736908708,11179.688220145848,11173.883085695712,11173.30736268156,838697.6493927502,11182.63532523667,3485.427
Latin America and Caribbean,2020-11-09,658737988,2536.5645520681815,2592.4086263979866,2589.3655944705547,2541.8195076833827,2479.003744440811,2462.841647351064,2448.7138355402262,115904.65325426735,2414.68027613057,1552.86
Asia,2020-11-09,4653336159,11916.811625015594,14924.197472994769,14514.729513695482,12605.227969777701,9326.4509286593875,7306.901159991167,7051.390516412085,74291.84653278755,1485.8369306557508,1573.43
Africa,2020-11-09,1372305269,2463.325500276353,4071.169789221708,3537.9287967330943,2783.0882694650545,1707.2986831453902,1067.4653952434544,904.0660611376268,46656.54904657205,833.1526615459295,317.287
"Europe, United States, Canada, and Oceania",2020-11-09,1164189376,11620.247806956602,11643.009756475616,11635.776393852595,11628.450733795671,11617.470022013107,11612.60497940864,11612.251073514504,871551.9351070361,11620.692468093815,4945.718
Latin America and Caribbean,2020-11-16,658737988,2554.9045759269134,2627.164584023112,2600.5286514314375,2562.5038842640124,2512.916647708045,2487.3735870672767,2478.2215269403428,117366.25325426736,2445.13027613057,1699.432
Asia,2020-11-16,4653336159,11645.423554815372,14352.330982071318,14260.370002038,11833.001141754652,8435.954675183273,7112.511764953641,6009.792403366655,67599.98938993042,1351.9997877986082,1556.429
Africa,2020-11-16,1372305269,2482.5841123710015,4230.324636878724,3617.8309727120804,2854.630465330726,1735.1796079059495,1095.7355821590845,853.5804625654984,47474.14904657205,847.7526615459294,290.289
"Europe, United States, Canada, and Oceania",2020-11-16,1164189376,11927.356519919093,11942.328741644636,11941.250961605363,11934.563843364269,11923.631578002893,11919.092939513026,11918.391872590155,894514.7922498933,11926.863896665243,5545.14
Latin America and Caribbean,2020-11-23,658737988,2599.619477002484,2677.030856510896,2653.8641223065533,2606.0153725236023,2557.930720586643,2539.430941125704,2533.372094607515,119558.93896855309,2490.8112285115226,1559.7140000000002
Asia,2020-11-23,4653336159,11594.448425456303,14333.951839136535,14080.305438206278,12365.226112454528,8883.25274155276,7109.695334624718,6121.352505801133,59251.846532787546,1185.036930655751,1732.143
Africa,2020-11-23,1372305269,2315.7753991505347,4014.9204256990033,3440.903197648592,2629.5900726675472,1614.8973524332928,851.1022988698448,684.8664846952757,40446.949046572045,722.2669472602151,335.145
"Europe, United States, Canada, and Oceania",2020-11-23,1164189376,11963.58274725119,11981.562550927469,11977.790969238944,11970.949580037273,11959.234819280466,11954.134102790586,11953.557788086964,897213.7208213218,11962.849610950958,6452.288
Latin America and Caribbean,2020-11-30,658737988,2726.5750038668834,2783.533779786815,2778.1084823212796,2728.0371581756413,2682.4047943857227,2644.7436782414006,2644.019502798426,124156.19611141023,2586.587418987713,1764.572
Asia,2020-11-30,4653336159,10279.118131508189,13698.58494574658,13560.653105600482,11987.399238859776,8729.60183951425,6310.968609922513,6155.015287454304,49216.84653278754,984.3369306557507,1708.8609999999999
Africa,2020-11-30,1372305269,2503.020549938844,4487.877878216936,3797.757474625705,2879.4977150405894,1867.8797763323637,1159.689910688113,703.8160696503161,50822.949046572045,907.5526615459294,286.431
"Europe, United States, Canada, and Oceania",2020-11-30,1164189376,12191.758820842537,12210.151347369487,12207.417750940307,12198.165252130788,12188.011226472085,12181.685764362313,12181.07086178711,914309.435107035,12190.7924680938,6673.002
Latin America and Caribbean,2020-12-07,658737988,3252.581071808797,3323.94123067885,3311.6586585377813,3254.273565977207,3207.7285287276754,3173.5583483733894,3160.8655740800673,148789.20403767755,3099.7750841182824,1811.142
Asia,2020-12-07,4653336159,10201.310319696871,13584.25859303766,13332.063057275955,11273.296083357895,8713.097040701166,5989.606006463858,5796.888316798099,50612.541233248405,1012.250824664968,1622.859
Africa,2020-12-07,1372305269,2765.497664243318,4743.158298674636,4039.2033171892986,3241.7800256457153,2199.354554479253,1404.6903263416932,1197.1392801532525,65569.4238852818,1170.882569380032,303.714
"Europe, United States, Canada, and Oceania",2020-12-07,1164189376,12409.390007115517,12428.315178067818,12425.51296909386,12416.115887744945,12406.154082027542,12399.365824529468,12398.168523225404,930637.7535402161,12408.503380536215,7331.570000000001
Latin America and Caribbean,2020-12-14,658737988,3472.0588781288347,3538.345986374078,3537.544505466485,3479.2612861514367,3424.820097676075,3388.6782062659167,3386.43515279977,158895.6040376773,3310.3250841182767,1860.5739999999998
Asia,2020-12-14,4653336159,8791.95495957994,13126.228009941024,12633.892493357936,10179.30751872425,7641.588023564959,4676.631295131944,4396.416753654123,44936.68409039127,898.7336818078253,1515.1399999999999
Africa,2020-12-14,1372305269,3281.3497113940048,5114.2803111095645,4833.960423976763,3817.241526104408,2582.1948834887858,1859.9211119121985,1694.2304932291636,72167.82388528179,1288.7111408086034,361
"Europe, United States, Canada, and Oceania",2020-12-14,1164189376,11814.580038801398,11833.054645565004,11830.995880851682,11821.439360857992,11811.69935033975,11804.459504719807,11803.800876524632,886032.0392545019,11813.76052339336,7477.432
Latin America and Caribbean,2020-12-21,658737988,3869.8471580429696,3933.833781039088,3929.7546110771923,3869.8471580429696,3817.586502807547,3783.505998831688,3780.7342348463253,177937.31832339158,3707.027465070658,2034.5729999999999
Asia,2020-12-21,4653336159,8274.260033065304,11502.589720747254,11194.76354410449,9442.547499623888,6865.634437625574,4349.105261368448,3880.5533431673634,37065.33625435049,741.3067250870098,1451.572
Africa,2020-12-21,1372305269,3787.4204170038265,5396.0185528968,5167.461815173949,4362.417974461738,3270.1097670318063,2668.9214073367007,2504.3208404246443,98579.02388528177,1760.3397122371746,411.85699999999997
"Europe, United States, Canada, and Oceania",2020-12-21,1164189376,11742.674051859532,11760.193641483684,11756.689187203307,11748.507561490413,11737.72363167233,11730.998303035922,11730.964517478746,880606.3249687876,11741.417666250501,7859.573
Latin America and Caribbean,2020-12-28,658737988,4509.746812971791,4574.504110804675,4552.762629855313,4509.746812971791,4438.708294650386,4407.782506765824,4402.34720607815,207386.1234598282,4320.544238746421,1889.5720000000001
Asia,2020-12-28,4653336159,7397.655658657105,10849.07903529758,10500.490278959724,8646.719861444459,6516.53353830148,3494.0958070345114,3177.234853226387,35467.95282738408,709.3590565476816,1359.429
Africa,2020-12-28,1372305269,4212.879119235412,6085.514401696186,5778.343629071806,4816.8142916430925,3705.1563740885754,2887.936311190095,2506.2444503206366,117720.45439375665,2102.150971317083,546.145
"Europe, United States, Canada, and Oceania",2020-12-28,1164189376,12174.43914547175,12188.865036563413,12186.349388115312,12179.63694967786,12169.2633195538,12164.15976275377,12163.710301516803,913055.4579253163,12174.072772337551,6737.879666666667
Latin America and Caribbean,2021-01-04,658737988,5466.476022463492,5630.875149018963,5617.0776938780255,5538.27792519409,5411.165095852577,5358.701324944218,5346.177123594992,243294.76394700585,5068.640915562622,2131.929
Asia,2021-01-04,4653336159,6112.235380479802,10540.327434994537,10357.849579168495,7562.53387963845,5245.433149858587,1790.4305384742972,1504.1498275379904,16267.080723833522,325.34161447667043,1219.569
Africa,2021-01-04,1372305269,4234.984301646185,6073.986483772165,5922.420791455138,5167.186789753844,3791.809901639264,2767.2582878595254,2596.595043167953,130250.19153457343,2325.896277403097,654.145
"Europe, United States, Canada, and Oceania",2021-01-04,1164189376,9412.501544630555,9429.261700564259,9426.325498635075,9417.417179219072,9407.38943518463,9401.701345198744,9401.132192921508,705902.3311651376,9412.031082201835,7404.572
Latin America and Caribbean,2021-01-11,658737988,6754.610453604395,6906.306100222177,6905.172281118185,6814.495917349489,6704.5439086813685,6648.4304164641935,6633.0001529080755,303707.4496612281,6327.2385346089195,2878.86
