region,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Europe & Central Asia,2020-06-22,923927595,26.40801131021685,26.576057124895044,26.544558788755673,26.42162317178583,26.31192750871702,26.168569504604246,26.01247973541746,1549.1222667027216,26.256309605130873,21.295648280750832
Middle East & North Africa,2020-06-22,493379661,19.154925426206226,22.167276123432078,21.857254348994417,19.962349441715162,17.836093465173953,16.318543168036637,15.915423964468074,329.29230440370384,15.6805859239859,3.4219323037720435
East Asia & Pacific,2020-06-22,2362944397,-7.661895167828865,-2.330555328985941,-3.287769006509337,-5.028076241747227,-7.661895167828865,-8.97963096799501,-9.523033638708155,-209.64196532044596,-5.113218666352341,0.41888683510989955
North America,2020-06-22,376814276,43.619903085570655,43.620815162771414,43.62069715139572,43.62026595452921,43.61989250592761,43.61971517443862,43.6196751470637,174.48155194462925,43.62038798615731,34.52709472185709
Other,2020-06-22,3675292,-1.0668687216121586,20.522254048186966,16.647186048467372,7.47656165852937,-1.0668687216121586,-7.101193659087501,-8.699628105354916,9.15839571352265,1.5263992855871082,1.6057771736232114
Latin America & Caribbean,2020-06-29,660258572,36.78095304768247,38.13137623392043,38.080374259493865,37.301292916868974,36.3957785922817,35.85470613112923,35.603941398576886,1790.1186094184895,36.533032845275294,23.254027817453313
South Asia,2020-06-29,1918999115,14.53141293148037,22.82373559494173,21.314097944668468,14.53141293148037,2.2217124719472148,-6.390143082693923,-7.181708171234809,-0.07553048919699859,-0.009441311149624824,1.2068797123963237
Sub-Saharan Africa,2020-06-29,1211214422,9.559155251364926,19.715322847206863,17.744233186208238,9.559155251364926,-5.6729894711102,-16.416044899045353,-20.84011818554545,-27.335341378103756,-0.569486278710495,0.676769187281028
Europe & Central Asia,2020-06-29,923927595,27.653479730140873,27.841935601862055,27.785064706792525,27.660559944900186,27.532981489354874,27.3946746214004,27.235176323665517,1618.0290272399363,27.424220800676885,21.613532281174045
Middle East & North Africa,2020-06-29,493379661,22.36166800526479,25.66011489655879,25.39486217964765,23.265690345169208,20.916431100060013,19.35219479086924,18.917062461545378,379.2690071820365,18.060428913430307,3.961272331410516
East Asia & Pacific,2020-06-29,2362944397,-7.6710758486896795,-1.1303474505482696,-2.6079531395359594,-4.493131999485101,-7.6710758486896795,-9.173982635246196,-9.534757578837308,-211.99744936506738,-5.170669496708961,0.43598406348788915
North America,2020-06-29,376814276,45.41449882493008,45.41546361787252,45.415315412372806,45.41488103166505,45.41449040065841,45.41430199735795,45.414263292503875,181.66005523798114,45.415013809495285,36.172203305800444
Other,2020-06-29,3675292,-0.15153990742761309,22.581508761606315,18.544778590731692,9.00285154491596,-0.15153990742761309,-6.416071762016741,-7.674405689648883,13.249634577351848,2.208272429558641,2.068216620611369
Latin America & Caribbean,2020-07-06,660258572,41.671189015437264,43.136537087754625,43.0156755529161,42.25093958181528,41.28210306068652,40.699626295062835,40.45310118145746,2022.5858122230907,41.27726147394063,26.312982272042355
South Asia,2020-07-06,1918999115,17.50254951741566,26.759527815664082,25.965130524875086,17.50254951741566,4.509423322453775,-3.667503585950669,-6.319426207486679,-0.0765282502571228,-0.00956603128214035,1.429495500314496
Sub-Saharan Africa,2020-07-06,1211214422,11.765255208629595,22.41126533832512,20.403238964817845,11.765255208629595,-4.574207183205591,-16.109584224637388,-20.74023511559393,-11.15308550558137,-0.23235594803294526,0.7736156232789639
Europe & Central Asia,2020-07-06,923927595,29.307425367824266,29.515739726441208,29.441998440706318,29.31077347156484,29.15684876680817,29.02935908840831,28.864397529607,1710.8709880822817,28.997813357326805,21.93065637356572
Middle East & North Africa,2020-07-06,493379661,25.215989178299328,28.79136906314823,28.596949362084572,26.24981132347456,23.640795194607094,21.969823392862377,21.31323539755833,420.9285013175807,20.044214348456222,4.562028753755214
East Asia & Pacific,2020-07-06,2362944397,-7.692947299264457,-0.43946657438843195,-2.0767995556460064,-4.099482924438761,-7.692947299264457,-9.312068220273504,-9.558786568893765,-214.69653820770645,-5.2365009318952795,0.4570595065085655
North America,2020-07-06,376814276,47.93311014588441,47.93413607510356,47.93394973380237,47.93350952214754,47.93311014588441,47.932905770832974,47.93286661017796,191.73461710596564,47.93365427649141,37.38049165631931
Other,2020-07-06,3675292,4.178947054393171,27.754980282064984,24.144575920237784,13.901391411202844,4.178947054393171,-2.2713638617326253,-3.701695264803203,38.18321125253179,6.363868542088634,2.8300608495869173
Latin America & Caribbean,2020-07-13,660258572,46.663674390233965,48.212734207161326,48.071015370927604,47.253820108829544,46.270683471025094,45.593006652880376,45.44090550399684,2258.44852313377,46.09078618640346,29.488861978758226
South Asia,2020-07-13,1918999115,20.074085083192212,31.398265580591463,30.38452435148839,20.074085083192212,7.106654928588053,-2.468223709845184,-4.50550578799649,-0.077526011317247,-0.009690751414655875,1.6593553249241597
Sub-Saharan Africa,2020-07-13,1211214422,14.293584996162997,25.30247947345913,23.274338561227037,14.293584996162997,-3.545881034589207,-15.423577546733346,-20.159259538233336,11.621165850957802,0.24210762189495408,0.8892038275284011
Europe & Central Asia,2020-07-13,923927595,30.939136506641734,31.152004396130497,31.08429484354674,30.939136506641734,30.78402624694872,30.643108841832255,30.47244664570218,1802.5864970190544,30.55231350879753,22.23933889538173
Middle East & North Africa,2020-07-13,493379661,28.163625671176813,32.10961132295565,31.82905135824528,29.328457681984037,26.39994834067542,24.546356606780193,23.870649784219726,464.30526526980685,22.10977453665747,5.188320480847709
East Asia & Pacific,2020-07-13,2362944397,-7.733893220778057,0.009066283680444504,-1.3984597011015436,-3.7630135578290163,-7.733893220778057,-9.372475620576985,-9.617899883468507,-217.02673982595434,-5.293335117706203,0.485244723259563
North America,2020-07-13,376814276,50.85717650078609,50.85824629068748,50.85806813847694,50.857605372010376,50.85717650078609,50.856969261484096,50.856916070592604,203.43098589296406,50.857746473241015,38.96694959614535
Other,2020-07-13,3675292,8.59130681053462,33.0946464176187,29.580622774868505,19.058361262509923,8.59130681053462,1.8181531104512214,0.3805554989693001,63.11678792771175,10.519464654618625,3.6191410097483407
Latin America & Caribbean,2020-07-20,660258572,51.61776917614724,53.254096350634626,53.209099158205085,52.21343578695177,51.18853246753101,50.44255989899897,50.362910319768154,2491.864667297464,50.85438096525438,32.93584517067049
South Asia,2020-07-20,1918999115,22.599084268791298,36.442715475159886,34.92375466902391,22.599084268791298,8.785548866079086,-1.1750736568930213,-3.00990363742243,-0.07852377237737122,-0.009815471547171403,1.9275160009649093
Sub-Saharan Africa,2020-07-20,1211214422,16.82682139681761,28.217970122357876,27.080389877145205,16.82682139681761,-1.4842642469469634,-14.770746014793056,-19.38561847678722,35.04058786085631,0.7300122471011732,1.0006632830532793
