region,date,population,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_90_top,cumulative_estimated_daily_excess_deaths_ci_50_top,cumulative_estimated_daily_excess_deaths_ci_50_bot,cumulative_estimated_daily_excess_deaths_ci_90_bot,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_raw_estimate,cumulative_daily_excess_deaths,cumulative_daily_covid_deaths
Central Asia,2020-10-05,75497721,51152.24078424466,53214.16569495424,53134.62482948936,51614.9923274148,50414.00066985666,49421.860105487445,48818.30630392177,245967.1266399791,49193.42532799582,4193.308
Other,2020-10-05,25642027,-3775.543350121384,-3775.543350121384,-3775.543350121384,-3775.543350121384,-3775.543350121384,-3775.543350121384,-3775.543350121384,-7551.086700242768,-3775.543350121384,648.515
Latin America and the Caribbean,2020-10-12,654992992,608908.0438035923,619751.8135115546,618617.8203447022,609737.0024088043,599631.8175987419,591632.111338598,590677.1172586343,26510254.430157665,589116.7651146147,413344.827
Southern Asia,2020-10-12,1989452477,1233024.5803108674,1435447.269357398,1382068.5590673878,1233024.5803108674,974114.8854762868,621995.7079853538,494912.2235216374,642646.2407090191,71405.13785655767,153003.34233333333
Sub-Saharan Africa,2020-10-12,1136656566,195994.19503129492,386915.99058145797,317270.30909466156,195994.19503129492,-33661.738312384405,-260174.18402707548,-374262.56040630804,1429955.7202720123,29182.769801469636,25968.751666666667
Southern Europe,2020-10-12,150043376,144112.5964901142,144113.0483686613,144112.95744125522,144112.7626149955,144112.53855262033,144112.42559865722,144112.35929736323,2305803.0967157963,144112.69354473727,76624.31233333334
Western Asia,2020-10-12,289775883,230952.33052231107,320928.8426764154,299974.1885197928,230952.33052231107,130347.34098907765,102266.33333892474,88059.46354343538,141588.92335397124,7866.051297442847,32237.550333333333
Australia and New Zealand,2020-10-12,31050817,-5756.122846438646,-5756.122846438646,-5756.122846438646,-5756.122846438646,-5756.122846438646,-5756.122846438646,-5756.122846438646,-11512.245692877292,-5756.122846438646,931.1936666666667
Western Europe,2020-10-12,198272204,52532.66224322978,52532.66224322978,52532.66224322978,52532.66224322978,52532.66224322978,52532.66224322978,52532.66224322978,472793.960189068,52532.66224322978,63147.364
Eastern Europe,2020-10-12,291464163,204391.9953697938,204391.9953697938,204391.9953697938,204391.9953697938,204391.9953697938,204391.9953697938,204391.9953697938,2043919.953697938,204391.9953697938,41666.93066666667
Northern America,2020-10-12,375278947,307850.92566765746,307855.2554554606,307854.78374937334,307852.41486625513,307849.7715275516,307848.4430824556,307848.318056286,1539263.4075946498,307852.68151892995,223928.999
South-eastern Asia,2020-10-12,675308604,51359.03962988642,144985.1365225153,131341.34664165208,75767.84628982656,-27336.90023562005,-63593.44541264592,-76549.350302193,-261346.0116058388,-23758.72832780353,19239.325
Eastern Asia,2020-10-12,1613865100,-1357.2173826343499,577161.7110741705,466641.98291496956,178176.2034929371,-18993.502404245042,-166975.9009782954,-168952.11975005624,-563491.6927322476,-93915.28212204127,5529.5869999999995
Polynesia,2020-10-12,672480,-105.82668520819362,39.286435156149956,22.84898295017925,-53.62288402217244,-127.896151406221,-186.86607083948104,-208.6512569799039,-478.36805895443115,-53.15200655049236,12.501999999999999
Northern Europe,2020-10-12,106197356,72309.99431863707,72444.79264508093,72399.09365717505,72338.81055797198,72270.85522318307,72236.5777107574,72223.85949251194,1012850.6726055156,72346.47661467969,69413.19
Northern Africa,2020-10-12,255737737,243260.13558515845,266891.12136335025,246366.41465668034,243260.13558515845,162932.6520475024,139146.7309740773,130911.33863984355,825814.9954165036,117973.57077378624,12474.448
Melanesia,2020-10-12,12188834,-823.7284322388773,2933.337372047205,2578.8040926499543,651.1738514173039,-2178.554158112075,-4301.944300623843,-4670.527390978805,0,0,9.758
Micronesia,2020-10-12,534606,4.955973207817019,223.53987804571267,204.08337766762142,62.196256174868374,-56.89267908339667,-226.34431340615356,-258.0120024908525,0,0,0
Central Asia,2020-10-12,75497721,52705.07662724083,54861.290179696705,54770.55123613223,53184.7013389492,51967.75021332945,50991.28197533848,50344.2300191701,253394.38865719308,50678.87773143862,4272.317
Other,2020-10-12,25642027,-4057.1404920074265,-4057.1404920074265,-4057.1404920074265,-4057.1404920074265,-4057.1404920074265,-4057.1404920074265,-4057.1404920074265,-8114.280984014853,-4057.1404920074265,663.516
Latin America and the Caribbean,2020-10-19,654992992,625300.938150637,636429.9864511441,634865.8868004496,626159.3536939039,615769.7747778385,607559.3269613207,606414.6579757093,27208910.941624515,604642.4653694336,425192.824
Southern Asia,2020-10-19,1989452477,1283465.3654480267,1485490.4993466043,1440430.5925084406,1283465.3654480267,1024376.8982815712,670266.8285017816,522205.12304674904,680436.656848063,75604.07298311811,160583.34133333332
Sub-Saharan Africa,2020-10-19,1136656566,201166.3328052566,394107.3129740582,326825.99897530896,201166.3328052566,-34318.47545691635,-266237.5972452737,-394314.0083765373,1471478.7456430385,30030.17848251099,26836.779666666665
Southern Europe,2020-10-19,150043376,150186.95111306562,150187.41674699454,150187.3311959558,150187.12076456271,150186.886152743,150186.7716727296,150186.69922557406,2402992.5956185116,150187.03722615697,78328.30833333333
Western Asia,2020-10-19,289775883,237123.39464446987,326796.53651108796,306324.7671754813,237123.39464446987,137633.3818698976,107462.79200394878,92839.32129553742,157391.888464971,8743.9938036095,34064.543333333335
Australia and New Zealand,2020-10-19,31050817,-5875.8975655396835,-5875.8975655396835,-5875.8975655396835,-5875.8975655396835,-5875.8975655396835,-5875.8975655396835,-5875.8975655396835,-11751.795131079367,-5875.8975655396835,937.1926666666667
Western Europe,2020-10-19,198272204,57764.15036393791,57764.15036393791,57764.15036393791,57764.15036393791,57764.15036393791,57764.15036393791,57764.15036393791,519877.3532754411,57764.15036393791,64649.368
Eastern Europe,2020-10-19,291464163,232020.64495323115,232020.64495323115,232020.64495323115,232020.64495323115,232020.64495323115,232020.64495323115,232020.64495323115,2320206.4495323114,232020.64495323115,45952.939666666665
Northern America,2020-10-19,375278947,315404.02918479743,315408.4393026976,315407.92945474637,315405.55235261546,315402.8642134047,315401.4553460837,315401.32708152477,1577029.085378738,315405.81707574753,229377.995
South-eastern Asia,2020-10-19,675308604,54753.43275029767,150404.54335924613,137626.55447520586,78852.21669587481,-24437.673474404735,-63049.84172420638,-76283.47712942441,-268608.438772855,-24418.948979350454,20545.329
Eastern Asia,2020-10-19,1613865100,4300.129327649901,593344.4218500771,478945.3955844775,184407.4121435032,-19051.094682864918,-166165.48885237097,-168827.63518643603,-559974.1183287115,-93329.01972145191,5585.5869999999995
Polynesia,2020-10-19,672480,-104.91712335450912,46.084236151580946,28.96897482728395,-51.02542954701498,-127.15005897243842,-190.54108727759785,-212.48123379581537,-465.82755839825876,-51.758617599806534,17.5
Northern Europe,2020-10-19,106197356,73885.15246614994,74023.36041076158,73973.31121265095,73914.63322739226,73846.18889248873,73811.26946471079,73799.38110062655,1034917.4749989709,73922.67678564077,70602.196
Northern Africa,2020-10-19,255737737,252892.81418716596,277860.7288587251,255685.01049176443,252892.81418716596,167736.18283007594,142980.1632934095,134587.22397683398,840242.4702505498,120034.63860722141,13235.439
Melanesia,2020-10-19,12188834,-827.910085961226,3019.9033077047825,2684.963837392692,707.3667149885733,-2232.3179453880684,-4350.557991361662,-4770.014581690707,0,0,9.758
Micronesia,2020-10-19,534606,6.7536737810987235,232.3474172059349,210.88672368320556,63.920371162573,-55.96168440748263,-226.8264126034806,-264.49063752021624,0,0,0
Central Asia,2020-10-19,75497721,54253.57348070499,56511.32487142124,56380.022597645,54784.322745461504,53542.93740630754,52522.980507128435,51870.80450998303,260821.65067440705,52164.33013488141,4358.319
Other,2020-10-19,25642027,-4338.737633893469,-4338.737633893469,-4338.737633893469,-4338.737633893469,-4338.737633893469,-4338.737633893469,-4338.737633893469,-8677.475267786938,-4338.737633893469,671.5169999999999
Latin America and the Caribbean,2020-10-26,654992992,641562.9207444851,652831.2730665585,651204.7261303372,642482.9816355627,631653.1066109971,623305.7434292717,622264.270264632,27900835.453091368,620018.5656242527,437172.841
Southern Asia,2020-10-26,1989452477,1335764.6492448358,1528410.5288930193,1500425.1493694899,1335764.6492448358,1073022.3514400183,720720.0804832561,550472.6230772102,733135.572987107,81459.50810967854,167459.34333333332
Sub-Saharan Africa,2020-10-26,1136656566,205866.99043321775,400753.57560739573,333862.5481639056,205866.99043321775,-38681.23478349164,-273174.27082285157,-419321.9990334988,1488129.3710140649,30369.987163552345,27612.799666666666
Southern Europe,2020-10-26,150043376,158100.4933339944,158100.9717904879,158100.87305385302,158100.66299501376,158100.43350114604,158100.31731479114,158100.23612236627,2529609.2945212265,158100.58090757666,80859.31233333334
Western Asia,2020-10-26,289775883,243554.88712313664,333178.14564770536,314058.1568821393,243554.88712313664,144945.45029642497,113380.85915794733,98133.2344707182,170728.8535759708,9484.936309776156,35959.53433333334
Australia and New Zealand,2020-10-26,31050817,-6025.472284640722,-6025.472284640722,-6025.472284640722,-6025.472284640722,-6025.472284640722,-6025.472284640722,-6025.472284640722,-12050.944569281444,-6025.472284640722,937.1926666666667
Western Europe,2020-10-26,198272204,65178.43848464603,65178.43848464603,65178.43848464603,65178.43848464603,65178.43848464603,65178.43848464603,65178.43848464603,586605.9463618143,65178.43848464603,67368.371
Eastern Europe,2020-10-26,291464163,263691.8945366685,263691.8945366685,263691.8945366685,263691.8945366685,263691.8945366685,263691.8945366685,263691.8945366685,2636918.9453666853,263691.8945366685,51534.94266666667
Northern America,2020-10-26,375278947,323916.3391993389,323920.87509498873,323920.2972967518,323917.9029883997,323915.13610740454,323913.63380430924,323913.5515574686,1619590.7631628257,323918.1526325651,235495.995
South-eastern Asia,2020-10-26,675308604,59162.193915724005,157114.32294663863,145052.03993024476,82069.87683497858,-22452.810610051314,-62140.97111277964,-76273.29135697383,-275870.8659398712,-25079.16963089738,21953.329999999998
Eastern Asia,2020-10-26,1613865100,11801.202485180116,608964.1170314238,515286.53101526044,195358.11284392225,-21530.377885653736,-162735.7926846862,-170116.19248657962,-556343.7439251753,-92723.95732086255,5649.588
Polynesia,2020-10-26,672480,-104.34703509038471,53.09339539688732,33.69102604626486,-46.31218230862467,-126.52179448910579,-193.61152256398802,-215.83026762268398,-453.28705784208637,-50.365228649120716,27.503
Northern Europe,2020-10-26,106197356,75509.91292731545,75651.39428031187,75599.22669587986,75539.50690094582,75471.00600306058,75435.08962411684,75424.69946538322,1057665.5173924263,75547.53695660188,72387.196
Northern Africa,2020-10-26,255737737,258068.20620502546,283046.12741559796,262847.3756837477,258068.20620502546,172170.19140206627,146889.20793844506,138285.89596943787,854633.545084596,122090.50644065657,14136.437
Melanesia,2020-10-26,12188834,-885.3623929576089,3100.0264759367924,2788.827356103948,742.1956173558356,-2270.7777117029077,-4410.543819032823,-4869.83230585453,0,0,9.758
Micronesia,2020-10-26,534606,7.788070323785646,240.99448258047786,216.84141475403993,65.86345191430121,-55.616830151526194,-230.61779509728805,-271.34055442199286,0,0,0
Central Asia,2020-10-26,75497721,55802.928784154305,58158.58469721655,57928.15573366141,56371.259162411545,55093.64421183608,54086.33519537997,53379.0760731181,268248.912691621,53649.7825383242,4444.321
Other,2020-10-26,25642027,-4620.334775779512,-4620.334775779512,-4620.334775779512,-4620.334775779512,-4620.334775779512,-4620.334775779512,-4620.334775779512,-9240.669551559024,-4620.334775779512,678.5169999999999
Latin America and the Caribbean,2020-11-02,654992992,658676.699345325,670049.5449425493,668385.1264095994,659489.909128055,648419.1572841568,640069.2718896592,638779.6805082876,28628709.458106607,636193.5435134801,448396.851
Southern Asia,2020-11-02,1989452477,1387685.639904291,1579637.0486994209,1559364.7168107952,1387685.639904291,1116400.1491756064,777491.3448279251,577628.7950380815,792106.7246100218,88011.85829000242,174241.34233333333
Sub-Saharan Africa,2020-11-02,1136656566,216669.34370587877,409311.22880979074,352447.3378411167,216669.34370587877,-31263.817899141155,-272324.58116219664,-411990.1342830284,1525045.8589657366,31123.384876851764,28326.827666666664
Southern Europe,2020-11-02,150043376,170176.0287856141,170176.51988266894,170176.4092058956,170176.19391398004,170175.96872538503,170175.8481495065,170175.7692090015,2722817.897079855,170176.11856749095,84672.31033333333
Western Asia,2020-11-02,289775883,252704.87615640167,341578.29936023784,323257.6364595867,252704.87615640167,154874.74091760727,120766.60000994764,106246.73809379972,197385.902880519,10965.883493362166,38036.55333333334
Australia and New Zealand,2020-11-02,31050817,-6072.64700374176,-6072.64700374176,-6072.64700374176,-6072.64700374176,-6072.64700374176,-6072.64700374176,-6072.64700374176,-12145.29400748352,-6072.64700374176,939.1946666666666
