region,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Eastern Asia,2021-02-15,1658782555,-0.05159389960692152,0.07519625251658188,0.06297977845793695,0.013813264745751251,-0.05159389960692152,-0.08049598184965313,-0.09854990101307662,-0.048615942888725616,-0.006945134698389374,0.005089817212359096
Polynesia,2021-02-15,633057,0.02668238985128692,0.11132676273573382,0.09728905288001949,0.06316746455969761,0.02668238985128692,0.00661834872541277,-2.885797155618818e-4,0.522177745323742,0.05801974948041577,0
Northern Europe,2021-02-15,106727166,0.3621877173330996,0.3631611288733093,0.36294938036352725,0.3625938225966107,0.3621085333566465,0.3618393135386546,0.36163510804851695,5.072409150144604,0.36231493929604314,0.7458269809206777
Northern Africa,2021-02-15,250023393,0.2210472253813459,0.2913715423872314,0.2759515475303561,0.24262753237571347,0.19068944143992778,0.15490270923274385,0.14783750177380273,0.5690165772166558,0.09483609620277597,0.04959535926304304
Melanesia,2021-02-15,11328580,-0.0654333211021891,0.11240071460880342,0.10131734541345674,0.04276413072713359,-0.0654333211021891,-0.0885594272111211,-0.09866702589897376,0,0,0
Micronesia,2021-02-15,554402,-0.026290998856525364,0.11840814549944953,0.09440852774779121,0.039107513310531035,-0.05392320901084252,-0.10911580999016095,-0.12223703173787268,0,0,0
Central Asia,2021-02-15,75250695,0.12028815725117885,0.14372382315508836,0.13715847623631247,0.13125768025006937,0.12028815725117885,0.11398749998287054,0.1091746920728041,0.635345931971226,0.12706918639424522,0.01385767932110129
Other,2021-02-15,23855008,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,0
Latin America and the Caribbean,2021-02-22,658613257,0.6129560221695193,0.6288905637942851,0.6272596012105379,0.6176511437654282,0.6041207988258895,0.5954166693541417,0.59282811280326,24.758073530824163,0.5501794117960925,0.4822907778183396
Southern Asia,2021-02-22,1962272390,0.20799633201783135,0.30166130376016803,0.275412212679234,0.2279540919658873,0.15011037832504487,0.05932582654429851,-0.01194534437490769,0.016852558984363195,0.0018725065538181328,0.012019585109690098
Sub-Saharan Africa,2021-02-22,1121670004,0.23180781474140918,0.3382729342455144,0.3033664803033938,0.23180781474140918,0.12946069176176378,0.055149750292870385,0.023316812186661363,1.0675799823669136,0.021787346578916605,0.024962778624861934
Southern Europe,2021-02-22,150192351,0.1864263767381873,0.18688086600840909,0.18677441753450771,0.18659962969157295,0.18637384301359108,0.1861888401897203,0.1861613574378504,2.9737957500734415,0.1858622343795901,0.5481557446290989
Western Asia,2021-02-22,284170120,0.25251542863501086,0.3429165901729544,0.3180044089028734,0.25930043603218544,0.18537726952905054,0.13001060024544725,0.11755652682255016,0.4265621413778652,0.02369789674321473,0.08727166670443746
Australia and New Zealand,2021-02-22,30914517,-0.003888745854839654,-0.003888745854839654,-0.003888745854839654,-0.003888745854839654,-0.003888745854839654,-0.003888745854839654,-0.003888745854839654,-0.007777491709679308,-0.003888745854839654,0
Western Europe,2021-02-22,198599053,-0.2020484632295233,-0.2020484632295233,-0.2020484632295233,-0.2020484632295233,-0.2020484632295233,-0.2020484632295233,-0.2020484632295233,-1.8184361690657098,-0.2020484632295233,0.4402986755430299
Eastern Europe,2021-02-22,292475148,0.6840417084296605,0.6840417084296605,0.6840417084296605,0.6840417084296605,0.6840417084296605,0.6840417084296605,0.6840417084296605,6.840417084296605,0.6840417084296605,0.4123430685468018
Northern America,2021-02-22,371107718,0.25148779825623924,0.2515634054418333,0.2515409422051176,0.2515231564736019,0.25148779825623924,0.25148218284526497,0.25148001897442274,1.2576152805331233,0.2515230561066247,0.530997310058639
South-eastern Asia,2021-02-22,674675391,0.18221693017168059,0.2565819566143498,0.24760218432630413,0.1991482000145284,0.10552357756481591,0.06249806647692591,0.05579854910303657,0.14785228243282145,0.01344111658480195,0.04243329515482505
Eastern Asia,2021-02-22,1658782555,-0.08716898840285157,0.07960048549327411,0.0586010017358977,0.009026439528393137,-0.08716898840285157,-0.08922947598413625,-0.11784442487445522,-0.058974945810198534,-0.00842499225859979,0.004728045864938578
Polynesia,2021-02-22,633057,0.02692317171859273,0.10829432343290812,0.10161235524514323,0.0661895076602197,0.02692317171859273,0.005160702864892811,-4.786074834834836e-4,0.522177745323742,0.05801974948041577,0.06776640965979366
Northern Europe,2021-02-22,106727166,0.15486926923753547,0.15589422664681954,0.15566588506155155,0.15530890763682048,0.15470452466481766,0.15442534370462185,0.15416576736796112,2.170617491964525,0.15504410656889464,0.5434417700175792
Northern Africa,2021-02-22,250023393,0.21007245505140837,0.2781024999091403,0.2722559358355283,0.2334233177952378,0.18342632925335767,0.14787678801194737,0.14115006077018652,0.5690165772166558,0.09483609620277597,0.043766704661911376
Melanesia,2021-02-22,11328580,-0.06489095351508165,0.13762975000860767,0.11314840117209253,0.05058118201730919,-0.06489095351508165,-0.08671742668495484,-0.09206563578479379,0,0,0.0012622941268896895
Micronesia,2021-02-22,554402,-0.03247306608285648,0.11978795670087744,0.10146347759473853,0.037923927270597894,-0.052501794796048794,-0.1047949288194756,-0.1287869453902517,0,0,0
Central Asia,2021-02-22,75250695,0.12398560923598773,0.14098506346817793,0.13671788222951958,0.13040426319028017,0.12145335654151096,0.11335654437375621,0.10715561983138495,0.635345931971226,0.12706918639424522,0.01537793106096894
Other,2021-02-22,23855008,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,-0.012269879445192495,0
Latin America and the Caribbean,2021-03-01,658613257,0.817254425414887,0.8375187255756211,0.8351158068802749,0.8248048912373918,0.8104944355463468,0.8043832983024456,0.799178873713553,33.902467971198604,0.7533881771377466,0.49235495422163966
