region,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
AFRO,2020-06-29,1148918838,1764.7892784821552,2510.105863146755,2366.6111589914062,1764.7892784821552,581.0662191394956,-8.379342585934756,-365.059924341458,21555.03771522973,458.61782372829214,125.28399999999999
EURO,2020-06-29,935273721,1885.9906823555916,2048.272142056984,2018.845401342548,1926.5431488532054,1782.6976519609311,1708.4203378367013,1705.9871421452776,83697.60995743125,1579.2001878760614,434.86
AMRO,2020-06-29,1026162142,4827.865109634358,4909.917132893417,4902.69560677637,4840.8373201482855,4775.952888369503,4714.7710318755735,4711.3526617249345,164020.80790793977,4686.3087973697075,3226.86
WPRO,2020-06-29,1939733436,1786.6885286522797,7013.81144735806,5100.148989423294,2597.7151241717183,741.0787697585246,-164.65245949609212,-379.3878673202197,-5692.873140351522,-210.84715334635268,13.429
SEARO,2020-06-29,2040340794,5033.872575622687,7487.548681084677,7176.8771325685575,5434.863592282101,3000.217956840976,1844.1902851494697,1167.7767965453893,340.68683428380643,30.97153038943695,496.285
Other,2020-07-06,44430902,7.603877923642818,16.9806969922623,14.720227020320214,10.200386660012342,6.456200488824564,2.9175991170215014,1.865423350801,323.1953207265856,8.97764779796071,5.571
EMRO,2020-07-06,739378959,3931.452624867043,5679.693851808332,5466.415684903805,4369.884652961738,2835.260110362866,2150.9424867882376,1973.508101569199,17419.496671487723,829.4998414994154,519
AFRO,2020-07-06,1148918838,2537.2533407488127,3436.41485696054,3056.9982769200105,2537.2533407488127,1442.7444026348403,728.9319665415109,185.15218733611798,53596.954166842654,1140.360726954099,158.858
EURO,2020-07-06,935273721,2284.7207305102634,2430.796330334839,2409.758750811523,2338.9001153550284,2210.991412816,2144.952275760563,2143.240479495106,106759.26223085597,2014.3257024689806,432.831
AMRO,2020-07-06,1026162142,6017.759119454193,6115.087089333731,6111.702911053002,6050.016277069026,5975.64683620748,5918.5264141519965,5913.320367242275,205451.5374778321,5870.043927938061,3173.572
WPRO,2020-07-06,1939733436,2201.7585946417057,6891.465565923576,4590.751226274246,2631.2026615591453,776.1744390204686,-128.6636604356436,-209.47086461612346,-4708.066596572741,-174.3728369101015,8.143
SEARO,2020-07-06,2040340794,5000.194228046655,7737.408885453223,7338.252110538482,5963.51309861501,3698.741133070582,1802.8796494376386,1564.769360680874,-358.5772517376946,-32.59793197615406,574.999
Other,2020-07-13,44430902,7.694411119035726,15.200642659072434,13.469365583665843,9.840787683841697,6.333759907021558,2.8706990332421474,1.6531633890470885,323.1953207265856,8.97764779796071,7
EMRO,2020-07-13,739378959,3850.225628957134,5288.701094191856,5129.809837256515,3934.2690407309806,2644.3047342115397,2087.4772252019843,1974.681207747424,18610.676671487756,886.2226986422742,518.142
AFRO,2020-07-13,1148918838,3158.661606214487,4152.2169600319385,4036.0362997530824,3158.661606214487,1960.2911285616897,1251.6122588614508,946.2741705785244,64805.78273827122,1378.8464412398132,182.138
EURO,2020-07-13,935273721,2251.80960661115,2376.679371625402,2359.080722163928,2281.009127384346,2176.360858775958,2108.7159727837047,2097.814873282434,105163.20508799989,1984.2114167547147,422.858
AMRO,2020-07-13,1026162142,6336.617194316034,6424.025187405804,6411.554581411924,6353.525813717116,6269.76073011846,6210.286183347975,6195.779346764276,215304.53747783232,6151.558213652352,3548.283
WPRO,2020-07-13,1939733436,2147.748780938218,4829.837175727077,4436.450169829921,2406.5496220349205,709.4874840583291,-138.39128355823937,-235.12409972636064,-3871.838025144156,-143.40140833867244,44.143
SEARO,2020-07-13,2040340794,5176.3087107738165,7436.67102118907,7315.168371115268,6004.304659019588,3823.452440012055,2620.28600450685,1802.6282371244108,-358.5772517376946,-32.59793197615406,611.715
Other,2020-07-20,44430902,6.880164504471721,13.751098622496377,12.702632606396305,9.527991107403594,4.950532325954624,0.9367843957840537,0.420100477876107,323.1953207265856,8.97764779796071,9.428999999999998
EMRO,2020-07-20,739378959,3794.009910613993,5340.675877122407,5009.111043816607,3900.64607044333,2688.3606129512973,2032.1175225743139,2004.4652967355826,19261.016671487723,917.191270070844,485.858
AFRO,2020-07-20,1148918838,3489.655475670141,4613.9661968075725,4345.130565822093,3489.655475670141,2097.0736574084553,1401.5933900466098,710.2329553172102,65825.0113096998,1400.5321555255275,211.003
EURO,2020-07-20,935273721,2263.268555216478,2382.940582242651,2347.63018770471,2286.262625624738,2177.361133028987,2118.3014800698093,2115.2674472642843,105668.97651657068,1993.7542738975599,517.173
AMRO,2020-07-20,1026162142,6468.11111120499,6577.34098558946,6554.356927987003,6498.097940907223,6393.180144421471,6331.480614108497,6325.857613121459,219693.20414449845,6276.948689842813,3610.571
WPRO,2020-07-20,1939733436,2053.4410011520267,6827.227000587197,4740.748051261412,2548.606985046592,840.8377365433845,-39.98710660735915,-210.5783170141318,-3701.3523108584513,-137.0871226243871,38.141999999999996
SEARO,2020-07-20,2040340794,5937.115947495914,7806.1169314178715,7658.484550783443,6457.195400588944,4304.26879725917,2856.8009413373534,2685.9928963416355,-358.5772517376946,-32.59793197615406,745.572
Other,2020-07-27,44430902,6.908294127285394,13.941875182978725,13.157871541814156,9.027887670463336,5.175150688607223,1.52809881131241,1.3179216775325195,323.1953207265856,8.97764779796071,10.142999999999999
EMRO,2020-07-27,739378959,3884.161395115986,5255.7602760811415,4886.553414005306,3973.166902110938,2812.0131876205264,2262.379229016982,2156.927851534129,22552.436671487725,1073.9255557851297,454.857
AFRO,2020-07-27,1148918838,2867.9204519875825,3793.5493551241884,3585.174245837607,2867.9204519875825,1687.6337781499674,882.4918145776032,459.55969826212043,56292.06845255694,1197.703584096956,338.499
EURO,2020-07-27,935273721,3192.651702073779,3338.288062184446,3295.9826934153725,3229.969159342752,3105.44490259433,3041.2528910796836,3037.363093545977,154394.90508799898,2913.1114167546975,376.8333333333333
AMRO,2020-07-27,1026162142,6345.615754183594,6483.28738678223,6451.876604897657,6372.787373968343,6270.462569298572,6212.055985987716,6203.139541797851,215139.28747783232,6146.836785080924,3988.288
WPRO,2020-07-27,1939733436,2068.234176282753,4533.6984299110545,4377.055501672586,2375.5575193098675,786.6994963553517,-188.0616384780137,-328.8183741121942,-3911.1808822870207,-144.85855119581558,23.856
SEARO,2020-07-27,2040340794,5720.795538818529,8303.133651292801,7908.542811945303,6501.407643351661,4446.782903063516,3093.4335553752985,2503.9593992842806,-358.5772517376946,-32.59793197615406,890
Other,2020-08-03,44430902,-17.603265603477993,-10.918110637678506,-12.051396157523559,-15.416781620866667,-19.054377787346695,-21.769700788828388,-22.78508179202347,-585.3982276605118,-16.261061879458662,13.143
EMRO,2020-08-03,739378959,3348.6924976837527,4394.426205660515,4186.299001149288,3348.6924976837527,2285.4807640502027,1811.8235061613047,1784.1152547969275,15434.482800520009,734.9753714533338,404.286
AFRO,2020-08-03,1148918838,2096.461773057239,3079.4560094489348,2956.7526728317894,2155.91514231217,1027.7886181900099,426.4398592669469,-117.13459169771423,34294.50900555231,729.6704043734534,295.289
EURO,2020-08-03,935273721,2299.8280362516794,2399.012861113072,2379.1821816606584,2310.4893452660863,2206.2399821709755,2147.8099411584753,2144.437439770245,108260.75467325308,2042.6557485519447,435.859
AMRO,2020-08-03,1026162142,5994.20250834685,6111.1669315671215,6077.927327668264,5997.422356831766,5924.857123593768,5876.687194129982,5857.717897027562,203289.56704772482,5808.273344220709,3985.287
WPRO,2020-08-03,1939733436,1489.9018681382088,4574.2366029265595,3915.7185332304457,2087.0019022748006,694.0246249308706,-17.016042774261123,-93.56599950236463,1033.3776430586247,38.273246039208324,37.286
SEARO,2020-08-03,2040340794,6283.020051036893,9879.805185871634,9190.398799390661,7233.497727387201,5112.518211939698,2749.9127640201173,2384.0130479309305,-252.1966065764061,-22.926964234218737,889.287
Other,2020-08-10,44430902,-17.327838198922837,-9.870486457113396,-11.03350892555812,-14.102488556335974,-18.030660417796156,-21.82268674807002,-22.296568217424714,-585.3982276605118,-16.261061879458662,16.858
EMRO,2020-08-10,739378959,3399.074660196493,4259.53939314851,4056.25592080105,3399.074660196493,2296.2174474956605,1764.0307677975975,1707.050247680342,13596.502800519978,647.4525143104752,375.99899999999997
AFRO,2020-08-10,1148918838,1676.6659278896664,2709.6366488165063,2492.890004194947,1676.6659278896664,672.4594001771665,-60.32116967200403,-462.5778173129668,26452.223291266593,562.8132615163105,378.431
EURO,2020-08-10,935273721,3291.924955010864,3409.785751129973,3389.8264573176652,3314.484154768518,3212.982115019237,3150.5219106832087,3147.3107550863847,162140.55467325257,3059.2557485519355,400.457
AMRO,2020-08-10,1026162142,5772.094454139349,5854.485552097872,5834.294060361963,5772.094454139349,5696.080557732201,5654.240502861967,5641.730149422992,195353.9837143913,5581.542391839752,4156.002
WPRO,2020-08-10,1939733436,1485.1531589859726,4577.052715223765,3936.9687416357083,2155.2443085285504,739.4723220857047,24.129168338984368,-51.5472777984341,2799.177643058622,103.67324603920822,48.286
SEARO,2020-08-10,2040340794,6229.514405920044,10512.3531898099,9915.463383090482,7947.343782174227,5470.163069241786,3010.484481151678,2571.144514902654,-252.1966065764061,-22.926964234218737,1008.4290000000001
Other,2020-08-17,44430902,-17.430919422163416,-9.926929758607658,-11.306964911549283,-14.559101915284957,-18.43027169288089,-22.004492912400114,-22.427886896166623,-585.3982276605118,-16.261061879458662,13.999999999999998
EMRO,2020-08-17,739378959,3259.22654688948,4411.795260145238,4226.216000813517,3314.3204986586707,2291.081591130805,1797.401818794116,1698.7674261610048,13849.642800520007,659.5068000247622,369.284
AFRO,2020-08-17,1148918838,1697.6740600315204,2636.079618953784,2464.668788559688,1697.6740600315204,700.8972287177073,118.28562905084222,-35.65286898681416,25459.851862695163,541.6989758020247,276.716
EURO,2020-08-17,935273721,2656.804521548338,2773.587916940675,2755.0966100852493,2679.9380767024545,2577.6809785816963,2517.792667257567,2506.7116837336653,128323.52610182483,2421.198605694808,392.003
AMRO,2020-08-17,1026162142,5352.079410403302,5431.810174632785,5425.277781783771,5352.079410403302,5276.086967941316,5230.670895383179,5222.45067136979,180931.98371439142,5169.485248982612,3880.4269999999997
WPRO,2020-08-17,1939733436,1557.6720913599288,5075.321012031642,3977.471948462907,2323.605868470048,809.3406246828592,142.38903210496287,89.09747597958274,3117.777643058622,115.47324603920822,81.43
SEARO,2020-08-17,2040340794,7027.8964359864485,11702.352928942544,10961.233386492624,8694.0071560213255,5977.525877697369,3211.9963264059215,2938.007222905982,-252.1966065764061,-22.926964234218737,1038.571
Other,2020-08-24,44430902,-17.431415620188165,-11.048224343577486,-11.515836639429684,-14.599103581837353,-19.256298851504113,-22.191038072885842,-22.677470502636364,-585.3982276605118,-16.261061879458662,14.429
EMRO,2020-08-24,739378959,3095.8185188173056,4410.027138912506,4097.288992148524,3206.2436543652025,2183.9696480350744,1580.7716434801305,1501.3402184496138,11680.342800519977,556.2068000247608,350.001
AFRO,2020-08-24,1148918838,1440.0283044065136,2504.4253258300846,2170.3781307377058,1440.0283044065136,567.3084479391887,-124.17813666850168,-262.8419296730008,19999.79471983802,425.5275472305962,241.286
EURO,2020-08-24,935273721,2331.441187183971,2456.877872891363,2438.746015693328,2360.565460828127,2253.8072941757023,2206.00964945301,2188.4348749667724,111369.43181610966,2101.31003426622,381.145
AMRO,2020-08-24,1026162142,4778.742575554678,4841.057772295923,4835.090760630796,4778.742575554678,4697.527995969509,4639.967130002323,4638.097221897807,160566.3170477244,4587.609058506412,3730.428
WPRO,2020-08-24,1939733436,1166.5272135729315,5039.957782238318,4385.7121460571225,2068.060991785902,620.5821663224185,-21.748562682147938,-298.28608187758437,2278.4633573443393,84.387531753494045,72.572
SEARO,2020-08-24,2040340794,6856.429326695257,13447.041304736613,11799.048951384228,9356.99657764182,6513.508229533206,3849.3942968423753,3212.1625484216515,-252.1966065764061,-22.926964234218737,1069.857
Other,2020-08-31,44430902,-18.22968385093093,-10.984930529808596,-12.676741151412068,-15.53903807430708,-19.261595047542794,-22.143003217170865,-23.546583973030888,-585.3982276605118,-16.261061879458662,11.572000000000001
EMRO,2020-08-31,739378959,2874.5796075545572,4062.013614262503,3806.5239487419785,2874.5796075545572,1839.1769349958256,1311.25246243958,1262.1493938320846,8982.442800519977,427.7353714533322,307.856
AFRO,2020-08-31,1148918838,1592.0709626408348,2397.460852624698,1967.4294519415412,1592.0709626408348,543.64909877462,-94.93046921693694,-214.48291179874155,16985.080434123738,361.3846900877391,198.718
EURO,2020-08-31,935273721,2182.662011800823,2306.6019896262947,2292.2052157110415,2189.9004100725933,2096.4038859961315,2022.6617124200966,2008.0437732288267,100824.40038753855,1902.347177123369,399
AMRO,2020-08-31,1026162142,4311.071760110133,4373.248352091405,4365.455743977596,4315.48723984124,4252.156100423137,4207.87950571299,4194.271367400492,145518.73371439107,4157.678106125459,3509.428
WPRO,2020-08-31,1939733436,734.4455329125326,2781.551237015051,2768.8104406359375,1443.8920405079562,342.674738129804,-433.17763015780264,-640.1666681131522,1655.9205002014826,61.33038889635121,114.572
SEARO,2020-08-31,2040340794,8036.67327454646,13536.251713854694,11819.14769964404,9749.024413516763,6967.13611787241,3521.1869695407645,3074.882353062301,-252.1966065764061,-22.926964234218737,1132.286
Other,2020-09-07,44430902,23.880254059002294,29.169476284666377,28.734227897676124,26.3766371631243,22.354766890937565,19.592386659967442,18.721603387336277,940.5643529846473,26.126787582906868,12.857
EMRO,2020-09-07,739378959,3201.020936675352,4336.850893267317,4147.35527320311,3201.020936675352,2235.001495145135,1567.7558501463848,1538.9920613555887,13007.863445681263,619.4220688419649,325.716
AFRO,2020-09-07,1148918838,1250.5031307393192,1893.9883066689722,1751.862417157839,1250.5031307393192,150.90845856932972,-441.75197714005384,-635.9845213510387,6368.252239039253,135.49472849019688,178.575
EURO,2020-09-07,935273721,2845.782743347275,3012.4733994407384,2964.739115298729,2885.1607105809394,2773.438734181308,2704.481870452072,2689.5765324607814,136054.7704336209,2567.071140256998,451.715
AMRO,2020-09-07,1026162142,3666.2324741114294,3723.6210006627575,3718.0668648059805,3666.2324741114294,3570.7775567663252,3544.6478467567345,3526.7376087880507,122128.88800207709,3489.3968000593454,3432.712
WPRO,2020-09-07,1939733436,530.0394157034374,2489.7226423807606,2434.339752829868,1288.3896086266604,176.636593814691,-642.4658718783891,-874.7009261861964,-450.34742606582284,-16.67953429873418,78.00200000000001
SEARO,2020-09-07,2040340794,9570.532267911565,17615.184744017948,13855.31948204579,11867.07853841639,8175.406979706274,4419.946827075623,3722.7028180078387,-257.0531657161913,-23.368469610562848,1215.714
Other,2020-09-14,44430902,24.2538589205369,29.276581472656673,28.92556566889455,26.971571550209415,22.76056592270159,19.522971257865247,19.024843537914347,940.5643529846473,26.126787582906868,12.214
EMRO,2020-09-14,739378959,3174.0768982104405,4353.01340644516,4077.6810266351913,3208.143476496651,2163.0723649304437,1613.7242534751192,1557.8312948321984,12555.343445681292,597.8734974133948,324.003
AFRO,2020-09-14,1148918838,1028.039576981839,1759.9607249383864,1674.7221157519105,1028.039576981839,16.637812120053116,-1091.5025902157106,-1238.003137893205,3871.880810467816,82.38044277591098,123.429
EURO,2020-09-14,935273721,2946.4930685269383,3098.2892875670045,3058.577029541506,2981.3897392176113,2879.503131065091,2800.9554793975713,2773.2827471673095,141297.2275764787,2665.985425971296,468.571
AMRO,2020-09-14,1026162142,3449.3084959731573,3496.497950595971,3494.9460235349306,3449.3084959731573,3356.8947760034116,3326.270871555698,3300.226443204226,114535.72133541048,3272.449181011728,2937.858
WPRO,2020-09-14,1939733436,610.7557931538578,2568.7675978513425,2419.324978833974,1321.874142659825,182.58354856012915,-634.5519597731534,-676.8465653474017,-552.9474260658151,-20.479534298733892,126.856
SEARO,2020-09-14,2040340794,10398.99200162486,15661.111820865839,14882.938844556262,12563.737003778677,8918.378829701873,4208.016521372466,3914.836726287307,-257.0531657161913,-23.368469610562848,1291.999
Other,2020-09-21,44430902,23.89351197815651,31.515719227635547,29.319502845138114,26.767550709197472,22.55579479453393,19.841788143835224,18.66815976505132,940.5643529846473,26.126787582906868,8.713999999999999
EMRO,2020-09-21,739378959,3063.4657137619342,3787.7434347139642,3617.4061796937176,3063.4657137619342,2007.654913727842,1602.696496598074,1480.2052341317528,12420.583445681292,591.456354556252,379.284
AFRO,2020-09-21,1148918838,881.7587726623539,1905.1666722593773,1744.1982166772807,881.7587726623539,56.52618305613293,-646.8937564753602,-991.1776357341353,6260.823667610683,133.2090142044826,113.288
EURO,2020-09-21,935273721,2526.3491999934863,2655.275839985093,2639.9227552095917,2539.051861733386,2453.4807613234493,2389.2879965324537,2364.122265244538,118155.96760753487,2229.3578793874503,639.146
AMRO,2020-09-21,1026162142,3584.5850552915695,3626.187748846673,3620.3837364351025,3584.5850552915695,3493.608770918699,3463.3662791648258,3442.697605966417,119017.97133541052,3400.513466726015,2817.859
WPRO,2020-09-21,1939733436,708.834636368654,2639.4757430334453,2523.342778993742,1267.53961317499,182.46739478262316,-485.2689907119428,-663.8456739860915,-12.17599749438456,-0.4509628701623911,70.286
SEARO,2020-09-21,2040340794,9450.143678510123,16505.023114604173,15517.482225805485,11634.384961345771,8275.213511826223,4187.704584791475,3446.596955009728,-257.0531657161913,-23.368469610562848,1336
Other,2020-09-28,44430902,23.919307438685227,30.93112146738295,29.16694658945087,27.001945951043947,22.871802180833647,19.863126111024958,18.65555400481285,940.5643529846473,26.126787582906868,7.2860000000000005
EMRO,2020-09-28,739378959,2692.090918234322,3329.853133109327,3128.5006012953445,2692.090918234322,2123.184527105019,1677.2822384579422,1639.818727923142,15216.34344568126,724.587783127679,385.14300000000003
AFRO,2020-09-28,1148918838,161.08662347834857,1213.2538941054088,990.3543684951838,198.8803245819269,-786.6349790202257,-1491.4447371535887,-2657.937795418747,1327.1665247535323,28.23758563305388,125.001
EURO,2020-09-28,935273721,2819.3944969099853,2973.5565529491855,2953.8819749233503,2855.5343838498065,2744.4788896523005,2685.03837407791,2681.522589979584,133694.96189324872,2522.5464508160135,710.716
AMRO,2020-09-28,1026162142,3077.8929705592327,3122.5857366079895,3108.4120040169787,3077.8929705592327,3002.2823011575383,2955.0351736722905,2949.5862542263967,101987.5546687437,2913.9301333926774,2860.428
WPRO,2020-09-28,1939733436,700.6619442279176,2562.0376914868716,2423.0668345207337,1210.5144792925907,210.4749117901948,-460.9165170674502,-693.6362993380502,-93.17599749439155,-3.45096287016265,68.713
SEARO,2020-09-28,2040340794,9132.381463651876,16347.625007707818,14051.642733455035,10362.42037643604,7504.287581618561,3960.4145639162844,3258.737622532356,-257.0531657161913,-23.368469610562848,1228.999
Other,2020-10-05,44430902,-28.451841114629396,-22.384893816307876,-22.763340041084227,-25.789987711950662,-29.748511762277182,-32.309599429616064,-33.02738644174629,-949.8111308863187,-26.38364252461996,8.286
EMRO,2020-10-05,739378959,2562.346473282055,2887.760499072198,2835.7885465982367,2562.346473282055,1983.8041485082942,1664.2396836180542,1609.2998887633237,13965.350865036111,665.0167078588624,407
AFRO,2020-10-05,1148918838,405.8997628655994,1112.0539510938215,965.8337941872073,405.8997628655994,-638.4890614102338,-1487.6592074130722,-2658.1271211108874,9596.258083893323,204.17570391262387,94.287
EURO,2020-10-05,935273721,4243.210227350646,4351.126076040548,4344.528593187291,4256.895173184418,4157.880935482886,4081.6464332127175,4053.8321327037943,208633.67931260372,3936.4845153321457,805.572
AMRO,2020-10-05,1026162142,3593.135187189767,3621.4608757188694,3619.7060183922413,3593.135187189767,3506.0945097331855,3469.912862491485,3461.747575957688,119603.62241067932,3417.2463545908377,3168.0226666666667
WPRO,2020-10-05,1939733436,973.4462525222332,3910.1637936008215,3492.9396162766375,1319.4500789094734,233.3350842068532,-330.98087896303525,-352.3708542500501,7.949993289033356,0.29444419589012427,76.857
SEARO,2020-10-05,2040340794,8283.743419683009,12344.837912000348,11723.578878236307,8980.368985438367,6658.497072712394,3786.7469223918056,3162.3755327474373,-633.0804775441462,-57.552770685831476,1210.572
Other,2020-10-12,44430902,-28.536071503934522,-21.425608960028587,-21.816394312246125,-25.522217926314262,-28.860778484126673,-32.26502155593226,-32.91700925993162,-949.8111308863187,-26.38364252461996,9.715
EMRO,2020-10-12,739378959,2952.685187966043,3272.320950385804,3207.4929992368707,2952.685187966043,2341.4103286644613,1968.1067192984763,1835.8327834531965,18396.170865036114,876.0081364302912,453.572
AFRO,2020-10-12,1148918838,1050.8205032792198,1632.9616817781466,1428.8161904939748,1050.8205032792198,-297.2965378041317,-1442.9975960142576,-2281.1498301918614,12068.458083893329,256.775703912624,160.287
EURO,2020-10-12,935273721,4912.551453514023,5050.199551378231,5024.513595604047,4912.551453514023,4802.957266947639,4746.148974833436,4720.792032865317,242773.25074117523,4580.627372475004,1003.859
AMRO,2020-10-12,1026162142,3226.6612044069348,3287.1047505038086,3264.160565416146,3226.6612044069348,3150.378257289101,3115.4665924501546,3110.2430642115723,107574.20574401272,3073.5487355432206,2563.718
WPRO,2020-10-12,1939733436,904.3981838607948,2983.4893191352644,2657.789422605262,1262.2467773038263,125.74577602746034,-422.11355292854614,-506.34062073867784,-556.7357209966847,-20.61984151839573,80.143
SEARO,2020-10-12,2040340794,7106.883061845127,10822.028781349423,10683.777353702091,8701.409083949604,6267.358366180063,3533.155312750166,3027.023692623408,-633.0804775441462,-57.552770685831476,1065.858
Other,2020-10-19,44430902,-28.431056653995647,-21.870821815758465,-23.02801427612347,-26.13173845627223,-29.480164645037924,-32.137144033449104,-32.58428576740829,-949.8111308863187,-26.38364252461996,6
EMRO,2020-10-19,739378959,2938.3244184125456,3241.0670812272647,3212.0703603704674,2938.3244184125456,2305.8471174562033,1857.6352670620252,1810.386932357736,17901.71086503611,852.4624221445767,522.711
AFRO,2020-10-19,1148918838,476.1460285825921,1239.0847283402043,1200.4236585669566,495.2422167525578,-545.6897147304403,-1556.7286634429072,-2432.66407590521,11054.600941036186,235.20427534119545,132.004
EURO,2020-10-19,935273721,6443.236111913311,6597.06716359676,6563.022627448523,6463.3072274863125,6343.584286929716,6240.378343657933,6237.72598461675,320132.05074117513,6040.227372475003,1334.145
AMRO,2020-10-19,1026162142,3575.364369834489,3610.2328649895708,3601.500305615894,3575.364369834489,3498.8731030078175,3454.7811383508106,3452.0163458692355,119403.12241067937,3411.5177831622677,2467.999
WPRO,2020-10-19,1939733436,863.2810417541492,2857.3675277655398,2478.3911825200685,1271.1884026628636,201.09616801102595,-448.0141181312104,-649.4527156954534,529.435707574748,19.608729910175853,62.286
SEARO,2020-10-19,2040340794,7176.699240514896,10015.98286817007,9897.42213161077,8044.400993159058,5884.672707725878,3139.9447101940973,2822.665184205197,-633.0804775441462,-57.552770685831476,930.429
Other,2020-10-26,44430902,-28.5385991437558,-22.59942866882398,-23.89736740159632,-25.598468894957012,-28.77183959081971,-32.007929532771016,-32.490453862876386,-949.8111308863187,-26.38364252461996,8.572000000000001
EMRO,2020-10-26,739378959,2706.323518310462,3515.0462986240013,3341.3888480398696,2880.2999727571123,2479.813840344127,2116.819817797113,2106.1610547343003,22855.610865036142,1088.3624221445782,587.141
AFRO,2020-10-26,1148918838,419.43586546897865,1189.30276242449,1127.549199397099,428.445027065477,-644.6107914039449,-1688.9588707213527,-2330.691457639294,7653.143798179037,162.83284676976675,118.289
EURO,2020-10-26,935273721,7686.945325517607,7857.8498383955575,7850.653931710729,7686.945325517607,7543.51254683841,7439.231718793452,7405.97619843466,380546.4478840324,7180.12165818929,1886.43
AMRO,2020-10-26,1026162142,3674.9921151749395,3713.158103262737,3705.650683089368,3674.9921151749395,3599.452220883806,3573.4061744188307,3571.242559072891,123492.45574401267,3528.3558784003617,2574.145
WPRO,2020-10-26,1939733436,939.4600433251269,2719.904562963647,2525.381355288319,1540.9203191729357,282.8668000862828,-312.8975695015946,-471.3509270507448,487.00713614617587,18.037301338747255,67.143
SEARO,2020-10-26,2040340794,7157.914057333668,9861.479001324335,9793.246204720594,7779.615525502198,5542.444652414268,2886.2566545010927,2584.5532562862286,-633.0804775441462,-57.552770685831476,793.143
Other,2020-11-02,44430902,46.87060278871107,53.28634905977396,51.612765355549996,49.62797600051119,46.87060278871107,43.53103657846084,43.031701625562675,1722.364352984646,47.843454249573504,11.427999999999999
EMRO,2020-11-02,739378959,3273.30652277614,3777.614425728825,3636.340933093728,3273.30652277614,2755.1121346399805,2442.123978576371,2396.530908319249,28285.518445681257,1346.9294497943456,700.86
AFRO,2020-11-02,1148918838,1814.8172217240503,2721.9923698528587,2564.880746287936,1814.8172217240503,751.8445328911264,263.1028121206791,-132.03021896627385,21942.205810467796,466.85544277591055,110.29
EURO,2020-11-02,935273721,10379.332828052877,10467.624641328883,10450.411354206175,10379.332828052877,10055.272076866566,9879.214322934024,9868.561320826308,507864.402274201,9582.347212720773,2718.427
AMRO,2020-11-02,1026162142,4393.807409381854,4441.735039235,4415.6144512161545,4393.807409381854,4315.5718990028145,4285.931929166792,4280.574572656652,148127.75466874405,4232.221561964116,2507.287
WPRO,2020-11-02,1939733436,1413.6950619828633,3193.8534811001496,3053.6434708863794,1970.3392991112069,469.10022356209817,-113.1394969955378,-527.4712267284154,-2092.075997494413,-77.48429620349678,47.571
SEARO,2020-11-02,2040340794,7691.834929360761,10620.705004825417,9747.323048963657,8097.871774473218,5097.006419793434,2648.024075312131,2461.121586586092,919.2135009504723,83.56486372277021,666.2860000000001
Other,2020-11-09,44430902,47.118086529244565,53.764320480789856,52.877365278506915,50.19708834846335,46.903633079409545,43.122043816708754,42.80890171811458,1722.364352984646,47.843454249573504,18.144000000000002
EMRO,2020-11-09,739378959,3488.8690753376522,4021.356003187356,3969.5332236857403,3499.2713295215794,3073.8606512699735,2719.4925345552947,2629.6964629075,31374.19844568126,1494.0094497943458,824.856
AFRO,2020-11-09,1148918838,2079.210538969088,2808.603979767284,2728.9572174112136,2079.210538969088,985.1650459888469,308.71145039992285,19.463788115430877,26287.69152475352,559.3125856330537,102.43
EURO,2020-11-09,935273721,10794.157878013895,10987.655350483456,10919.53987954876,10794.157878013895,10447.568034409747,10237.503096500204,10212.380329993883,526861.1165599155,9940.775784149348,3948.862
AMRO,2020-11-09,1026162142,4443.5094378967615,4492.139121241509,4465.302785228737,4443.5094378967615,4362.720557652487,4334.2146374204,4323.335930374728,150037.92133541073,4286.797752440307,2685.86
WPRO,2020-11-09,1939733436,1453.8420688940917,3586.979894681432,3245.159696260041,2057.622906156826,504.305855048513,-174.15463361197777,-496.90191716019535,-1693.2474260658432,-62.71286763206827,66.428
SEARO,2020-11-09,2040340794,7570.075865262886,10381.522194070743,9674.49385666986,8058.29553887766,5112.025546555864,2403.8851857518093,1938.5321538023984,919.2135009504723,83.56486372277021,721.144
Other,2020-11-16,44430902,47.03251644261818,52.90671585701932,52.259332005291405,49.94983772507006,47.03251644261818,43.11479299334325,41.92404802402854,1722.364352984646,47.843454249573504,19.000999999999998
EMRO,2020-11-16,739378959,3427.977925820435,4019.6837613429216,3859.732171518487,3474.73401154999,2948.7974194134927,2505.3979941451116,2503.4348316916735,28694.418445681258,1366.4008783657741,833.7139999999999
AFRO,2020-11-16,1148918838,2156.2291682521736,2875.287922404925,2796.4828639450143,2156.2291682521736,1037.869936752779,323.7156887660803,191.09938827888712,26430.03438189638,562.3411570616252,127.575
EURO,2020-11-16,935273721,10752.75772970636,10997.361181909937,10947.989262641353,10752.75772970636,10417.57180048563,10208.573317435972,10160.509140459766,523676.57370277256,9880.690069863633,4468.284
