region,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
South Asia,2022-01-24,1918999115,0.808655223083901,2.5482999605595396,2.2704243462717684,1.3426949900846537,0.6457165738496679,0.23987931550395677,0.22163752802235195,0,0,0.027663222762872405
Sub-Saharan Africa,2022-01-24,1211214422,0.34421781256971723,0.42862128561806784,0.42034565489379794,0.34421781256971723,0.16672883682601475,0.11120234706682423,0.10691512168125747,0.6011415010153427,0.012523781271152973,0.020157042020426008
Europe & Central Asia,2022-01-24,923927595,0.36828105734132854,0.3771118161559464,0.3741378773152204,0.3711330393306964,0.3655253876156519,0.36235072948956243,0.36178095741405897,20.835087963597683,0.3531370841287743,0.34365723214490634
Middle East & North Africa,2022-01-24,493379661,0.2488553986718606,0.4173377328064578,0.38842538648988806,0.3008126030958705,0.2330025709614536,0.20813820453740894,0.20274443081127264,2.042264531713511,0.09725069198635765,0.042737675803786325
East Asia & Pacific,2022-01-24,2362944397,0.21101801864177114,0.35617173141532865,0.307375371877022,0.21101801864177114,0.054196551090296814,0.0056687305265919865,-0.006012285622444196,1.2174874881387867,0.029694816783872847,0.018046467811150952
North America,2022-01-24,376814276,0.9318523614734238,0.9319922991627537,0.9319727870188627,0.9319102505899318,0.9318286659345686,0.9317529529381279,0.9316521718932873,3.7266974265704977,0.9316743566426244,0.6499602472598464
Other,2022-01-24,3675292,0.48501360186406056,0.944628627447664,0.9315619397220957,0.628784365507454,0.35085909507057605,0.20099347735241666,0.16430461443774796,-0.22996369340305042,-0.038327282233841735,0.12437107038025823
Latin America & Caribbean,2022-01-31,660258572,0.8526845474843583,0.8738728774894866,0.8672690737177879,0.8526845474843583,0.8297806052921225,0.8146068949522673,0.8057322847758616,35.22225743733676,0.7188215803538114,0.31150144613344
South Asia,2022-01-31,1918999115,0.7830590357176643,2.4207170464928813,2.2819048055259588,1.4392241276226347,0.6300051556547499,0.3276372456453319,0.2930465861702058,0,0,0.04276041575975401
Sub-Saharan Africa,2022-01-31,1211214422,0.3369190200743257,0.5050520957043927,0.41999536999433945,0.3369190200743257,0.16363092194102186,0.11414064903911256,0.10743643247705177,0.5963293295924273,0.012423527699842236,0.0170666726093524
Europe & Central Asia,2022-01-31,923927595,0.396976867810562,0.403941909946297,0.40316467677555445,0.39809178832127085,0.3923137818946211,0.3891874795239404,0.38898812383481013,21.990473542321098,0.3727198905478152,0.3600462869603976
Middle East & North Africa,2022-01-31,493379661,0.27215868017590866,0.39666453664642076,0.38854552348420984,0.3268611049211972,0.2615736686068412,0.22296939094194465,0.21952394060584215,2.2125188138412795,0.10535803875434663,0.056114392603630256
East Asia & Pacific,2022-01-31,2362944397,0.2518647804511111,0.5799992793796016,0.4126634513198786,0.2518647804511111,0.1263635218261193,0.07360624182144766,0.05865144975332407,1.1999710047873262,0.029267585482617715,0.01743591599205963
North America,2022-01-31,376814276,0.7936592611136521,0.7937229835798401,0.793718054893009,0.793675100010736,0.7935907309373975,0.7935565330190113,0.7935559876416467,3.173791471534825,0.7934478678837062,0.7515256667186356
Other,2022-01-31,3675292,0.33781865217787255,0.7692790598849942,0.66673091436024,0.527590073761208,0.27998069395348985,0.13343746409311585,0.130556822030165,-0.22996369340305042,-0.038327282233841735,0.20213359918069096
Latin America & Caribbean,2022-02-07,660258572,0.590947684548236,0.6076099579222743,0.6062478655301952,0.5909970868843513,0.5716510250253932,0.5525354223068365,0.5464682860900915,23.02464045968079,0.46989062162613854,0.3377036050052221
South Asia,2022-02-07,1918999115,0.629192416748135,2.1620662751747517,2.0931292176428093,1.3388304316500919,0.4123584138098754,0.23824906214601624,0.20319893698438418,0,0,0.06388747083919318
Sub-Saharan Africa,2022-02-07,1211214422,0.3175508724003852,0.4502494613002995,0.4444027390695972,0.3175508724003852,0.1409443616420996,0.08300533100684787,0.06834104194771565,0.32930802588779867,0.006860583872662473,0.016748231883256092
Europe & Central Asia,2022-02-07,923927595,0.5812979163016349,0.6087479780551067,0.6061072904421452,0.5937225683038357,0.5764442419047181,0.5566062302691751,0.5526281302827916,30.409180907612956,0.515409845891745,0.39332064759901453
Middle East & North Africa,2022-02-07,493379661,0.35871792865963387,0.48585546926157536,0.4777691802062134,0.4295884717284904,0.3540479332529159,0.3240248048609353,0.29807404915756525,4.2121223226993765,0.20057725346187508,0.07447206057405759
East Asia & Pacific,2022-02-07,2362944397,0.3154122288570985,0.42340697967482704,0.4091330632042218,0.3154122288570985,0.17607562364346188,0.12401064604393892,0.1216352165879767,1.811107442720934,0.04417335226148619,0.0191287192611837
North America,2022-02-07,376814276,0.6168568085834703,0.6169302798517595,0.6169162329531526,0.6168694611364192,0.6167937068404792,0.6167632992899568,0.6167440593443794,2.4668118877782805,0.6167029719445701,0.7337076050696126
Other,2022-02-07,3675292,0.5124626882288886,0.9542296643347042,0.9226084567105495,0.7040185382121905,0.4626410078779569,0.29715304241725843,0.292511342331696,0.832070397077964,0.13867839951299402,0.24101486358090732
Latin America & Caribbean,2022-02-14,660258572,0.4846504067565823,0.5115299257891557,0.5096766979685514,0.49480497561315806,0.4737924822827166,0.45783916021260795,0.4555576770607491,19.235103643691247,0.3925531355855357,0.32556548163982035
South Asia,2022-02-14,1918999115,0.500905860355357,1.7841341469726104,1.7637724537948016,1.163816529819174,0.3512366886869941,0.14134962308606439,0.13771811387395588,0,0,0.05215515693450438
Sub-Saharan Africa,2022-02-14,1211214422,0.31829857079549634,0.4407929748196945,0.38636523548078877,0.31829857079549634,0.14465468434093862,0.0934545746975345,0.06613834917327788,0.3717683619723454,0.0077451742077571965,0.019071850186407373
Europe & Central Asia,2022-02-14,923927595,0.5581334469905271,0.5853865228170592,0.5808814400917321,0.5710152380793718,0.5509713170155764,0.5326880598964825,0.5054560576063457,28.384431956834554,0.4810920670649924,0.40398966544559156
Middle East & North Africa,2022-02-14,493379661,0.36378834238816204,0.4860857798582385,0.4800176546310918,0.430808458166572,0.36378834238816204,0.3138496127191141,0.2994106295978665,4.747237611937052,0.22605893390176438,0.09665092375990748
East Asia & Pacific,2022-02-14,2362944397,0.3394823220996395,0.44321495884749024,0.4355995819388443,0.3394823220996395,0.19618350744875487,0.14919374077643668,0.13939864391190954,1.7845435304686017,0.04352545196264883,0.024092272366745836
North America,2022-02-14,376814276,0.38136233429385513,0.381431408695004,0.3814252765845577,0.3813769311437796,0.3812993472098945,0.38125562338522734,0.38125071586385,1.524905404585996,0.381226351146499,0.6859007645453433
Other,2022-02-14,3675292,0.5977151927778063,0.9789117364440392,0.9443723283730755,0.71520612471501,0.47393536900872746,0.34554882930816727,0.31506505290411335,0.832070397077964,0.13867839951299402,0.25266019679524787
Latin America & Caribbean,2022-02-21,660258572,0.3778660908599082,0.3969147808062623,0.39368823827952365,0.38173701841595187,0.36316093861826637,0.3526763916056579,0.3520383066086412,14.989075215503469,0.30589949419394835,0.2795662303040876
South Asia,2022-02-21,1918999115,0.42089465132975135,1.320290112898184,1.1694056596586997,0.6184808529366683,0.2673024086761517,0.12699605415678208,0.12387011624619883,0,0,0.02774508835560354
Sub-Saharan Africa,2022-02-21,1211214422,0.30944573168671724,0.43668389348972536,0.4093217704266535,0.30944573168671724,0.14654295391077182,0.09459692914841097,0.07827778905635341,0.4805611786512023,0.010011691221900048,0.022657259938075606
Europe & Central Asia,2022-02-21,923927595,0.45919894917578263,0.48523664705296626,0.4839697025231163,0.4695884133207094,0.45608770534467696,0.4346347296011328,0.42235544527252716,23.40215378847409,0.39664667438091683,0.40163980598501337
Middle East & North Africa,2022-02-21,493379661,0.3622325673500126,0.5003097723680779,0.4807471383977279,0.42436063396850054,0.3622325673500126,0.3356863966167081,0.3260996736230626,5.219926331061204,0.24856792052672402,0.09502965708997883
East Asia & Pacific,2022-02-21,2362944397,0.40280278334816033,0.5636070652624534,0.4581859802402404,0.40280278334816033,0.20434991425021515,0.15208353628261473,0.13354764186834506,1.9502478104749843,0.047567019767682545,0.03211497490010553
North America,2022-02-21,376814276,0.21058097522413008,0.21064490228031924,0.21064088314945983,0.21060712594121322,0.21055944253913916,0.21052537375681155,0.2105201471541064,0.8419871880443969,0.21049679701109922,0.5944193579332435
Other,2022-02-21,3675292,0.6092557258193771,1.0025666447568062,0.9432303957625596,0.7320165751573249,0.48720932218854374,0.3409337074077155,0.31084738021274017,0.832070397077964,0.13867839951299402,0.24876934948297988
Latin America & Caribbean,2022-02-28,660258572,0.298197150363242,0.32492567524403426,0.31695159384345695,0.30340823709503206,0.29397635529142324,0.2859851162521513,0.2855300789908663,12.695516835405705,0.2590921803144021,0.22517163169825533
South Asia,2022-02-28,1918999115,0.39015429179491296,1.085092368486893,1.042832249616721,0.5032361702992038,0.23386467655005794,0.08588125008239599,0.07617954589955189,0,0,0.016578590240777676
Sub-Saharan Africa,2022-02-28,1211214422,0.30659515588416064,0.3712569946063893,0.3394132931587882,0.30659515588416064,0.13663550583624762,0.09504021963987111,0.08053758603972652,0.4952807618271767,0.010318349204732848,0.009093930686370245
Europe & Central Asia,2022-02-28,923927595,0.3380135377047988,0.3933280577958818,0.38560001186385023,0.3553300973981879,0.3037620195419763,0.2415040336732026,0.23762156178165175,7.1169215787111835,0.12062578946968107,0.35579476333315924
Middle East & North Africa,2022-02-28,493379661,0.3179339322364346,0.40793495653384193,0.3956541982315673,0.3500871890620432,0.31004699525281354,0.28211565926041304,0.2758552902428434,4.7626694255673305,0.22679378216987287,0.08923857929360408
East Asia & Pacific,2022-02-28,2362944397,0.3188352823023047,0.5701485987649139,0.5183385864847496,0.4005738350745064,0.2835267144298038,0.19472077077116448,0.18444680994337953,2.217668985447808,0.05408948744994653,0.04194521044415418
North America,2022-02-28,376814276,0.1562224164486209,0.15628696581821255,0.1562785271544814,0.15624326378827086,0.1561903468111652,0.15614370156829657,0.15613754410602568,0.6246546921641942,0.15616367304104856,0.5085112539632124
Other,2022-02-28,3675292,0.4520792600226798,0.8203951928715056,0.8086323795484556,0.6446665198637267,0.40427346006411224,0.2444032543340343,0.22831533547857735,0.832070397077964,0.13867839951299402,0.194351904556155
Latin America & Caribbean,2022-03-07,660258572,0.10547315977376641,0.1989083449417642,0.12964135063984542,0.10891231648036596,0.09843283558323589,0.09179741537135579,0.08860746170147192,3.6738434138800184,0.07497639620163303,0.14290976899274546
South Asia,2022-03-07,1918999115,0.3747794832903162,1.0826121578488845,0.9122108726901585,0.4748299266125249,0.21277662219263554,0.07203072846214731,0.055479158935166195,0,0,0.011635544709461734
Sub-Saharan Africa,2022-03-07,1211214422,0.2886767785895895,0.38891095456751257,0.38097130959877595,0.2886767785895895,0.14269615238800562,0.08780814147611907,0.08240859800061331,0.4921108584668327,0.010252309551392348,0.01650062915119417
Europe & Central Asia,2022-03-07,923927595,0.24621553083882208,0.3178161781260907,0.3063505921734216,0.2793731767008217,0.22295821575676966,0.16189175519371454,0.15293520818784942,3.9564132018341285,0.06705785087854454,0.30427611592226556
Middle East & North Africa,2022-03-07,493379661,0.19414166839913083,0.28458540334265037,0.264374213304882,0.23019136637827967,0.18426194972436327,0.1604272500936432,0.15820220839368734,2.4837118602081665,0.11827199334324602,0.06485897682758349
East Asia & Pacific,2022-03-07,2362944397,0.35715510046993326,0.6176254014390302,0.5745136674353002,0.4293485008566359,0.30036221248775763,0.23282083820470187,0.2279365619328215,2.921871489100591,0.07126515827074612,0.05230774797617889
North America,2022-03-07,376814276,0.04249694819842346,0.04258434392733227,0.042570979738071,0.04252144409380649,0.04245575003767159,0.04241150159874993,0.04240588342552046,0.16966530564634008,0.04241632641158502,0.3723699151992851
Other,2022-03-07,3675292,0.10152222057610942,0.5243949630818215,0.45998418169446154,0.31913467152713143,0.0703319270844726,-0.10378855872140559,-0.18533765015939047,-0.7181610190730652,-0.11969350317884421,0.12048022306799025
Latin America & Caribbean,2022-03-14,660258572,0.07472042762683197,0.13548857999140582,0.0960255567001356,0.07525749507673743,0.06522371386308784,0.059537528429909094,0.058410482582014374,2.349276488504806,0.047944418132751146,0.12112163838745285
South Asia,2022-03-14,1918999115,0.29828736516381293,0.6716214633330917,0.6556756307065758,0.29828736516381293,0.0942223838382327,0.005785787027373467,-0.00971299516994229,0,0,0.0069232444643415065
Sub-Saharan Africa,2022-03-14,1211214422,0.25871392183484515,0.4050596607938984,0.38151821742867026,0.25871392183484515,0.12569998275903588,0.06634808003256798,0.061850193725983424,0.3843182185935242,0.008006629554031754,0.002972388649447571
Europe & Central Asia,2022-03-14,923927595,0.29576380511201916,0.36147723534672177,0.3537701847393779,0.31669304980634616,0.2686018220608272,0.15711096896654372,0.14881151447026095,6.630231257581536,0.11237680097595822,0.2509631720654474
Middle East & North Africa,2022-03-14,493379661,0.15991360974412186,0.27305646561801994,0.2556148929553281,0.1944299755192733,0.14587175840346808,0.11334921636583958,0.10938681784131696,1.1099760202263964,0.05285600096316173,0.04684911403350289
East Asia & Pacific,2022-03-14,2362944397,0.49171514215002216,0.6479764975582804,0.6377489305139108,0.49171514215002216,0.30565702387469695,0.23400060237607234,0.22214052554282257,3.2087121664728953,0.07826127235299744,0.05656988804717946
North America,2022-03-14,376814276,0.03316437852169189,0.033231810897686835,0.03322379010316097,0.0331777258928353,0.033121120972744666,0.03307508841160528,0.033066016101403174,0.1322690882816103,0.033067272070402574,0.34909186933246655
Other,2022-03-14,3675292,0.07701437492544455,0.4637363824899038,0.430788798007655,0.24545243919925808,0.04558906726343833,-0.06125897225763881,-0.06366806796149903,-0.7181610190730652,-0.11969350317884421,0.08551701470250526
Latin America & Caribbean,2022-03-21,660258572,0.05963179272572407,0.08323867102429942,0.07505524277396525,0.05963179272572407,0.043102597930750775,0.03474431658586168,0.03196066312712847,1.4740360531561403,0.030082368431757957,0.08912159946936668
South Asia,2022-03-21,1918999115,0.3126212258931003,0.5149163020214396,0.46816186361677237,0.3126212258931003,0.09443494142243236,-0.02300089455661733,-0.03373300611850409,0,0,0.005225953426247412
Sub-Saharan Africa,2022-03-21,1211214422,0.25924611788636753,0.3688602728599203,0.3484963446288114,0.25924611788636753,0.12671547336174802,0.07344145379723194,0.06665644744728125,0.5252865343942295,0.010943469466546448,0.0030904519728382164
Europe & Central Asia,2022-03-21,923927595,0.30682900080625597,0.3789394104659632,0.37074800423038884,0.34171655750158314,0.3005385787570401,0.22813914791984916,0.20119426373917057,9.619506933143928,0.16304249039226995,0.22851238683914402
Middle East & North Africa,2022-03-21,493379661,0.09428504987199957,0.23839803243516702,0.1956505129724319,0.12365020963738309,0.08103533910174587,0.05313374054267062,0.04672722987007878,0.4896937079276786,0.023318747996556123,0.032603492343799716
East Asia & Pacific,2022-03-21,2362944397,0.46254393906478913,0.6262411402492336,0.5822316003265648,0.46254393906478913,0.2740435575751881,0.16232835050564556,0.11299921016593654,3.2348381666414427,0.07889849186930349,0.05435714025394395
North America,2022-03-21,376814276,-0.032258924253937844,-0.03218066264505712,-0.03219366787268357,-0.032242525911962625,-0.03229865800237293,-0.03235189072546817,-0.03235948727786071,-0.1294134449080644,-0.0323533612270161,0.21621128813070767
Other,2022-03-21,3675292,0.08007365673429198,0.5165144030386724,0.46324316701945706,0.27415425738826266,0.04831512520225104,-0.06184096310399402,-0.07288552874510236,-0.7181610190730652,-0.11969350317884421,0.038881264400216366
Latin America & Caribbean,2022-03-28,660258572,0.0654560114464522,0.08847810496353885,0.08330194246279968,0.0654560114464522,0.055087204701937766,0.047753345199548075,0.04529744283059516,1.9362085205410824,0.039514459602879234,0.3087320765598481
South Asia,2022-03-28,1918999115,0.44095553519411324,0.9308045406444893,0.8944523847401192,0.4854487592098972,0.2470513987775643,0.11227837229504647,0.09525755608484908,0,0,0.034117576964072756
Sub-Saharan Africa,2022-03-28,1211214422,0.23394343712541746,0.3255712438300491,0.30673775186973656,0.23394343712541746,0.09762223697370834,0.059403087312376944,0.02647305235475778,0.45859549985076337,0.009554072913557572,0.0014980832188274589
Europe & Central Asia,2022-03-28,923927595,0.31838164611419945,0.3942272253081492,0.3782719312443426,0.34594193012053037,0.29439602584911706,0.2598820584755557,0.2525763482932552,10.68870574380852,0.1811645041323478,0.20098934267679278
Middle East & North Africa,2022-03-28,493379661,0.24285834659884928,0.3262488838155348,0.30475389842979683,0.26648873081069674,0.22845731524212318,0.19976487217627928,0.19856613480906696,3.575990368219059,0.170285255629479,0.024524723973167593
East Asia & Pacific,2022-03-28,2362944397,0.49858549826365905,0.5735919370701872,0.49858549826365905,0.49858549826365905,0.2445875327521363,0.1721112525829239,0.14831334314647746,3.1865025875819875,0.07771957530687774,0.04568148117960137
North America,2022-03-28,376814276,-0.024051156384656394,-0.023947329972698397,-0.023980882676636242,-0.02402468288695854,-0.024072086389530168,-0.024121738575633787,-0.024127272145587762,-0.09647565735081058,-0.024118914337702645,0.19733116480968996
Other,2022-03-28,3675292,0.07362391527892523,0.46992228214288506,0.40619216273539394,0.20215409751683172,0.030666025754869382,-0.05788655471701998,-0.06925101742262404,-0.7181610190730652,-0.11969350317884421,0.06219913955136082
Latin America & Caribbean,2022-04-04,660258572,0.019680942277233104,0.039399653951908135,0.03651078519108117,0.019680942277233104,0.009605984926305872,0.003556188959341383,0.0021273081655735345,0.016887378339954365,3.4464037428478297e-4,0.06774406557799298
South Asia,2022-04-04,1918999115,0.3113536485981463,0.5451312679248302,0.43888832685256646,0.3113536485981463,0.07318417487812275,0.017355473433198515,0.011555861822162564,0,0,0.0027842118103321794
Sub-Saharan Africa,2022-04-04,1211214422,0.18226663283712538,0.297559539444602,0.2327843321700069,0.18226663283712538,0.06536916264650566,0.02507123774737836,0.011303776019145784,0.28130390362433916,0.005860497992173733,0.0016395940833670156
Europe & Central Asia,2022-04-04,923927595,0.28259682819703774,0.35685603383649933,0.3322100400453711,0.3047226387222695,0.2706271177404361,0.23466039170830852,0.23018022028898819,9.772655636710898,0.16563823113069318,0.17918860838873418
Middle East & North Africa,2022-04-04,493379661,0.09427721710638279,0.16584893220113542,0.16057334206442408,0.10881741110150168,0.07474032543502082,0.054452805731473736,0.04891368872466043,0.7941699867457543,0.03781761841646449,0.018589538087991835
East Asia & Pacific,2022-04-04,2362944397,0.3151297550535478,0.4750220658240736,0.38919125914007074,0.3151297550535478,0.15306305990226216,0.09267191317494343,0.07595721007090114,1.93386309452405,0.04716739254936707,0.03670975081348899
North America,2022-04-04,376814276,-0.013631943634065493,-0.013543645015200742,-0.013568360580020835,-0.013607838407265965,-0.01365270033788729,-0.013690290954564449,-0.013698129463192429,-0.05477265745097574,-0.013693164362743935,0.16700163451344394
Other,2022-04-04,3675292,0.097696461290988093,0.5036762580743367,0.44244792660227317,0.2396409364752346,0.06740840431665923,-0.0397141434601303,-0.05715458865331466,-0.527454205626281,-0.08790903427104685,0.05441744492682486
Latin America & Caribbean,2022-04-11,660258572,0.01114872786502395,0.03717971326349847,0.03144362751476469,0.012560912818031051,0.004195302009809608,-0.0020978182266127078,-0.0022494005998296342,-0.07718687675859807,-0.001575242382828532,0.043814349751448586
South Asia,2022-04-11,1918999115,0.42854164875493894,0.6240104734836854,0.46851781213358884,0.42854164875493894,0.08461891296409367,0.017263135293677442,0.0019381885089863981,0,0,0.002583169508131847
Sub-Saharan Africa,2022-04-11,1211214422,0.22706065858003555,0.31817441665143625,0.26181042911741875,0.22706065858003555,0.0896919862876589,0.04432795533606741,0.03618313652923624,0.907565553980693,0.018907615707931105,0.0011440583721847393
Europe & Central Asia,2022-04-11,923927595,0.22920617795114295,0.2953149701264408,0.29229255590407677,0.25823011097646625,0.21722203652143718,0.19147368444702814,0.18350838013645024,8.290169029398077,0.14051133948132333,0.16287618295457448
Middle East & North Africa,2022-04-11,493379661,0.05503854948668149,0.1199963916676548,0.10949675921623296,0.06628601687725327,0.03963080660704848,0.023157206794817902,0.019954817786614898,0.29100777795742006,0.013857513236067622,0.017112784874202588
East Asia & Pacific,2022-04-11,2362944397,0.28085653158595747,0.41009632497820003,0.32683492460035984,0.28085653158595747,0.12491448452503393,0.06645805924150404,0.05391591118187045,1.7709597993554715,0.043194141447694435,0.031963765248091025
North America,2022-04-11,376814276,0.0014907051120958657,0.0015388635522160072,0.001529792161956512,0.001510457990227472,0.001469746795729735,0.0014250470779917077,0.0014229076609316013,0.005643615858466646,0.0014109039646166615,0.1439512870260786
Other,2022-04-11,3675292,0.09509562196698976,0.46856589231003315,0.44361953448440544,0.23079716540068082,0.05401108527173725,-0.043424576648381646,-0.10228058149000023,-0.527454205626281,-0.08790903427104685,0.046635750302288906
Latin America & Caribbean,2022-04-18,660258572,0.026288730678895172,0.045792244582411816,0.04042826850831973,0.026288730678895172,0.014363762868694913,0.009556957310113502,0.008732725124714718,0.3536039458001229,0.007216407057145365,0.031264720937239115
South Asia,2022-04-18,1918999115,0.3083246406810423,0.5090844634336894,0.4410532720179359,0.3083246406810423,0.0831724742701668,0.019553120003755566,0.009525914254925893,0,0,0.002151434030234037
Sub-Saharan Africa,2022-04-18,1211214422,0.1682191508532434,0.3089522750776897,0.26268798310747665,0.1682191508532434,0.0839651899367146,0.0510792052670886,0.04160076707482252,0.6213262749893942,0.01294429739561238,9.083445342264922e-4
Europe & Central Asia,2022-04-18,923927595,0.237026618381595,0.29190547967954183,0.28795979563269347,0.257913022071385,0.21765497383007215,0.1927167490011746,0.18206229518588515,8.011384042077532,0.13578617020470393,0.14138402263004168
Middle East & North Africa,2022-04-18,493379661,0.05751711419434926,0.12368330508341942,0.10360491949802447,0.06407941484081255,0.038442783423029606,0.02283982452573677,0.021039572681470508,0.3998610693378272,0.019041003301801297,0.011581952909080295
East Asia & Pacific,2022-04-18,2362944397,0.2244741845315088,0.3338234918180893,0.31887834778704904,0.2244741845315088,0.10627983415917258,0.061080609611551914,0.053851040738258873,1.527596355660232,0.03725844769903005,0.02474518658764699
North America,2022-04-18,376814276,0.003804500713102051,0.0038905070395867684,0.0038716775642293616,0.0038331091810653757,0.003789971358198248,0.00376038399823006,0.0037507962591053754,0.015015417290500198,0.0037538543226250496,0.12791447423823188
Other,2022-04-18,3675292,0.08607574826789248,0.3538245448983827,0.3414062194142294,0.17896223193460234,0.045063107663871976,-0.06578479158799687,-0.08663421994933711,-0.527454205626281,-0.08790903427104685,0.04274490299002093
Latin America & Caribbean,2022-04-25,660258572,-0.005812247616568771,0.018276350900422372,0.013044493050022638,-9.501456744878606e-4,-0.011567977399340018,-0.017755455788609965,-0.01865254431197583,-0.9850635159328351,-0.02010333705985378,0.03117839112280393
South Asia,2022-04-25,1918999115,0.3020899738971401,0.4091191418322966,0.35140546318130933,0.3020899738971401,0.06738508822874716,0.016982892374638087,0.009206666185399169,0,0,0.0020620645257566988
Sub-Saharan Africa,2022-04-25,1211214422,0.20561153139538368,0.26400891503078355,0.26071149593391924,0.20561153139538368,0.09177534134467775,0.05734750221550764,0.05175465017342029,0.666277617457569,0.01388078369703269,0.0021822725621409417
Europe & Central Asia,2022-04-25,923927595,0.22908928529319966,0.28534600911383406,0.2783061050214189,0.25087524804207034,0.2190331996941187,0.18768497479597687,0.18437113110293987,8.902747952780592,0.1508940330979761,0.1227676287772312
Middle East & North Africa,2022-04-25,493379661,0.034615398593929446,0.11532582626824127,0.0987283315100324,0.04690493961421305,0.022055339412449904,0.0065519730201118445,0.0036612936799426186,0.02440173316547399,0.0011619872935939995,0.008715600459257683
East Asia & Pacific,2022-04-25,2362944397,0.15037744359143188,0.2701520882383117,0.23520875808823075,0.17618326079710137,0.0993399620970514,0.06029674905661862,0.0581723086528098,1.3753021004082935,0.033543953668494955,0.02079735776364102
North America,2022-04-25,376814276,0.05379113320021264,0.05385377915234592,0.05385105626487114,0.05380725496935615,0.05376785330447579,0.05374705151148804,0.05373174515428432,0.21500784008289173,0.05375196002072293,0.1132048404662885
Other,2022-04-25,3675292,0.11428915598693405,0.5597630946094905,0.5353599808852243,0.2715512242916919,0.06815362773656615,-0.022066284583134144,-0.04489569401863913,-0.527454205626281,-0.08790903427104685,0.04274490299002093
Latin America & Caribbean,2022-05-02,660258572,0.06047078503575672,0.08321472099133063,0.08183819064318174,0.06777734822382665,0.053801701236026005,0.048073090704187756,0.045244629351423926,2.1195918725220753,0.043256976990246436,0.03455373541140485
South Asia,2022-05-02,1918999115,0.24248021668566244,0.3530430055328091,0.31263453117846396,0.24248021668566244,0.06831787796168524,0.009282038411663895,-0.005792521612021269,0,0,0.012290677893303771
Sub-Saharan Africa,2022-05-02,1211214422,0.21596970583359604,0.26712563106773973,0.2503300854673134,0.21596970583359604,0.0909058509591453,0.058857601820678056,0.05594224701828375,0.8139766422468386,0.016957846713475805,9.318746371400125e-4
Europe & Central Asia,2022-05-02,923927595,0.1874489152847627,0.2256147444047472,0.22173689130814814,0.1944220922686592,0.1660681147445676,0.14253604615077078,0.13659384851710324,6.746966291233259,0.11435536086836032,0.10654850069717856
Middle East & North Africa,2022-05-02,493379661,0.012321059624119548,0.08723452048374059,0.06593984695806812,0.023774405649171233,-0.0029955456562229584,-0.017089357248792153,-0.0184451956002129,-0.4503445194192858,-0.021444977115204086,0.007383563385277043
East Asia & Pacific,2022-05-02,2362944397,0.1513416995044969,0.27268131217698294,0.24727403068609058,0.1728319076438651,0.1004583506288128,0.06229694245908394,0.05656992406882371,1.364813373038594,0.03328813104972181,0.017883281576007392
North America,2022-05-02,376814276,0.06438068697717143,0.06444168832282846,0.06443702567837879,0.0643886036661595,0.06434563852483058,0.06432017405740836,0.06429420668681335,0.2572264407087646,0.06430661017719115,0.10395412938123397
Other,2022-05-02,3675292,0.09559706551027203,0.41814899249915466,0.4070265375116357,0.20489906036731698,0.054370118547432816,-0.03433421371680527,-0.09728144614959389,-0.5117258086409792,-0.0852876347734965,0.02720872246341243
Latin America & Caribbean,2022-05-09,660258572,0.07759655923675884,0.09969134563901003,0.09869227559772063,0.08394719879900599,0.07110289560723336,0.0644875461686001,0.06166002479888875,2.7543103769163393,0.0562104158554355,0.026137032871418744
South Asia,2022-05-09,1918999115,0.26339821946586484,0.4447133288973163,0.34863916376925747,0.26339821946586484,0.08729177723033263,0.02071600511951969,0.017581477793076537,0,0,0.0017568533375795746
Sub-Saharan Africa,2022-05-09,1211214422,0.19518370050437328,0.266084034542381,0.25518809002571213,0.19518370050437328,0.0932716155696572,0.0569128733586467,0.04132821280346872,0.8413777124667334,0.017528702343056948,0.0026303352586731334
Europe & Central Asia,2022-05-09,923927595,0.21196181249612023,0.25453114305772284,0.24703089255174607,0.2235712123990084,0.19702770204209485,0.17441095386958122,0.1724792621794204,9.324359042138468,0.1580399837650588,0.08839588777516706
Middle East & North Africa,2022-05-09,493379661,0.0585682240713706,0.14462770653348267,0.11899294594039445,0.07092785646648773,0.04157233142960943,0.029123282213577774,0.024253802449721,0.5109598015547397,0.024331419121654273,0.005472459068392769
East Asia & Pacific,2022-05-09,2362944397,0.1521635902669671,0.27078449984322156,0.2688682257730812,0.1812204437161336,0.10555639744475369,0.06338734682494836,0.05835121621440572,1.3980285914691932,0.03409825832851691,0.011450629153335935
North America,2022-05-09,376814276,0.12150292352430382,0.12157410504729403,0.12155628166643095,0.12151204207198993,0.12145572378663065,0.12141585675087353,0.12141235972639768,0.4855162445241015,0.12137906113102538,0.11828506200226872
Other,2022-05-09,3675292,0.07383845107453718,0.37338276480890437,0.31153355029705787,0.1681393933850776,0.040978321767774675,-0.043411647204093885,-0.07507620681322089,-0.5117258086409792,-0.0852876347734965,0.02720872246341243
