region,date,population,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_90_top,cumulative_estimated_daily_excess_deaths_ci_50_top,cumulative_estimated_daily_excess_deaths_ci_50_bot,cumulative_estimated_daily_excess_deaths_ci_90_bot,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_raw_estimate,cumulative_daily_excess_deaths,cumulative_daily_covid_deaths
East Asia & Pacific,2020-07-13,2400504322,-38450.454203353365,193691.53589047526,151420.04273317056,-14666.241592175795,-4980959.416496814,-4980959.416496814,-4980959.416496814,-4980959.416496814,-127716.90811530293,11438.07
North America,2020-07-13,371050850,191637.6235620876,766556.9966522346,766556.9966522346,766556.9966522346,191636.89851826202,191635.5265301516,191635.09270133643,766556.9966522346,191639.24916305864,144825.002
Other,2020-07-13,17189,-2.9241258975316144,2.9375253312529606,2.444668852094346,0,-3.162235715431996,-4.95899516680043,-5.137275941027993,0,0,0
Latin America & Caribbean,2020-07-20,655680793,350000.5731771104,14789586.190718468,14789586.190718468,14789586.190718468,344502.9933963843,340115.6302444017,339682.2574535881,14789586.190718468,343943.86490042944,200312.154
South Asia,2020-07-20,1877243630,481869.05581594765,539280.0565122763,502375.2266907502,481869.05581594765,219.38471250637255,219.38471250637255,219.38471250637255,219.38471250637255,27.42308906329657,37642.017
Sub-Saharan Africa,2020-07-20,1165571063,134748.47455687626,503354.68607041216,503354.68607041216,503354.68607041216,-78590.22551823102,-222957.74269348435,-283740.08729340613,503354.68607041216,10486.555959800253,9551.227
Europe & Central Asia,2020-07-20,925895167,325049.1220721501,17567956.246172916,17567956.246172916,17567956.246172916,314892.905903173,311471.0404091283,308053.3577879544,17567956.246172916,297761.97027411725,203081.305
Middle East & North Africa,2020-07-20,472721233,200051.98418976445,2512011.654205914,2512011.654205914,2512011.654205914,161679.1585513327,145962.52663704197,140369.9611205464,2512011.654205914,119619.60258123401,29076.04
East Asia & Pacific,2020-07-20,2400504322,-17698.68380085096,240630.9856989254,179409.55566733304,7590.702819027947,-5037164.990201981,-5037164.990201981,-5037164.990201981,-5037164.990201981,-129158.07667184567,12293.064
North America,2020-07-20,371050850,203804.11734026924,815223.3840152522,815223.3840152522,815223.3840152522,203803.40710221845,203801.8444373336,203801.51896092077,815223.3840152522,203805.84600381306,150503.003
Other,2020-07-20,17189,-3.0254531395108994,3.0572674409531104,2.6373018850936756,0,-3.127130483716876,-5.161718706678245,-5.254511093573483,0,0,0
Latin America & Caribbean,2020-07-27,655680793,382460.23878299,16122901.05444065,16122901.05444065,16122901.05444065,376704.60154883045,372776.56965107576,371248.336821702,16122901.05444065,374951.1873125732,221078.165
South Asia,2020-07-27,1877243630,527402.9166621019,590203.1086663848,538801.8336457562,527402.9166621019,268.9173306417503,268.9173306417503,268.9173306417503,268.9173306417503,33.61466633021879,43562.022
Sub-Saharan Africa,2020-07-27,1165571063,157527.0095775268,720547.109675918,720547.109675918,720547.109675918,-65837.85499505603,-218052.28052388114,-280983.6417973336,720547.109675918,15011.398118248291,11870.222
Europe & Central Asia,2020-07-27,925895167,347448.40029325057,18762014.034366284,18762014.034366284,18762014.034366284,336551.6057794107,332927.17774352623,329702.4841788728,18762014.034366284,318000.23787061503,205618.301
Middle East & North Africa,2020-07-27,472721233,221750.11193493466,2754558.610395011,2754558.610395011,2754558.610395011,178746.63345294943,161168.7034513887,155280.96597768966,2754558.610395011,131169.45763785767,32099.039
East Asia & Pacific,2020-07-27,2400504322,2641.574926975638,289530.6469150381,206325.05779676273,27019.40134330274,-5094528.083907148,-5094528.083907148,-5094528.083907148,-5094528.083907148,-130628.92522838841,13069.056
North America,2020-07-27,371050850,215847.79977105628,863398.5713782703,863398.5713782703,863398.5713782703,215847.11377165007,215845.36081492048,215845.15822936653,863398.5713782703,215849.64284456757,157651.00400000002
Other,2020-07-27,17189,-3.1308701867392594,3.1701221077045103,2.8151516985582155,0,-3.239550242867062,-5.329761780771546,-5.441240171412219,0,0,0
Latin America & Caribbean,2020-08-03,655680793,413248.8195876761,17392016.20149616,17392016.20149616,17392016.20149616,406986.74775245425,402729.53667424846,401316.2613805304,17392016.20149616,404465.4930580503,241661.175
South Asia,2020-08-03,1877243630,576082.4550890641,648478.057126435,585262.2773842209,576082.4550890641,341.93381974486994,341.93381974486994,341.93381974486994,341.93381974486994,42.74172746810874,49494.032
Sub-Saharan Africa,2020-08-03,1165571063,175808.29069072826,875336.7461846496,875336.7461846496,875336.7461846496,-56496.07487821636,-217112.16671312743,-282634.96308050596,875336.7461846496,18236.1822121802,13893.243
Europe & Central Asia,2020-08-03,925895167,363599.92392107047,19602506.74772095,19602506.74772095,19602506.74772095,352129.8508176632,348140.7704057775,345039.13289853075,19602506.74772095,332245.8770800161,208562.312
Middle East & North Africa,2020-08-03,472721233,238566.69403703552,2903407.9088421725,2903407.9088421725,2903407.9088421725,191480.73867257114,171741.4435602618,165881.74083385192,2903407.9088421725,138257.51946867487,34897.044
East Asia & Pacific,2020-08-03,2400504322,18122.802983680616,337587.5682874169,228193.05325672656,45025.2346109686,-5107227.320838122,-5107227.320838122,-5107227.320838122,-5107227.320838122,-130954.54668815696,13804.063
North America,2020-08-03,371050850,227208.71296904678,908842.3264832238,908842.3264832238,908842.3264832238,227208.03631246908,227206.29177260672,227206.04660856913,908842.3264832238,227210.58162080596,164960.005
Other,2020-08-03,17189,-3.243493331348444,3.2834865351723406,2.980964132422775,0,-3.3891757115836096,-5.469630957333473,-5.702692977082219,0,0,0
Latin America & Caribbean,2020-08-10,655680793,442180.1099727287,18578058.931885008,18578058.931885008,18578058.931885008,435542.09259674227,430594.7435270346,429399.7675713445,18578058.931885008,432047.8821368607,263391.191
South Asia,2020-08-10,1877243630,625677.472668089,709395.3629957364,631298.0143060063,625677.472668089,414.9503088479896,414.9503088479896,414.9503088479896,414.9503088479896,51.8687886059987,56217.034999999996
Sub-Saharan Africa,2020-08-10,1165571063,191604.4858497225,973966.3826933813,973966.3826933813,973966.3826933813,-51539.158414342,-216947.25043040235,-281442.60112977185,973966.3826933813,20290.96630611211,16498.258
Europe & Central Asia,2020-08-10,925895167,386613.50415916194,20856766.46107561,20856766.46107561,20856766.46107561,374862.2013552917,370226.65427480306,367493.4080574096,20856766.46107561,353504.5162894171,211278.305
Middle East & North Africa,2020-08-10,472721233,255056.50109351033,3041558.547289334,3041558.547289334,3041558.547289334,203453.71670188467,181778.4547454204,176515.89357671366,3041558.547289334,144836.12129949208,37539.04
East Asia & Pacific,2020-08-10,2400504322,34065.6677819781,386028.98912874534,261193.8931880656,62139.26140851915,-5100305.657769095,-5100305.657769095,-5100305.657769095,-5100305.657769095,-130777.06814792551,14622.069
North America,2020-08-10,371050850,238914.4192081091,955665.2815881773,955665.2815881773,955665.2815881773,238913.74504510427,238912.0183529831,238911.73363086762,955665.2815881773,238916.32039704433,172311.006
Other,2020-08-10,17189,-3.356134947848129,3.3912755379537307,3.148004802049795,0,-3.590557851932524,-5.601412877541384,-5.960906974334969,0,0,0
Latin America & Caribbean,2020-08-17,655680793,469178.7855296564,19680673.062273856,19680673.062273856,19680673.062273856,461583.4462375007,456626.02648789174,455493.0532056048,19680673.062273856,457690.0712156711,283448.179
South Asia,2020-08-17,1877243630,680179.4631879445,765708.861866748,710432.8887460817,680179.4631879445,487.9667979511093,487.9667979511093,487.9667979511093,487.9667979511093,60.99584974388866,63186.032
Sub-Saharan Africa,2020-08-17,1165571063,208479.79884786712,1065597.619202113,1065597.619202113,1065597.619202113,-39680.96753154338,-215939.5131777983,-281572.8674358967,1065597.619202113,22199.95040004402,18390.274
Europe & Central Asia,2020-08-17,925895167,405193.7277688344,21848405.374430276,21848405.374430276,21848405.374430276,393121.3550424409,387940.84623657377,385694.03015783837,21848405.374430276,370311.95549881825,213931.319
Middle East & North Africa,2020-08-17,472721233,271660.3923719818,3181161.9657364953,3181161.9657364953,3181161.9657364953,216667.05988585492,192019.16213574953,187556.6022557694,3181161.9657364953,151483.9031303093,40128.025
East Asia & Pacific,2020-08-17,2400504322,48695.09973910768,429171.97917796054,294659.3930938001,72720.33724176852,-5091100.934700068,-5091100.934700068,-5091100.934700068,-5091100.934700068,-130541.04960769406,15648.08
North America,2020-08-17,371050850,249675.93338964434,998711.4366931308,998711.4366931308,998711.4366931308,249675.23432905343,249673.52301898482,249673.20727604776,998711.4366931308,249677.8591732827,179425.00100000002
Other,2020-08-17,17189,-3.469491556790664,3.4985278615399706,3.3343397815777642,0,-3.603936880467494,-5.732663808067974,-6.228183333531248,0,0,0
Latin America & Caribbean,2020-08-24,655680793,494211.3466860949,20696344.05932937,20696344.05932937,20696344.05932937,486064.8620812488,480678.7355993381,479439.549977879,20696344.05932937,481310.3269611481,303517.179
South Asia,2020-08-24,1877243630,732542.1721687148,827717.810545827,803825.2947641497,732542.1721687148,560.983287054229,560.983287054229,560.983287054229,560.983287054229,70.12291088177862,70204.029
Sub-Saharan Africa,2020-08-24,1165571063,221802.47997926772,1118195.2557108446,1118195.2557108446,1118195.2557108446,-38468.61200893273,-219103.76168076755,-286768.26191312843,1118195.2557108446,23295.734493975928,20027.28
Europe & Central Asia,2020-08-24,925895167,421531.04449700663,22709605.907784935,22709605.907784935,22709605.907784935,409082.7311552015,403505.2040712992,401625.0442077669,22709605.907784935,384908.57470821927,216065.339
Middle East & North Africa,2020-08-24,472721233,287562.8225155359,3304983.884183657,3304983.884183657,3304983.884183657,229425.37875399,201675.28141126543,197576.60518040368,3304983.884183657,157380.1849611265,42660.03
East Asia & Pacific,2020-08-24,2400504322,62068.25585011184,471519.9778782463,328777.99983878643,90590.98692283282,-5090115.071631041,-5090115.071631041,-5090115.071631041,-5090115.071631041,-130515.7710674626,16715.083
North America,2020-08-24,371050850,258386.2059020374,1033552.791798084,1033552.791798084,1033552.791798084,258385.50722085533,258383.77151043963,258383.4442676607,1033552.791798084,258388.197949521,186106.998
Other,2020-08-24,17189,-3.5815368557482836,3.6198879969059505,3.521592821308234,0,-3.627082095175914,-5.857976873026524,-6.496845148190179,0,0,0
Latin America & Caribbean,2020-08-31,655680793,516971.35040639626,21622243.239718217,21622243.239718217,21622243.239718217,508577.6208351872,502540.78357855737,501488.27087453345,21622243.239718217,502842.8660399585,321763.183
South Asia,2020-08-31,1877243630,788402.7380358699,897766.5537916626,876705.4294307164,788402.7380358699,633.9997761573486,633.9997761573486,633.9997761573486,633.9997761573486,79.24997201966858,77537.033
Sub-Saharan Africa,2020-08-31,1165571063,229201.14798535302,1149048.8922195765,1149048.8922195765,1149048.8922195765,-40920.10020004028,-222283.14749476744,-296234.50490706385,1149048.8922195765,23938.51858790784,21364.301
Europe & Central Asia,2020-08-31,925895167,436901.1294278524,23488422.3811396,23488422.3811396,23488422.3811396,424041.5980048274,418133.9156968645,416246.1400852531,23488422.3811396,398108.8539176203,218645.336
Middle East & North Africa,2020-08-31,472721233,302159.8463373748,3409996.102630818,3409996.102630818,3409996.102630818,238996.12181490325,210138.75695228568,206130.04552124612,3409996.102630818,162380.76679194372,44920.022
East Asia & Pacific,2020-08-31,2400504322,72014.62472433435,488402.8315184907,360175.5280937126,110648.50287882771,-5094571.268562015,-5094571.268562015,-5094571.268562015,-5094571.268562015,-130630.03252723115,18187.085
North America,2020-08-31,371050850,266174.68580862565,1064706.9469030374,1064706.9469030374,1064706.9469030374,266173.96406878147,266172.2644816588,266171.88483620906,1064706.9469030374,266176.73672575934,192539.00400000002
Other,2020-08-31,17189,-3.6624564362502183,3.725010610333111,3.6202911494780046,0,-3.7992446620077645,-6.079828493848614,-6.714139843879439,0,0,0
Latin America & Caribbean,2020-09-07,655680793,536080.5641245735,22377638.45694635,22377638.45694635,22377638.45694635,526797.8825468109,520453.01738430484,519560.80939669686,22377638.45694635,520410.1966731709,339933.167
South Asia,2020-09-07,1877243630,853687.2929131045,968221.7066744132,955830.8653518052,853687.2929131045,683.8093835400381,683.8093835400381,683.8093835400381,683.8093835400381,85.47617294250476,85401.029
Sub-Saharan Africa,2020-09-07,1165571063,235545.14637743423,1161215.261631534,1161215.261631534,1161215.261631534,-49018.29836293293,-225681.39532312623,-302495.99072250945,1161215.261631534,24191.984617323626,22571.325
Europe & Central Asia,2020-09-07,925895167,456876.3770310875,24538072.264171675,24538072.264171675,24538072.264171675,443296.0225629827,437509.3311606371,435464.0596528768,24538072.264171675,415899.5299012149,221674.334
Middle East & North Africa,2020-09-07,472721233,317172.5633834524,3520500.6576908827,3520500.6576908827,3520500.6576908827,249044.0441123243,219183.19089018958,215071.84230640368,3520500.6576908827,167642.8884614706,47308.037
East Asia & Pacific,2020-09-07,2400504322,80985.01292725312,501305.1150855362,388125.7770146514,119011.64276906276,-5108713.1196865365,-5108713.1196865365,-5108713.1196865365,-5108713.1196865365,-130992.64409452658,19457.102
North America,2020-09-07,371050850,273036.1984289868,1092153.2121155176,1092153.2121155176,1092153.2121155176,273035.44536875386,273033.77634727274,273033.3674352617,1092153.2121155176,273038.3030288794,198258.00400000002
Other,2020-09-07,17189,-3.7289447832582376,3.8344746932597014,3.722000784812865,0,-3.958026828782535,-6.270415296864173,-6.914156872167578,0,0,0
Latin America & Caribbean,2020-09-14,655680793,553524.645844027,23064550.44084115,23064550.44084115,23064550.44084115,543573.3396654708,536573.5050087273,536058.1710275906,23064550.44084115,536384.89397305,355291.167
South Asia,2020-09-14,1877243630,924498.0464264909,1097114.1504388826,1056448.7743031757,924498.0464264909,733.6189909227276,733.6189909227276,733.6189909227276,733.6189909227276,91.70237386534095,93759.022
Sub-Saharan Africa,2020-09-14,1165571063,241406.34311714605,1155391.2310434917,1155391.2310434917,1155391.2310434917,-56307.6841982779,-228153.7243079745,-307782.71573353146,1155391.2310434917,24070.65064673941,23350.327
Europe & Central Asia,2020-09-14,925895167,477504.25006942416,25626331.747203756,25626331.747203756,25626331.747203756,463426.4183680139,457113.1467230312,455245.4696977219,25626331.747203756,434344.60588480945,224831.327
Middle East & North Africa,2020-09-14,472721233,332047.9933534339,3628610.3727509473,3628610.3727509473,3628610.3727509473,258879.91948932805,228397.37300663683,224202.8132817297,3628610.3727509473,172790.97013099748,49746.06
East Asia & Pacific,2020-09-14,2400504322,92388.0709168416,513015.23876353796,402151.680095531,127936.18837276283,-5122744.210811059,-5122744.210811059,-5122744.210811059,-5122744.210811059,-131352.41566182201,21085.099000000002
North America,2020-09-14,371050850,279971.7456223022,1119895.4773279978,1119895.4773279978,1119895.4773279978,279971.0378004285,279969.2867348376,279968.8757012193,1119895.4773279978,279973.86933199945,203520.009
Other,2020-09-14,17189,-3.810116036234058,3.9854097622952134,3.8028948454478746,0,-4.117807639361575,-6.4101444782489185,-7.126022512749769,0,0,0
Latin America & Caribbean,2020-09-21,655680793,570962.9651494611,23749555.37473595,23749555.37473595,23749555.37473595,560280.2755321977,552718.9120573432,552651.429870238,23749555.37473595,552315.2412729291,369695.179
South Asia,2020-09-21,1877243630,987919.0978084909,1234038.3350177193,1115983.0629588277,987919.0978084909,783.428598305417,783.428598305417,783.428598305417,783.428598305417,97.92857478817713,102260.018
Sub-Saharan Africa,2020-09-21,1165571063,247495.45770206332,1166741.6004554492,1166741.6004554492,1166741.6004554492,-62302.10549456707,-230344.1917735575,-313468.5662746169,1166741.6004554492,24307.116676155194,24084.34
Europe & Central Asia,2020-09-21,925895167,495170.3572138944,26532553.05349671,26532553.05349671,26532553.05349671,480830.3217978761,473994.5370211971,471798.41066835314,26532553.05349671,449704.28904231713,229137.349
Middle East & North Africa,2020-09-21,472721233,346497.8594791205,3736389.9678110117,3736389.9678110117,3736389.9678110117,268717.7163235851,237581.05092681022,233306.12667903252,3736389.9678110117,177923.33180052438,52611.048
East Asia & Pacific,2020-09-21,2400504322,104187.73228901281,531955.060348581,415500.48744167393,148156.09914307934,-5129483.081935581,-5129483.081935581,-5129483.081935581,-5129483.081935581,-131525.20722911746,22484.105
North America,2020-09-21,371050850,287849.0933843461,1151404.942540478,1151404.942540478,1151404.942540478,287848.4183093289,287846.6318026044,287846.2167665831,1151404.942540478,287851.2356351195,208947.011
Other,2020-09-21,17189,-3.8924086644206373,4.127502573507804,3.875847611588815,0,-4.270790048461438,-6.5173104934263995,-7.324612735810859,0,0,0
Latin America & Caribbean,2020-09-28,655680793,586922.7737212407,24374563.12529742,24374563.12529742,24374563.12529742,575578.3789378052,567831.8313608851,567401.4596243384,24374563.12529742,566850.3052394749,384362.181
South Asia,2020-09-28,1877243630,1050706.3016579426,1369929.9405838333,1222711.6452800073,1050706.3016579426,833.2382056881065,833.2382056881065,833.2382056881065,833.2382056881065,104.15477571101331,109973.01
Sub-Saharan Africa,2020-09-28,1165571063,252470.42764994153,1142869.569867407,1142869.569867407,1142869.569867407,-64892.52890284932,-235724.6919383876,-323228.5368170521,1142869.569867407,23809.78270557098,24920.350000000002
Europe & Central Asia,2020-09-28,925895167,515090.36938069656,27560958.639789663,27560958.639789663,27560958.639789663,500406.4461109569,492963.70819618826,490652.4840437968,27560958.639789663,467134.8921998248,233909.361
Middle East & North Africa,2020-09-28,472721233,357730.3165906839,3863366.082871076,3863366.082871076,3863366.082871076,279812.94632417616,247768.4737775573,243057.39325205176,3863366.082871076,183969.81347005125,55525.05
East Asia & Pacific,2020-09-28,2400504322,116371.69542848655,551916.7364397291,441272.39826046064,162353.63598536077,-5138883.313060102,-5138883.313060102,-5138883.313060102,-5138883.313060102,-131766.2387964129,23923.095
North America,2020-09-28,371050850,293715.6305063958,1174871.207752958,1174871.207752958,1174871.207752958,293714.9307241501,293713.16787202307,293712.74615749053,1174871.207752958,293717.8019382395,214366.01200000002
Other,2020-09-28,17189,-3.9858115352162073,4.2570197584350735,3.9407756893049246,0,-4.322517141102599,-6.64777268943649,-7.547833609080938,0,0,0
Latin America & Caribbean,2020-10-05,655680793,604387.6675372139,25059982.949687008,25059982.949687008,25059982.949687008,592294.4927255774,584557.789610903,583468.1439536437,25059982.949687008,582790.3011555119,403739.18200000003
South Asia,2020-10-05,1877243630,1108813.480452094,1498666.6554862317,1295647.5910992073,1108813.480452094,855.6740496299358,855.6740496299358,855.6740496299358,855.6740496299358,106.95925620374197,117538.015
Sub-Saharan Africa,2020-10-05,1165571063,259009.05215357663,1172410.4837954936,1172410.4837954936,1172410.4837954936,-70367.11600489556,-238955.4725319735,-331683.8532053938,1172410.4837954936,24425.218412406117,25531.359
Europe & Central Asia,2020-10-05,925895167,544750.1569562992,29168718.646727774,29168718.646727774,29168718.646727774,529602.3067839368,521342.5139098811,519462.1674517247,29168718.646727774,494385.0618089453,239305.374
Middle East & North Africa,2020-10-05,472721233,367842.0410591649,3985145.7174472697,3985145.7174472697,3985145.7174472697,290251.8699273004,257126.0305595624,252150.76867986898,3985145.7174472697,189768.84368796524,58654.043
East Asia & Pacific,2020-10-05,2400504322,130470.8774285159,591187.2399506152,465536.76846754825,175215.6292587578,-5168479.664829785,-5168479.664829785,-5168479.664829785,-5168479.664829785,-132525.11961102014,25432.099000000002
North America,2020-10-05,371050850,301758.3339760024,1207042.2144708147,1207042.2144708147,1207042.2144708147,301757.6011852773,301755.9138794579,301755.4466885868,1207042.2144708147,301760.55361770367,219727.011
Other,2020-10-05,17189,-4.051427477957402,4.322669131073013,4.018019035149485,0,-4.380024483113949,-6.77548883656807,-7.814154763726849,0,0,0
Latin America & Caribbean,2020-10-12,655680793,621174.5566964182,25724604.390743267,25724604.390743267,25724604.390743267,608576.3560459506,600568.1877060133,599163.667668926,25724604.390743267,598246.6137382154,416496.206
South Asia,2020-10-12,1877243630,1160336.047825256,1584635.935098847,1364121.7329861126,1160336.047825256,878.1098935717652,878.1098935717652,878.1098935717652,878.1098935717652,109.76373669647064,124175.016
Sub-Saharan Africa,2020-10-12,1165571063,266660.0427367369,1219432.99772358,1219432.99772358,1219432.99772358,-74091.14136190874,-249472.53458494646,-339974.960291047,1219432.99772358,25404.854119241252,26609.366
Europe & Central Asia,2020-10-12,925895167,579133.4531476327,31046627.85366589,31046627.85366589,31046627.85366589,563422.7291466381,554443.1114350887,552961.5102379052,31046627.85366589,526214.0314180659,246054.38199999998
Middle East & North Africa,2020-10-12,472721233,379316.45144700643,4136475.2920234636,4136475.2920234636,4136475.2920234636,302025.3981123125,267385.42540416424,262383.4611235733,4136475.2920234636,196975.0139058792,62113.044
East Asia & Pacific,2020-10-12,2400504322,142219.4476727756,625841.6564148944,487743.4859800214,187573.47645819292,-5203767.676599468,-5203767.676599468,-5203767.676599468,-5203767.676599468,-133429.9404256274,26897.108
North America,2020-10-12,371050850,307878.84505680413,1231524.4211886711,1231524.4211886711,1231524.4211886711,307878.0775032407,307876.45566376095,307875.9135417331,1231524.4211886711,307881.1052971678,224955.01
Other,2020-10-12,17189,-4.116709445867862,4.400864035409513,4.093134396680275,0,-4.441147877027,-6.912102385961861,-8.077790347236538,0,0,0
Latin America & Caribbean,2020-10-19,655680793,638852.481871667,26429292.515132856,26429292.515132856,26429292.515132856,625768.1995477657,617484.1840120282,615652.434794527,26429292.515132856,614634.7096542524,428343.202
South Asia,2020-10-19,1877243630,1211017.3589280536,1635737.046304222,1432165.674431726,1211017.3589280536,900.5457375135945,900.5457375135945,900.5457375135945,900.5457375135945,112.56821718919932,129859.016
Sub-Saharan Africa,2020-10-19,1165571063,274607.7164779355,1259399.5116516668,1259399.5116516668,1259399.5116516668,-81040.01255380872,-261723.27695356708,-347978.4992516463,1259399.5116516668,26237.48982607639,27477.394
Europe & Central Asia,2020-10-19,925895167,624254.5825215086,33528590.860604,33528590.860604,33528590.860604,607902.6583965237,598393.1143075099,597039.3970353116,33528590.860604,568281.2010271865,255191.391
Middle East & North Africa,2020-10-19,472721233,390699.38691489527,4283902.646599657,4283902.646599657,4283902.646599657,313747.72485792916,277882.8383310145,272391.13119625207,4283902.646599657,203995.3641237932,65987.026
East Asia & Pacific,2020-10-19,2400504322,154934.87369769288,641092.0358164675,512431.66408400337,195881.89811050094,-5228528.808369151,-5228528.808369151,-5228528.808369151,-5228528.808369151,-134064.84124023464,28270.109
North America,2020-10-19,371050850,315433.3515415392,1261742.6279065278,1261742.6279065278,1261742.6279065278,315432.54944196617,315430.9184981891,315430.3531965266,1261742.6279065278,315435.65697663196,230458.011
Other,2020-10-19,17189,-4.145389323742902,4.461364394356512,4.175359131438945,0,-4.660669688928194,-7.0909247073111406,-8.361228772647939,0,0,0
Latin America & Caribbean,2020-10-26,655680793,656371.3347597037,27127903.306189112,27127903.306189112,27127903.306189112,642756.5384620486,634222.4421781925,632107.8446812112,27127903.306189112,630881.4722369561,440323.219
South Asia,2020-10-26,1877243630,1261558.8739582426,1685637.0805458012,1496769.5902873832,1263401.2243011289,922.9815814554239,922.9815814554239,922.9815814554239,922.9815814554239,115.37269768192799,134494.017
Sub-Saharan Africa,2020-10-26,1165571063,278023.28798582003,1275049.2255797535,1275049.2255797535,1275049.2255797535,-87821.03496886422,-274926.76228235074,-353535.4939244213,1275049.2255797535,26563.52553291153,28254.415
Europe & Central Asia,2020-10-26,925895167,678228.3773425946,36487560.60754211,36487560.60754211,36487560.60754211,660876.1154751816,650944.9062452535,649099.1662533733,36487560.60754211,618433.230636307,268159.395
Middle East & North Africa,2020-10-26,472721233,403626.07660845784,4463798.101175851,4463798.101175851,4463798.101175851,326089.70429831074,290424.2062299035,284130.51467740786,4463798.101175851,212561.81434170718,70302.015
East Asia & Pacific,2020-10-26,2400504322,168606.11251028243,654994.5750763656,537561.6919622181,208748.42584065176,-5253817.220138835,-5253817.220138835,-5253817.220138835,-5253817.220138835,-134713.2620548419,29752.114
North America,2020-10-26,371050850,323947.0598303178,1295797.6346243843,1295797.6346243843,1295797.6346243843,323946.2835950763,323944.51872220647,323944.0288907664,1295797.6346243843,323949.4086560961,236524.015
Other,2020-10-26,17189,-4.176365326121971,4.533993571507743,4.256374798456895,0,-4.868626588896773,-7.218462797975111,-8.67109874139719,0,0,0
Latin America & Caribbean,2020-11-02,655680793,674481.2443356196,27850614.385847516,27850614.385847516,27850614.385847516,660014.151794024,651525.2216519285,649234.4153465934,27850614.385847516,647688.7066476167,451547.229
South Asia,2020-11-02,1877243630,1315788.3529610701,1727386.441024347,1559075.6926188997,1315788.3529610701,965.69785550478,965.69785550478,965.69785550478,965.69785550478,120.7122319380975,138491.017
Sub-Saharan Africa,2020-11-02,1165571063,289323.52519137884,1310734.3149917112,1310734.3149917112,1310734.3149917112,-79925.00957794706,-273576.8034927669,-350570.6320159541,1310734.3149917112,27306.964895660647,28968.443
Europe & Central Asia,2020-11-02,925895167,751345.0687824083,40441009.50850173,40441009.50850173,40441009.50850173,731440.8603783674,721343.9705061095,718406.8810682007,40441009.50850173,685440.839127148,287147.385
Middle East & North Africa,2020-11-02,472721233,421013.0830552795,4717839.896235915,4717839.896235915,4717839.896235915,343389.63006432605,306774.1694926028,299602.75539082143,4717839.896235915,224659.04267790072,75320.035
East Asia & Pacific,2020-11-02,2400504322,187386.59979904996,678785.5099679368,575725.9004905295,224631.71401146392,-5253338.491263357,-5253338.491263357,-5253338.491263357,-5253338.491263357,-134700.9869554707,30890.111
North America,2020-11-02,371050850,336761.94048094645,1347057.2865035313,1347057.2865035313,1347057.2865035313,336761.19382399245,336759.4337134143,336758.8320889662,1347057.2865035313,336764.3216258828,242876.011
Other,2020-11-02,17189,-4.221757564947331,4.708235106895102,4.427005203434515,0,-4.948300639399113,-7.288318598490101,-8.925645413058149,0,0,0
Latin America & Caribbean,2020-11-09,655680793,692656.9175948688,28575958.498839255,28575958.498839255,28575958.498839255,677191.9246341037,668855.3064303952,666215.0855803932,28575958.498839255,664557.1743916107,462417.249
South Asia,2020-11-09,1877243630,1368842.0199294197,1771768.0652274324,1619819.7297773284,1368842.0199294197,1008.4141295541361,1008.4141295541361,1008.4141295541361,1008.4141295541361,126.05176619426702,142915.017
Sub-Saharan Africa,2020-11-09,1165571063,303172.38937507814,1377533.0044036685,1377533.0044036685,1377533.0044036685,-76103.82200201871,-271187.698093837,-344528.73337694805,1377533.0044036685,28698.60425840976,29884.456000000002
Europe & Central Asia,2020-11-09,925895167,827641.5375618993,44548767.00946135,44548767.00946135,44548767.00946135,805460.4281908475,794787.3380582987,790521.6700434998,44548767.00946135,755063.8476179889,314566.413
Middle East & North Africa,2020-11-09,472721233,439644.46676705417,4991251.25129598,4991251.25129598,4991251.25129598,361688.45681523206,324077.8580412755,316016.0201631544,4991251.25129598,237678.63101409428,80850.028
East Asia & Pacific,2020-11-09,2400504322,206427.8092261649,706354.6797735727,600447.9366971296,241116.75729876963,-5249376.282387879,-5249376.282387879,-5249376.282387879,-5249376.282387879,-134599.39185609945,32169.109
North America,2020-11-09,371050850,349897.6287049944,1399600.1383826784,1399600.1383826784,1399600.1383826784,349896.9044077312,349895.09599608573,349894.4289465668,1399600.1383826784,349900.0345956696,250766.01200000002
Other,2020-11-09,17189,-4.268514372338716,4.790387560267182,4.574240184974805,0,-5.021649724105213,-7.516031714465758,-8.927146962605692,0,0,0
Latin America & Caribbean,2020-11-16,655680793,711144.5375427362,29310726.061830997,29310726.061830997,29310726.061830997,695022.2381617222,686372.647999728,683806.8121734501,29310726.061830997,681644.7921356045,474313.273
South Asia,2020-11-16,1877243630,1417784.4881110329,1806574.343767594,1668216.7083766258,1417784.4881110329,1051.1304036034921,1051.1304036034921,1051.1304036034921,1051.1304036034921,131.39130045043652,146879.005
Sub-Saharan Africa,2020-11-16,1165571063,315704.9372633161,1445349.293815626,1445349.293815626,1445349.293815626,-73219.56116787378,-268966.4918163414,-338939.0587983943,1445349.293815626,30111.443621158873,30674.483
