region,date,population,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_90_top,cumulative_estimated_daily_excess_deaths_ci_50_top,cumulative_estimated_daily_excess_deaths_ci_50_bot,cumulative_estimated_daily_excess_deaths_ci_90_bot,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_raw_estimate,cumulative_daily_excess_deaths,cumulative_daily_covid_deaths
WPRO,2021-04-19,1924140566,211836.06911894938,785484.9057966042,674742.4538366847,269033.0586928677,12117.455746885762,-266204.7979060548,-313432.1448396848,-2637554.535772037,-97687.20502859396,33488.48066666667
SEARO,2021-04-19,2030500787,2197603.7059329357,2840278.813556977,2787533.75502209,2373074.536489861,1879158.2579843504,534269.8746260732,525175.5335798908,43831.08720937602,4383.108720937601,241698.69733333332
Other,2021-04-26,44753371,2239.1025056716376,6831.325382746032,6159.115485918815,3934.301419821473,1251.698547519647,-1510.9859229320516,-3844.229436624964,-16794.44055869315,-466.5122377414761,6155.515333333333
EMRO,2021-04-26,761408469,1251491.707901944,1397504.8139457158,1378102.3277209988,1251491.707901944,942955.3731634987,759461.5850909298,711694.8525131954,7002149.751603258,333435.702457298,175615.11566666668
AFRO,2021-04-26,1162657993,701621.9419501765,1091062.6944752145,986468.1870041457,738951.7857735057,349866.7930945698,33980.05346775295,-40767.05886318224,8539487.764582945,181691.22903367967,81951.16766666666
EURO,2021-04-26,932917123,1877996.9976206138,1916076.0848433624,1907230.621333399,1877996.9976206138,1809655.7562174061,1772044.864963069,1769231.2346546024,88885928.47971752,1677092.9901833495,1071759.3063333333
AMRO,2021-04-26,1026253581,2156589.562094213,2173450.561046027,2168295.633505724,2156589.562094213,2133155.9906779137,2119226.363071778,2117797.5942495535,72111738.09727311,2060335.3742078033,1590204.469
WPRO,2021-04-26,1924140566,221898.29659377813,798306.9667357729,677927.72531266,275020.423777656,22089.754003493035,-262060.65215971097,-316206.37069319567,-2511704.510013399,-93026.09296345922,34800.47666666667
SEARO,2021-04-26,2030500787,2387594.9331607176,3142679.194750527,3125975.053315743,2628150.068415201,2057846.2155461546,695274.6847632,616007.5819387117,40590.28070008579,4059.028070008578,261078.70133333333
Other,2021-05-03,44753371,2448.701311703769,7291.38424513146,6534.075337073622,4174.472191894428,1494.3335270549835,-1367.4066699124112,-3764.772442514263,-13802.167484907617,-383.3935412474335,6283.517333333333
