custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Asia,2021-05-17,4640537428,121.53161741473292,164.29368536360207,158.56470352887325,125.97543745215008,75.83887087085708,52.07500523503929,46.001108001149795,192.60214773916715,3.776512700767983,13.360767273613291
Asia,2021-05-24,4640537428,125.27343135471578,168.7197947515044,165.5283194393586,129.1167782511428,78.9947956611377,54.74136814214732,47.27473195802731,194.24221453734987,3.8086708732813697,14.193688451379945
Asia,2021-05-31,4640537428,128.90717725671303,173.02790474582807,170.66853711154693,131.96722086757867,82.08862066245989,57.121365462071346,48.34514619938235,195.86425756106726,3.8404756384522996,14.921039830906413
Asia,2021-06-07,4640537428,132.5877981874363,179.8232185739792,173.22173295169154,134.83400199377775,84.21368421496547,59.53587128806417,49.41435619400591,197.54544203594625,3.8734400399205158,15.53275751318862
Asia,2021-06-14,4640537428,136.30389787411525,186.86736077067897,177.86482044265563,137.8933682714879,86.27264428718388,62.02640164556045,50.50173400937138,199.2604760384796,3.907068157617247,16.26911627615904
Asia,2021-06-21,4640537428,138.92212245231715,189.89118010178373,181.75608252957943,140.03884822347027,88.62567240946146,62.447498736725365,50.91241844638531,200.98584074101132,3.9408988380590455,16.719086011862675
Asia,2021-06-28,4640537428,141.62770871415472,196.17748798896025,186.35023968213017,143.49692216851616,90.96340147828398,62.78164228944376,51.52224433432512,202.68861565375454,3.9742865814461674,17.10988167467917
Asia,2021-07-05,4640537428,144.45575588036314,201.03317065757906,191.07028904426002,147.88711039493262,92.4911667342732,63.30760294039818,52.67490723612197,202.68861565375454,3.9742865814461674,17.466866124369076
Asia,2020-07-13,4640537428,14.865707374129002,33.420076924611095,31.13226560058411,18.67497024396041,6.654637529061499,-0.3706455271164879,-3.0988038974621634,1.7876535334307069,0.035052030067268806,1.5462251541611742
Asia,2020-07-20,4640537428,16.998325527177155,36.555221895541514,33.39674190396818,21.02698417769747,7.691876485127689,0.31642938077856414,-2.616111218710744,9.795280195228258,0.1920643175534953,1.7593254287184257
Asia,2020-03-23,4640537428,0.5800738997467842,8.506583037635192,6.72465538967386,0.5800738997467842,-2.5897574107021044,-6.057468535155986,-10.226455067635808,-35.161946469703956,-0.6894499307785089,0.11365084501156619
Asia,2020-01-06,4640537428,0.20365051639195633,1.2404257503414746,0.9399789182896067,0.20365051639195633,-0.5172150069050694,-1.3130577775848158,-1.9360289719606494,-8.486584799269467,-0.16640362351508764,0
Asia,2020-01-13,4640537428,0.29013740272463007,1.8246160276957406,1.3988122582484996,0.29013740272463007,-0.798892610054886,-1.713450839225721,-2.8988151300487344,-14.688737843850376,-0.28801446752647797,0
Asia,2020-01-20,4640537428,0.3346718678995441,2.354411681085518,1.7939063387501188,0.3346718678995441,-1.108106959778731,-2.2522269469375926,-3.873898450552201,-23.29065766376595,-0.45667956203462645,0
Asia,2020-04-13,4640537428,1.17343153965708,10.772995528525284,9.150801024386208,2.167591228705445,-2.0085509317761203,-6.127518904540116,-8.942199453227474,-20.762180156082348,-0.4071015716878892,0.24230107340920687
Asia,2020-04-20,4640537428,1.4369088871422175,11.67191741524266,9.95423484839297,2.5469601136015485,-1.7379603889323332,-6.509698103013134,-9.08352316509397,-24.575051028572176,-0.481863745658278,0.32420999148118496
Asia,2020-01-01,4640537428,0.0915925336834383,0.6155630868091914,0.4579584821470616,0.0915925336834383,-0.2978681006153924,-0.8147599528371541,-1.0488874773570604,-4.481306638261239,-0.08786875761296549,0
Asia,2020-02-17,4640537428,0.7295078317405301,4.619390198759154,4.0981327084604775,0.7295078317405301,-1.8482413716942023,-3.9255986821025957,-7.275539751453625,-33.0176221208541,-0.6474043553108647,0.038443801557029485
Asia,2020-02-24,4640537428,0.5514027547170938,5.049545715692323,4.623169636104338,0.5514027547170938,-2.0365944753665666,-4.369562557621878,-8.138469579601274,-41.751232243064024,-0.8186516126090986,0.0547567396971763
Asia,2020-01-27,4640537428,0.48857830002371194,2.9447210582592764,2.2800028055326544,0.48857830002371194,-1.3180764894856687,-2.752052423112649,-4.723607839348207,-26.63065139967529,-0.522169635287751,0
Asia,2020-02-03,4640537428,0.8445277081100829,3.7043180869495442,2.926070839055568,0.8445277081100829,-1.313138153797978,-3.0109843484651684,-5.434470171368052,-19.001961565323327,-0.3725874816730064,0.007391385272111203
Asia,2020-02-10,4640537428,0.9422446229768356,4.218680907178543,3.361078316025473,0.9422446229768356,-1.6153051558800575,-3.5076361552088176,-6.389749165774649,-22.869533027911416,-0.44842221623355716,0.02004076067544649
Asia,2020-05-04,4640537428,2.154379218285051,13.631414050758941,11.311341412460047,3.914716335000492,-1.3474838111860254,-7.05235541873642,-8.70081135432786,-28.646151808498686,-0.561689251147033,0.4331851065074525
Asia,2020-05-11,4640537428,2.6331784645990655,14.33209790056582,12.421332358511714,4.840396054989479,-0.9881481039942513,-6.971106879869687,-8.378695013718133,-29.359469967518837,-0.5756758817160555,0.48537748804899844
Asia,2020-05-18,4640537428,3.1409782320541333,14.841218480860242,13.331376387078114,5.367295393078727,-0.6495831975886603,-6.965347055183807,-8.249209934657674,-29.728577994677508,-0.5829132940132845,0.5416211029426482
Asia,2020-03-02,4640537428,0.4578891444661227,5.737352449100149,5.195428198448532,0.4578891444661227,-2.3929699695634365,-4.96986118205442,-8.76776332311794,-45.791363517076064,-0.8978698728838446,0.06135076042748383
Asia,2020-03-09,4640537428,0.3575781047673224,6.591584544677476,5.682492629162923,0.3575781047673224,-2.567659623645238,-5.528219052093413,-9.380986008310535,-49.71377996486928,-0.9747799993111624,0.07122006990092097
Asia,2020-03-16,4640537428,0.47258788916897243,7.6166625582846015,6.206210194278002,0.47258788916897243,-2.5876371851335422,-5.840847348491372,-9.794935762005936,-42.94353650291912,-0.8420301275082182,0.08742515415393393
Asia,2020-06-15,4640537428,6.98021944041059,22.082477333757648,20.408333784307413,9.585199705238125,2.7822615425899087,-5.171433136089862,-5.970875354118243,-22.751218907726404,-0.4461023315240472,0.8923999567405277
Asia,2020-06-22,4640537428,8.63129666820741,24.619638576881346,24.378129141075966,11.520107861295822,3.4064176179461696,-4.349258514735924,-4.79226018105372,-18.45116377873857,-0.3617875250733053,1.0619061426520617
Asia,2020-05-25,4640537428,3.6027829857369835,15.763608643769908,15.29117736317215,6.121361749162684,-0.1533366331732984,-6.959945849155753,-7.865998085704622,-30.46255755369446,-0.5973050500724404,0.5990928945482475
Asia,2020-06-01,4640537428,4.429851408638867,17.658249945908587,17.04720345354331,7.20653426634051,0.47209147054178735,-6.848525549727607,-7.2387709845426675,-27.78719245611855,-0.5448469109042853,0.6744722025330037
Asia,2020-04-27,4640537428,1.7024065937623962,12.571405011421236,10.502683174265675,2.963034924702448,-1.6473315692684514,-6.794611287949694,-9.042193028274394,-28.011742613296075,-0.5492498551626682,0.3788591789804222
Asia,2020-06-29,4640537428,10.475976455162495,27.460264072048687,26.71123329475032,13.763831949753001,4.73113373205352,-3.281449068927852,-4.382550469236093,-14.1473720135811,-0.27739945124668824,1.209108898927299
Asia,2020-07-06,4640537428,12.491714746566936,30.285757988027456,28.899443130736348,16.411924227089578,5.409405162081875,-1.7875749668229517,-4.241278148068072,-6.3153672517563,-0.12383073042659411,1.3707927365519785
Asia,2020-06-08,4640537428,5.457495414789489,19.732257256404942,18.4995581037872,8.218383392108498,1.3115760356408408,-6.353259563429119,-6.925277557266715,-25.1856808734248,-0.4938368798710745,0.7691169299626216
North America,2020-01-01,368744804,-0.38907508878813574,0.3058823616028685,0.2071469551746709,-0.24446573081243697,-1.145077757133401,-2.490255999715773,-2.8349221971463,0,0,0
North America,2020-01-06,368744804,-0.7925841775411423,0.613315095434689,0.4455944610794444,-0.5703688167918828,-1.8252380918537536,-4.057061348923197,-4.969967792210613,0,0,0
North America,2020-08-24,368744804,67.8114924787314,70.39278109632608,70.17084345990743,68.2106767073208,65.69913556054581,61.017606144893236,60.333986732336825,138.83553465804974,69.41776732902487,50.630955060183034
North America,2020-08-31,368744804,70.26466529562154,72.8459539132162,72.62401627679756,70.66384952421096,68.15230837743596,63.47077896178339,62.78715954922698,143.74188029183003,71.87094014591501,52.36955555853744
North America,2020-09-07,368744804,72.52285231414909,75.10414093174376,74.88220329532513,72.9220365427385,70.41049539596351,65.72896598031093,65.04534656775452,148.25825432888513,74.12912716444256,53.90069496409772
North America,2020-09-14,368744804,74.77425957612718,77.35554819372183,77.13361055730321,75.17344380471658,72.6619026579416,67.98037324228902,67.29675382973261,152.76106885284128,76.38053442642064,55.33827508522669
North America,2020-09-21,368744804,77.2339409593048,79.81522957689947,79.59329194048084,77.63312518789421,75.12158404111922,70.44005462546664,69.75643521291023,157.68043161919655,78.84021580959828,56.79538144759865
North America,2020-12-07,368744804,120.2204233531425,122.80171197073714,122.57977433431853,120.61960758173191,118.10806643495691,113.42653701930433,112.74291760674792,243.65339640687193,121.82669820343597,81.47613654238772
North America,2020-12-14,368744804,127.28328824314453,129.8645768607392,129.6426392243206,127.68247247173394,125.17093132495896,120.48940190930638,119.80578249674997,257.779126186876,128.889563093438,86.56068167946307
North America,2020-12-21,368744804,134.52920655998213,137.11049517757678,136.88855754115815,134.92839078857153,132.41684964179652,127.73532022614397,127.05170081358756,272.2709628205512,136.1354814102756,92.07777691153582
North America,2020-12-28,368744804,142.24312235025886,144.8244109678535,144.60247333143485,142.64230657884826,140.13076543207325,135.44923601642068,134.76561660386426,287.69879440110464,143.84939720055232,96.78319860474562
North America,2021-01-04,368744804,149.56976258625042,152.1510512038451,151.92911356742647,149.96894681483985,147.45740566806484,142.77587625241227,142.09225683985585,302.3520748730878,151.1760374365439,102.206461192603
North America,2021-01-11,368744804,156.83475223601917,159.41604085361385,159.19410321719522,157.2339364646086,154.7223953178336,150.040865902181,149.35724648962463,316.8820541726253,158.44102708631266,108.73075624409341
North America,2021-01-18,368744804,163.04268744297244,165.62397606056706,165.40203842414843,163.4418716715618,160.93033052478685,156.2488011091343,155.56518169657784,329.2979245865318,164.6489622932659,115.30576523052513
North America,2020-09-28,368744804,79.33836309929049,81.91965171688516,81.69771408046653,79.73754732787991,77.2260061811049,72.54447676545233,71.86085735289593,161.88927589916793,80.94463794958396,58.26767256630957
North America,2020-10-05,368744804,81.91628343669078,84.49757205428546,84.27563441786681,82.31546766528021,79.80392651850521,75.12239710285263,74.43877769029622,167.04511657396853,83.52255828698426,59.709861837131136
North America,2020-10-12,368744804,84.03751937291915,86.6188079905138,86.396870354095185,84.43670360150857,81.92516245473357,77.24363303908099,76.5600136265246,171.28758844642525,85.64379422321262,61.12330656732454
North America,2020-10-19,368744804,86.52323502124672,89.10452363884139,88.88258600242276,86.92241924983614,84.41087810306114,79.72934868740856,79.04572927485215,176.2590197430804,88.1295098715402,62.60888790720425
North America,2020-10-26,368744804,89.2595304716425,91.84081908923716,91.61888145281854,89.65871470023193,87.14717355345692,82.46564413780435,81.78202472524794,181.73161064387193,90.86580532193597,64.25067348203231
North America,2020-11-02,368744804,93.13726573470612,95.71855435230079,95.49661671588215,93.53644996329554,91.02490881652055,86.34337940086797,85.65975998831156,189.48708116999921,94.74354058499961,65.96459566654667
North America,2020-11-09,368744804,97.23249558787656,99.81378420547124,99.59184656905259,97.631679816466,95.12013866969099,90.43860925403843,89.75498984148201,197.6775408763401,98.83877043817004,68.09913503215085
North America,2020-11-16,368744804,101.97315826455603,104.55444688215071,104.33250924573207,102.37234249314545,99.86080134637044,95.17927193071789,94.49565251816148,207.158866229699,103.5794331148495,70.45089671283884
North America,2020-11-23,368744804,107.06772423311754,109.64901285071223,109.42707521429358,107.46690846170696,104.95536731493196,100.27383789927939,99.59021848672297,217.34799816682204,108.67399908341102,73.68104310969491
North America,2020-11-30,368744804,113.16677893204772,115.74806754964239,115.52612991322374,113.56596316063712,111.05442201386214,106.37289259820956,105.68927318565315,229.54610756468242,114.77305378234121,76.84285145886422
North America,2020-08-10,368744804,61.96438782614741,64.54567644374208,64.32373880732345,62.36357205473683,59.85203090796183,55.170501492309256,54.486882079752846,127.14132535288178,63.57066267644089,46.890698424593936
North America,2020-08-17,368744804,65.11912985077615,67.7004184683708,67.47848083195218,65.51831407936557,63.00677293259056,58.325243516937995,57.641624104381584,133.4508094021392,66.7254047010696,48.808285038234736
North America,2021-04-26,368744804,189.00672974701422,193.1046111085329,192.4443840666778,190.20826832050207,187.5536828218688,182.54368563024315,181.97100731145687,381.74535482412165,190.87267741206082,161.96215445519877
North America,2021-05-03,368744804,190.32554637817347,194.42848558557998,193.81960717351413,191.54192017440445,188.82243997234423,183.81425795379792,183.28937326277264,384.28098377362136,192.14049188681068,163.35254774193373
North America,2021-05-10,368744804,191.5975615466732,195.71077868363483,195.17147260886657,192.9908644193149,190.08713305122808,185.0832807860727,184.54914231327797,386.7086789988536,193.3543394994268,164.66592190950573
North America,2020-01-13,368744804,-1.1658858095230096,1.038483520554947,0.7310191701552299,-0.878098343446885,-2.904496795030994,-6.717378193324717,-7.083591222549732,0,0,0
North America,2020-01-20,368744804,-1.6062748502934743,0.9750137673011913,0.7530761308825583,-1.2070906217040578,-3.7186317684790575,-8.40016118413163,-9.08378059668804,0,0,0
North America,2021-01-25,368744804,168.17191818452886,170.75320680212351,170.53126916570488,168.5711024131183,166.05956126634328,161.37803185069072,160.6944124381343,339.55638606964465,169.77819303482232,121.63914315115339
North America,2021-02-01,368744804,172.32938382066206,174.91067243825674,174.68873480183808,172.72856804925146,170.21702690247648,165.5354974868239,164.85187807426746,347.8713173419111,173.93565867095555,127.94756939815754
North America,2021-02-08,368744804,175.40276638453588,177.98405500213056,177.76211736571193,175.8019506131253,173.2904094663503,168.6088800506977,167.92526063814134,354.01808246965874,177.00904123482937,133.68026007493248
North America,2021-02-15,368744804,178.07768005680919,180.65896867440387,180.43703103798524,178.4768642853986,175.9653231386236,171.283793722971,170.60017431041464,359.36790981420535,179.68395490710267,138.3713094978282
North America,2021-02-22,368744804,180.10716090557347,182.68844952316812,182.4665118867495,180.50634513416287,177.9948039873879,173.31327457173532,172.6296551591789,363.42687151173385,181.71343575586693,142.19265147936838
North America,2021-03-01,368744804,181.42390854748103,184.0051971650757,183.78325952865708,181.82309277607044,179.31155162929548,174.6300222136429,173.9464028010865,366.06036679554904,183.03018339777452,146.09562172976408
North America,2021-03-08,368744804,182.2951334051735,184.87642202276814,184.6544843863495,182.6943176337629,180.1827764869879,175.50124707133534,174.81762765877892,367.8028165109339,183.90140825546695,149.1741730413644
North America,2021-03-15,368744804,182.85937088630615,185.44065950390083,185.2187218674822,183.25855511489559,180.7470139681206,176.065484552468,175.3818651399116,368.93129147319934,184.46564573659967,151.62980194834148
North America,2021-03-22,368744804,183.70645981068253,186.28774842827715,186.06581079185852,184.10564403927194,181.59410289249695,176.91257347684436,176.22895406428793,370.625469321952,185.312734660976,153.62006809457307
North America,2021-03-29,368744804,184.1632500018185,187.08456714565347,186.88657155565048,184.68463360036,182.3131243136243,177.4009567894944,176.80044039090328,371.76392604173805,185.88196302086902,155.55555407907525
North America,2021-04-05,368744804,185.34393192745264,188.82308555810468,188.20781035822841,185.9853664165699,183.67170081245956,178.71368744426863,178.12504733977323,374.34891161891784,187.17445580945892,157.1167972308567
North America,2021-04-12,368744804,186.16991031867275,190.2230942054085,189.49726788217023,186.94391729076145,184.59436836797505,179.6953994242691,179.11060868887927,376.25429439957935,188.12714719978968,159.04658821985734
North America,2021-04-19,368744804,187.58356545498276,191.65311365410085,190.9619283209154,188.64955759329163,186.1869166127686,181.1521723850039,180.53554129823647,378.9981974702786,189.4990987351393,160.5161685207095
North America,2020-04-20,368744804,19.018926626708925,21.60021524430359,21.37827760788496,19.418110855298345,16.906569708523346,12.225040292870771,11.541420880314362,41.250402954004805,20.625201477002403,12.986488075368243
North America,2020-04-27,368744804,23.29368443330919,25.874973050903854,25.653035414485224,23.692868661898608,21.18132751512361,16.499798099471036,15.816178686914627,49.79991856720533,24.899959283602666,17.17475102374595
North America,2020-05-04,368744804,26.978603420106044,29.559892037700706,29.337954401282076,27.37778764869546,24.866246501920457,20.184717086267888,19.501097673711477,57.169756540799035,28.584878270399518,21.07473899483069
North America,2021-05-17,368744804,193.02145440064933,197.3451848277997,196.64235630448235,194.42942262967418,191.62230794493243,186.5907611018702,185.9134227407927,389.42871732649877,194.71435866324939,165.84695577161273
North America,2021-05-24,368744804,194.0746453830337,198.42940403987663,197.98238530964693,195.56482912739696,192.7870938704783,187.90218872762046,186.9829778127368,391.52881471526086,195.76440735763043,166.97158260160867
North America,2021-05-31,368744804,195.1382123544114,199.556235574635,199.2267302521094,196.74141257815407,193.94396012196844,188.96723116147098,188.0820904883733,393.6614549354604,196.8307274677302,168.17973603229402
North America,2021-06-07,368744804,196.01693955232935,200.5113237521325,200.37826218711143,197.70735406474466,194.93680669232154,189.8433875497369,189.00327145714766,395.4415478150878,197.7207739075439,169.1131742699756
North America,2021-06-14,368744804,196.81587282116683,201.54901016164175,201.32677794359398,198.66968368086586,195.83648343265665,190.610435550123,189.87663902446198,397.0947236521092,198.5473618260546,169.8304722417187
North America,2021-06-21,368744804,197.40190082170514,202.18277556733756,202.14538622256595,199.40872154857286,196.3936506174636,191.17511210668337,190.52767401883733,398.3346055298753,199.16730276493766,170.4552948765076
North America,2021-06-28,368744804,197.3483015809768,202.50866003706662,202.19850128024194,199.5959180944925,196.25138834495706,191.18668349771173,190.5739429508497,398.3058593621056,199.1529296810528,171.0087933876351
North America,2021-07-05,368744804,195.5024746956511,201.0254962908098,200.45784260594806,197.86466832298737,194.3199073053029,189.4483594525779,188.8430990173937,394.6984864972665,197.34924324863326,171.45273157530377
North America,2021-07-12,368744804,196.0036852645224,205.77000677767376,204.06904485366155,198.91485145838277,194.76170694913216,189.37810377778055,188.67726264354425,394.6984864972665,197.34924324863326,171.96202742968006
North America,2021-07-19,368744804,196.41137102547978,209.50889641469706,207.683390500514,200.6939025743185,195.38145499658228,188.48544106221757,187.44207950951142,394.6984864972665,197.34924324863326,172.4610172405304
North America,2021-07-26,368744804,197.0614106633514,213.77574366508867,211.29351436419674,203.0447864687144,195.3386046129059,188.0523733298068,186.13608488154787,394.6984864972665,197.34924324863326,172.9887534903407
North America,2021-08-02,368744804,197.7114503012231,218.0425909154803,214.90363822787947,205.0452171159309,194.89525985261116,187.61930559739602,184.5368013782023,394.6984864972665,197.34924324863326,173.73506936249603
North America,2020-07-27,368744804,55.16269345139883,57.743982068993496,57.52204443257486,55.56187767998824,53.05033653321325,48.36880711756068,47.68518770500427,113.53793660338462,56.76896830169231,42.86894575469055
North America,2020-08-03,368744804,58.53574363692032,61.11703225451498,60.89509461809635,58.934927865509735,56.42338671873473,51.74185730308217,51.05823789052576,120.28403697442758,60.14201848721379,44.86599084390081
North America,2020-04-06,368744804,7.871137113491628,10.452425731086292,10.23048809466766,8.270321342081044,5.758780195306043,1.0772507796534712,0.39363136709706187,18.954823927570203,9.477411963785102,4.1456871620081195
North America,2020-04-13,368744804,13.688696320488033,16.269984938082697,16.048047301664067,14.087880549077449,11.57633940230245,6.894809986649876,6.211190574093466,30.589942341563013,15.294971170781507,8.442153126583445
North America,2020-02-03,368744804,-3.0972575338882202,-0.5159689162935548,-0.7379065527121874,-2.6980733052988035,-5.2096144520738035,-9.891143867726376,-10.574763280282784,-2.981965367189492,-1.490982683594746,0
North America,2020-02-10,368744804,-3.7085322951946944,-1.1272436776000287,-1.3491813140186615,-3.3093480666052777,-5.820889213380277,-10.50241862903285,-11.186038041589258,-4.204514889802439,-2.1022574449012197,0
North America,2020-02-17,368744804,-4.137296010189584,-1.5560073925949194,-1.7779450290135523,-3.7381117816001685,-6.249652928375168,-10.931182344027741,-11.61480175658415,-5.062042319792221,-2.5310211598961105,0
North America,2020-05-11,368744804,30.096463569105687,32.67775218670035,32.45581455028172,30.495647797695103,27.9841066509201,23.302577235267535,22.61895782271112,63.40547683879832,31.70273841939916,24.531872725723886
North America,2020-05-18,368744804,32.48048286919129,35.06177148678596,34.83983385036733,32.87966709778071,30.36812595100571,25.686596535353143,25.00297712279673,68.17351543896953,34.086757719484766,27.464795409022223
North America,2020-01-27,368744804,-2.530819562562204,0.0504690550324611,-0.1714685813861717,-2.131635333972788,-4.643176480747787,-9.32470589640036,-10.008325308956769,-1.8490894245374603,-0.9245447122687301,0
North America,2020-03-09,368744804,-4.242061146433243,-1.660772528838577,-1.8827101652572102,-3.8428769178438262,-6.354418064618826,-11.035947480271398,-11.719566892827807,-5.271572592279537,-2.6357862961397687,0.006237918406031289
North America,2020-03-16,368744804,-4.02810632270023,-1.4468177051055646,-1.6687553415241978,-3.6289220941108136,-6.140463240885814,-10.821992656538386,-11.505612069094797,-4.843662944813512,-2.421831472406756,0.02739103003062248
North America,2020-03-23,368744804,-2.625524580715103,-0.044235963120437656,-0.26617359953907044,-2.2263403521256864,-4.737881498900686,-9.419410914553259,-10.103030327109668,-2.0384994608432576,-1.0192497304216288,0.22264774746493785
North America,2020-02-24,368744804,-4.226303525302312,-1.6450149077076461,-1.8669525441262793,-3.8271192967128957,-6.338660443487894,-11.020189859140467,-11.703809271696876,-5.2400573500176755,-2.6200286750088377,0
North America,2020-03-02,368744804,-4.179401902948104,-1.5981132853534383,-1.8200509217720715,-3.7802176743586875,-6.291758821133687,-10.973288236786258,-11.656907649342667,-5.14625410530926,-2.57312705265463,0.0016268703816094993
North America,2020-06-01,368744804,36.08728476757023,38.6685733851649,38.44663574874627,36.48646899615965,33.97492784938465,29.293398433732076,28.609779021175665,75.38711923572741,37.693559617863706,31.666346680236884
North America,2020-06-08,368744804,37.491764841389205,40.07305345898387,39.85111582256525,37.890949069978625,35.37940792320362,30.697878507551057,30.014259094994642,78.19607938336536,39.09803969168268,33.251723324622084
North America,2020-06-15,368744804,38.92200799009615,41.50329660769082,41.28135897127219,39.321192218685574,36.80965107191057,32.128121656257996,31.44450224370159,81.05656568077924,40.52828284038962,34.63560723149878
North America,2020-03-30,368744804,1.5779101869847934,4.159198804579459,3.937261168160826,1.97709441557421,-0.5344467312007896,-5.215976146853363,-5.8995955594097715,6.368370074556535,3.1841850372782674,1.1945936463961675
North America,2020-06-29,368744804,42.46887684057783,45.05016545817249,44.828227821753856,42.86806106916724,40.35651992239224,35.67499050673967,34.99137109418326,88.1503033817426,44.0751516908713,36.87808005018018
North America,2020-05-25,368744804,34.4099872902008,36.99127590779547,36.76933827137683,34.80917151879022,32.29763037201522,27.616100956362647,26.932481543806237,72.03252428098855,36.01626214049428,29.728692800780454
North America,2020-07-13,368744804,48.23082775090053,50.8121163684952,50.59017873207656,48.63001197948995,46.11847083271495,41.43694141706237,40.75332200450596,99.67420520238802,49.83710260119401,39.38360850774185
North America,2020-07-20,368744804,51.672489072702604,54.25377769029726,54.031840053878625,52.071673301292016,49.560132154517014,44.87860273886444,44.19498332630803,106.55752784599214,53.27876392299607,40.93698687073567
North America,2020-06-22,368744804,40.50601601734495,43.08730463493962,42.86536699852098,40.90520024593437,38.393659099159365,33.712129683506795,33.028510270950385,84.22458173527684,42.11229086763842,35.801725900387204
North America,2020-07-06,368744804,45.14388329176645,47.72517190936111,47.50323427294247,45.54306752035586,43.03152637358086,38.34999695792829,37.66637754537188,93.50031628411983,46.75015814205992,37.8863657154068
