custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Latin America and Caribbean,2020-08-10,658737988,67.16603528543052,68.73078697114997,68.57432647217982,67.674188074969,66.28648619748326,65.47177424452455,65.40797809658665,3155.0443487633606,65.73009059923669,39.8395228119135
Asia,2020-08-10,4678110154,17.994271158179203,21.427079755202286,20.363357939667374,17.994271158179203,7.9233473970828685,3.495176562961554,2.131587148585704,-48.33462848086176,-0.9666925696172353,2.381572665008834
Oceania,2020-08-10,43430556,-18.584279049662086,-8.493667463596937,-9.476594372268307,-14.0347694563234,-18.584279049662086,-20.833744837141857,-21.832516918181536,-295.99413934852527,-12.86931040645762,0.8379691631547767
European Union,2020-08-10,447045744,36.3519117591466,36.3519117591466,36.3519117591466,36.3519117591466,36.3519117591466,36.3519117591466,36.3519117591466,981.5016174969583,36.3519117591466,31.095963638119326
North America,2020-08-10,370982987,64.39602823016034,64.39602823016034,64.39602823016034,64.39602823016034,64.39602823016034,64.39602823016034,64.39602823016034,128.79205646032068,64.39602823016034,46.49378112856696
Latin America and Caribbean,2020-08-17,658737988,71.26942337452483,72.9392479548378,72.72180048248093,71.77478724508491,70.30777535752337,69.43338146526611,69.37975577845691,3342.208174426532,69.6293369672194,42.88443434964009
Asia,2020-08-17,4678110154,19.86895787964098,23.923989180355882,22.84126651028231,19.86895787964098,9.843206735230988,4.4441947724012705,3.231602504447107,-39.82248803882673,-0.7964497607765344,2.606300293344197
Oceania,2020-08-17,43430556,-19.90548444770472,-9.412906318511427,-10.501126825151653,-15.080588813071918,-19.90548444770472,-22.308866643198186,-23.34902350403811,-321.174057474434,-13.964089455410175,1.0843440886795614
European Union,2020-08-17,447045744,37.74349822231652,37.74349822231652,37.74349822231652,37.74349822231652,37.74349822231652,37.74349822231652,37.74349822231652,1019.0744520025459,37.74349822231652,31.317197373877693
North America,2020-08-17,370982987,67.296983159328,67.296983159328,67.296983159328,67.296983159328,67.296983159328,67.296983159328,67.296983159328,134.593966318656,67.296983159328,48.41165775615473
Latin America and Caribbean,2020-08-24,658737988,75.0783125084351,76.8390465736076,76.56057516921436,75.56635800301879,73.99621520614068,73.08577840393428,73.04512475537962,3514.638858572442,73.22164288692586,45.931017416897475
Asia,2020-08-24,4678110154,21.649881151998752,26.180648090585972,25.50817827981178,21.649881151998752,11.534641456181191,5.468249851148161,4.337208275043941,-32.071018013446455,-0.6414203602689291,2.829488795886671
Oceania,2020-08-24,43430556,-21.430689702244486,-10.568822805020083,-11.736740129252524,-16.30370809800498,-21.430689702244486,-23.9866878962902,-25.082560338074444,-350.8342313907589,-15.253662234380823,1.2869756184255772
European Union,2020-08-24,447045744,38.582250879736094,38.582250879736094,38.582250879736094,38.582250879736094,38.582250879736094,38.582250879736094,38.582250879736094,1041.7207737528747,38.582250879736094,31.54245530631872
North America,2020-08-24,370982987,69.64502863661288,69.64502863661288,69.64502863661288,69.64502863661288,69.64502863661288,69.64502863661288,69.64502863661288,139.29005727322576,69.64502863661288,50.03868519717321
Latin America and Caribbean,2020-08-31,658737988,78.52596804630922,80.3372027313697,80.02701602201807,79.03027577490766,77.38279987130151,76.4097621265312,76.38706752482942,3671.8570603922217,76.49702209150462,48.700859802243556
Asia,2020-08-31,4678110154,23.424917303317386,28.39564970285199,28.02914251961436,23.424917303317386,12.960090645022454,6.895375730350579,5.395208494263494,-25.583413054378173,-0.5116682610875635,3.0618688092282715
Oceania,2020-08-31,43430556,-22.60073445831352,-11.478441661955898,-12.533297217425247,-17.218698451175328,-22.60073445831352,-25.32192134410962,-26.723910184366563,-372.6746113353005,-16.203243971100022,1.5955164531319073
European Union,2020-08-31,447045744,39.615672653611924,39.615672653611924,39.615672653611924,39.615672653611924,39.615672653611924,39.615672653611924,39.615672653611924,1069.623161647522,39.615672653611924,31.76212164095672
North America,2020-08-31,370982987,71.74459910768407,71.74459910768407,71.74459910768407,71.74459910768407,71.74459910768407,71.74459910768407,71.74459910768407,143.48919821536813,71.74459910768407,51.74738808170737
Latin America and Caribbean,2020-09-07,658737988,81.41406899452898,83.28432524505023,82.92441143077937,81.93784241575337,80.20014020909393,79.15637438774172,79.12283121015977,3800.151753464507,79.16982819717724,51.48891580243889
Asia,2020-09-07,4678110154,25.386287286310047,31.33705309508245,30.67518728280459,25.386287286310047,14.729427969360273,8.871819806978658,6.46137046820653,-20.379455642283826,-0.40758911284567645,3.305706975164713
Oceania,2020-09-07,43430556,-23.820496916754625,-12.422222796558504,-13.288646275795937,-18.222061919190978,-23.820496916754625,-26.63994568473287,-28.264849960408714,-396.09290368103774,-17.22143059482773,1.8603138920594677
European Union,2020-09-07,447045744,41.042391217075284,41.042391217075284,41.042391217075284,41.042391217075284,41.042391217075284,41.042391217075284,41.042391217075284,1108.1445628610327,41.042391217075284,32.0383788286328
North America,2020-09-07,370982987,73.59267556617404,73.59267556617404,73.59267556617404,73.59267556617404,73.59267556617404,73.59267556617404,73.59267556617404,147.18535113234807,73.59267556617404,53.27791675794556
Latin America and Caribbean,2020-09-14,658737988,84.06106758172227,85.94653244260299,85.51278124959835,84.58257402180084,82.79942622296169,81.6752767904284,81.58442873451598,3916.841468321995,81.60086392337489,53.82034351418033
Asia,2020-09-14,4678110154,27.488434498944727,34.18819760887727,32.96766871217805,27.488434498944727,16.603817321073816,10.77308832992757,7.573005565779613,-15.479937406078095,-0.30959874812156185,3.5707927382563867
Oceania,2020-09-14,43430556,-25.207291512271045,-13.499821855528607,-14.192400151995095,-19.396689599266097,-25.207291512271045,-28.19920288635978,-29.988780250190576,-423.0773949029764,-18.39466934360767,1.9765868681641257
European Union,2020-09-14,447045744,42.69884018593539,42.69884018593539,42.69884018593539,42.69884018593539,42.69884018593539,42.69884018593539,42.69884018593539,1152.8686850202555,42.69884018593539,32.31553167409195
North America,2020-09-14,370982987,75.46069903102094,75.46069903102094,75.46069903102094,75.46069903102094,75.46069903102094,75.46069903102094,75.46069903102094,150.92139806204187,75.46069903102094,54.68202454254324
Latin America and Caribbean,2020-09-21,658737988,86.70528508959919,88.60495621442978,88.12739980746296,87.22369548484093,85.37083395522072,84.20081158844845,84.05599683179028,4033.200733131109,84.02501527356476,56.00695067247283
Asia,2020-09-21,4678110154,29.426532062238895,37.19973671079366,35.10513185255597,29.426532062238895,18.400708837812434,11.746881553452079,8.624324616427444,-10.715401910690224,-0.21430803821380442,3.8429963970161496
Oceania,2020-09-21,43430556,-26.041188646892824,-14.050504771954376,-14.526822968822787,-20.009020860958223,-26.041188646892824,-29.180522341808796,-31.12661819180866,-437.1687055724949,-19.00733502489108,2.068699435178004
European Union,2020-09-21,447045744,43.69584433520674,43.69584433520674,43.69584433520674,43.69584433520674,43.69584433520674,43.69584433520674,43.69584433520674,1179.7877970505822,43.69584433520674,32.77745621486109
North America,2020-09-21,370982987,77.58258858488068,77.58258858488068,77.58258858488068,77.58258858488068,77.58258858488068,77.58258858488068,77.58258858488068,155.16517716976136,77.58258858488068,56.12737384100042
Latin America and Caribbean,2020-09-28,658737988,89.11967626484687,90.99399163369287,90.58058554104882,89.60992102836563,87.68349339739977,86.52675116296464,86.31134658519895,4139.393042152028,86.23735504483393,58.23348113939347
Asia,2020-09-28,4678110154,31.274419292479603,40.15838836911842,37.386847471663316,31.274419292479603,20.24800097729806,12.62003789656368,9.739381988282966,-5.2175360987712995,-0.10435072197542597,4.101155794773674
Oceania,2020-09-28,43430556,-26.752219899261387,-14.54384605566174,-14.730316290238154,-20.537870122418905,-26.752219899261387,-29.98503808947477,-31.942234638791472,-449.46261811521975,-19.541852961531294,2.14237337110459
European Union,2020-09-28,447045744,45.06952582065691,45.06952582065691,45.06952582065691,45.06952582065691,45.06952582065691,45.06952582065691,45.06952582065691,1216.8771971577366,45.06952582065691,33.30984177762355
North America,2020-09-28,370982987,79.16245867411199,79.16245867411199,79.16245867411199,79.16245867411199,79.16245867411199,79.16245867411199,79.16245867411199,158.32491734822398,79.16245867411199,57.57568742633473
Latin America and Caribbean,2020-10-05,658737988,91.74332466899381,93.57973794852188,93.23220480015878,92.19087367383584,90.18524480742292,89.0426597312234,88.76024950788124,4255.154298578621,88.64904788705458,60.814501966549216
Asia,2020-10-05,4678110154,33.053167731179485,42.547481213766915,40.16352751658739,33.053167731179485,21.551175401164535,13.411076964765149,10.983614111083309,0.29753291956525535,0.005950658391305132,4.361218375591646
Oceania,2020-10-05,43430556,-27.78496951262603,-15.175520763721407,-15.492939769858523,-21.32095522730476,-27.78496951262603,-31.21057189142434,-33.12108923415882,-468.169757327205,-20.355206840313258,2.1792183979101414
European Union,2020-10-05,447045744,46.45734388834626,46.45734388834626,46.45734388834626,46.45734388834626,46.45734388834626,46.45734388834626,46.45734388834626,1254.348284985349,46.45734388834626,33.911122527094236
North America,2020-10-05,370982987,81.33108891584054,81.33108891584054,81.33108891584054,81.33108891584054,81.33108891584054,81.33108891584054,81.33108891584054,162.66217783168108,81.33108891584054,58.9741326871143
Latin America and Caribbean,2020-10-12,658737988,94.27342029243555,96.09618001035979,95.75134448466191,94.67549719365131,92.66351761061868,91.44979286653634,91.12918166166838,4367.391118822249,90.9873149754635,62.751087412111815
Asia,2020-10-12,4678110154,34.6691824801187,44.607498581079746,42.80935947895698,34.6691824801187,22.96343542060037,14.172376305821444,11.916582812021767,6.866168407640822,0.13732336815281643,4.607771184745529
Oceania,2020-10-12,43430556,-28.64935086314924,-15.53755864774429,-16.17803493477736,-21.897370363913552,-28.64935086314924,-32.190325075715194,-34.167999252979364,-483.44732957716457,-21.01944911205063,2.1930312535410934
European Union,2020-10-12,447045744,48.762249313431404,48.762249313431404,48.762249313431404,48.762249313431404,48.762249313431404,48.762249313431404,48.762249313431404,1316.580731462648,48.762249313431404,34.702542655232165
North America,2020-10-12,370982987,82.98158218974096,82.98158218974096,82.98158218974096,82.98158218974096,82.98158218974096,82.98158218974096,82.98158218974096,165.96316437948192,82.98158218974096,60.37446671375256
Latin America and Caribbean,2020-10-19,658737988,96.95551030965143,98.77555441301827,98.41968169361824,97.32082383042471,95.24726252055419,94.00738915438741,93.64348938085377,4486.417527766506,93.46703182846886,64.54967762792309
Asia,2020-10-19,4678110154,36.29907810832469,46.76579476027401,44.85977439058212,36.29907810832469,24.318159216031756,14.93217953106294,12.745514934206863,13.430293527361345,0.2686058705472269,4.839809286514433
Oceania,2020-10-19,43430556,-29.24499680466726,-15.795122590480393,-16.583936028515886,-22.287217740913913,-29.24499680466726,-32.79844977401727,-34.74322193213436,-494.0656476375162,-21.48111511467462,2.2183521359170872
European Union,2020-10-19,447045744,53.17977970514637,53.17977970514637,53.17977970514637,53.17977970514637,53.17977970514637,53.17977970514637,53.17977970514637,1435.854052038952,53.17977970514637,35.788115902519365
North America,2020-10-19,370982987,85.0186161003418,85.0186161003418,85.0186161003418,85.0186161003418,85.0186161003418,85.0186161003418,85.0186161003418,170.0372322006836,85.0186161003418,61.84542284684338
Latin America and Caribbean,2020-10-26,658737988,99.59981569091566,101.4374187057329,101.08945160338159,99.92522183858131,97.7913946824482,96.52273839313051,96.1302704666043,4604.414088709952,95.92529351479065,66.36830919589637
Asia,2020-10-26,4678110154,37.996554384346666,49.43051130998651,46.70510922368194,37.996554384346666,25.641908069288863,15.709310819748072,13.637834250576033,21.649253558008603,0.43298507116017215,5.060603510249593
Oceania,2020-10-26,43430556,-29.996386777275717,-16.191615337667102,-17.20551789809485,-22.747668155985465,-29.996386777275717,-33.71096687505835,-35.79722985302211,-506.4411156638964,-22.01917894190854,2.241384307091686
European Union,2020-10-26,447045744,59.357903974699475,59.357903974699475,59.357903974699475,59.357903974699475,59.357903974699475,59.357903974699475,59.357903974699475,1602.6634073168857,59.357903974699475,37.505837210252025
North America,2020-10-26,370982987,87.31420634199077,87.31420634199077,87.31420634199077,87.31420634199077,87.31420634199077,87.31420634199077,87.31420634199077,174.62841268398154,87.31420634199077,63.47514852480284
Latin America and Caribbean,2020-11-02,658737988,102.34682403268526,104.18888067513443,103.86598086186271,102.64936074713333,100.44545046216763,99.08800769554674,98.70975118454541,4726.687619996742,98.47265874993212,68.07217480019791
Asia,2020-11-02,4678110154,39.958873415729464,52.07118079976632,48.731144851279545,39.958873415729464,27.077545317034474,16.716869124062853,14.817263376274528,31.689126213260465,0.6337825242652093,5.2757119764620795
Oceania,2020-11-02,43430556,-30.392673275196557,-16.349587811532597,-17.403266730199537,-22.89806154800291,-30.392673275196557,-34.08518524312739,-36.17632399987745,-512.3659332925857,-22.276779708373297,2.273619676125414
European Union,2020-11-02,447045744,67.04688698031504,67.04688698031504,67.04688698031504,67.04688698031504,67.04688698031504,67.04688698031504,67.04688698031504,1810.265948468506,67.04688698031504,40.1919133358308
North America,2020-11-02,370982987,90.76834027718115,90.76834027718115,90.76834027718115,90.76834027718115,90.76834027718115,90.76834027718115,90.76834027718115,181.5366805543623,90.76834027718115,65.18250417774549
Latin America and Caribbean,2020-11-09,658737988,105.09994861809221,106.94121198033858,106.62896053159396,105.37465749205559,103.10218665533986,101.7039487450302,101.30076303674784,4849.407337787657,101.02931953724283,69.72230280222834
Asia,2020-11-09,4678110154,41.935564944835015,54.313653217531055,50.841885020063245,41.935564944835015,28.413133544500795,17.85222964258316,16.030627121459517,42.80246653701221,0.8560493307402441,5.5111277455966174
Oceania,2020-11-09,43430556,-30.52721163965316,-16.187637394166686,-17.335030135989406,-22.818830315495664,-30.52721163965316,-34.207462552096295,-36.288080819144206,-512.3170765340535,-22.274655501480588,2.2989405585014078
European Union,2020-11-09,447045744,75.2104075536118,75.2104075536118,75.2104075536118,75.2104075536118,75.2104075536118,75.2104075536118,75.2104075536118,2030.6810039475188,75.2104075536118,44.49863524480841
North America,2020-11-09,370982987,94.30894718047021,94.30894718047021,94.30894718047021,94.30894718047021,94.30894718047021,94.30894718047021,94.30894718047021,188.61789436094043,94.30894718047021,67.3216871802264
Latin America and Caribbean,2020-11-16,658737988,107.88283226006975,109.70278584728943,109.44440900306148,108.13091715663168,105.78059543338107,104.37976457569468,103.95657386017704,4973.723927201527,103.61924848336513,71.52818377716919
Asia,2020-11-16,4678110154,43.79219719819109,56.592889550383596,52.56108716368061,43.79219719819109,29.874605833753645,19.242264096748325,17.118430717193384,52.92388921726162,1.0584777843452322,5.7437431317626615
Oceania,2020-11-16,43430556,-31.020146893591,-16.441192701203533,-17.60174072620691,-23.16530782424397,-31.020146893591,-34.70956704809057,-36.74370685760718,-520.5985298917443,-22.63471869094541,2.3150582430182722
European Union,2020-11-16,447045744,83.17305382890832,83.17305382890832,83.17305382890832,83.17305382890832,83.17305382890832,83.17305382890832,83.17305382890832,2245.672453380525,83.17305382890832,49.31133960197147
North America,2020-11-16,370982987,98.60414394315895,98.60414394315895,98.60414394315895,98.60414394315895,98.60414394315895,98.60414394315895,98.60414394315895,197.2082878863179,98.60414394315895,69.64793913851365
Latin America and Caribbean,2020-11-23,658737988,110.71539515310347,112.52288763750964,112.34650437551394,110.92972984788955,108.50818408088496,107.11969817140147,106.66438303168124,5100.370547717231,106.25771974410898,73.18559509986338
Asia,2020-11-23,4678110154,45.63891366735939,59.21228185594817,54.50806792882639,45.63891366735939,31.472081395872372,20.6313856667626,18.284042376489793,61.78461050189357,1.2356922100378716,6.002843571918736
Oceania,2020-11-23,43430556,-31.438123690831418,-16.608058743292055,-17.78701478948196,-23.412006832774864,-31.438123690831418,-35.11429372741564,-37.12299441861552,-527.0550469073816,-22.915436822060066,2.3426839542801767
European Union,2020-11-23,447045744,90.96527011796165,90.96527011796165,90.96527011796165,90.96527011796165,90.96527011796165,90.96527011796165,90.96527011796165,2456.062293184965,90.96527011796165,54.605206352216165
North America,2020-11-23,370982987,103.2564999412926,103.2564999412926,103.2564999412926,103.2564999412926,103.2564999412926,103.2564999412926,103.2564999412926,206.5129998825852,103.2564999412926,72.8440423064468
Latin America and Caribbean,2020-11-30,658737988,113.66637748674815,115.4897215751221,115.34210752310223,113.83378523448862,111.36764171509073,109.93301858402073,109.48487039312373,5231.822234978229,108.99629656204645,75.06069631233512
Asia,2020-11-30,4678110154,47.30173008126521,61.40853874590913,56.351414907873504,47.30173008126521,32.928246530522244,22.078143374374367,19.238922492333316,69.14077123358905,1.3828154246717808,6.258460254860143
Oceania,2020-11-30,43430556,-31.381008433922812,-16.302685589656566,-17.46957011640728,-23.18152765908636,-31.381008433922812,-35.04332951761992,-37.01771103496343,-522.8150856186653,-22.731090679072405,2.3611064676829523
European Union,2020-11-30,447045744,98.47424917301953,98.47424917301953,98.47424917301953,98.47424917301953,98.47424917301953,98.47424917301953,98.47424917301953,2658.804727671527,98.47424917301953,60.174658546799634
North America,2020-11-30,370982987,108.7511048051404,108.7511048051404,108.7511048051404,108.7511048051404,108.7511048051404,108.7511048051404,108.7511048051404,217.5022096102808,108.7511048051404,75.9945905551728
Latin America and Caribbean,2020-12-07,658737988,117.16815206969044,119.06241733855532,118.9160571378629,117.31257216951363,114.79401404802111,113.30090578540864,112.84610350438847,5389.2743378278055,112.27654870474593,76.98528457518783
Asia,2020-12-07,4678110154,48.94701024027839,63.287972901893,58.04497304435251,48.94701024027839,34.3144846738826,22.936347406144982,20.2257483544675,76.6905969839562,1.533811939679124,6.501015766091486
Oceania,2020-12-07,43430556,-31.721231923985844,-16.419020908411536,-17.540329704252493,-23.41985819579788,-31.721231923985844,-35.380113298820824,-37.30710820061407,-527.8674383770317,-22.950758190305724,2.370309665542082
European Union,2020-12-07,447045744,105.47400170832533,105.47400170832533,105.47400170832533,105.47400170832533,105.47400170832533,105.47400170832533,105.47400170832533,2847.7980461247835,105.47400170832533,65.50967858000679
North America,2020-12-07,370982987,115.36107078930826,115.36107078930826,115.36107078930826,115.36107078930826,115.36107078930826,115.36107078930826,115.36107078930826,230.72214157861652,115.36107078930826,80.5675776177844
Latin America and Caribbean,2020-12-14,658737988,120.89730554605421,122.89710109933941,122.71798188771095,120.99117457292068,118.47839795713253,116.89895054480978,116.44211868544636,5557.487745064156,115.7809946888366,78.96240115829886
Asia,2020-12-14,4678110154,50.37283062926757,65.03834634785521,59.64234174742646,50.37283062926757,35.54681426691201,23.591292498382582,20.89641093125061,83.41357174692355,1.6682714349384709,6.727346114275929
Oceania,2020-12-14,43430556,-31.78420031853647,-16.25118244477467,-17.341076947048457,-23.371280575965542,-31.78420031853647,-35.428512617325666,-37.288809516758256,-526.3392168503254,-22.88431377610111,2.4117643501194563
European Union,2020-12-14,447045744,111.55362469196716,111.55362469196716,111.55362469196716,111.55362469196716,111.55362469196716,111.55362469196716,111.55362469196716,3011.9478666831133,111.55362469196716,70.64070002643845
North America,2020-12-14,370982987,121.97022811105627,121.97022811105627,121.97022811105627,121.97022811105627,121.97022811105627,121.97022811105627,121.97022811105627,243.94045622211254,121.97022811105627,85.63519490989488
Latin America and Caribbean,2020-12-21,658737988,125.04650240307681,127.12660359419117,126.88577713745525,125.18205599006409,122.5249705460229,120.91683578702049,120.47337366288033,5745.906454321135,119.70638446502363,81.124415685993
Asia,2020-12-21,4678110154,51.72388990533955,66.62454322405449,61.03690784424487,51.72388990533955,36.52696908126336,24.061955392384913,21.183992973069337,88.96386281826429,1.7792772563652859,6.944271425265517
Oceania,2020-12-21,43430556,-31.75757740980931,-16.008258461396505,-17.057718593847525,-23.07489933778262,-31.75757740980931,-35.37559584553723,-37.18111855421777,-522.8706103098975,-22.733504796082507,2.437101350179967
European Union,2020-12-21,447045744,116.78438599849167,116.78438599849167,116.78438599849167,116.78438599849167,116.78438599849167,116.78438599849167,116.78438599849167,3153.178421959275,116.78438599849167,76.05312242945769
North America,2020-12-21,370982987,128.86360331797644,128.86360331797644,128.86360331797644,128.86360331797644,128.86360331797644,128.86360331797644,128.86360331797644,257.7272066359529,128.86360331797644,91.1246655092569
Latin America and Caribbean,2020-12-28,658737988,129.8450039228852,132.0262127165011,131.74056354841366,129.99077377992373,127.2313542500975,125.56725465693744,125.12186071089187,5965.485610843951,124.28095022591563,83.1323466450316
Asia,2020-12-28,4678110154,52.96754466911119,67.99788271882348,62.359504049039806,52.96754466911119,37.43878740327306,24.40140697506814,21.323176905086346,94.27024300319583,1.8854048600639168,7.1472380653708445
Oceania,2020-12-28,43430556,-31.860771535567228,-15.905692699964762,-16.87862682462291,-22.964770688046432,-31.860771535567228,-35.51178173452798,-37.22032034257292,-522.2262863534036,-22.70549071101755,2.455523863582743
European Union,2020-12-28,447045744,122.37137449934913,122.37137449934913,122.37137449934913,122.37137449934913,122.37137449934913,122.37137449934913,122.37137449934913,3304.0271114824263,122.37137449934913,80.34596947197421
North America,2020-12-28,370982987,136.51107473757455,136.51107473757455,136.51107473757455,136.51107473757455,136.51107473757455,136.51107473757455,136.51107473757455,273.0221494751491,136.51107473757455,95.7631536887701
Latin America and Caribbean,2021-01-04,658737988,135.60471587796604,137.94204126981685,137.6648976719116,135.74360278598667,133.0038111779309,131.20577997946089,130.77593284782807,6220.455039109308,129.59281331477723,85.39781535517983
Asia,2021-01-04,4678110154,53.97625114882503,69.05713769119707,63.79694674380519,53.97625114882503,38.0972605340742,24.424005363012,21.10624868394411,96.66121261903129,1.9332242523806253,7.329319818890837
Oceania,2021-01-04,43430556,-31.961920321979445,-15.78570105786913,-16.68794052397628,-22.921274904796764,-31.961920321979445,-35.634304176509836,-37.2636358800537,-521.6471445497581,-22.68031063259818,2.4739463769855186
European Union,2021-01-04,447045744,126.78771768219336,126.78771768219336,126.78771768219336,126.78771768219336,126.78771768219336,126.78771768219336,126.78771768219336,3423.2683774192215,126.78771768219336,85.04839831335023
North America,2021-01-04,370982987,143.10432159241742,143.10432159241742,143.10432159241742,143.10432159241742,143.10432159241742,143.10432159241742,143.10432159241742,286.20864318483484,143.10432159241742,101.16097480232968
Latin America and Caribbean,2021-01-11,658737988,142.7452440986787,145.17341322874793,144.8977283533389,142.77889809349062,140.1113512772523,138.2297544940714,137.8590013925343,6539.425755850465,136.23803658021802,88.45700130879148
Asia,2021-01-11,4678110154,54.91616491866463,69.83357780109885,65.0949277732285,54.91616491866463,38.962993030225,24.37939385306885,20.89317426155084,99.19055720082773,1.9838111440165545,7.491879693491003
Oceania,2021-01-11,43430556,-32.35197335346499,-15.883475076869614,-16.874406426239272,-23.10625809596987,-32.35197335346499,-35.99867634141117,-37.526840366831124,-527.5606665748045,-22.937420285861066,2.4808608636432528
European Union,2021-01-11,447045744,130.8784342329671,130.8784342329671,130.8784342329671,130.8784342329671,130.8784342329671,130.8784342329671,130.8784342329671,3533.7177242901125,130.8784342329671,90.33219674271186
North America,2021-01-11,370982987,149.67011885067316,149.67011885067316,149.67011885067316,149.67011885067316,149.67011885067316,149.67011885067316,149.67011885067316,299.3402377013463,149.67011885067316,107.61544814452637
Latin America and Caribbean,2021-01-18,658737988,150.3468376932809,152.85592085799186,152.59702759226587,150.3468376932809,147.75595207004332,145.69989176841878,145.39242654910362,6879.707646769721,143.3272426410359,91.69421312721785
Asia,2021-01-18,4678110154,55.86493261481944,70.7331205078478,66.2857813160448,55.86493261481944,39.62403572888729,24.27696896902156,20.798916009795477,101.50874101453309,2.0301748202906618,7.669451356545946
Oceania,2021-01-18,43430556,-32.1986692970005,-15.568321899011629,-16.596538787726917,-22.939655443281403,-32.1986692970005,-35.811843275046364,-37.3017817469176,-521.1614288921465,-22.65919256052811,2.487775350300988
European Union,2021-01-18,447045744,135.6049917548608,135.6049917548608,135.6049917548608,135.6049917548608,135.6049917548608,135.6049917548608,135.6049917548608,3661.3347773812425,135.6049917548608,95.64552056220896
North America,2021-01-18,370982987,155.64532298827993,155.64532298827993,155.64532298827993,155.64532298827993,155.64532298827993,155.64532298827993,155.64532298827993,311.29064597655986,155.64532298827993,114.1033475478486
Latin America and Caribbean,2021-01-25,658737988,156.77967141149085,159.38806078428715,159.12774060552087,156.84697019610576,154.18269914422444,152.06712216974722,151.7849306935555,7164.257151415851,149.25535732116356,95.59409554905868
Asia,2021-01-25,4678110154,56.77817592182838,71.86429575140967,67.49266559770804,56.77817592182838,40.352927749764554,24.17819553948304,20.82286879432218,103.90245390337817,2.078049078067563,7.838280408021932
Oceania,2021-01-25,43430556,-32.569639702973916,-15.75364812896713,-16.85933540173935,-23.046853284564744,-32.569639702973916,-36.14002318925057,-37.57657962960423,-526.9319640302648,-22.91008539262021,2.492385008072811
European Union,2021-01-25,447045744,139.28616781500116,139.28616781500116,139.28616781500116,139.28616781500116,139.28616781500116,139.28616781500116,139.28616781500116,3760.726531005031,139.28616781500116,101.06018210968585
North America,2021-01-25,370982987,160.60659922843303,160.60659922843303,160.60659922843303,160.60659922843303,160.60659922843303,160.60659922843303,160.60659922843303,321.21319845686605,160.60659922843303,120.23866851878034
Latin America and Caribbean,2021-02-01,658737988,162.42376933668646,165.1068455671415,164.85885043536254,162.5301316671444,159.72199420671143,157.59627426693515,157.39683789619303,7410.262636662486,154.3804715971351,99.56153092945152
Asia,2021-02-01,4678110154,57.585304347416375,72.91076502454288,68.70032653004013,57.585511922345404,41.037194495824686,24.02436910009928,20.983085378455403,105.40305041901806,2.108061008380361,8.012624485683855
Oceania,2021-02-01,43430556,-32.46232021262455,-15.296270794950503,-16.342267627260394,-22.786712001283945,-32.46232021262455,-35.9839059887476,-37.389523448610035,-521.7514726307203,-22.684846636118273,2.4992994947305456
European Union,2021-02-01,447045744,141.45375383224598,141.45375383224598,141.45375383224598,141.45375383224598,141.45375383224598,141.45375383224598,141.45375383224598,3819.2513534706413,141.45375383224598,106.3587447999505
North America,2021-02-01,370982987,164.9414316473227,164.9414316473227,164.9414316473227,164.9414316473227,164.9414316473227,164.9414316473227,164.9414316473227,329.8828632946454,164.9414316473227,126.37938030295713
Latin America and Caribbean,2021-02-08,658737988,167.23278885013406,169.94279912297964,169.78898685926478,167.41222665580796,164.48607758984323,162.3892357170142,162.05004407063876,7618.3098434198,158.7147884045792,103.26269686251443
Asia,2021-02-08,4678110154,58.28992177566602,73.87614689709909,69.6877649368768,58.31875680214514,41.75409208472642,23.843758765474966,21.01546700042005,106.1854438093082,2.1237088761861638,8.155716349270612
Oceania,2021-02-08,43430556,-32.6428618935633,-15.004118028015675,-16.124328120255843,-22.82868721504927,-32.6428618935633,-36.13779182659715,-37.50038226467271,-523.1898618797833,-22.747385299121014,2.50621398138828
European Union,2021-02-08,447045744,142.89504952158197,142.89504952158197,142.89504952158197,142.89504952158197,142.89504952158197,142.89504952158197,142.89504952158197,3858.166337082713,142.89504952158197,111.40341669375114
North America,2021-02-08,370982987,167.76163935378588,167.76163935378588,167.76163935378588,167.76163935378588,167.76163935378588,167.76163935378588,167.76163935378588,335.52327870757176,167.76163935378588,132.07478864792256
Latin America and Caribbean,2021-02-15,658737988,171.7579100571224,174.53966898099844,174.47991192873098,171.97660079476063,168.94034299647427,166.8679041535804,166.48326039887877,7814.614718414095,162.8044733002936,107.06830629398387
Asia,2021-02-15,4678110154,59.018989793916816,74.90615425844551,70.8733750819988,59.226756219656664,42.54217364949907,23.698557719000867,21.12010407507909,108.20824193761808,2.1641648387523618,8.283631528755718
Oceania,2021-02-15,43430556,-33.045248038830884,-14.9522766285345,-16.093047485698058,-23.111416739397146,-33.045248038830884,-36.5471069780956,-37.79547316726886,-529.5692424438091,-23.02474967146996,2.508518810274192
