region,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Polynesia,2021-03-01,633057,-1.0105567029770464,-0.30028409314856513,-0.48916851757217494,-0.7936493115563072,-1.1069235501223158,-1.3498831213920266,-1.428743149325935,-7.135100376079645,-0.7927889306755161,0.143
Northern Europe,2021-03-01,106727166,-17.805989711287964,-16.210144994766434,-16.548742261084,-17.20137680266355,-17.975790791400215,-18.406680994360762,-18.596811787419153,-240.99582883358585,-17.21398777382756,404.14300000000003
Northern Africa,2021-03-01,250635265,774.9011112374669,984.4144470669884,945.3660158380944,870.473237919966,744.5948768260504,666.0642006682517,634.9641458337835,3263.5969304714326,466.22813292449035,108.144
Melanesia,2021-03-01,11328580,-8.663819585906458,12.261580175868275,10.37826588190853,2.864616282221263,-8.663819585906458,-13.182771230298162,-17.84556835493664,0,0,0.571
Micronesia,2021-03-01,554402,-0.12574266504807,0.7551733901017991,0.5783808146792387,0.20785457080462266,-0.3515520990165813,-0.6835528319955375,-0.7263342507919966,0,0,0
Central Asia,2021-03-01,75250695,74.63298198475503,92.25037304149502,90.82659639837495,83.36996134629501,74.54267606295498,63.301309245534966,61.18352577913497,403.287011985975,80.657402397195,12.429
Other,2021-03-01,25637123,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-61.66649952033664,-30.83324976016832,2.857
Latin America and the Caribbean,2021-03-08,658613257,5285.947852881831,5442.0435305138735,5429.59530536327,5362.842062566416,5267.42057268133,5203.11910453559,5184.754773029536,220136.02423549103,4891.911649677579,3321.857
Southern Asia,2021-03-08,1962272390,4197.692645964051,6218.27509528607,5999.009663666293,4925.732302255451,3358.5484524900894,1510.2032651215932,388.3198619232557,940.5611075444618,104.50678972716243,280.573
Sub-Saharan Africa,2021-03-08,1121670004,2702.5212227235584,3764.5971372329996,3398.2608904349886,2702.5212227235584,1201.9325983717263,370.40667437977197,114.86158874121982,11018.97207245099,224.87698107042837,197.856
Southern Europe,2021-03-08,150192351,468.6022723398391,469.41339061792223,469.3179897565689,468.9724350980582,468.6022723398391,468.30974115449334,468.2224744865634,7496.307680014972,468.51923000093575,745.2860000000001
Western Asia,2021-03-08,284170120,915.0445345139069,1269.3619444778103,1145.0587150766935,931.6279056364649,678.9647808924864,497.6606353443783,461.5705585562445,1572.5140301702008,87.36189056501115,269.859
Australia and New Zealand,2021-03-08,30914517,11.86195826646163,11.86195826646163,11.86195826646163,11.86195826646163,11.86195826646163,11.86195826646163,11.86195826646163,23.72391653292326,11.86195826646163,0
Western Europe,2021-03-08,198599053,-554.0233987446563,-554.0233987446563,-554.0233987446563,-554.0233987446563,-554.0233987446563,-554.0233987446563,-554.0233987446563,-4986.210588701907,-554.0233987446563,666.143
Eastern Europe,2021-03-08,292475148,2739.301401177347,2739.301401177347,2739.301401177347,2739.301401177347,2739.301401177347,2739.301401177347,2739.301401177347,27393.01401177347,2739.301401177347,1406.571
Northern America,2021-03-08,371107718,230.92555740366063,231.2356371178288,231.17086246764785,231.0454345361037,230.91584829603434,230.84150911611087,230.82544924042838,1155.2819317416065,231.05638634832133,1610.143
South-eastern Asia,2021-03-08,674675391,1243.6535299916472,1989.4358435090567,1885.1094016554223,1510.3350043420128,962.8791322703297,653.7275574205997,618.3049659565623,4585.4664834727855,416.86058940661684,209.429
Eastern Asia,2021-03-08,1658782555,-173.56167223576037,2136.05579038898,1345.7786564127043,505.0522456660818,-439.3988657875296,-1382.8191938216069,-2189.9312611743744,-560.4393798596041,-80.06276855137202,57.286
Polynesia,2021-03-08,633057,-0.9508466761826003,-0.1847841414864578,-0.247364878434026,-0.6643913295761963,-1.0311749449344856,-1.316550939612264,-1.363310789051727,-7.135100376079645,-0.7927889306755161,0.286
Northern Europe,2021-03-08,106727166,-109.40216949417066,-107.92097085038554,-108.08617354498568,-108.91288287605302,-109.66621273569929,-110.11624747849544,-110.35819792105097,-1529.2313720607021,-109.23081229005015,309.42900000000003
Northern Africa,2021-03-08,250635265,812.1533325835234,997.6000298186195,976.3569976534023,884.483470215125,764.9628629948502,677.950926196245,651.4836691952803,3263.5969304714326,466.22813292449035,97.857
Melanesia,2021-03-08,11328580,-10.369096910615339,17.49893597514342,10.69358011036575,3.0502688348254834,-10.369096910615339,-13.757856517027584,-18.15853156863293,0,0,0.286
Micronesia,2021-03-08,554402,-0.14304839345764425,0.7535757247777187,0.6347814064118396,0.21842712260059616,-0.3573490105277078,-0.7472297819784315,-0.8069948176198111,0,0,0
Central Asia,2021-03-08,75250695,72.66249282520508,93.71887969395502,90.33170254873498,83.48240745719502,72.66249282520508,61.445934422274966,59.97191436627493,403.287011985975,80.657402397195,10.427999999999999
Other,2021-03-08,25637123,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-61.66649952033664,-30.83324976016832,9.143
Latin America and the Caribbean,2021-03-15,658613257,5191.316786875701,5368.125766185269,5343.9397366847525,5282.177853523614,5187.69890554776,5139.625307262672,5117.281453994866,216487.59566406245,4810.8354592013875,3537.145
Southern Asia,2021-03-15,1962272390,5141.363377706996,8288.51230446372,7588.741836679919,6152.3857989293265,4301.657853389239,2171.3008853121564,795.2970445754559,1851.4382504015957,205.71536115573286,273.571
Sub-Saharan Africa,2021-03-15,1121670004,3003.392587397259,4268.158100829301,3584.312210742873,3003.392587397259,1313.5757315179628,511.0460460198295,48.3888363194422,7299.172072450991,148.9626953561427,183.429
Southern Europe,2021-03-15,150192351,604.2188688703967,604.997294546819,604.9246015244427,604.5536115453933,604.1896122659884,603.9323082306804,603.8620102316895,9664.079108586355,604.0049442866472,676.715
Western Asia,2021-03-15,284170120,1098.628653733805,1520.219921295689,1431.9258488758353,1168.7037638373197,897.5566126086284,687.856779701318,629.6542223314025,1710.3426015987698,95.01903342215388,297.428
