region,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
EMRO,2020-08-24,774669408,0.2380705782203941,0.44298412023276434,0.4200218357118604,0.28520528398601214,0.21725388472787807,0.17969331978222194,0.17213696827254393,1.5082642309915029,0.07182210623769061,0.04518069209724105
AFRO,2020-08-24,1191645942,0.06798256961393652,0.2764107674409099,0.23516674667453127,0.153374247204457,0.06433534302304182,0.007575845720381082,-0.020317797594009885,1.6793332273186699,0.03573049419826957,0.02024812836563161
EURO,2020-08-24,933468778,0.24450955045445805,0.2594056999963308,0.2561576387180096,0.24775598724322978,0.2395492176683487,0.23339970849264985,0.2324752341626816,11.906061816512004,0.22464267578324532,0.041381994674491406
AMRO,2020-08-24,1032012460,0.44644699435767426,0.44899089723422175,0.44802217765646507,0.44644699435767426,0.43831831289832424,0.43577627604806074,0.4345045939028533,15.030181120605949,0.4294337463030271,0.36149892996446964
WPRO,2020-08-24,1927284137,0.01966222950426144,0.15363633276185915,0.13096392067735024,0.07862605462245635,0.004315856300296369,-0.012110377546507949,-0.01687828022354717,0.11822145544615949,0.004378572423931833,0.003772925776953043
SEARO,2020-08-24,2044764457,0.46433109952260054,0.6592220708473825,0.6256674476871943,0.5155261710397062,0.3792567827807579,0.2572987172188472,0.21115227027009828,-0.011212520911996043,-0.0011212520911996044,0.052321772140428005
Other,2020-08-31,44924020,-0.033135262989842346,-0.01637227909073884,-0.020797280166070294,-0.026965972690793188,-0.037569225524515915,-0.04364930457638374,-0.0446820970661758,-1.3012677069508405,-0.0361463251930789,0.0257590482775139
EMRO,2020-08-31,774669408,0.20439954596217244,0.36088196322130134,0.34299148634129856,0.24663258396220702,0.18174470786099095,0.13854520046072435,0.13251186048023242,1.1599995425787655,0.05523807345613169,0.039740306874232474
AFRO,2020-08-31,1191645942,0.07084554574368511,0.23952252918080127,0.22010460991788397,0.14512242338599374,0.04755596269765742,-0.006467778943062612,-0.01754249692509917,1.4263458105483362,0.030347783203156092,0.01667592638015294
EURO,2020-08-31,933468778,0.22995676521976197,0.2410690906343481,0.239851191722132,0.2331941842435885,0.2225259568159892,0.21667721804960333,0.2148355702624479,10.781267596866176,0.20342014333709765,0.04335602963251975
AMRO,2020-08-31,1032012460,0.39796680207581214,0.4043195023407155,0.40291883430794756,0.3998807727227408,0.3945912512541461,0.3916402955761492,0.39064934066960183,13.533663336314854,0.3866760953232815,0.3401537419422242
WPRO,2020-08-31,1927284137,0.005592974128127258,0.09862530413652726,0.08728333939800575,0.04556016735873465,-0.004151866738189163,-0.022733533270980582,-0.025675064041486523,0.08591989465440703,0.0031822183205335937,0.005959577926002511
SEARO,2020-08-31,2044764457,0.41669289563623724,0.6998768994884816,0.673892526041807,0.5093687281816095,0.36452479489909256,0.2789844382387236,0.20470224389001668,-0.011212520911996043,-0.0011212520911996044,0.05537488663419192
Other,2020-09-07,44924020,0.059759846081161215,0.07385464092083632,0.07280931218361242,0.06481779724882254,0.055097511888671694,0.049233051853604874,0.048400405424987074,2.100924016591662,0.05835900046087949,0.028619433434496733
EMRO,2020-09-07,774669408,0.2613422073421904,0.43225487301036286,0.3896647897154342,0.30021793006967606,0.2298091110781817,0.1931031179379441,0.18646836088269927,1.679748078101908,0.07998800371913849,0.04204580646096715
AFRO,2020-09-07,1191645942,0.05076157465823911,0.22903348923992875,0.21215124824890946,0.129560399923318,0.02829880971997616,-0.03743604385134463,-0.07156626605894241,0.535407670208958,0.011391652557637402,0.014985575304380133
EURO,2020-09-07,933468778,0.3024078990257279,0.3147415646191822,0.3142161504667559,0.30741939992598816,0.29567475423604433,0.2894591579913961,0.28663782237468627,14.484174144180308,0.27328630460717557,0.04914101154864764
AMRO,2020-09-07,1032012460,0.34220800469234236,0.34872882161721624,0.3478765370465311,0.34296055875404863,0.33843036789245123,0.33336296305875746,0.3321824183977587,11.55987564002814,0.3302821611436611,0.3325262177551616
WPRO,2020-09-07,1927284137,0.0014035897554692768,0.09295636879540639,0.07107397354767521,0.035707979715019635,-0.0095460506226097,-0.02891886335739925,-0.04158498363760511,-0.023567078678391605,-8.728547658663556e-4,0.004032410089825795
SEARO,2020-09-07,2044764457,0.5217944434488688,0.802381315903687,0.7544527365569558,0.5910572152033373,0.4456331611466859,0.32057767005116233,0.2281271686569643,-0.011428440831198802,-0.0011428440831198802,0.05945496537941827
Other,2020-09-14,44924020,0.05932721515756749,0.0735300771051017,0.07142847091741346,0.0643531602453402,0.05592665550685082,0.05003031752861278,0.0479882220814924,2.100924016591662,0.05835900046087949,0.02718812786567186
EMRO,2020-09-14,774669408,0.24550849032663896,0.4141638202203185,0.38336787524934657,0.27916378969119854,0.2130538003547252,0.1787856619315131,0.16696147590504293,1.6213334827497745,0.07720635632141784,0.04182467987686433
AFRO,2020-09-14,1191645942,0.009924576975699047,0.23319742782357325,0.1774617332856946,0.09682858168940621,-0.014831767474747773,-0.1219501680620047,-0.1427240700304316,0.3253548662624546,0.006922443963030949,0.010357858458599106
EURO,2020-09-14,933468778,0.31181903171543623,0.32612464894879684,0.32465838993936175,0.316945593215281,0.30443162747461355,0.29694416526819345,0.2959759389040171,15.04335116007655,0.28383681434106695,0.05099259999031269
AMRO,2020-09-14,1032012460,0.32039258944133236,0.32520719558841565,0.3242286718905838,0.32041983907803506,0.3159639306660967,0.31274325607544123,0.31152789453871726,10.81316307934194,0.30894751655262687,0.2847004385974177
WPRO,2020-09-14,1927284137,0.001800896719031744,0.0865100569671074,0.08094905846732414,0.03337786153766858,-0.009992668572715422,-0.024317038285635046,-0.0295474586634095,-0.028490364895721487,-0.0010551986998415365,0.006596951511151259
SEARO,2020-09-14,2044764457,0.5181451597745449,0.7681477006061735,0.7525583288925042,0.6098693776343949,0.4512378014415392,0.3154581558710429,0.24781640919835765,-0.011428440831198802,-0.0011428440831198802,0.06318571293515006
Other,2020-09-21,44924020,0.05820326343187042,0.07315428217599279,0.0713926423855087,0.06420393013334026,0.05483712110255967,0.048734593609491464,0.04822567604366024,2.100924016591662,0.05835900046087949,0.019397195531477368
EMRO,2020-09-21,774669408,0.23895508688431283,0.3767676527845823,0.3503585719700994,0.27194649677549027,0.21693352358794452,0.18284679490302352,0.15931353860629463,1.6039376751177274,0.07637798452941559,0.04896075617329657
AFRO,2020-09-21,1191645942,0.05945289485353806,0.21863100745095956,0.18888623087672943,0.12156194181117637,0.026256584946463456,-0.04452919588203802,-0.09418997691854915,0.5258290820461602,0.01118785280949277,0.009506850651449624
EURO,2020-09-21,933468778,0.2666710662412106,0.2803469853471771,0.27991378414350676,0.27061593288683766,0.25793681569707216,0.2504613576881123,0.24891272409968734,12.571590169715824,0.23719981452294012,0.06967903108592241
AMRO,2020-09-21,1032012460,0.3331968745791719,0.3365435708680698,0.3361455558886503,0.3331968745791719,0.32815770865313193,0.32503290633691584,0.32354729688939693,11.22374436244002,0.32067841035542916,0.27303119964268646
WPRO,2020-09-21,1927284137,0.0010004829743982108,0.09045433013363376,0.07907517506686236,0.030976723213434774,-0.003981631663646094,-0.028669154214230063,-0.05902188052518042,-6.317697147304007e-4,-2.3398878323348174e-5,0.003639473736819326
SEARO,2020-09-21,2044764457,0.49748711715046307,0.7674674820642544,0.7525286327708782,0.581635726358818,0.42774294893339954,0.27455413523537187,0.23045192241729642,-0.011428440831198802,-0.0011428440831198802,0.06533759893108314
Other,2020-09-28,44924020,0.05866041864995727,0.07370587685231628,0.07309245387450838,0.06478291179771098,0.05540861670855143,0.0489843810899513,0.045227686088240016,2.100924016591662,0.05835900046087949,0.01621849513912602
EMRO,2020-09-28,774669408,0.266751342820413,0.4176588682146167,0.36688941189833824,0.29625875766372456,0.24377617661261977,0.20688145238468922,0.19871291763523713,1.964834848948034,0.09356356423562066,0.0497170787980826
AFRO,2020-09-28,1191645942,-0.003028053877629858,0.1621140943074005,0.1427608921639733,0.0495916584579079,-0.05022465907536835,-0.16886641487982212,-0.23130747187807896,0.11180869486834283,0.002378908401454103,0.010489776836751062
EURO,2020-09-28,933468778,0.29971159933184716,0.3130647211565577,0.3123632182761689,0.30360766169943615,0.2918424539659348,0.284335521554047,0.2838412320672225,14.228129773871661,0.2684552787522955,0.07800410867089547
AMRO,2020-09-28,1032012460,0.28528015051690453,0.289505045716586,0.2885850309796101,0.28528015051690453,0.2810460256525833,0.2777568831197515,0.27641083006487993,9.580151480496182,0.27371861372846235,0.27694849730787163
WPRO,2020-09-28,1927284137,0.0014787657283437375,0.08900075738464054,0.07479141703176503,0.03470219334652458,0.0014787657283437375,-0.020720097326357798,-0.051932926697872944,-0.004834575022207851,-1.790583341558463e-4,0.003565276062872508
SEARO,2020-09-28,2044764457,0.41092590394150785,0.741803592331025,0.713615148813403,0.5126086598415426,0.36777523410763946,0.3022563494250066,0.23982300306460777,-0.011428440831198802,-0.0011428440831198802,0.06010467346459749
Other,2020-10-05,44924020,-0.05798662158422946,-0.04356723393225123,-0.045289713394800445,-0.0524505987531785,-0.06130380215143778,-0.07000048210525216,-0.07113977616867388,-2.115028794111757,-0.05875079983643769,0.01844447580603873
EMRO,2020-10-05,774669408,0.25158375443433245,0.36031063605130664,0.342761173315728,0.28617377296279245,0.2357769554612989,0.20355175720816512,0.19976643468778085,1.8076196066111687,0.08607712412434136,0.052538540414390544
AFRO,2020-10-05,1191645942,0.010740254495348683,0.16907237859434782,0.1496953592132482,0.05811524009459542,-0.04143957881203077,-0.15168153193560754,-0.2139505060006364,0.8068574370028876,0.017167179510699737,0.007912333410186698
EURO,2020-10-05,933468778,0.45205261165188004,0.46948806927545733,0.4676969339248822,0.4571919287068348,0.4442748573109893,0.4394159884322732,0.43683755590732143,22.391209429422208,0.4224756496117398,0.08778333237407968
AMRO,2020-10-05,1032012460,0.32891142560445363,0.3314536000456709,0.3308990884454242,0.32891142560445363,0.32332148561029467,0.32024942761047964,0.31842182603279134,11.063509623305343,0.3161002749515812,0.30835961676922646
WPRO,2020-10-05,1927284137,0.007308291215789454,0.15376671960509847,0.1437596927264852,0.05589212390898312,0.007308291215789454,-0.013116864210005956,-0.02104547079180036,4.12497209748394e-4,1.5277674435125704e-5,0.003987839598972427
SEARO,2020-10-05,2044764457,0.3956278383028483,0.6492729528643417,0.621540642562203,0.48206123430589837,0.3400794171335753,0.2525281648298475,0.2208513083642128,-0.028146406051223472,-0.002814640605122347,0.059203493872155066
Other,2020-10-12,44924020,-0.05211061343523874,-0.03605432584180745,-0.039099164454222755,-0.049192197020011236,-0.05850211852974381,-0.06395713762018251,-0.06733967108598916,-2.115028794111757,-0.05875079983643769,0.021625402179056993
EMRO,2020-10-12,774669408,0.2925990178471883,0.39699363388821746,0.3871093601998014,0.3337161856341386,0.2703358503955835,0.24486540724838174,0.23344517283323324,2.379582298598613,0.11331344279041015,0.05855039521581314
AFRO,2020-10-12,1191645942,0.0243162650657003,0.1784053393369266,0.16730541817329134,0.09357553559266718,-0.012838182267986614,-0.13998279968522326,-0.18203318384338366,1.0143183876818105,0.02158124229110235,0.013450891271528369
EURO,2020-10-12,933468778,0.5210347400498849,0.5374327933463481,0.5361123976385412,0.527292420863338,0.5135995873481889,0.5073687338060427,0.506880859620329,26.047678805198167,0.4914656378339277,0.11159612667837937
AMRO,2020-10-12,1032012460,0.2957356871539132,0.2980374775232113,0.29744321956581726,0.2957356871539132,0.29026766284717015,0.28666704327271314,0.28660238178244435,9.893344487896034,0.2826669853684581,0.24800398243253766
WPRO,2020-10-12,1927284137,0.005944149424494945,0.131264526144929,0.11609833223357804,0.047309860635157144,0.005944149424494945,-0.022612726970162103,-0.027190665642441155,-0.028887059790949184,-0.0010698911033684884,0.0041583385895942755
SEARO,2020-10-12,2044764457,0.34591149750349476,0.5586489209998808,0.5345324540764713,0.4364598760535932,0.32274137530517655,0.2366085668809385,0.23403897101629903,-0.028146406051223472,-0.002814640605122347,0.05212619949213055
Other,2020-10-19,44924020,-0.05142522173442166,-0.03322588171774478,-0.03764179410434015,-0.04798760792631974,-0.05713826214595899,-0.06769534160330638,-0.06827931400220179,-2.115028794111757,-0.05875079983643769,0.01335588400147627
EMRO,2020-10-19,774669408,0.29196775060572894,0.39274417133398715,0.3734271750102165,0.32932829947134956,0.2717858477593203,0.23308449815799254,0.2266931980723685,2.3157537809246582,0.11027398956784086,0.06747536363279237
AFRO,2020-10-19,1191645942,0.021271262187939354,0.17640586657162238,0.16785684056480604,0.07215842855217,-0.031254001882693436,-0.14606072107796267,-0.19074852889505814,0.9286745405791594,0.019759032778279985,0.011077451392856754
EURO,2020-10-19,933468778,0.6852463330224103,0.7068620328397839,0.7048186309487516,0.6946821426486232,0.6771707408249251,0.6705456829304702,0.6680851712344407,34.33491902395993,0.6478286608294326,0.1471473960749869
AMRO,2020-10-19,1032012460,0.32789782910385445,0.3307085136860167,0.3290986649230958,0.32789782910385445,0.32259377057269806,0.3193592590479155,0.3186368140129267,11.043903916865201,0.31554011191043435,0.23940728390042884
WPRO,2020-10-19,1927284137,0.008345899551934282,0.11192119689869172,0.08300388782236498,0.044987836897263996,0.006288583675919606,-0.017759772371573262,-0.02875529189004518,0.027470558046458027,0.001017428075794742,0.0032392213893887305
SEARO,2020-10-19,2044764457,0.3128856619515645,0.514375264620484,0.4901435815922599,0.4066691435003239,0.2758951831623897,0.21768542688207895,0.19778558519305034,-0.028146406051223472,-0.002814640605122347,0.04550299164359937
Other,2020-10-26,44924020,-0.052245499306931106,-0.03355982485435081,-0.0357121008144997,-0.0486988981650083,-0.05783847307245043,-0.0662614859949356,-0.07072148711079743,-2.115028794111757,-0.05875079983643769,0.019081106276775766
EMRO,2020-10-26,774669408,0.3272955506980251,0.4221898682044558,0.4087857342294267,0.35948843927079616,0.30968361802073147,0.26843625849269687,0.2553650723280942,2.9552394697670437,0.1407256890365259,0.07579245984630387
AFRO,2020-10-26,1191645942,0.01681536474819541,0.1662047450270109,0.1611941979523862,0.06720304342173755,-0.0293216558091346,-0.14079023379700145,-0.17264398771971254,0.6421057206027885,0.013661823842612523,0.009926522285761285
EURO,2020-10-26,933468778,0.823925266274466,0.8495407582903185,0.8458934695462071,0.8251596206141738,0.8070031201300855,0.7979487919766196,0.7976713129323985,40.807762036544176,0.7699577742744186,0.20846996127384135
AMRO,2020-10-26,1032012460,0.3384626083811504,0.34090548513361885,0.34065132898748074,0.3384626083811504,0.33309219760280667,0.33055799506178646,0.32951167927913017,11.43130234032997,0.3266086382951419,0.2505648042272668
WPRO,2020-10-26,1927284137,0.014156119399233778,0.14432906054155337,0.10748061343927783,0.04428017652798646,0.008609222357666308,-0.007251519182651389,-0.020564376783475783,0.025269088599684297,9.358921703586778e-4,0.0034838142809868414
SEARO,2020-10-26,2044764457,0.3001843990848942,0.5281639236618496,0.4921115374298933,0.37380162684132395,0.2626396064682628,0.1857839633593806,0.1760172892224968,-0.028146406051223472,-0.002814640605122347,0.03878896648876952
Other,2020-11-02,44924020,0.11897051809774689,0.13493780699109686,0.12976313270032708,0.12223689306453328,0.11393780935206294,0.10551066771007775,0.10443695109635111,3.8946192379899225,0.1081838677219423,0.02543850706147847
EMRO,2020-11-02,774669408,0.37850200051843774,0.4658099919010875,0.4583798491549786,0.41590192218152783,0.3652648376290008,0.3218892389213009,0.31768319356493874,3.6537430289906867,0.1739877632852708,0.09047214111751783
AFRO,2020-11-02,1191645942,0.11272813841620404,0.257180071114346,0.23441176870723185,0.14693706421446395,0.0800485159143428,0.005813977094708135,-0.008517040829462679,1.8417721478647084,0.03918664144392997,0.009255265856475346
EURO,2020-11-02,933468778,1.1004202370961815,1.1370774115881845,1.1319964475037485,1.1081596471366217,1.0868536400851607,1.0707815139306363,1.0696014383185777,54.61611486158959,1.0304927332375393,0.298930940783967
AMRO,2020-11-02,1032012460,0.4090906744862699,0.4122816555808376,0.4117450800930842,0.4090906744862699,0.4034121800567549,0.4014747590213133,0.4004830123248928,13.888478016269497,0.3968136576076999,0.2442800932849202
WPRO,2020-11-02,1927284137,0.021897350061636185,0.15125784889211813,0.12166760631736276,0.06239180436857031,0.0023249168673373155,-0.015656449406316903,-0.024712664894583444,-0.10855047044339358,-0.004020387794199763,0.002468291991135711
SEARO,2020-11-02,2044764457,0.2921599888030835,0.5091284391775456,0.46901952967801624,0.3738979174834382,0.24483753708128486,0.1620194976987837,0.14842059012230407,0.040867721187492365,0.004086772118749236,0.032584975629787176
Other,2020-11-09,44924020,0.11953555071719835,0.13693816211736543,0.13053185410469417,0.12291397054157438,0.11387549842300093,0.10614465746939858,0.1051941916327712,3.8946192379899225,0.1081838677219423,0.04038819322046425
EMRO,2020-11-09,774669408,0.4093827577619543,0.5014671573907037,0.498810821874793,0.45956251545307986,0.40418866241176965,0.360883152680727,0.33982572437898717,4.052452461440613,0.1929739267352673,0.10647845280602587
AFRO,2020-11-09,1191645942,0.12685197649833133,0.2716841040748994,0.2641211773614753,0.1883098807741774,0.1004272371910027,0.03199703298463692,0.01192548476324693,2.2069980800485176,0.04695740595847909,0.008595673965715565
EURO,2020-11-09,933468778,1.1403458578849515,1.1792487148343374,1.1770205396546172,1.1513243424438944,1.1275879258784274,1.1105874336806054,1.110062975672896,56.64874845868245,1.0688443105411782,0.4316317904743034
AMRO,2020-11-09,1032012460,0.41362880757091747,0.4172010949666923,0.4161642742386982,0.41362880757091747,0.4088006111195096,0.40581095025882935,0.4052325044057705,14.103204105913807,0.4029486887403945,0.2613203914224059
WPRO,2020-11-09,1927284137,0.023917715020347764,0.14667645470297436,0.1209336834934722,0.06498433697454614,3.112342709637271e-4,-0.017121612370357378,-0.020957484931260175,-0.08785665764372075,-0.0032539502831007683,0.0034763426271068815
SEARO,2020-11-09,2044764457,0.29128262277992834,0.5106629632506268,0.476125507822538,0.3834134574007365,0.24364102855108988,0.16633835465505026,0.12099278393986808,0.040867721187492365,0.004086772118749236,0.03526782742781214
Other,2020-11-16,44924020,0.11928872908191496,0.1342596692310575,0.12728375448871213,0.12160757106278802,0.11306899897349942,0.10477969601001345,0.10405657261777321,3.8946192379899225,0.1081838677219423,0.04229585865200843
EMRO,2020-11-16,774669408,0.41813047563352007,0.5188556375021818,0.49977940884260136,0.45514594670866276,0.3908440832487984,0.3391688674980163,0.33374962362503735,3.706526835318561,0.17650127787231243,0.10762190831214545
AFRO,2020-11-16,1191645942,0.13022505327151676,0.27148036544710613,0.2683850198269759,0.1876467520505063,0.10620248022440741,0.03379162956820962,0.008790257263235405,2.2178162502088523,0.0471875797916777,0.010705780593343388
EURO,2020-11-16,933468778,1.1436231520511497,1.1874691659530183,1.180529700766563,1.1502696111141293,1.126662085497044,1.1083098835463918,1.104300125012073,56.30273030524278,1.0623156661366562,0.4832205539497969
AMRO,2020-11-16,1032012460,0.4539411854752169,0.457595236232301,0.45721287573373254,0.4539411854752169,0.45027031670914003,0.4480343165658205,0.44704815701853073,15.540888621208646,0.44402538917738993,0.28734459271935536
WPRO,2020-11-16,1927284137,0.02552172059208659,0.14685349143566936,0.11713323516654343,0.06328957234749315,-0.0013159315233569043,-0.020364945400290612,-0.025311136927294885,-0.12792340157500204,-0.004737903762037113,0.0021570249659560183
SEARO,2020-11-16,2044764457,0.3016924569923437,0.48232953791768846,0.46433243532026564,0.37431402481528325,0.21079187948380576,0.14438039444846215,0.1185418813346367,0.040867721187492365,0.004086772118749236,0.031334318131684934
Other,2020-11-23,44924020,0.11912941792071291,0.13441354300919303,0.1267225914368214,0.1222877496742992,0.11355432035719598,0.1053688651960886,0.10471109103141149,3.8946192379899225,0.1081838677219423,0.060101478006643214
EMRO,2020-11-23,774669408,0.39218926108069807,0.4848731714104726,0.47553519929929644,0.429424453375092,0.3687554842051775,0.30972024680648846,0.3050989462681558,3.3283500324467985,0.1584928586879428,0.11485066930640948
AFRO,2020-11-23,1191645942,0.11875141167808245,0.2676272228210354,0.2439507757690469,0.1581288313186638,0.09230591543806907,0.03811748091852549,0.0036017843121982237,1.7667210923773857,0.037589810476114593,0.012923553429093959
EURO,2020-11-23,933468778,1.1440384163024244,1.1911172952575275,1.1837364493153097,1.1576969305671823,1.1300996042619265,1.1059031048117813,1.1025997603634021,55.383665209925184,1.0449748152816072,0.5390801619291009
AMRO,2020-11-23,1032012460,0.4770834918684592,0.48081239484270877,0.4794533552581966,0.4770834918684592,0.4730173071922626,0.47067300619009933,0.4705610826728965,16.34611145737479,0.46703175592499396,0.3176455834651454
WPRO,2020-11-23,1927284137,0.01648188188181833,0.14234111203957203,0.1351868064199653,0.04321110318235594,-0.0020293509345342946,-0.024838169121474078,-0.03214970090214572,-0.16915092030549153,-0.006264848900203391,0.00344676733049871
SEARO,2020-11-23,2044764457,0.3089581275916725,0.49279891221470207,0.4847544577354122,0.38388476982268227,0.2304729557840578,0.1502256190573588,0.13800932035089875,0.040867721187492365,0.004086772118749236,0.034303657695082874
Other,2020-11-30,44924020,0.12321087360453689,0.13405177881360403,0.13193557783453683,0.1241832783454148,0.11575999184372632,0.10720607746441567,0.1055158264468122,3.8946192379899225,0.1081838677219423,0.060419793242011736
EMRO,2020-11-30,774669408,0.35679974876056186,0.4503779610453369,0.4409471280522038,0.385115977843801,0.3273121469453284,0.267004195358718,0.26480155578646863,2.6662482446348816,0.12696420212547055,0.10162877117254125
AFRO,2020-11-30,1191645942,0.1342321109954466,0.3076359889319818,0.28469311515970114,0.20379115976349257,0.11620894003163028,0.05591101698079929,0.029938263479034687,2.45356220828615,0.05220345124013086,0.011197201727222432
EURO,2020-11-30,933468778,1.14141000485246,1.1930842289358803,1.187739180058532,1.1643479778422143,1.126014218089971,1.1034844308998097,1.0948526822645666,54.02619689863444,1.019362205634612,0.5657243310605938
AMRO,2020-11-30,1032012460,0.5320449815363394,0.5348042567617739,0.534271677389062,0.5320449815363394,0.526887207031726,0.5241853425823724,0.5231582979369811,18.186964554568284,0.519627558701951,0.33572414426081637
WPRO,2020-11-30,1927284137,-0.012185579803478787,0.14743434222488508,0.12663881022745488,0.04699300910244807,-0.012185579803478787,-0.0354268230686075,-0.03997200882249094,-0.061198863979151794,-0.0022666245918204365,0.0031058731222255685
SEARO,2020-11-30,2044764457,0.301351923976837,0.4957068048103175,0.47431652314550365,0.38704302751621855,0.2630455611720728,0.1872053333090604,0.1703358909713949,0.040867721187492365,0.004086772118749236,0.034576109613978875
Other,2020-12-07,44924020,0.17237785142824874,0.18876198428304905,0.1856488082584679,0.1776144804519642,0.16853025294452254,0.16237697981986826,0.1604309113296683,5.89591659696727,0.1637754610268686,0.07441008173355812
EMRO,2020-12-07,774669408,0.3370303478537398,0.43995865735042944,0.425198643549019,0.3775166217011596,0.3148025940472465,0.2713219583074661,0.2667935393359688,2.843066417158172,0.1353841151027701,0.08809293266941555
AFRO,2020-12-07,1191645942,0.12991494019586394,0.3202926231716947,0.3044353840829769,0.22233724691435697,0.12991494019586394,0.06381899914787922,0.059386707218233956,2.428848663212941,0.05167763113219024,0.012659548837703339
EURO,2020-12-07,933468778,1.0972245001367904,1.1411813307135694,1.1357274312441907,1.1160605443330296,1.0838536353617343,1.0609866165378181,1.0547030249406193,51.84909178722359,0.9782847507023317,0.5586230758753883
AMRO,2020-12-07,1032012460,0.639339234563653,0.6421715453900229,0.6411205151896756,0.639339234563653,0.6342316623853812,0.631006306120316,0.6307034696507998,21.888255460817017,0.6253787274519149,0.4110691648044637
WPRO,2020-12-07,1927284137,-0.0051903185011938045,0.15175557153556798,0.1340594246149622,0.047102294717163935,-0.0051903185011938045,-0.025304664621796508,-0.027921911663895006,0.1340849473071914,0.004966109159525608,0.003565327949357786
SEARO,2020-12-07,2044764457,0.2837660299177469,0.447223871848873,0.4376650501430722,0.37049378149002227,0.23637316439364633,0.16385175003889133,0.1450082891632432,0.0582615273236384,0.005826152732363839,0.03361198878663803
Other,2020-12-14,44924020,0.17123178996375268,0.18545296464395913,0.1835141671688677,0.1768764106176393,0.16853144548701737,0.16239028311108142,0.16077777375204683,5.89591659696727,0.1637754610268686,0.08490780655871848
EMRO,2020-12-14,774669408,0.31436887239370703,0.3882826575102392,0.38148814871832476,0.34425389624947894,0.28358180235275443,0.24514814319521153,0.2443163700584958,2.587233415424354,0.12320159121068351,0.07448325621759934
AFRO,2020-12-14,1191645942,0.1563072269365463,0.3784466797429484,0.3666399281305646,0.26990136386818897,0.1563072269365463,0.11234071656763024,0.10043095278065593,2.921864230415703,0.062167324051397944,0.01932503538874133
EURO,2020-12-14,933468778,1.0224053210322093,1.0701664903607937,1.0687475260996382,1.0435965328954953,1.0127164821664112,0.9907978794954805,0.984144258420119,48.38420583348808,0.912909544028077,0.5557460648137501
AMRO,2020-12-14,1032012460,0.6598621789909509,0.6628819706558365,0.6620212657857519,0.6598621789909509,0.6548575776244803,0.6510338291677975,0.6506474712227961,22.604130215533342,0.6458322918723812,0.43461568283778274
WPRO,2020-12-14,1927284137,-0.007001854342435491,0.1509185543133845,0.13408737505744905,0.045778748864259956,-0.007001854342435491,-0.024652707017117706,-0.03192856885803928,0.11855458102813338,0.004390910408449384,0.0038544394453239876
SEARO,2020-12-14,2044764457,0.25394619736942353,0.4043743714602451,0.3991282417294003,0.3178098040785008,0.20728523931115841,0.1459564405307532,0.12855697884462153,0.0582615273236384,0.005826152732363839,0.03025140611586834
Other,2020-12-21,44924020,0.17302533042060672,0.1877242189574636,0.18500631391325495,0.1780107630316046,0.1681266074915296,0.16240903398369838,0.16195699945493672,5.89591659696727,0.1637754610268686,0.08172688018570022
EMRO,2020-12-21,774669408,0.27260800826568116,0.3528726285547581,0.34414858744067606,0.2998249473396666,0.24735241399032507,0.20246106601330718,0.1816249994289779,2.141092137053387,0.10195676843111366,0.06694107120336937
AFRO,2020-12-21,1191645942,0.19979741798748082,0.41993776930853355,0.38268432115068357,0.3108071147723063,0.19979741798748082,0.16552523089037602,0.14817625406868046,4.760051643492608,0.10127769454239592,0.022741738166385663
EURO,2020-12-21,933468778,0.984303060444502,1.028756918075264,1.0270061213670023,1.0051540424517265,0.9759538060695845,0.9563025344222729,0.9478800388404144,47.02694135572805,0.8873007802967556,0.5778293958108153
AMRO,2020-12-21,1032012460,0.7130634715176672,0.7154485885132323,0.7150576022522014,0.7130634715176672,0.7078413238079485,0.7046715045030933,0.7038207899353828,24.461302560138563,0.6988943588611017,0.47397005264839537
WPRO,2020-12-21,1927284137,-0.005513789168127233,0.15203997831505592,0.12841849739494535,0.04658763650117216,-0.005513789168127233,-0.02896531917697383,-0.03034359019028811,0.16010231349633539,0.005929715314679089,0.004912560539587941
SEARO,2020-12-21,2044764457,0.22982522950645562,0.3973731231328525,0.37210029014511997,0.2945580910984353,0.19016303412255525,0.13003924761666258,0.11958570707076009,0.0582615273236384,0.005826152732363839,0.02817649720131065
Other,2020-12-28,44924020,0.1783854375530225,0.19197999030080776,0.18954017773036108,0.1790555750131756,0.17041906534292348,0.16202470961340829,0.16025174439124837,5.89591659696727,0.1637754610268686,0.07950089951878751
EMRO,2020-12-28,774669408,0.2627622273340726,0.3322467118404995,0.3253280286947012,0.28881235342620837,0.23479476252848974,0.2047271299561813,0.18786082239918123,1.853940397959587,0.08828287609331367,0.05849501675429527
AFRO,2020-12-28,1191645942,0.26565618847076355,0.4627956896567022,0.4416510909625685,0.36318899535397103,0.26565618847076355,0.22297742173272134,0.19557015475186257,6.284737500464792,0.13371781915882536,0.03361518601134966
