custom_regions,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Asia,2021-06-28,4640537428,17936.249018199895,34518.021956389624,31351.921213896552,19805.080841815743,9719.099852401183,5728.361839113379,5064.349659455681,11288.27244863481,221.33867546342768,2590.717
Asia,2021-07-05,4640537428,18748.083889913385,31290.808181387412,28166.848655671492,19045.03127495572,10008.97423855675,6034.936125295074,4863.386167471901,0,0,2366.571
Asia,2020-07-13,4640537428,15738.002345711191,20991.722758492782,20774.157540015734,15738.002345711191,8029.280623782847,5013.364350955226,3749.20359661095,53717.673190746085,1053.2877096224722,1163.001
Asia,2020-07-20,4640537428,14137.84908407456,21074.766163425247,20016.019913730146,15788.617431800942,7433.969240875465,4295.11141662875,3199.9334885250632,53085.27319074604,1040.8877096224714,1412.714
Asia,2020-03-23,4640537428,712.5612215324857,4383.186812344147,3427.401544145632,2103.161909188739,261.65938430359284,-1785.1166070639713,-2871.7906553970265,51586.799712123924,1011.5058767083123,173.859
Asia,2020-01-06,4640537428,742.8703755215067,4142.426539259043,3182.638145198506,742.8703755215067,-1493.7173874634695,-3482.862623572873,-5889.139586101098,-26552.347451013848,-520.6342637453696,0
Asia,2020-01-13,4640537428,573.3509043685058,3872.7954959088174,2902.1477908135366,573.3509043685058,-1846.6233981880323,-3516.0474287834068,-6382.636002525835,-41116.17619651694,-806.1995332650381,0
Asia,2020-01-20,4640537428,295.2340749716446,3512.1950839242545,2619.2126687842983,295.2340749716446,-1984.340802317281,-3771.928372454957,-6201.966427892074,-57025.04410996176,-1118.1381198031718,0
Asia,2020-04-13,4640537428,909.1855422558699,9765.559624113317,7885.667055778937,3723.2882797867273,371.8032215281001,-3073.438722710132,-4064.983611323355,-24698.32855988577,-484.2809521546229,348.86
Asia,2020-04-20,4640537428,1746.6807034784897,11700.144786409288,9413.174958228341,4799.981190073417,765.4181345021503,-2533.5955353101162,-3135.643996276178,-25276.814274171506,-495.62380929748053,543.002
Asia,2020-01-01,4640537428,607.1979724047801,4080.776490904665,3035.962109819299,607.1979724047801,-1974.6686707328543,-5401.320079966184,-6953.430852051345,-29708.101687423055,-582.511797792609,0
Asia,2020-02-17,4640537428,-1410.30434577814,2728.908991635415,1471.399753253704,-946.2113069580604,-2366.679565971156,-3736.978810418825,-5529.869201605994,-67275.12465497018,-1319.120091273925,122
Asia,2020-02-24,4640537428,-1180.718965777256,3064.2657789362875,2308.3107517594717,-405.71243815725944,-2079.227779103403,-3269.9295695221836,-4809.863005125293,-57898.06379096401,-1135.2561527640003,108.144
Asia,2020-01-27,4640537428,1020.2979409744894,3913.361084105994,3222.4983538898805,1020.2979409744894,-1325.1833899853332,-3183.4647233049463,-6067.3171568980315,-22141.951343961253,-434.1559087051226,0
Asia,2020-02-03,4640537428,2359.7093581417857,5212.70313563743,4283.004129424911,2359.7093581417857,158.93825562267668,-1716.5475584321,-4589.4844458191865,50573.17243273347,991.6308320143817,49
Asia,2020-02-10,4640537428,647.7985725540794,2998.412129866502,2400.3698094567353,647.7985725540794,-1585.665383469399,-4243.196384390591,-6200.43532824567,-25639.443039435304,-502.7341772438295,83.857
Asia,2020-05-04,4640537428,2996.2798293268143,11457.788610340094,10244.04768376651,5401.035911814072,1015.4561405901807,-1977.816058297888,-2483.8562456295335,-4205.713735721508,-82.46497521022565,360.145
Asia,2020-05-11,4640537428,3174.122604311967,11432.800949251026,10227.034015864336,5412.7456620807225,1079.3780449266324,-1855.5002388581531,-2586.1469480117476,-4728.828021435802,-92.72211806736867,346.00100000000003
Asia,2020-05-18,4640537428,3366.376895435625,12116.923756488453,10185.438054691313,5789.178380406037,753.0534602660463,-2677.1237337650928,-2790.674434469553,-2446.942307150109,-47.97926092451194,372.858
Asia,2020-03-02,4640537428,-619.9334405671937,3709.037101286652,2499.7452813797418,-87.05554267898358,-1761.2798158550988,-3941.836568328056,-4171.801671421891,-26783.4005586946,-525.1647168371491,43.714000000000006
Asia,2020-03-09,4640537428,-664.9959059483954,3796.5012272090976,2004.9896255906497,-95.12680270004546,-1724.1812753899019,-3854.668725908072,-4403.300400075239,-26003.029048838845,-509.86331468311465,65.427
Asia,2020-03-16,4640537428,762.4388701458104,4549.469662183416,3460.4482328369595,1671.8268711479834,164.13179715190063,-1961.1372191794824,-2744.2133219069788,44882.24025978856,880.0439266625208,107.429
Asia,2020-06-15,4640537428,10094.654047727936,19614.282445487523,17955.119860118084,13062.569099607468,5922.540273835936,2049.8732487862244,957.3563215836112,16138.874098379787,316.448511732937,817.285
Asia,2020-06-22,4640537428,10945.550960156608,19583.3777842219,18762.361727505817,14073.39924999039,6517.221991137997,2565.7022580261378,1531.2776942763367,28506.52395504489,558.9514500989194,1123.714
Asia,2020-05-25,4640537428,3061.460348419412,12441.546014371226,11906.53188207906,6147.659600281752,2003.330694337636,-3071.4358884997177,-3482.8568570994767,-4865.799450007267,-95.40783235308368,381
Asia,2020-06-01,4640537428,5482.917102847319,15307.088666695086,14592.836689632419,8811.7659515945,3429.041005521959,-230.89950137995862,-2567.616714612112,17735.902669808387,347.7627974472233,499.715
Asia,2020-04-27,4640537428,1760.0743494558612,10887.082728108673,8908.71749842332,4217.875839317831,310.37338608465956,-2420.1324004092216,-3559.0039756054375,-22782.994182005572,-446.7253761177563,362.288
Asia,2020-06-29,4640537428,12229.007991485905,19259.066505414015,19062.16900318902,14751.595540105027,7095.492642362407,2729.9427410668254,2569.5868266051198,28531.29538361632,559.4371643846338,975.857
Asia,2020-07-06,4640537428,13363.012837592974,19691.72358544152,18731.157528122498,13363.012837592974,7084.613102577667,2447.469308909163,936.542134172337,51921.01604788887,1018.0591381938995,1071.857
Asia,2020-06-08,4640537428,6812.600676002597,15922.781580089571,15587.990137990433,9239.363397229132,3758.0635716770757,-640.1285197664123,-1156.7681092427274,17246.30266980838,338.16279744722317,627.432
North America,2020-01-01,368744804,-204.95631050923384,161.13218782329554,109.12051912154402,-128.77923999021263,-603.2021044555936,-1311.812800750024,-1493.3754713456597,0,0,0
North America,2020-01-06,368744804,-212.5598283492086,189.51504164540154,148.69883265343813,-114.70191901105159,-448.2242678301465,-1089.164287386898,-1138.879143629946,0,0,0
North America,2020-08-24,368744804,1418.2781850604063,1418.2781850604063,1418.2781850604063,1418.2781850604063,1418.2781850604063,1418.2781850604063,1418.2781850604063,2836.5563701208125,1418.2781850604063,960.143
North America,2020-08-31,368744804,1292.2781850604063,1292.2781850604063,1292.2781850604063,1292.2781850604063,1292.2781850604063,1292.2781850604063,1292.2781850604063,2584.5563701208125,1292.2781850604063,915.857
North America,2020-09-07,368744804,1189.5638993461203,1189.5638993461203,1189.5638993461203,1189.5638993461203,1189.5638993461203,1189.5638993461203,1189.5638993461203,2379.1277986922405,1189.5638993461203,806.571
North America,2020-09-14,368744804,1185.992470774692,1185.992470774692,1185.992470774692,1185.992470774692,1185.992470774692,1185.992470774692,1185.992470774692,2371.984941549384,1185.992470774692,757.286
North America,2020-09-21,368744804,1295.7067564889778,1295.7067564889778,1295.7067564889778,1295.7067564889778,1295.7067564889778,1295.7067564889778,1295.7067564889778,2591.4135129779556,1295.7067564889778,767.5719999999999
North America,2020-12-07,368744804,3715.706756488978,3715.706756488978,3715.706756488978,3715.706756488978,3715.706756488978,3715.706756488978,3715.706756488978,7431.413512977956,3715.706756488978,2440.714
North America,2020-12-14,368744804,3720.5638993461207,3720.5638993461207,3720.5638993461207,3720.5638993461207,3720.5638993461207,3720.5638993461207,3720.5638993461207,7441.127798692241,3720.5638993461207,2678.428
North America,2020-12-21,368744804,3816.9924707746923,3816.9924707746923,3816.9924707746923,3816.9924707746923,3816.9924707746923,3816.9924707746923,3816.9924707746923,7633.9849415493845,3816.9924707746923,2906.286
North America,2020-12-28,368744804,4063.5233802258545,4063.5233802258545,4063.5233802258545,4063.5233802258545,4063.5233802258545,4063.5233802258545,4063.5233802258545,8127.046760451709,4063.5233802258545,2478.714
North America,2021-01-04,368744804,3859.515025427474,3859.515025427474,3859.515025427474,3859.515025427474,3859.515025427474,3859.515025427474,3859.515025427474,7719.030050854948,3859.515025427474,2856.857
North America,2021-01-11,368744804,3827.038834951436,3827.038834951436,3827.038834951436,3827.038834951436,3827.038834951436,3827.038834951436,3827.038834951436,7654.077669902872,3827.038834951436,3436.857
North America,2021-01-18,368744804,3270.2055016181025,3270.2055016181025,3270.2055016181025,3270.2055016181025,3270.2055016181025,3270.2055016181025,3270.2055016181025,6540.411003236205,3270.2055016181025,3463.572
North America,2020-09-28,368744804,1108.5638993461207,1108.5638993461207,1108.5638993461207,1108.5638993461207,1108.5638993461207,1108.5638993461207,1108.5638993461207,2217.1277986922414,1108.5638993461207,775.571
North America,2020-10-05,368744804,1357.9924707746918,1357.9924707746918,1357.9924707746918,1357.9924707746918,1357.9924707746918,1357.9924707746918,1357.9924707746918,2715.9849415493836,1357.9924707746918,759.714
North America,2020-10-12,368744804,1117.4210422032636,1117.4210422032636,1117.4210422032636,1117.4210422032636,1117.4210422032636,1117.4210422032636,1117.4210422032636,2234.842084406527,1117.4210422032636,744.5719999999999
North America,2020-10-19,368744804,1309.4210422032634,1309.4210422032634,1309.4210422032634,1309.4210422032634,1309.4210422032634,1309.4210422032634,1309.4210422032634,2618.8420844065267,1309.4210422032634,782.572
North America,2020-10-26,368744804,1441.4210422032636,1441.4210422032636,1441.4210422032636,1441.4210422032636,1441.4210422032636,1441.4210422032636,1441.4210422032636,2882.842084406527,1441.4210422032636,864.8570000000001
North America,2020-11-02,368744804,2042.7067564889776,2042.7067564889776,2042.7067564889776,2042.7067564889776,2042.7067564889776,2042.7067564889776,2042.7067564889776,4085.413512977955,2042.7067564889776,902.857
North America,2020-11-09,368744804,2157.278185060407,2157.278185060407,2157.278185060407,2157.278185060407,2157.278185060407,2157.278185060407,2157.278185060407,4314.556370120814,2157.278185060407,1124.429
North America,2020-11-16,368744804,2497.2781850604065,2497.2781850604065,2497.2781850604065,2497.2781850604065,2497.2781850604065,2497.2781850604065,2497.2781850604065,4994.556370120813,2497.2781850604065,1238.857
North America,2020-11-23,368744804,2683.7067564889776,2683.7067564889776,2683.7067564889776,2683.7067564889776,2683.7067564889776,2683.7067564889776,2683.7067564889776,5367.413512977955,2683.7067564889776,1701.571
North America,2020-11-30,368744804,3212.8496136318354,3212.8496136318354,3212.8496136318354,3212.8496136318354,3212.8496136318354,3212.8496136318354,3212.8496136318354,6425.699227263671,3212.8496136318354,1665.5720000000001
North America,2020-08-10,368744804,1806.1353279175491,1806.1353279175491,1806.1353279175491,1806.1353279175491,1806.1353279175491,1806.1353279175491,1806.1353279175491,3612.2706558350983,1806.1353279175491,1066.5720000000001
North America,2020-08-17,368744804,1661.8496136318345,1661.8496136318345,1661.8496136318345,1661.8496136318345,1661.8496136318345,1661.8496136318345,1661.8496136318345,3323.699227263669,1661.8496136318345,1010.1429999999999
North America,2021-04-26,368744804,749.6920541785084,913.2635209760756,871.7160147707665,813.5759127609,749.6920541785084,705.4103442062654,699.7508813446055,1447.142857142857,723.5714285714286,761.714
North America,2021-05-03,368744804,694.7239716696422,821.7843445764317,813.3454511436836,751.068091625634,694.4865633117298,663.4499496678802,645.8411915766865,1335.7142857142858,667.8571428571429,732.429
North America,2021-05-10,368744804,670.0699771335132,887.5731501281426,858.7457698700726,726.8804025715049,670.0699771335132,631.469826168746,617.4553971088588,1278.857142857143,639.4285714285714,691.857
North America,2020-01-13,368744804,-196.64719588290538,222.77895174111862,130.6188403405687,-163.33128001873717,-594.2364377093252,-1156.1290720955094,-1482.9278170269656,0,0,0
North America,2020-01-20,368744804,-231.98738646093284,128.5310570023521,87.96392122015229,-173.30599023350655,-479.8925276519485,-1126.3607898545126,-1200.1905806455693,0,0,0
North America,2021-01-25,368744804,2701.967406380007,2701.967406380007,2701.967406380007,2701.967406380007,2701.967406380007,2701.967406380007,2701.967406380007,5403.934812760014,2701.967406380007,3336.286
North America,2021-02-01,368744804,2190.0626444752456,2190.0626444752456,2190.0626444752456,2190.0626444752456,2190.0626444752456,2190.0626444752456,2190.0626444752456,4380.125288950491,2190.0626444752456,3323.142
North America,2021-02-08,368744804,1618.991215903817,1618.991215903817,1618.991215903817,1618.991215903817,1618.991215903817,1618.991215903817,1618.991215903817,3237.982431807634,1618.991215903817,3019.857
North America,2021-02-15,368744804,1409.0864539990553,1409.0864539990553,1409.0864539990553,1409.0864539990553,1409.0864539990553,1409.0864539990553,1409.0864539990553,2818.1729079981105,1409.0864539990553,2471.143
North America,2021-02-22,368744804,1069.0864539990548,1069.0864539990548,1069.0864539990548,1069.0864539990548,1069.0864539990548,1069.0864539990548,1069.0864539990548,2138.1729079981096,1069.0864539990548,2013
North America,2021-03-01,368744804,693.6340730466736,693.6340730466736,693.6340730466736,693.6340730466736,693.6340730466736,693.6340730466736,693.6340730466736,1387.2681460933472,693.6340730466736,2056
North America,2021-03-08,368744804,458.9423419853223,458.9423419853223,458.9423419853223,458.9423419853223,458.9423419853223,458.9423419853223,458.9423419853223,917.8846839706446,458.9423419853223,1621.714
North America,2021-03-15,368744804,297.22805627103713,297.22805627103713,297.22805627103713,297.22805627103713,297.22805627103713,297.22805627103713,297.22805627103713,594.4561125420743,297.22805627103713,1293.5720000000001
North America,2021-03-22,368744804,446.22805627103645,446.22805627103645,446.22805627103645,446.22805627103645,446.22805627103645,446.22805627103645,446.22805627103645,892.4561125420729,446.22805627103645,1048.4289999999999
North America,2021-03-29,368744804,240.6271564279498,496.46483259272327,460.1724575211332,364.8285375418522,240.6271564279498,240.30751092930728,231.16711157283157,599.7142857142857,299.85714285714283,1019.572
North America,2021-04-05,368744804,621.9576075061418,913.2046398405399,841.5257618528103,747.1263355782387,621.9576075061418,621.4550940858245,617.3425916584179,1361.7142857142858,680.8571428571429,822.4290000000001
North America,2021-04-12,368744804,435.10748568384855,737.4941632119146,672.7114868606366,573.1772589972933,435.10748568384855,435.10748568384855,431.7893265831154,1003.7142857142857,501.85714285714283,1016.572
North America,2021-04-19,368744804,744.682837374609,904.1804297101943,870.7168368541857,806.8161871635658,744.682837374609,698.0220758231162,693.4552974714104,1445.4285714285713,722.7142857142857,774.143
North America,2020-04-20,368744804,2807.8496136318345,2807.8496136318345,2807.8496136318345,2807.8496136318345,2807.8496136318345,2807.8496136318345,2807.8496136318345,5615.699227263669,2807.8496136318345,2393.857
North America,2020-04-27,368744804,2251.8496136318345,2251.8496136318345,2251.8496136318345,2251.8496136318345,2251.8496136318345,2251.8496136318345,2251.8496136318345,4503.699227263669,2251.8496136318345,2206.286
North America,2020-05-04,368744804,1941.135327917549,1941.135327917549,1941.135327917549,1941.135327917549,1941.135327917549,1941.135327917549,1941.135327917549,3882.270655835098,1941.135327917549,2054.429
North America,2021-05-17,368744804,750.0758447948955,970.2609196075521,914.8296627867525,809.6258571636735,741.1899023060706,686.1675515626404,681.429355882272,1432.857142857143,716.4285714285714,622.143
North America,2021-05-24,368744804,554.7981462483963,773.6699936534641,724.4182186819017,635.5308645974732,551.3212243868206,518.575596809207,510.3454816663358,1106.2857142857142,553.1428571428571,592.429
North America,2021-05-31,368744804,560.2639920022269,757.9384094567067,736.759813219884,643.9133785762538,560.2639920022269,523.711251150886,513.7048919699865,1123.4285714285713,561.7142857142857,636.429
North America,2021-06-07,368744804,462.89441195102694,664.9910779411969,632.5330682452175,546.3739852380638,462.89441195102694,424.9161309587174,412.84550224285994,937.7142857142857,468.85714285714283,491.715
North America,2021-06-14,368744804,420.8607023236619,620.0578252151989,592.0461548737223,514.994869547828,420.8607023236619,376.59691610177833,369.93474225823667,870.8571428571429,435.42857142857144,377.85699999999997
North America,2021-06-21,368744804,308.70682885284367,510.724640531815,484.8413183594512,398.8724822430875,308.70682885284367,266.87388890452576,262.0624885364401,653.1428571428571,326.57142857142856,329.143
North America,2021-06-28,368744804,-28.23491645272142,181.74461985194884,171.66886416697363,62.95588714142686,-30.2550650287249,-75.11702707432296,-81.07055417803271,-15.142857142857142,-7.571428571428571,291.571
North America,2021-07-05,368744804,-972.3415329247917,-773.4397544892701,-783.7487567045052,-893.2387692583678,-977.4173929643979,-1018.4190683209574,-1027.7902647417038,-1900.2857142857142,-950.1428571428571,233.857
North America,2021-07-12,368744804,264.0268471159637,2577.7593681805606,2310.8751009478733,1042.3796483293813,-126.55913458387323,-708.3777325953827,-873.7223561226867,0,0,268.28599999999994
North America,2021-07-19,368744804,214.76000859688023,2759.7826251761417,2333.7614593489275,1056.1634079930734,-67.26249669353291,-664.5423600679782,-865.3573435343015,0,0,262.857
North America,2021-07-26,368744804,342.4267697988738,2844.821858212309,2387.6029887617187,1084.446517351692,-83.83128045976446,-651.3049545641145,-793.2008183577037,0,0,278
North America,2021-08-02,368744804,342.4267697988738,2844.821858212309,2387.6029887617187,1084.446517351692,-83.83128045976446,-651.3049545641145,-793.2008183577037,0,0,393.143
North America,2020-07-27,368744804,1838.5638993461205,1838.5638993461205,1838.5638993461205,1838.5638993461205,1838.5638993461205,1838.5638993461205,1838.5638993461205,3677.127798692241,1838.5638993461205,1017.714
North America,2020-08-03,368744804,1776.849613631835,1776.849613631835,1776.849613631835,1776.849613631835,1776.849613631835,1776.849613631835,1776.849613631835,3553.69922726367,1776.849613631835,1052
North America,2020-04-06,368744804,3315.1353279175496,3315.1353279175496,3315.1353279175496,3315.1353279175496,3315.1353279175496,3315.1353279175496,3315.1353279175496,6630.270655835099,3315.1353279175496,1554.5720000000001
North America,2020-04-13,368744804,3064.563899346121,3064.563899346121,3064.563899346121,3064.563899346121,3064.563899346121,3064.563899346121,3064.563899346121,6129.127798692242,3064.563899346121,2263.285
North America,2020-02-03,368744804,-298.38722673538473,-298.38722673538473,-298.38722673538473,-298.38722673538473,-298.38722673538473,-298.38722673538473,-298.38722673538473,-596.7744534707695,-298.38722673538473,0
North America,2020-02-10,368744804,-322.00627435443215,-322.00627435443215,-322.00627435443215,-322.00627435443215,-322.00627435443215,-322.00627435443215,-322.00627435443215,-644.0125487088643,-322.00627435443215,0
North America,2020-02-17,368744804,-225.86341721157544,-225.86341721157544,-225.86341721157544,-225.86341721157544,-225.86341721157544,-225.86341721157544,-225.86341721157544,-451.7268344231509,-225.86341721157544,0
North America,2020-05-11,368744804,1642.4210422032636,1642.4210422032636,1642.4210422032636,1642.4210422032636,1642.4210422032636,1642.4210422032636,1642.4210422032636,3284.842084406527,1642.4210422032636,1821.143
North America,2020-05-18,368744804,1255.8496136318347,1255.8496136318347,1255.8496136318347,1255.8496136318347,1255.8496136318347,1255.8496136318347,1255.8496136318347,2511.6992272636694,1255.8496136318347,1545
North America,2020-01-27,368744804,-487.03008387824184,-487.03008387824184,-487.03008387824184,-487.03008387824184,-487.03008387824184,-487.03008387824184,-487.03008387824184,-974.0601677564837,-487.03008387824184,0
North America,2020-03-09,368744804,-33.007529225308254,-33.007529225308254,-33.007529225308254,-33.007529225308254,-33.007529225308254,-33.007529225308254,-33.007529225308254,-66.01505845061651,-33.007529225308254,2.429
North America,2020-03-16,368744804,112.70675648897746,112.70675648897746,112.70675648897746,112.70675648897746,112.70675648897746,112.70675648897746,112.70675648897746,225.41351297795492,112.70675648897746,11.143
North America,2020-03-23,368744804,738.8496136318347,738.8496136318347,738.8496136318347,738.8496136318347,738.8496136318347,738.8496136318347,738.8496136318347,1477.6992272636694,738.8496136318347,102.857
North America,2020-02-24,368744804,-46.88722673538514,-46.88722673538514,-46.88722673538514,-46.88722673538514,-46.88722673538514,-46.88722673538514,-46.88722673538514,-93.77445347077028,-46.88722673538514,0
North America,2020-03-02,368744804,24.706756488977714,24.706756488977714,24.706756488977714,24.706756488977714,24.706756488977714,24.706756488977714,24.706756488977714,49.41351297795543,24.706756488977714,0.857
North America,2020-06-01,368744804,883.5638993461208,883.5638993461208,883.5638993461208,883.5638993461208,883.5638993461208,883.5638993461208,883.5638993461208,1767.1277986922416,883.5638993461208,1020.714
North America,2020-06-08,368744804,739.8496136318346,739.8496136318346,739.8496136318346,739.8496136318346,739.8496136318346,739.8496136318346,739.8496136318346,1479.6992272636692,739.8496136318346,835.142
North America,2020-06-15,368744804,753.421042203264,753.421042203264,753.421042203264,753.421042203264,753.421042203264,753.421042203264,753.421042203264,1506.842084406528,753.421042203264,729
North America,2020-03-30,368744804,2214.2781850604056,2214.2781850604056,2214.2781850604056,2214.2781850604056,2214.2781850604056,2214.2781850604056,2214.2781850604056,4428.556370120811,2214.2781850604056,512
North America,2020-06-29,368744804,1033.9924707746925,1033.9924707746925,1033.9924707746925,1033.9924707746925,1033.9924707746925,1033.9924707746925,1033.9924707746925,2067.984941549385,1033.9924707746925,567
North America,2020-05-25,368744804,1016.4210422032637,1016.4210422032637,1016.4210422032637,1016.4210422032637,1016.4210422032637,1016.4210422032637,1016.4210422032637,2032.8420844065274,1016.4210422032637,1192.5720000000001
North America,2020-07-13,368744804,1626.1353279175487,1626.1353279175487,1626.1353279175487,1626.1353279175487,1626.1353279175487,1626.1353279175487,1626.1353279175487,3252.2706558350974,1626.1353279175487,788.7149999999999
North America,2020-07-20,368744804,1812.9924707746918,1812.9924707746918,1812.9924707746918,1812.9924707746918,1812.9924707746918,1812.9924707746918,1812.9924707746918,3625.9849415493836,1812.9924707746918,818.286
North America,2020-06-22,368744804,834.4210422032629,834.4210422032629,834.4210422032629,834.4210422032629,834.4210422032629,834.4210422032629,834.4210422032629,1668.8420844065258,834.4210422032629,614.2860000000001
North America,2020-07-06,368744804,1409.135327917549,1409.135327917549,1409.135327917549,1409.135327917549,1409.135327917549,1409.135327917549,1409.135327917549,2818.270655835098,1409.135327917549,531.1429999999999
