region,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Southern Asia,2022-05-30,2007549683,310.5003870703762,448.89680003233343,428.98175195598947,366.5344357901403,256.09365831598683,186.5458237142349,169.6595604427345,122.42570727085989,13.602856363428874,37.95119027198691
Sub-Saharan Africa,2022-05-30,1166766649,167.4219101112407,259.7169270586464,229.8916556979724,169.43497163726343,110.60396792499786,70.23644780032481,61.93343249120598,1171.4093667091595,22.968811111944305,14.336542799142007
Southern Europe,2022-05-30,149750531,370.1074829541946,370.21404915240316,370.19983313979,370.14805563947,370.1058864158349,370.0779256115395,370.07201651795117,5920.826651656259,370.0516657285162,267.1229259280556
Western Asia,2022-05-30,293775379,201.977533566178,265.0941316583768,255.22815601017692,225.9898398587171,201.3446942147006,183.6957850241833,181.70602112242022,1944.2836871422733,108.01576039679296,77.43569279847648
Polynesia,2022-05-30,723699,123.07951728794905,184.0018239032306,175.43141346875925,137.7897018432066,105.1622991984475,77.91841399015668,67.35677642587471,873.6466198571562,87.36466198571564,100.17977087159164
Australia and New Zealand,2022-05-30,31362699,34.245298850068,34.245298850068,34.245298850068,34.245298850068,34.245298850068,34.245298850068,34.245298850068,68.490597700136,34.245298850068,32.89257726192507
Western Europe,2022-05-30,198806318,170.1482037414479,170.1482037414479,170.1482037414479,170.1482037414479,170.1482037414479,170.1482037414479,170.1482037414479,1531.3338336730312,170.1482037414479,191.1209381182745
Eastern Europe,2022-05-30,289626123,712.2741121919016,746.8227554724953,734.6549635971894,719.1181334191823,705.4688018196126,696.381394593941,692.0031337083823,6594.453224971155,659.4453224971154,286.4334167812618
Northern America,2022-05-30,376870770,320.3548089698003,320.3705501432722,320.3691674261272,320.3616690976177,320.3528665139018,320.3440288393304,320.343319497645,1601.6927293703613,320.3385458740723,275.84336137291837
South-eastern Asia,2022-05-30,680786410,204.49164184638923,314.8442583287396,292.1771410720075,244.16575940137275,202.6446256742515,168.71068466427874,156.10869920196214,622.855385192052,56.6232168356411,51.4963276073622
Eastern Asia,2022-05-30,1613237280,52.61791113412475,138.92291327053178,124.74775598721985,76.05290242441642,34.03857670641879,8.38791318557742,5.587632247417404,14.319530903694492,2.386588483949082,4.5559324044383605
Northern Europe,2022-05-30,106550176,208.84007434204204,209.23141213740047,209.15514561174348,208.84007434204204,208.4292765745014,208.24537480242466,208.19087275135058,2912.335443824035,208.02396027314532,242.82268665609712
Northern Africa,2022-05-30,259969965,262.1546245931195,309.50868961302587,298.88303388236255,276.9880863105078,248.18007639938438,226.9106028407817,218.95494420278703,1053.7313855125867,150.53305507322668,33.72389575849656
Melanesia,2022-05-30,12413369,120.88718626944292,232.34528288749826,207.99239551554075,136.09475349097275,50.91303031791436,6.146402407232676,-4.099139996643428,0,0,16.00693574806324
Micronesia,2022-05-30,539140,205.91668476015258,369.6009096748143,331.39530301237426,261.03631240043313,167.72530848407754,99.38823619485204,92.22648858323993,0,0,77.15992135623401
Central Asia,2022-05-30,76551056,206.3409815235503,215.96157646944465,212.19825649100417,207.2667722404168,201.22715151997554,196.1082559583797,192.972251491992,977.211550213788,195.44231004275758,27.66780905021088
Other,2022-05-30,25675511,15.723585419138184,15.723585419138184,15.723585419138184,15.723585419138184,15.723585419138184,15.723585419138184,15.723585419138184,31.447170838276367,15.723585419138184,12.18670974065521
Latin America and the Caribbean,2022-06-06,660258572,390.4364236681467,397.62932596986883,396.63425060555556,392.16925981590856,386.309369961283,382.5646983865729,380.9047344131695,17980.41986317773,366.9473441464842,258.4973633632734
Southern Asia,2022-06-06,2007549683,312.04307109671436,450.07784327960786,429.5366809116561,366.83563020157493,256.1973954638897,186.70508224957393,170.17189350782652,122.68544339310644,13.631715932567381,37.9581639474673
Sub-Saharan Africa,2022-06-06,1166766649,168.6943913630695,261.36321331576926,231.6150415634459,170.7750002322113,111.55614983671644,70.49453182133533,62.59328121292087,1175.4645889616477,23.048325273757797,14.355741153859464
Southern Europe,2022-06-06,149750531,371.5616265131366,371.6718299811842,371.6554735977141,371.6040718486129,371.5603240059788,371.5314689271674,371.52497509821103,5944.084347320286,371.50527170751786,267.96165417269873
Western Asia,2022-06-06,293775379,202.17486852399796,265.807161338269,255.53839615148843,226.46446290475063,201.57849311772796,183.74564623628018,181.84107695627017,1944.5802968724454,108.03223871513585,77.4595205270759
Polynesia,2022-06-06,723699,124.02354817355159,184.44593321885617,177.2159883566023,139.75010312783144,105.81593293091585,78.33723114237299,67.74909381083063,873.6466198571562,87.36466198571564,100.45612886020292
Australia and New Zealand,2022-06-06,31362699,36.40016760036265,36.40016760036265,36.40016760036265,36.40016760036265,36.40016760036265,36.40016760036265,36.40016760036265,72.8003352007253,36.40016760036265,34.34972226082966
Western Europe,2022-06-06,198806318,170.9162426858922,170.9162426858922,170.9162426858922,170.9162426858922,170.9162426858922,170.9162426858922,170.9162426858922,1538.2461841730299,170.9162426858922,191.4388354599475
Eastern Europe,2022-06-06,289626123,713.7306254637235,748.3886445688032,737.7925541948179,720.8102791448449,706.3329268117786,696.8814343689908,692.6968317418873,6594.588144378584,659.4588144378585,286.68684695958865
Northern America,2022-06-06,376870770,321.32606783537796,321.3418564840824,321.34036020284424,321.3331206762766,321.3240125187594,321.31483622719634,321.31404213967295,1606.5469700810418,321.3093940162084,276.44913931637626
South-eastern Asia,2022-06-06,680786410,205.97599841591955,316.6288167789718,294.2356608502751,245.28692835544658,203.53341646327127,169.38568217515902,156.35216736555358,626.6222838404077,56.965662167309794,51.53730962402731
Eastern Asia,2022-06-06,1613237280,53.54437925939532,141.23512945505036,126.44326197169676,77.34606168136436,35.78928599755771,9.420987391000919,6.165764645946287,14.77940951679641,2.4632349194660685,4.64221853340756
Northern Europe,2022-06-06,106550176,211.14118881083783,211.53765900548106,211.4590636303587,211.14118881083783,210.72932030410826,210.544566658476,210.48663926453747,2944.501445554714,210.3215318253367,243.25816223898119
Northern Africa,2022-06-06,259969965,262.54073229486204,310.0887273640338,299.46059784801355,277.1805254581478,248.2113822076451,226.9159986067865,218.9896021388305,1053.4153708246079,150.48791011780114,33.73235827454145
Melanesia,2022-06-06,12413369,121.83877440368506,235.28973166505006,212.1568903390158,137.72140838651774,51.805393340597895,6.424260553135476,-3.340225424666424,0,0,16.03915907115949
Micronesia,2022-06-06,539140,207.38516659676563,373.2146462391165,333.83679691560457,263.07290455662786,170.23575838428448,99.84934483515141,92.81576708234874,0,0,77.53088251660051
Central Asia,2022-06-06,76551056,207.60245300357846,217.4158609863018,213.41584900303405,208.50911220789186,202.52375125647725,197.22864412446555,194.1177373793742,982.2990383313412,196.4598076662682,27.669115367918636
Other,2022-06-06,25675511,21.363886643806012,21.363886643806012,21.363886643806012,21.363886643806012,21.363886643806012,21.363886643806012,21.363886643806012,42.727773287612024,21.363886643806012,12.18670974065521
Latin America and the Caribbean,2022-06-13,660258572,391.2078676635688,398.3995100921279,397.52940247660587,393.00034315955827,387.09890833405535,383.31613561631804,381.68671293570014,18014.005587869404,367.6327670993756,258.7343917134331
Southern Asia,2022-06-13,2007549683,313.6271733083908,451.158976149949,429.971342795572,367.8368590184919,256.65580325947565,187.0274165891884,170.29083028105364,122.68991310559012,13.632212567287791,37.962796460464986
Sub-Saharan Africa,2022-06-13,1166766649,169.92812381336972,263.1134595828041,233.4198101886337,172.12913426004005,112.65799005704726,70.77430194548243,63.25809245187456,1179.8939734344685,23.135175949695462,14.374596680814108
Southern Europe,2022-06-13,149750531,374.10247291599126,374.2212668778954,374.20346839439947,374.1509422611457,374.10247291599126,374.07456352655146,374.06692656752494,5984.702721234708,374.0439200771693,268.8190801807574
Western Asia,2022-06-13,293775379,202.37630358732474,266.521129977916,255.89109966369745,226.85713419136874,201.7773510999763,183.92828675754888,181.917938458898,1945.0962578641806,108.06090321467671,77.48539063241239
Polynesia,2022-06-13,723699,124.38619806200545,184.55702175267717,179.61886227011468,140.5884353359601,106.66466949379118,78.50164397003421,67.57127693948402,873.6466198571562,87.36466198571564,100.59430785450857
Australia and New Zealand,2022-06-13,31362699,39.30433410720561,39.30433410720561,39.30433410720561,39.30433410720561,39.30433410720561,39.30433410720561,39.30433410720561,78.60866821441122,39.30433410720561,35.698458222616615
Western Europe,2022-06-13,198806318,172.88585310152087,172.88585310152087,172.88585310152087,172.88585310152087,172.88585310152087,172.88585310152087,172.88585310152087,1555.9726779136877,172.88585310152087,191.7446607506709
Eastern Europe,2022-06-13,289626123,714.7204136632279,749.7758304375168,740.8178974192299,722.2218681823023,706.7667817629748,696.8349411504881,692.8109840903394,6591.749575099704,659.1749575099703,286.90954786561156
Northern America,2022-06-13,376870770,322.34015700632483,322.3559728911397,322.35437116898794,322.3472284363245,322.3380200955528,322.328515459145,322.32761561749095,1611.6156078912904,322.3231215782581,277.07561400954495
South-eastern Asia,2022-06-13,680786410,207.39112213215145,318.2958348864865,296.5803238841409,246.4418274073471,204.6329000654274,170.04225152144326,156.59676580665905,630.389182488763,57.308107498978465,51.57124097115864
Eastern Asia,2022-06-13,1613237280,54.490273216357124,142.29998896452983,128.0584505731107,79.22427145154599,36.74238305925604,11.12260552036598,6.825764846510862,15.281315425473846,2.546885904245641,4.730364277225233
Northern Europe,2022-06-13,106550176,213.23379295642638,213.63698077093284,213.55906184622305,213.23379295642638,212.8218137857515,212.63452883426177,212.57283860148664,2973.7347444806605,212.40962460576145,243.65985092319323
Northern Africa,2022-06-13,259969965,262.9425826492227,310.6778064449438,300.1625949946577,277.4355624815317,248.35470311019614,227.0012047602777,218.93417651602607,1053.0993561366292,150.4427651623756,33.73658953256389
Melanesia,2022-06-13,12413369,122.61200454079024,238.073752028038,213.69342065614444,138.72289087190524,52.294477474727465,6.425458539762873,-4.061740190159599,0,0,16.103605717351993
Micronesia,2022-06-13,539140,209.0372341694736,377.28883841257965,337.0898421493555,265.29859374720365,172.50292753109807,101.35356275994585,93.76910381039914,0,0,78.27280483733352
Central Asia,2022-06-13,76551056,208.86724949749436,218.86509632972033,214.66185916844046,209.77710101186867,203.7269318340054,198.38894728046776,195.2612474074283,987.3865264488943,197.47730528977885,27.670421685626387
Other,2022-06-13,25675511,27.004187868473846,27.004187868473846,27.004187868473846,27.004187868473846,27.004187868473846,27.004187868473846,27.004187868473846,54.00837573694769,27.004187868473846,12.18670974065521
Latin America and the Caribbean,2022-06-20,660258572,391.92383623518833,399.1227856398047,398.31093235782777,393.8637423942682,387.7389304412975,384.0355782521726,382.41674914905644,18045.390763066865,368.2732808789156,258.97672101711083
Southern Asia,2022-06-20,2007549683,315.2676043801581,452.45881190904043,430.4276703500111,368.90638172054065,257.44351161868343,188.31109168782166,170.4129216089144,122.74690654931338,13.638545172145932,37.968574648720164
Sub-Saharan Africa,2022-06-20,1166766649,171.2592576743104,264.8725619658023,235.20179026580817,173.4328915250012,113.78020092039013,71.05674266047647,63.83122143525589,1182.8538095606089,23.193211952168802,14.393452207768753
Southern Europe,2022-06-20,149750531,376.0842531897405,376.2063783735232,376.18624208570685,376.1325449347307,376.0842531897405,376.0554425070843,376.04835339546946,6016.3947108646125,376.0246694290383,269.62775844848255
Western Asia,2022-06-20,293775379,202.59032601376828,267.1963427267641,256.24415422440575,227.20787393848858,201.9967630052011,184.15448372239962,181.99211601046872,1945.1673892025776,108.06485495569876,77.50955875713464
Polynesia,2022-06-20,723699,124.61195712107259,184.2426762234918,180.50105301468412,141.06340166564073,107.24120828559325,78.43323380105065,67.78947778972935,873.6466198571562,87.36466198571564,100.59430785450857
Australia and New Zealand,2022-06-20,31362699,41.5529447895961,41.5529447895961,41.5529447895961,41.5529447895961,41.5529447895961,41.5529447895961,41.5529447895961,83.1058895791922,41.5529447895961,36.99936666802816
Western Europe,2022-06-20,198806318,174.66854792827974,174.66854792827974,174.66854792827974,174.66854792827974,174.66854792827974,174.66854792827974,174.66854792827974,1572.0169313545177,174.66854792827974,192.12543335770647
Eastern Europe,2022-06-20,289626123,716.2113257710245,751.5524771539993,741.7572534156194,723.9304695844215,707.6675837032203,697.2724483023597,693.5528276129968,6591.967359960536,659.1967359960537,287.10186477205303
Northern America,2022-06-20,376870770,323.4836062670373,323.5000228004017,323.4978073785539,323.4906249565612,323.4813836615492,323.4716782253411,323.47070796411197,1617.331417144418,323.4662834288837,277.65989917445705
South-eastern Asia,2022-06-20,680786410,208.88566228283798,319.9489116714738,298.82333963957495,247.77856523163095,205.90192779033154,170.78321063340852,156.8233764823871,634.1560811371186,57.65055283064715,51.60194076142031
Eastern Asia,2022-06-20,1613237280,55.34973772022894,143.25588935162895,129.72629285286192,81.26048381281716,37.35552832842552,12.25503465671803,7.057289384935696,15.741417192357579,2.6235695320595966,4.810885600164162
Northern Europe,2022-06-20,106550176,215.48909826499275,215.90075669550546,215.81768086939243,215.48909826499275,215.0740109440879,214.88465575411385,214.81918485646688,3005.1885934693305,214.65632810495217,244.11409700533954
Northern Africa,2022-06-20,259969965,263.2723736812709,311.28786939645113,300.78624737290045,277.8544941336358,248.69640558861775,227.0866513557657,219.04905658204208,1052.7833414486504,150.39762020695008,33.7473600075301
Melanesia,2022-06-20,12413369,123.3727227809743,239.81953057349182,215.47492278949687,139.52896652899634,52.9045308588451,6.403622792867781,-4.72510116861936,0,0,16.135829040448247
Micronesia,2022-06-20,539140,210.57928534933208,380.67216845365107,340.71019081187757,267.2732286395943,174.21253126078688,102.63247977733533,94.62657303006763,0,0,78.64376599770004
Central Asia,2022-06-20,76551056,210.1165326935014,220.32401383605185,215.90456650218107,210.98905531890625,204.92398832404257,199.53128322079337,196.4107682224329,992.4740145664475,198.49480291328948,27.670421685626387
Other,2022-06-20,25675511,32.64448909314168,32.64448909314168,32.64448909314168,32.64448909314168,32.64448909314168,32.64448909314168,32.64448909314168,65.28897818628336,32.64448909314168,12.18670974065521
Latin America and the Caribbean,2022-06-27,660258572,392.8830683917061,400.09694053684296,399.30014116642656,394.8159137190541,388.65392426409693,384.99213165945577,383.38719758022313,18088.30980593822,369.1491797130249,259.2985646235578
Southern Asia,2022-06-27,2007549683,316.77458584950324,453.8100394934401,430.97823956621727,370.409470768181,258.29215930857964,189.70506173229344,170.43025768476255,122.81196056565263,13.645773396183621,37.97783967471554
Sub-Saharan Africa,2022-06-27,1166766649,172.6151165345136,266.76555843434335,237.03158764687836,174.70740717463616,114.92330268123298,71.36457461380628,64.48344865354554,1186.9737234119395,23.2739945767047,14.413679045774645
Southern Europe,2022-06-27,149750531,378.88831720581976,379.01613114075167,378.99271388367,378.93794841320044,378.88831720581976,378.85826343101013,378.8531684352773,6061.226420179383,378.82665126121145,270.4190745073218
Western Asia,2022-06-27,293775379,202.86419605968837,267.9334901543721,256.6476511491463,227.73530473080396,202.5004661090917,184.41188108960986,182.16979497446698,1945.8879963433699,108.10488868574278,77.54155599268242
Polynesia,2022-06-27,723699,124.59521028601141,185.2446312424889,181.39503000555334,142.4702163695021,108.08682998822557,78.34282356395538,67.88581697634832,873.6466198571562,87.36466198571564,100.73248684881422
Australia and New Zealand,2022-06-27,31362699,43.25759718574343,43.25759718574343,43.25759718574343,43.25759718574343,43.25759718574343,43.25759718574343,43.25759718574343,86.51519437148686,43.25759718574343,38.30984061671478
Western Europe,2022-06-27,198806318,175.77913131841922,175.77913131841922,175.77913131841922,175.77913131841922,175.77913131841922,175.77913131841922,175.77913131841922,1582.0121818657726,175.77913131841922,192.6093213999366
Eastern Europe,2022-06-27,289626123,719.4343619226545,754.2469841173402,744.2978236418605,726.8222036276777,710.1999555020512,699.0158024254454,695.6312438935656,6598.506397825195,659.8506397825195,287.29452695121705
Northern America,2022-06-27,376870770,324.6593801099006,324.6763731322683,324.6739211138741,324.66675714020687,324.65706507482895,324.6473527515192,324.646141360097,1623.2090855940025,324.6418171188004,278.3614659210636
South-eastern Asia,2022-06-27,680786410,210.54014963249352,321.76290075165326,300.66313412766857,248.99778121356118,206.83401582761732,171.39769894218136,157.23433011795336,637.922979785474,57.992998162315835,51.63587210855164
Eastern Asia,2022-06-27,1613237280,56.1788803871816,144.19871029435652,131.26782329168896,82.08335034904114,37.918660168321985,12.562401374720169,7.978973070167786,16.25135663718042,2.7085594395300703,4.881736925891026
Northern Europe,2022-06-27,106550176,217.7019271539623,218.12140280990275,218.03634388847385,217.7019271539623,217.2837751461089,217.09128719082338,217.02537026548654,3036.0637855067444,216.8616989647674,244.68659723283798
Northern Africa,2022-06-27,259969965,263.66817147897405,311.98262904363344,301.48927322573644,278.27493825160366,249.11199668183605,227.1944818909768,219.15269473006634,1052.4673267606715,150.3524752515245,33.75274524501321
Melanesia,2022-06-27,12413369,124.14948116762493,241.1143864785813,217.4271977852129,140.6223257180291,52.95798408844622,6.506240027447463,-2.566993895147089,0,0,16.168052363544497
Micronesia,2022-06-27,539140,211.86660636925498,383.71515261375686,343.5252843171122,268.89897645501134,176.0691804050139,103.3150455919627,95.31037570863013,0,0,78.64376599770004
Central Asia,2022-06-27,76551056,211.30973904110832,221.58168372696892,217.11326065262813,212.29606692592048,206.06003216240595,200.67382264719228,197.5346410796225,997.5615026840007,199.51230053680013,27.67172800333414
Other,2022-06-27,25675511,38.28479031780952,38.28479031780952,38.28479031780952,38.28479031780952,38.28479031780952,38.28479031780952,38.28479031780952,76.56958063561903,38.28479031780952,12.190604502477088
Latin America and the Caribbean,2022-07-04,660258572,393.7233646623317,401.00049392976706,400.1627294068317,395.66637769822313,389.52496297424085,385.82759916497304,384.25334218257336,18126.027152967272,369.918921489128,259.6699342814439
Southern Asia,2022-07-04,2007549683,318.186338689063,455.06232445568116,433.01965607466065,372.1766747906951,259.0363176268568,191.11080617230704,170.39224887097419,122.76192213451311,13.640213570501459,37.99034247861252
Sub-Saharan Africa,2022-07-04,1166766649,173.87306233938722,268.44544209250705,238.7262323926849,175.58882726137963,116.03456424489899,71.57165633859847,64.824651983768,1188.6619569557274,23.30709719521034,14.425335189710243
Southern Europe,2022-07-04,149750531,382.5345523752708,382.66622015536745,382.64253869389745,382.5862297904811,382.5345523752708,382.50333593898023,382.4987647178613,6119.546750018788,382.47167187617424,271.35997267348586
Western Asia,2022-07-04,293775379,203.51279035322182,269.4279731374866,257.45402033479803,228.6640661865674,203.38591512730358,185.02285692261827,182.71839274264386,1952.0527563262426,108.44737535145792,77.598742541321
Polynesia,2022-07-04,723699,124.34584603648122,187.21391873099,182.01164359232425,143.15612698952216,108.67611594314991,77.70070169473918,67.91871777322218,873.6466198571562,87.36466198571564,100.73248684881422
Australia and New Zealand,2022-07-04,31362699,45.50238166682388,45.50238166682388,45.50238166682388,45.50238166682388,45.50238166682388,45.50238166682388,45.50238166682388,91.00476333364776,45.50238166682388,39.71596959815225
Western Europe,2022-07-04,198806318,176.57092764807686,176.57092764807686,176.57092764807686,176.57092764807686,176.57092764807686,176.57092764807686,176.57092764807686,1589.1383488326917,176.57092764807686,193.13043159926136
Eastern Europe,2022-07-04,289626123,720.519086915785,755.4017515628507,745.6404481633786,727.8477927050106,710.9035587468334,699.1969674712915,696.3579222573483,6597.663018530558,659.7663018530558,287.5058338573969
Northern America,2022-07-04,376870770,325.79238166344385,325.81003475894437,325.80759934819866,325.7999748979293,325.789866801037,325.78010580548636,325.77885206464885,1628.87120826585,325.77424165317,279.1001806799716
South-eastern Asia,2022-07-04,680786410,212.08468314050646,323.62127273588806,302.1402842592459,250.26080895591463,207.77351371325864,171.85329590187567,157.62550254556206,640.9958498216665,58.27234998378787,51.67597279152503
Eastern Asia,2022-07-04,1613237280,56.778204386284784,144.93755216676504,132.69271077328642,82.28872206542435,38.433807223485545,12.738374066178094,8.302483300466902,16.81082670353793,2.8018044505896547,4.939384986193724
Northern Europe,2022-07-04,106550176,219.38861020392642,219.81591349256595,219.72872432294633,219.3886359074794,218.96673894257276,218.76837988579783,218.70565567406996,3059.5485088326323,218.5391792023309,245.44586392799576
Northern Africa,2022-07-04,259969965,264.09992259618355,312.6732417089717,302.21761842035426,278.53573151806825,249.53994857010898,227.38819476373047,219.22941168982882,1052.1716196295242,150.3102313756463,33.76851629764231
Melanesia,2022-07-04,12413369,124.9779382239127,242.39941262648802,219.277266939782,142.1953472557995,52.96006617489164,6.480598114529693,-2.6474878215095696,0,0,16.176108194318562
Micronesia,2022-07-04,539140,213.5241009945129,387.2104217702864,346.79432473455546,271.4752503147556,178.3296687136247,104.62369485343721,96.37757092053307,0,0,79.01472715806655
Central Asia,2022-07-04,76551056,211.9660423887283,222.28706374876305,217.8587883018124,213.01481961087777,206.63427750512224,201.3408854291177,198.15873086600388,1000.4592539719708,200.09185079439416,27.67172800333414
Other,2022-07-04,25675511,40.56665349996962,40.56665349996962,40.56665349996962,40.56665349996962,40.56665349996962,40.56665349996962,40.56665349996962,81.13330699993924,40.56665349996962,12.190604502477088
Latin America and the Caribbean,2022-07-11,660258572,394.8112850278914,402.1392107672271,401.2696357564523,396.7845705531823,390.65366420072183,386.9023452361207,385.35453301736874,18174.854114690323,370.9153900957209,260.0994629722127
Southern Asia,2022-07-11,2007549683,319.59271147522793,456.29231979202723,435.82848610371167,374.0026782372954,259.80291501624606,192.4467535829826,170.36864298107812,122.64646664241018,13.627385182490018,38.00697967583002
Sub-Saharan Africa,2022-07-11,1166766649,175.08928899798164,269.9733479914312,240.51697720946575,176.55847944257306,117.02715446691784,71.92651198312015,64.91276305851851,1189.5931239508984,23.325355371586237,14.438362644697088
Southern Europe,2022-07-11,149750531,386.9805013015956,387.11586279599464,387.09153806074994,387.0341124648415,386.9805013015956,386.9485191962695,386.9435400480973,6190.654213147223,386.91588832170146,272.5906861725919
Western Asia,2022-07-11,293775379,204.25919637541782,271.3697407108165,258.91886077162707,230.18637068584437,203.77113770306102,185.66205901731598,183.2892091955781,1958.2199671612,108.78999817562222,77.65865225894237
Polynesia,2022-07-11,723699,125.02240073185,189.73189720566614,183.13513328574746,144.48247264372827,109.3790729127936,77.06030657021986,68.4110301704238,873.6466198571562,87.36466198571564,100.73248684881422
Australia and New Zealand,2022-07-11,31362699,47.8938371981223,47.8938371981223,47.8938371981223,47.8938371981223,47.8938371981223,47.8938371981223,47.8938371981223,95.7876743962446,47.8938371981223,41.345293656008366
Western Europe,2022-07-11,198806318,179.1641757806898,179.1641757806898,179.1641757806898,179.1641757806898,179.1641757806898,179.1641757806898,179.1641757806898,1612.477582026208,179.1641757806898,193.7843343590318
Eastern Europe,2022-07-11,289626123,721.0649377148906,755.8634980670068,747.9820611355142,728.7324311259132,711.1060702667324,699.1368226223732,696.7201459001618,6596.584163239167,659.6584163239166,287.6536105826338
Northern America,2022-07-11,376870770,327.1719502082282,327.1900384445843,327.1876334403298,327.1797753687981,327.1693508199434,327.15957364425964,327.15810213132147,1635.7674409749393,327.15348819498786,279.7916643946677
South-eastern Asia,2022-07-11,680786410,213.65440414115733,325.4880358597712,303.9632560209825,251.50805350709902,208.72015781850538,172.59453398382172,158.0222489444685,644.0687198578587,58.551701805259896,51.71577969660117
Eastern Asia,2022-07-11,1613237280,57.3886353968074,145.71649011966016,134.26919506391553,83.3038818513024,38.60305832133353,12.521906978304449,8.523800254298127,17.367990847483327,2.894665141247221,4.996103239072184
Northern Europe,2022-07-11,106550176,221.167767956098,221.6049404857546,221.5151643808085,221.1695894947291,220.7418028046035,220.540109818024,220.4779990101873,3084.3282464436215,220.30916046025868,246.384388891108
Northern Africa,2022-07-11,259969965,264.5508919095979,313.3734562010648,303.0420920581977,279.0258138072786,250.02932210137786,227.68712503295748,219.44053461250022,1051.875912498377,150.26798749976814,33.80544364038361
Melanesia,2022-07-11,12413369,125.81417839967997,243.87868592801925,221.32001038845672,143.8862919099546,53.46144556092414,6.526401628362156,-2.687358844069458,0,0,16.20027568664075
Micronesia,2022-07-11,539140,214.73675054570668,390.60223492217847,349.66504763285366,274.6316341020607,180.50599023227878,105.98066596741583,97.24697400098154,0,0,79.38568831843305
Central Asia,2022-07-11,76551056,212.63213962113193,222.98988970248962,218.5996335547618,213.64001863320516,207.23030569893905,202.01005685048077,198.76198976686229,1003.3570052599413,200.6714010519882,27.67172800333414
Other,2022-07-11,25675511,42.84851668212971,42.84851668212971,42.84851668212971,42.84851668212971,42.84851668212971,42.84851668212971,42.84851668212971,85.69703336425943,42.84851668212971,12.20228878794272
Latin America and the Caribbean,2022-07-18,660258572,395.8479379985158,403.21528274821515,402.33039711594114,397.85214525324255,391.72405874291167,387.9183598783164,386.3972823719975,18221.3525088917,371.86433691615724,260.5926031051968
Southern Asia,2022-07-18,2007549683,321.0675596250978,457.3817814486986,438.7175809497649,375.96350223009165,260.5554138813776,193.6019849866308,170.38587010496516,122.76007845752962,13.640008717503292,38.02675502701369
Sub-Saharan Africa,2022-07-18,1166766649,176.29885851999128,271.57739746828713,242.28782526878882,177.5157787988964,117.57033802449413,72.34463449088985,64.91446252623557,1189.9140918110406,23.33164885904001,14.447276166530195
Southern Europe,2022-07-18,149750531,393.20710858875873,393.3454146658063,393.320737568542,393.2615484904549,393.20710858875873,393.1746913310809,393.1693854884361,6290.261341495544,393.1413338434715,274.15929496770866
Western Asia,2022-07-18,293775379,204.9671452107602,273.11093121253685,260.89311032029246,231.78009378567336,204.5093563484539,186.47823904050958,183.90083384526642,1964.305074451326,109.12805969174033,77.74715525088303
Polynesia,2022-07-18,723699,126.04029409377914,193.18644742459168,184.2646947577338,145.69676037241118,109.86008994298652,76.6817611361907,68.54274090842523,873.6466198571562,87.36466198571564,101.0088448374255
Australia and New Zealand,2022-07-18,31362699,49.9269052067142,49.9269052067142,49.9269052067142,49.9269052067142,49.9269052067142,49.9269052067142,49.9269052067142,99.8538104134284,49.9269052067142,43.287090820850594
Western Europe,2022-07-18,198806318,182.90537535818584,182.90537535818584,182.90537535818584,182.90537535818584,182.90537535818584,182.90537535818584,182.90537535818584,1646.1483782236728,182.90537535818584,194.66458807410737
Eastern Europe,2022-07-18,289626123,723.3872603044057,757.8449109467765,751.3466581298559,731.0409000500922,712.7394562047044,700.56252176688065,697.8999178350749,6603.695176925856,660.3695176925856,287.8224489439442
Northern America,2022-07-18,376870770,329.0181635031076,329.037110770598,329.0343323063112,329.0262508449776,329.0153392783709,329.0056219282368,329.00400272935826,1644.9957728277218,328.9991545655444,280.5770795118974
South-eastern Asia,2022-07-18,680786410,215.16494300657718,327.4426360220871,305.5750926670304,252.710279016391,209.94970423071237,174.01028348582395,158.70600012285232,647.1415898940511,58.83105362673193,51.75940571434145
Eastern Asia,2022-07-18,1613237280,58.12729814447937,146.41975602463538,136.3384075979731,84.77275951511074,38.967950030142994,12.840873312211693,9.055166092990381,17.871226160822975,2.978537693470496,5.045073096748669
Northern Europe,2022-07-18,106550176,223.84693957823472,224.29194351452847,224.2006543547526,223.84851462241227,223.4175308986607,223.213836293437,223.15044920742474,3121.724387428736,222.98031338776684,247.5612991948507
Northern Africa,2022-07-18,259969965,265.01103949236244,314.0673849746672,303.5854552708028,279.7280784563616,250.54602811965768,227.92706453222453,219.57877844600432,1051.5802053672296,150.22574362388994,33.85468009737202
Melanesia,2022-07-18,12413369,126.65290639676779,245.14669086690643,223.45318498939298,145.41759732366162,54.16763784433672,6.477278410146896,-2.76682527429322,0,0,16.216387348188874
Micronesia,2022-07-18,539140,216.0699603250349,394.50759131185015,352.6623791022161,276.98113801015086,182.68618468463717,107.33684897169313,98.65385103498423,0,0,79.94213005898283
