world,date,population,estimate,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,B99,B100
World,2021-12-06,7882631890,17066751.485498253,11160413.315219473,11198913.267847672,11245905.509934107,11374429.58525818,11878633.861806447,12549253.554991765,12598842.457454674,12678942.442501178,13087530.05579998,13179827.687182745,13327573.874847362,13619463.55475647,13664983.83403401,13853526.369469728,14085600.739122923,14209616.40053726,14287433.520361155,14343914.267570088,14601136.442950197,14825638.782779682,14841472.24564517,14845086.805024393,15029821.64250462,15149730.846910207,15194361.490966285,15239453.744007055,15309025.28670264,15367560.297723768,15378088.707124187,15380220.947146276,15392731.486899646,15417236.095701689,15425640.655204043,15545701.13054651,15706741.485203153,15714817.013484918,15721640.27915981,15865621.896798076,15999437.599432262,16007368.555662131,16102786.9743603,16115518.592882553,16161653.329649467,16239670.993032131,16291154.468189707,16331221.225688422,16331362.666543858,16335089.863960488,16382213.232528958,16425092.874948116,16445133.5936478,16464971.21253668,16492644.351121105,16543968.44552849,16549230.716093047,16552951.333487932,16612500.145704448,16691604.80051078,16699065.68104251,16701571.707196226,16800700.087005015,16832433.120240204,16835785.35610437,16972387.012374867,17066751.485498253,17153972.70125551,17186661.265089694,17200316.77845635,17201382.678866427,17250306.384469632,17477791.637142748,17494619.152561527,17571467.773258675,17571778.495336983,17621963.768022813,17697750.69437615,17755472.97876887,17827004.19821505,17865471.59727687,17902796.884631194,18031604.05270629,18153263.25258168,18173551.531380814,18242999.482956585,18244443.201921795,18333755.99126041,18354752.56601768,18475368.249682568,18515086.97469795,18613453.856357913,18650202.42692805,18664659.168390695,18739250.4516869,18830077.33563951,19030136.33722941,19086355.566220623,19290891.161170434,19523940.737223458,20751312.626721803,20935861.30232556
World,2021-12-13,7882631890,17209994.4662735,11269708.671395311,11342870.643557645,11378724.619714512,11494653.59449011,12010884.660035647,12680690.380448224,12713152.998272143,12813293.462713068,13229396.026717184,13297074.821808144,13455383.64051446,13748556.456020046,13810362.514667258,13994510.571795106,14195365.311046293,14338939.59101222,14413406.087868895,14479131.58305403,14766309.754119525,14968868.654596066,14974400.716944313,15009207.872652533,15204117.19406987,15290934.600724092,15312378.2659901,15381776.987115268,15462330.16302884,15492424.428616358,15507340.30615189,15511586.940570893,15544773.798589233,15550294.776278825,15584553.410725322,15658669.61903353,15840331.29389071,15845311.9235436,15898134.200762149,16014615.717422575,16138729.780980783,16149679.788573146,16230854.9352899,16243558.852429898,16311169.54947411,16396114.855914917,16430585.772690652,16461656.907111358,16484015.776838923,16490114.809582936,16535246.182983592,16552786.711710284,16608348.108342502,16624982.373646779,16686623.52582237,16691271.086975064,16693536.030228494,16702280.890622221,16762676.020011751,16819072.70176408,16851609.208586685,16863557.38021393,16947906.6032964,16948457.408703845,16978242.95747895,17128721.959544506,17209994.4662735,17306574.646771707,17346152.974735197,17352167.30141023,17366395.935020737,17419368.43152054,17644033.12812297,17658875.856973074,17709640.61955268,17714976.389942583,17796599.612341546,17842606.371179793,17900443.28669946,17970376.289685614,18033249.943888087,18058225.011595447,18207772.568415344,18308369.689770013,18354758.136441015,18409669.289636984,18473890.663011197,18493019.31433954,18530309.01431567,18641642.96132899,18674138.43117602,18759237.152595222,18808156.179243807,18817506.041316904,18888328.914951146,18988465.662769645,19234169.63510964,19259084.8430739,19464545.73670378,19667815.004679076,20941662.292513225,21105910.029237054
World,2021-12-20,7882631890,17358180.650762375,11380398.597368062,11483653.527751561,11509311.313184291,11618107.201781183,12144350.249934733,12810782.584068919,12830981.063818142,12949993.572441751,13376675.409430351,13422645.731804514,13590686.057439152,13877242.201921193,13952027.447489912,14135542.55696862,14310931.099176954,14475756.70514536,14540625.612592665,14611126.313544743,14929137.016091522,15109494.623169739,15125588.139730377,15177564.993888047,15379925.395598466,15433646.564251019,15435291.204426648,15534060.805249533,15619048.678849949,15631523.827869555,15633815.60320384,15648015.245182324,15689113.700977119,15691844.340431262,15750926.758994365,15778468.512996359,15962472.930231556,15984080.408102639,16088812.007685235,16167028.14422249,16281537.695661785,16294973.210470567,16351108.440218966,16390841.280534916,16460111.927763114,16563180.909965685,16569256.564871527,16597917.902975509,16655597.730173083,16657286.40396808,16686810.50153243,16696077.921719206,16774139.412926381,16776098.940519242,16835646.89116755,16844561.54105505,16865974.103835694,16885628.943914138,16916731.295592308,16947327.36979123,17016061.213509165,17026552.548546858,17074576.38112819,17111456.929269057,17125055.08150476,17286234.449158046,17358180.650762375,17468481.10030157,17509427.306209303,17511232.69934207,17547948.13935934,17594623.59183107,17798024.63642725,17844038.96891762,17864059.84859125,17867593.052552857,17973648.487724535,17998290.146963377,18055383.999133587,18125684.35805619,18205001.368918024,18232792.1254845,18392594.355881926,18467672.06824222,18546668.557780948,18579480.39231384,18652214.82494864,18710045.162942715,18710581.655873965,18808185.828854486,18835632.658849996,18915226.842249915,18956896.921244472,18987993.317744795,19034697.272226218,19152968.09173018,19441182.819457468,19441999.574386697,19647056.422444616,19814313.82629485,21134017.559752557,21278835.48868739
World,2021-12-27,7882631890,17503819.026077766,11483988.788154276,11621000.24348268,11641515.036604157,11735877.417870192,12284262.681004163,12939049.204701804,12944032.73192535,13082745.960981375,13529896.695098097,13557292.082139123,13734077.885102518,14013808.029536502,14101244.979708856,14279194.158848561,14414903.018738685,14607339.71075932,14667263.829939667,14741257.033307258,15086688.085647482,15250636.97277491,15283121.954072032,15343397.333108287,15555942.238549039,15564381.840446334,15573189.597343072,15676370.92099437,15756214.619782964,15776897.594040612,15779537.995346913,15787831.318366691,15820923.528972896,15825566.570737367,15891317.218058975,15911102.86164239,16097894.491639037,16136928.352623984,16285911.03457468,16321773.773720026,16419597.714507947,16443918.541956732,16462643.658696158,16549025.237351041,16607416.06312863,16712295.034192998,16727463.663248826,16735678.642469008,16805388.70164785,16824596.41133225,16830422.96488102,16855762.648739688,16920865.710404046,16930994.360538445,16984472.74764018,17000307.098988906,17021972.44286193,17074206.066265278,17076423.00091549,17076530.618419323,17174584.248495974,17182533.883671056,17198079.039856005,17267348.82585584,17277763.66153007,17435548.29308562,17503819.026077766,17628422.781727307,17665651.90693224,17673533.618241742,17732603.248577315,17770050.52296291,17947592.594944432,18010939.630602986,18019249.157383546,18036363.79694561,18138503.193105023,18151614.375447094,18207584.213913243,18276005.12171616,18369368.66734774,18401577.00871212,18563671.501428515,18621167.929623988,18730197.17177577,18747058.4924819,18807245.96402243,18894228.13542302,18925838.64480062,18964940.286323115,18986773.35516049,19067106.722051695,19113212.190669626,19161804.446927946,19178644.093908902,19312360.156166665,19630321.832906835,19644669.099429265,19821389.24676654,19959022.76834913,21323270.274351303,21458575.69248496
World,2022-01-03,7882631890,17633049.243060276,11580070.769897915,11746716.982411059,11749178.32510003,11861426.588638468,12407505.078128055,13061820.45802755,13062331.610150533,13207680.029019274,13659841.395424185,13683513.505856685,13863418.396367555,14124524.47664588,14239521.691628877,14408101.619964633,14514522.559551835,14716938.630699426,14788305.071461957,14841953.554054288,15238754.589505753,15367498.404661363,15430468.33951052,15500866.297287576,15675424.9280902,15695688.613332106,15709813.959751513,15804107.162086247,15879821.551390048,15900997.903375003,15922116.701782176,15948181.145969946,15951742.260629334,15975784.375441667,15991807.913650343,16061139.036739854,16212130.859902287,16285966.671456747,16464231.403439745,16478527.028268063,16558849.834602572,16565710.756751645,16575922.863593064,16701528.418226121,16744990.434710564,16838029.803583283,16849239.33064862,16894732.928298865,16963724.78142853,16966825.366598185,16991981.847535256,17009591.961006537,17052616.36085487,17086507.618829615,17133220.412351854,17145760.44934388,17157226.383821335,17180871.943337522,17222076.760069445,17273301.591307513,17308708.321546778,17310131.57176225,17328470.0328039,17387586.250095345,17439735.935908355,17571550.23062064,17633049.243060276,17792546.642300773,17813224.63712161,17815462.854572784,17891631.740151204,17901174.22459715,18096110.584892787,18168595.851719063,18176507.01073046,18207430.8804631,18278024.334085993,18285187.414808642,18363391.70829238,18423700.48284493,18518197.185816146,18540885.23977313,18727460.748362195,18773978.636653658,18895658.902156923,18917505.61129672,18943460.837209366,19064269.80340261,19108928.6366807,19112447.717335258,19121900.162704725,19194686.16925956,19257656.1893086,19318654.58623624,19338756.827925894,19482977.12753695,19824903.504244138,19834551.68310841,19997270.506211266,20107934.506728776,21535943.137035914,21650971.16546298
World,2022-01-10,7882631890,17805546.131300747,11714779.958056927,11870570.336432017,11900329.7479275,12007870.244090604,12565602.987045584,13212545.903369721,13214692.32178016,13354586.642530352,13810672.108084729,13836961.92124901,14022536.36462407,14268481.663946133,14392661.773669198,14589432.756300576,14638132.457882922,14864527.498521913,14962129.032869808,14963521.260402,15404024.661657156,15498911.795686278,15632313.148161495,15671597.817238458,15831081.204663914,15847221.923510263,15963100.777171731,16005726.476180186,16042239.60721489,16055088.102598477,16096183.004692288,16116340.43577954,16121193.763253557,16124195.770145983,16147848.32241984,16234544.36023728,16379569.462872174,16451294.768475516,16654124.649085805,16697883.95891154,16702182.083226664,16743709.79513672,16754952.319453694,16904447.04682382,16940032.35810096,16987341.688878834,17023405.327387925,17118391.30281362,17132836.01708181,17168045.15514543,17179812.16908585,17196177.651385546,17212766.48408609,17261504.9559128,17299341.64592839,17334125.837435737,17340315.430303272,17351142.132764295,17395330.291840944,17446515.864654053,17449744.41013112,17495791.632185597,17520950.65021848,17527198.628512055,17640457.270839084,17723304.943180434,17805546.131300747,17990878.87131283,17991920.413527634,17995479.352637764,18085845.50281416,18086946.490966275,18311498.613608684,18352999.627799068,18377490.54443718,18400555.403024297,18463941.70472575,18474134.405875064,18563571.436931234,18606013.87146713,18700732.922755152,18711519.77849209,18946215.70691076,18962357.764171544,19135514.380374182,19137595.63519144,19141798.05626691,19260558.271680724,19285707.77002775,19302275.300469622,19349623.587942388,19391486.480964836,19427660.409036912,19520648.52996307,19542988.352494523,19710635.640127078,20053453.58686733,20112339.515302546,20216405.266404543,20285936.183451544,21822614.273778208,21887949.04933161
World,2022-01-17,7882631890,18016904.437188614,11872870.2768689,12020925.841207072,12058478.149476148,12167223.895048158,12756063.733487079,13389911.500368169,13396356.649828589,13522495.959583642,13987168.882979302,14018285.77181949,14198946.806727502,14411919.85178358,14590750.509698234,14770917.94068164,14772654.691090671,15036528.211243842,15117020.111553332,15154069.853083285,15567628.854012981,15641691.353756232,15869072.208259579,15872212.907606607,16013975.616165377,16049167.978328133,16167571.804598518,16197287.005601102,16250750.87007,16308284.435856383,16314150.685203739,16323431.851646647,16329780.302127447,16357509.803496834,16371855.885000449,16415629.90929206,16573439.350929419,16643820.778400952,16882576.93085157,16905835.477647614,16947446.647130184,16949426.665820725,16959342.9567478,17155743.786833346,17160768.008663435,17175551.9951203,17249404.90544641,17373383.25366958,17374098.608970683,17379852.06912851,17380938.222850014,17392402.313989986,17448222.113438386,17490425.743018217,17522981.93965713,17541648.28111131,17542887.024290305,17553247.32716713,17599437.32184963,17620861.76143559,17634905.73526048,17687357.384907395,17755022.21786945,17765934.897600133,17913026.96129195,17958415.63297338,18016904.437188614,18182990.714403518,18190096.705798093,18212370.42613397,18331050.559461184,18335245.677238412,18554872.62494527,18614220.20627822,18628061.420820106,18672518.149678834,18679254.80736211,18705169.163060293,18783443.299501065,18828598.360450115,18891313.295179307,18943549.888088,19186069.874350738,19188253.50369533,19330058.14607444,19350053.179512266,19468128.889193866,19476665.31463149,19498410.043696363,19569197.58609061,19583152.393348366,19610122.29064971,19646281.771103248,19748875.628148004,19846982.728553955,19949113.942515794,20325643.81106238,20458749.59184896,20496682.637016732,20504924.740770396,22148561.084233403,22198770.018508494
World,2022-01-24,7882631890,18250624.157336663,12062080.253190612,12192285.895697309,12255698.975370126,12346180.856455725,12961775.007468982,13603575.140669579,13603620.202215793,13726153.788482195,14186573.70181017,14240164.452552587,14399830.220488781,14568984.045449235,14812710.76499043,14930420.023744881,14961236.519025153,15241258.312150294,15288525.783116048,15366693.632810071,15752679.51650304,15805790.250820808,16111623.43389371,16125970.839495491,16194870.50629715,16304134.309509585,16362345.721951583,16396394.115763934,16453466.353388257,16523773.386674948,16529226.400443355,16553434.360962013,16597117.46025629,16614144.649736712,16618968.620870039,16675500.227462929,16788925.29490795,16850263.99840465,17123751.451227058,17131826.757849,17153411.623462535,17165532.02305059,17241513.277980562,17352841.945446055,17398675.272388645,17438862.142197415,17536375.51066915,17587735.144961018,17598148.881170116,17616945.130777054,17625723.11217968,17648514.73758934,17704402.778114956,17736707.53598571,17755959.436601274,17785626.04539903,17787634.351214934,17790546.61248742,17793230.80807445,17848651.739604425,17890723.91135855,17891929.85475226,18000566.167394213,18052798.742177483,18190533.908354573,18209217.624228816,18250624.157336663,18395021.813686453,18422144.948407073,18472866.168011818,18592433.458797693,18604373.16079774,18783702.181142766,18879445.036487296,18913749.74493648,18926931.156782452,18952711.14231562,18965146.06021601,19037111.597332362,19051668.583371334,19097372.308470577,19202659.630908713,19424046.99182506,19446317.181887556,19536880.528732732,19598513.154504452,19732216.917040877,19767808.068787374,19819126.48578555,19835491.854274705,19841013.921206396,19861576.163523477,19888693.174730293,19994436.39430772,20176533.01779569,20219063.52487899,20649751.414964512,20719477.86871729,20822302.07021324,20830901.62516372,22509938.75296928,22510102.146447066
World,2022-01-31,7882631890,18493700.174986053,12240597.682948176,12344992.633521253,12440594.580442593,12526012.33701169,13140297.043357242,13784688.740778951,13788467.830388553,13916913.163108619,14381719.708835214,14431414.514052736,14608691.894892162,14745167.935727432,15010022.779132275,15089442.600497155,15161778.496279879,15448074.816367133,15457296.62479629,15583084.85561042,15975922.436681518,15977236.38767255,16317517.32994562,16344269.973514626,16378287.26551863,16541349.866380071,16556700.377318412,16581678.763847664,16673176.946961967,16724305.315071963,16734365.703099892,16770443.71163119,16827421.42296077,16840285.852623258,16854530.448722795,16957734.629501082,17004247.488145404,17074951.256527722,17321794.275054686,17358281.4772972,17363488.287333384,17380190.689341314,17513193.794020515,17545761.26141869,17659701.3014305,17696648.627474055,17777628.62619563,17804638.58748199,17831826.505001023,17854056.19984962,17859193.454754744,17889231.782843553,17965750.2888192,17969894.83266362,17971299.18795629,17977383.021993116,17990738.17812511,18020156.44749949,18049216.868955385,18088504.08302159,18100908.34877531,18180590.2798483,18249884.86249261,18353225.687942438,18411677.008913435,18460033.979648244,18493700.174986053,18600263.132857215,18655420.185518816,18762945.869835127,18864746.9324442,18881803.444731977,18992827.27732386,19087005.305202898,19195223.96520834,19201480.34158477,19213925.945431273,19246675.526281964,19252723.225321468,19288411.272446383,19289539.794331454,19461255.6764578,19677019.969319154,19721394.183865864,19771087.857120983,19847512.028282017,19993283.724822816,20061341.088284075,20074887.362394586,20119581.672543522,20122101.94177462,20151538.73682868,20160021.08960702,20222401.894801278,20458171.464916002,20501284.426253952,21005038.789512318,21008619.466058087,21226139.948598288,21237455.22433888,22754547.547822062,22903797.29325413
World,2022-02-07,7882631890,18708263.693641838,12398426.347576795,12499204.532231051,12631159.58844027,12696593.26924307,13323043.741269618,13944371.56730748,13980807.545204243,14107902.690832311,14585174.987609405,14612927.50905035,14813462.833335087,14932251.47701558,15199350.527376847,15249372.75197785,15331617.71965655,15619609.732332505,15664791.032874612,15782166.079126302,16140837.386268482,16173172.503421726,16497232.642274262,16558311.112747477,16571327.182594659,16727865.651850443,16779756.124145363,16789822.533589352,16879446.031030398,16907939.862701442,16949835.394695982,16970431.452932093,17036961.661891665,17087697.730433617,17087703.62775035,17170589.148413677,17209263.1968929,17303808.14015305,17500470.39427743,17564333.50323699,17567063.29327898,17574425.588958986,17717842.72274832,17783895.020635348,17901546.77504914,17970607.00998606,17974229.075460956,18006575.453141887,18061551.775354493,18083300.012177862,18103641.020381287,18157397.357164264,18158133.374391995,18162852.903601192,18178100.311619505,18193443.72615431,18225379.87522145,18236352.50294811,18264268.420239788,18300973.225591026,18320614.085772227,18474053.05351416,18512294.91691393,18605200.68099257,18649100.39554692,18708263.693641838,18753159.06084917,18804583.536399968,18898172.979340985,19026399.58253345,19093724.970299464,19177990.75608482,19205988.55051495,19290066.066535857,19442461.186712388,19445256.30303063,19448997.249364797,19464024.696082946,19494595.44328327,19532402.056449253,19556254.83183786,19712580.513112046,19944642.62941521,19995589.667111475,19998144.592399437,20068606.743594777,20230104.437222607,20300633.448320564,20321773.17233395,20361489.07694256,20422606.97973985,20426084.935861148,20457726.025529467,20485817.207889307,20680755.080780312,20779048.370531633,21292612.27970542,21370529.42605668,21565514.678772777,21583353.88868649,23014434.167476423,23262084.633579228
World,2022-02-14,7882631890,18893740.67361055,12536833.69209294,12644342.490299745,12806949.250650112,12856015.091247173,13481336.706711942,14098704.75829727,14130828.009759044,14269538.53102264,14774174.5350553,14787344.557800291,14990211.542017942,15099484.639658816,15368497.17527421,15388109.001171967,15477112.964555874,15772211.587898241,15840732.230266271,15934296.58029291,16292699.904898206,16354198.972204404,16661805.904233016,16714468.673559709,16771449.560144879,16899919.67705089,16978264.486438937,16991503.60378953,17058048.207098927,17077546.672944948,17152511.07147295,17158847.66061878,17229816.037823774,17282533.416795626,17337635.776154973,17365891.44152706,17403051.378684558,17497648.36887414,17654982.288619567,17743540.896977846,17746180.967821352,17778432.356543995,17865054.229247615,18007023.81031516,18117406.262719575,18159007.483753126,18192237.961251367,18216152.354795117,18257394.51844988,18278114.004241098,18328366.00799533,18363173.05786617,18369711.109136872,18369896.042460978,18389039.887379225,18411135.72133806,18417314.785256516,18454546.394478276,18456152.186556928,18470916.994860146,18517259.215194505,18703627.84378864,18721848.02880381,18795393.380711567,18893740.67361055,18899444.42911434,18965609.257470384,18990004.20966033,19103583.97147063,19259176.61985858,19354980.57839233,19393737.21297875,19404070.209746838,19487419.549146958,19631452.294826504,19656695.112479925,19673867.066345517,19682603.230355054,19709794.93040328,19764099.81929494,19829002.52633007,19983359.54798471,20158470.130950432,20214658.582514692,20216473.765489478,20276121.466680963,20446634.031678654,20522108.672475263,20543324.058228802,20585318.954919957,20630608.524351686,20699562.08308411,20720982.605943225,20788238.980494916,20900335.194186974,21002886.91486408,21491644.022261046,21683802.088772863,21852857.1902789,21857426.489169125,23244991.062968228,23571888.49827001
World,2022-02-21,7882631890,19047337.610035464,12655507.953883054,12771536.615894068,12957948.033455491,12995233.021987148,13616794.007492708,14241051.601440152,14253797.385041256,14401477.993621994,14933884.136059254,14938922.176250154,15122480.334434886,15256473.968961697,15496845.990678588,15507331.267684892,15614204.987321993,15917525.284233283,15984922.58417597,16070762.312776906,16417777.5113673,16516346.04101956,16804865.946330503,16848982.23139673,16937045.640820123,17051786.273253754,17141420.39696929,17151019.684129052,17198736.349137902,17236375.877263755,17306721.29527173,17317067.77235877,17402783.68053872,17457187.25152698,17538827.34129886,17542340.42593622,17552507.2151494,17662632.641701363,17792210.79374086,17897864.842364434,17900193.68218663,17945671.069407344,18013813.40360446,18202669.97812463,18293983.810475923,18321251.699784473,18380324.436888453,18407338.844316076,18425695.411543246,18448492.52636685,18480657.785685726,18524997.439417217,18537912.95905998,18553719.3351765,18572359.09094891,18595358.022749566,18598216.56176877,18606916.522025444,18611545.833239354,18633391.118171815,18670018.876555923,18901711.445901066,18906649.50091032,18957700.643224236,19047337.610035464,19123945.81563563,19127289.72555758,19149432.14091803,19273650.331937134,19427194.603823327,19574336.75792377,19579231.89394411,19592765.118853733,19662925.79059742,19792519.050662614,19842863.310688175,19845732.174873073,19846469.834868502,19916928.393098123,19964010.444041006,20030053.238365863,20183159.435064543,20333722.50695184,20406779.802819535,20408881.284179673,20459767.226434,20631785.427076567,20720114.42648268,20738512.489287682,20775815.17098108,20807866.451787755,20898016.087931186,20996245.048861466,21004321.271206528,21103890.45489345,21203295.98057713,21657653.426066853,21924090.551315952,22066743.889262944,22097767.288295995,23469651.560139697,23806604.838630464
World,2022-02-28,7882631890,19193369.901927583,12772960.080986876,12875910.110577237,13096903.846344737,13099182.242877437,13744817.537948832,14366739.356971102,14367305.446267702,14526877.78097447,15064507.843883043,15069260.598416174,15262563.471419076,15397669.069415111,15588325.04597156,15634158.026672797,15742857.641029347,16050116.966462674,16136578.375102889,16195381.870466154,16529431.643008579,16677009.001988845,16934380.543979544,16977908.43301359,17088906.718047395,17203600.423031233,17264029.967801154,17309735.641692277,17336970.371323477,17370447.638045426,17438481.712831482,17445564.13163578,17553009.292957004,17607070.015612047,17673572.478538588,17706630.07650211,17727681.93847265,17821719.727539636,17910325.307929106,18034499.963972267,18040260.341989644,18110914.959510934,18135365.305492397,18394026.027798805,18440987.834797002,18469386.508849826,18538869.49268945,18581395.161726035,18585223.971090756,18592643.567199275,18617296.782227688,18668505.92782195,18669269.109405387,18724142.05947396,18724536.318750035,18739910.211566523,18764821.980306268,18777764.943566013,18789329.132844377,18799220.255465318,18806547.58105909,19062897.59172304,19094251.549152873,19098725.076833043,19193369.901927583,19283093.20126262,19298263.031416956,19323647.18062491,19426135.421729535,19582688.56565453,19724813.01898216,19758394.99531551,19782424.86942178,19832868.836348318,19948357.971838195,19997922.62898181,20005106.702652242,20012666.544898346,20106483.02456759,20150372.38187571,20223791.993590765,20369285.65754992,20488694.120995726,20573114.52489166,20583456.35723455,20640869.90180527,20801834.78602392,20898133.586838365,20915927.824033353,20940801.29595804,20978285.126947697,21090421.72280876,21196047.698164485,21235074.81063945,21255804.851509754,21367040.40383649,21805121.894526616,22134354.69906257,22246431.879177663,22316835.29760125,23658794.233437974,23990013.787490282
World,2022-03-07,7882631890,19327951.002962597,12879882.279071158,12960954.623127604,13200181.34717367,13226213.089094466,13859431.41767106,14470987.606081914,14485388.446019981,14637312.987376451,15177513.615465904,15186571.944177924,15393410.687400531,15516302.758128703,15663814.74846561,15744247.267420111,15861406.056200568,16177564.094308337,16275791.765922353,16306329.36654064,16627434.494304894,16814428.000579353,17050781.996307686,17085127.941452112,17226163.23144009,17325394.335579697,17367032.111366104,17455445.5756057,17465553.975003418,17477164.671978243,17563385.878272705,17568137.56048814,17696843.058750123,17738897.591898955,17774538.426093176,17849422.88772988,17887546.663191624,17961159.20691268,18012297.443595555,18163458.213955205,18173164.141983908,18242794.77296208,18259720.920556184,18560510.192521635,18567350.36015783,18602340.56244833,18693213.280252017,18706223.783698086,18738226.316495933,18747493.275861666,18753111.144304592,18791496.423295133,18794669.198678344,18855472.17002929,18877446.45640195,18879553.16750542,18888519.569643598,18923840.122751195,18937906.47160352,18956199.8947174,18958579.519044314,19205374.306982875,19233220.10544029,19256044.31429817,19327951.002962597,19425764.807148796,19434115.370981693,19516081.434091594,19574187.593169633,19726272.300576847,19848903.533445943,19912079.49079676,19967497.939177573,19992555.240584735,20093333.518791303,20138035.37076923,20153825.74302712,20154809.288906034,20257455.996724017,20319867.30837017,20388487.55462024,20536016.245337453,20642533.22947277,20738570.56563937,20739984.976665225,20812085.048404545,20977444.737049844,21061628.416079707,21066368.082700156,21081418.441162582,21130279.963310514,21266808.097931974,21386572.012340114,21400240.94662702,21471635.542771976,21496852.447592832,21939790.196532756,22319391.187830444,22409360.257175792,22494107.455746416,23841761.42658619,24150308.445164427
World,2022-03-14,7882631890,19448592.59624962,12975723.246528715,13060394.609243693,13279541.699417697,13350359.427479325,13955876.32334352,14566394.51856942,14583841.495029103,14736938.958213132,15280452.977120053,15286325.733860368,15501808.536108874,15614051.986466004,15744106.066812433,15821445.158765659,15971495.718766784,16286807.417500524,16405909.140652133,16411671.878103068,16717393.103372037,16927786.934176,17146515.139581844,17183607.75639636,17358646.325936474,17418319.370099176,17451937.6916032,17553902.817742426,17571272.847143143,17591475.902581412,17649536.573063843,17678537.380074784,17821554.483329557,17849537.985798284,17863733.6118038,17958249.36241068,17989396.642746307,18082767.050374836,18106268.290454127,18266944.923194945,18286753.04667748,18344605.688419297,18376343.2399631,18668284.99634776,18729483.86531713,18739842.886606082,18818945.24134806,18826846.482222345,18855375.81924035,18864295.706911206,18889136.51900255,18901102.591844548,18916264.848007523,18963221.170098152,18971539.93948649,19007341.030600704,19008053.07062277,19028035.374499306,19062318.0473711,19085844.06209577,19108312.11162535,19337118.017083995,19339742.924234577,19383344.07774722,19448592.59624962,19554849.8608895,19566636.238724377,19686839.538570713,19703429.499849156,19866429.01076985,19959448.4632078,20052999.688718025,20099171.01400584,20137473.25429863,20205892.242506612,20272870.660496503,20276589.351455186,20294123.131366152,20360424.561991464,20448636.56975516,20541225.973366324,20700124.307349313,20791012.17792105,20868834.41489549,20886705.5623963,20959030.505302224,21149055.731913656,21183480.369313605,21204997.119588837,21224566.133082148,21261777.2632942,21397478.133867152,21537657.66200002,21563290.116305076,21600340.56944112,21646534.6011728,22034646.590695884,22477821.908752307,22558552.246041145,22655477.499924295,23991302.817582186,24280655.355870496
World,2022-03-21,7882631890,19568342.82506395,13070783.052552955,13162730.67120018,13356871.769617727,13473228.276243616,14054881.068813754,14650560.526908163,14689896.663691413,14841259.934685534,15378571.827604843,15401601.931056436,15607059.385564372,15721471.523809776,15833557.81504537,15904002.817869516,16078259.492919639,16405199.134742737,16502394.774889551,16552286.408765575,16805275.563637726,17044357.225237697,17254176.958501436,17267336.880384203,17508014.822284486,17508492.983594712,17541044.58970514,17657444.294161312,17669783.40823461,17712603.688124124,17749668.292290468,17796775.532020308,17948010.524923313,17950862.707662743,17955622.807416953,18078905.610838458,18087475.854794115,18194444.738714032,18198016.708040096,18372089.33057345,18392591.76218154,18432251.917113222,18491485.445630647,18772531.69229189,18873464.929483395,18882527.55615317,18941219.44182188,18957958.59139588,18966895.863670886,18981008.079256363,19013597.073572546,19030036.87890925,19050786.713431776,19088618.185117863,19093551.193731297,19127420.4520012,19133834.079437878,19145688.432381086,19194170.762519166,19209060.818636056,19261784.689086117,19455701.53196674,19467156.574310094,19507408.772877783,19568342.82506395,19687070.048569936,19704373.75094072,19809158.806116536,19928049.980375666,19998049.267333884,20079662.99572406,20188180.64892083,20229203.958403904,20291079.374195162,20308835.166678715,20409064.092852123,20412348.735133782,20428881.322634835,20467220.77844642,20581201.989078365,20695489.639063288,20860495.498902403,20938872.84932401,20996757.42328675,21036849.992069777,21104229.720801953,21306110.514892597,21322236.31834474,21329654.164959554,21359116.021027297,21399904.381218657,21516424.65546863,21683329.496946096,21709862.147790346,21751235.406309083,21852274.168566573,22125525.97394497,22660311.850373995,22709376.56870547,22810852.86295701,24122427.229065552,24415325.673977666
