continent,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Africa,2020-12-14,1371693397,0.25746121408945377,0.35159182373828396,0.32913222376823625,0.2751547906850793,0.17749786556815222,0.1275462764262748,0.1131746377862853,4.504799828709704,0.08190545143108553,0.026317834640710164
Europe,2020-12-14,747993718,1.105289689570545,1.1055017474888793,1.1054827505581446,1.1054166371525462,1.105289689570545,1.105289689570545,1.1052801260551428,54.16146753517401,1.1053360721464085,0.6368851616478416
Oceania,2020-12-14,43202462,-0.009935893649774824,0.03177742291342704,0.027271656425446992,0.010815215368521593,-0.009935893649774824,-0.019045654366916256,-0.023686651563141644,-0.05207342990266406,-0.002479687138222098,0.005953364417055676
Americas,2020-12-21,1026788511,0.743784793625865,0.7570903154858142,0.7541678082568771,0.7468723863479627,0.7383922010686003,0.7312644528473424,0.7301526060890865,34.42562569483991,0.7172005353091648,0.4796927456076688
Asia,2020-12-21,4679006159,0.2459403205122639,0.31034864747986995,0.2824278574111882,0.2459403205122639,0.1797510885500508,0.13544051949739616,0.1150248313295773,0.8084805837882005,0.015852560466435305,0.031023083763374034
Africa,2020-12-21,1371693397,0.3025296376884288,0.40724037836372845,0.3867127520673186,0.3214755914053728,0.2221801857938698,0.17322914961829308,0.15717641020300308,6.397007356357788,0.1163092246610507,0.03002544161113287
Europe,2020-12-21,747993718,1.0748449727492513,1.0750592797661267,1.0750394450620158,1.0749733649914255,1.0748449727492513,1.0748449727492513,1.074833408141293,52.66993094448838,1.0748965498875178,0.6657046550222498
Oceania,2020-12-21,43202462,7.744043409338384e-4,0.03900517373904437,0.03580783409664627,0.01749174125029261,-1.7917588259480494e-4,-0.012190890531820963,-0.016176267920504025,0.17930227271353855,0.008538203462549455,0.0036386815177338735
Americas,2020-12-28,1026788511,0.8458402378945814,0.8569550943930365,0.856141510639845,0.8469412541916339,0.8372637440048152,0.8314293443703018,0.8293544755001848,39.07294686764056,0.8140197264091783,0.42303891731020743
Asia,2020-12-28,4679006159,0.23664491831740547,0.2875350770496162,0.27026451502994964,0.23664491831740547,0.16692929194394007,0.1263803638200627,0.11153950506755012,0.7721013147614062,0.015139241465909926,0.029059910455227933
Africa,2020-12-28,1371693397,0.34508228843887806,0.4627240286879789,0.4344938738966991,0.3740491801657928,0.2674370243733668,0.20202330613615727,0.18530845339911073,7.762393017952562,0.1411344185082284,0.03981538448712092
Europe,2020-12-28,747993718,1.077773223602069,1.078006952406269,1.0779786616263152,1.0779114455095469,1.077773223602069,1.077773223602069,1.077765563705926,52.81384888617912,1.0778336507383497,0.5658754743712968
Oceania,2020-12-28,43202462,-0.01789922208205929,0.0139229071746128,0.010148033363730127,-0.0037281720416981676,-0.020206659922554455,-0.0341162706228307,-0.04152209211801043,-0.20937212763056573,-0.009970101315741225,0.0026456825539248204
Americas,2021-01-04,1026788511,0.8935329341630847,0.9201842924283531,0.9131015965352608,0.901087296389394,0.8865047353654801,0.878307082985503,0.8771053631123198,40.144645994103726,0.8363467915438277,0.485925674717644
Asia,2021-01-04,4679006159,0.21728171867265267,0.2570014458436857,0.2372552172404125,0.21728171867265267,0.1415017916157015,0.09119646955077255,0.07989313581370062,0.35769715668259255,0.007013669738874364,0.02606470174556571
Africa,2021-01-04,1371693397,0.3891802067155904,0.5080609449322481,0.4763544615771331,0.409613695365443,0.29919630984447665,0.22658157933334114,0.21112094789105806,9.538776182547032,0.17343229422812786,0.04768886410262424
Europe,2021-01-04,747993718,0.7869018241273418,0.7871821434348061,0.7871438270514869,0.7870662220604776,0.7869018241273418,0.7869018241273418,0.7869018241273418,38.55934571323,0.7869254227189797,0.6053335597666075
Oceania,2021-01-04,43202462,-0.017757691679347553,0.014092276073056019,0.00901405478922259,-0.003845439429886962,-0.020625431988922124,-0.03299559101130746,-0.037695327530374995,-0.20373627094895513,-0.009701727188045482,0.0026456825539248204
Americas,2021-01-11,1026788511,1.012601249019135,1.0440745789901,1.0361989623107455,1.0246659610528694,1.0092255050526338,0.9996842786594445,0.9971944434632483,45.80719474460601,0.9543165571792919,0.6128125638912607
Asia,2021-01-11,4679006159,0.2082817205224094,0.24681829930533947,0.224649576267409,0.2082817205224094,0.12869560338743802,0.06866430868634942,0.054822739942385436,0.37105713665386403,0.007275630130467921,0.023264961895939237
Africa,2021-01-11,1371693397,0.41079665402088106,0.5458635196661215,0.5182987677150656,0.4389305170438574,0.333361222554426,0.24683203031556236,0.22630418605055624,10.877328469340052,0.19776960853345546,0.05688479668317598
Europe,2021-01-11,747993718,0.7171506922195214,0.7173867814444398,0.7173483319628738,0.7172744600463141,0.7171506922195214,0.7171418504722349,0.7171329869753473,35.13867527385457,0.7171158219153994,0.6788446049489416
Oceania,2021-01-11,43202462,-0.06202352948839705,-0.028520572355937187,-0.030909639260761946,-0.04597684606044952,-0.06359076199081952,-0.07647628637405876,-0.07874466494815749,-1.1176888137502627,-0.053223276845250606,9.929989638090533e-4
Americas,2021-01-18,1026788511,1.0269113943744812,1.0582111994011927,1.0491992772517955,1.0351255183547965,1.0190098811004888,1.0099454843561817,1.0084434051520756,46.18402571821021,0.9621672024627128,0.6330417540092635
Asia,2021-01-18,4679006159,0.18596626827835672,0.23970193898526865,0.222543172743962,0.18596626827835672,0.10904954628291004,0.04231641209218381,0.03378829817395905,0.34416070455866316,0.006748249108993395,0.025426638896629845
Africa,2021-01-18,1371693397,0.40603694513544775,0.5802173290575756,0.5290533444441949,0.4408645680604416,0.3305149407355781,0.24720487018942103,0.23051312443212318,9.172180306269595,0.16676691465944718,0.06498755494118633
Europe,2021-01-18,747993718,0.8007652617277059,0.8010060980930536,0.8009777338783094,0.8009071734683662,0.8007652617277059,0.8007652617277059,0.8007619100187184,39.23576850639427,0.8007299695182504,0.7073207799320047
Oceania,2021-01-18,43202462,0.015518442605548495,0.04601969569979052,0.043583830312182145,0.031200081138967863,0.014229330882795209,-0.0013007967306432554,-0.0070454195789387,0.5135839595467793,0.024456379026037107,9.929989638090533e-4
Americas,2021-01-25,1026788511,0.8674677957850448,0.902376460920788,0.890615249084179,0.8769204448283101,0.8623248725076961,0.8528520272444874,0.848599580021821,38.7463778026389,0.8072162042216438,0.6767982817836574
Asia,2021-01-25,4679006159,0.16041141399991132,0.2334244038502116,0.2133258679809901,0.1681240997104606,0.11359073266361541,0.047006603433721234,0.03735869863373382,0.3564878034058463,0.006989956929526398,0.02415961769628438
Africa,2021-01-25,1371693397,0.3449428624938611,0.4529550197492933,0.44055763248784335,0.3758471838715435,0.26585070021163826,0.2011547598240314,0.18836092245410255,5.856778850185816,0.10648688818519667,0.06585203384193297
Europe,2021-01-25,747993718,0.717078453539254,0.7173172775670362,0.7172907009785351,0.7172096978642764,0.717078453539254,0.717078453539254,0.7170559800840778,35.13493192690842,0.7170394270797638,0.747982217679534
Oceania,2021-01-25,43202462,-0.058552184745015355,-0.02099784947321472,-0.026351048996446087,-0.040070927813015,-0.058552184745015355,-0.06897264671932378,-0.07430509760211003,-1.0594745388323112,-0.050451168515824346,6.619993092060355e-4
Americas,2021-02-01,1026788511,0.7619214144305146,0.783799555390383,0.7786333219476823,0.7686604764719122,0.7565518133196217,0.745539226424309,0.7427488321632034,33.836735376112436,0.7049319870023425,0.6849233240008468
Asia,2021-02-01,4679006159,0.15002339346695986,0.2027167889580565,0.18658225975256928,0.15002339346695986,0.09894410871504848,0.043171431089849055,0.03662025821064485,0.2215122183406661,0.004343376830209139,0.024941215299648423
Africa,2021-02-01,1371693397,0.29710225261715595,0.40536168744045453,0.37919803387396916,0.31663973478571505,0.20712807334927463,0.1580130953034891,0.14395101587178358,3.695614358917725,0.06719298834395862,0.057530640719414355
Europe,2021-02-01,747993718,0.4978021496326933,0.49802754403643756,0.4980070323015808,0.497929389458764,0.4978021496326933,0.49779158757058234,0.4977751403358976,24.387586009966675,0.49770583693809545,0.7076451142066944
Oceania,2021-02-01,43202462,0.010008862804456115,0.046240442810939,0.040143238357528026,0.02766975789260985,0.010008862804456115,-0.0011636287587357909,-0.004738711455474022,0.3909284235128844,0.018615639214899254,9.929989638090533e-4
Americas,2021-02-08,1026788511,0.5994452357796222,0.6168582671868786,0.6136362914051983,0.6066930110755151,0.5944209623070522,0.586367216597999,0.5805905689557753,26.36075434756002,0.5491823822408337,0.6363667814744375
Asia,2021-02-08,4679006159,0.14936876899826504,0.19467584449839762,0.17683033900118456,0.14936876899826504,0.09263967749259358,0.051502912846034296,0.03638025871514839,0.10906831542472084,0.0021385944200925655,0.020477468236647388
Africa,2021-02-08,1371693397,0.27534725299757845,0.37399970492868906,0.3490640964519652,0.29053871502000345,0.18138769720048614,0.13624561067547086,0.11836805407387858,2.4724824925463476,0.044954227137206315,0.04224202006565466
Europe,2021-02-08,747993718,0.4059891496971718,0.4061583689499032,0.4061318980582547,0.40607481163706466,0.4059891496971718,0.40594373420779895,0.4059328985926654,19.889159192965053,0.4059012080196949,0.6365598915364152
Oceania,2021-02-08,43202462,-0.03484454431516543,0.013951041373799607,0.008487195101425435,-0.009977494460132722,-0.03484454431516543,-0.03959986653024355,-0.04239564356453775,-0.4769619295878176,-0.022712472837515124,9.929989638090533e-4
Americas,2021-02-15,1026788511,0.5575023968980498,0.5745736115743642,0.570733498191728,0.5638432181513281,0.5518961439237496,0.5441400015580793,0.5435054021168733,24.458690658753277,0.5095560553906934,0.5916783188471029
Asia,2021-02-15,4679006159,0.15546483717835308,0.20478882996856432,0.1926010087251805,0.15546483717835308,0.10002398407587001,0.052891561904001294,0.041549328227997756,0.296967039178951,0.005822883121155901,0.018297582240904248
Africa,2021-02-15,1371693397,0.27577156572991923,0.37930248377494885,0.3543283421408021,0.2823215935479834,0.18762651922922816,0.13613334813141906,0.11049857936957179,2.319175886668444,0.04216683430306262,0.035513913026439976
Europe,2021-02-15,747993718,0.35794004437167026,0.35810420144689215,0.35808095563589915,0.3580252627150767,0.35794004437167026,0.35789730251626195,0.3578826322524042,17.535997718953812,0.3578775044684451,0.5521630597437718
Oceania,2021-02-15,43202462,-0.06959692479917053,-0.02420706665299031,-0.029698909614871732,-0.04361239954975236,-0.06959692479917053,-0.07382127163858564,-0.07764248973720658,-1.1314385193710677,-0.05387802473195561,3.3099965460301774e-4
Americas,2021-02-22,1026788511,0.5037589571649903,0.5209028759423732,0.5177568304067902,0.5098371503283273,0.49818382555215124,0.4909822905434871,0.4901066691229614,21.86911301648015,0.4556065211766698,0.5044023130874318
Asia,2021-02-22,4679006159,0.17144781676588217,0.21986052363366884,0.21624612604716675,0.17144781676588217,0.11346359678289232,0.06229226482839257,0.04194652894075433,0.1637591114469384,0.003210962969547812,0.018379992903958902
Africa,2021-02-22,1371693397,0.256094750098366,0.33542366065176904,0.30862794048347064,0.256094750098366,0.16508829664552774,0.12230079202701348,0.1111091789913874,1.9238442398807585,0.03497898617965016,0.028390236539135284
Europe,2021-02-22,747993718,0.2723064879058803,0.27250386332985055,0.2724679678592298,0.27240133781033804,0.2723064879058803,0.27228312590181664,0.27227194859965526,13.340017737920517,0.2722452599575616,0.4704781491226374
Oceania,2021-02-22,43202462,-0.03214213298182252,0.04051695468467381,0.0222130845309558,-0.0019508081175736176,-0.03214213298182252,-0.03590146316126274,-0.03963085481131866,-0.3946749525169351,-0.01879404535794929,0.001323998618412071
Americas,2021-03-01,1026788511,0.6005755073216658,0.6188443431832474,0.6143616425392145,0.6065693978448999,0.5936761513178608,0.5872985311000501,0.5845974793892232,26.406204948514848,0.550129269760726,0.515685649310893
Asia,2021-03-01,4679006159,0.19873663171153774,0.2290392196932072,0.21932137261948687,0.19873663171153774,0.12110523806476754,0.0743633927559156,0.056305086858237596,0.5802733886518026,0.011377909581407893,0.020520319216788617
Africa,2021-03-01,1371693397,0.26495522099982693,0.3409914728286569,0.3188615751982774,0.26495522099982693,0.1760553436785047,0.13182394129541578,0.11482488070467935,2.8650991618661266,0.05209271203392958,0.024474419774435933
Europe,2021-03-01,747993718,0.26177976797840835,0.2620275352159147,0.2620004591807306,0.2619026989335212,0.26177976797840835,0.26177976797840835,0.26177717208018747,12.827691398247103,0.26178962037238984,0.42001876812553657
Oceania,2021-03-01,43202462,-0.03557445658114741,0.03004806411857185,0.015805882912515758,-0.009075630508935518,-0.03557445658114741,-0.04634478037311492,-0.049731978289072824,-0.40787372000293176,-0.019422558095377702,0.001652683590115767
Americas,2021-03-08,1026788511,0.5646244857003804,0.5858897694985825,0.579337752925679,0.5706516007877475,0.5580116184609365,0.5502535434901448,0.5475534577748118,24.60054654664935,0.5125113863885282,0.4820438626820592
Asia,2021-03-08,4679006159,0.18617425894817194,0.22822927285206188,0.2147842650575224,0.18617425894817194,0.12526227421471,0.07613582591176392,0.06172377920815567,0.6026459052290212,0.011816586377039633,0.017690038693535304
Africa,2021-03-08,1371693397,0.27516109642436515,0.3506507794988433,0.34379999301876607,0.27516109642436515,0.188885040176207,0.1346278136116117,0.12289105263466098,2.8702544163762784,0.052186443934114146,0.02155824331054938
Europe,2021-03-08,747993718,0.33717066511836247,0.3373975296090842,0.33736955780281447,0.33728716651432444,0.33717066511836247,0.33715974683589534,0.3371338788163621,16.51967962427652,0.3371363188627861,0.41618009952324225
Oceania,2021-03-08,43202462,-0.009977256619090836,0.07180099382457963,0.058002150578258395,0.013915202267543555,-0.02244655684399642,-0.04832939166732445,-0.05202739655764188,-0.2777422474030508,-0.013225821304907183,0.001323998618412071
Americas,2021-03-15,1026788511,0.5444045681965478,0.5689569782768624,0.5604079708904067,0.551619185922018,0.53980884023176,0.531707318047465,0.5301467827984815,23.71955277234874,0.4941573494239322,0.46699032455379696
Asia,2021-03-15,4679006159,0.2146224002181321,0.2590315405803515,0.23631039457499356,0.2146224002181321,0.14199911686796332,0.0866075768631625,0.07149231771035945,0.7236736212285336,0.014189678847618308,0.01772964112056857
Africa,2021-03-15,1371693397,0.283028689854394,0.36728448020719073,0.3478809346298145,0.28405933978981174,0.19105878141283653,0.1342978386113034,0.12248899814211217,2.569302114194797,0.04671458389445085,0.020777310776833896
Europe,2021-03-15,747993718,0.4175807619807571,0.41781371440216397,0.4177859276909429,0.4176950180980626,0.4175807619807571,0.4175479344977626,0.4175367658251799,20.458429280994867,0.4175189649182626,0.40850249493672885
Oceania,2021-03-15,43202462,0.002202115424073302,0.09956318328346035,0.07481338158399299,0.03449110689877312,-0.001746506010994368,-0.021722239248720496,-0.023909523298841138,-0.08580874139129006,-0.004086130542442384,0.0033076818631308557
Americas,2021-03-22,1026788511,0.5636607031262229,0.5942895157196555,0.5809155256061681,0.573199436685672,0.5609159913212493,0.552321786070901,0.5465653505416097,24.643810428809402,0.5134127172668626,0.4861068220503297
Asia,2021-03-22,4679006159,0.23224703366052002,0.28545033987893564,0.2682376023330884,0.23224703366052002,0.15413032589994136,0.09455510195365072,0.06512131524895969,0.40573913319751415,0.007955669278382631,0.027081456124238457
Africa,2021-03-22,1371693397,0.2762858065933895,0.3651759303742871,0.3397108745378928,0.28979068219945747,0.19704701689576423,0.13405737977776344,0.12402259259410482,2.632310780429976,0.04786019600781775,0.021631729120294076
Europe,2021-03-22,747993718,0.5162634052882046,0.5165419074752134,0.5164871249179015,0.5163941015577271,0.5162634052882046,0.5162578002588789,0.5162445091609754,25.2972667109104,0.516270749202253,0.4207448437421235
Oceania,2021-03-22,43202462,-0.010703646904004285,0.07851861354016522,0.06888587403268186,0.01815927154003495,-0.020368176811485974,-0.0462413516467102,-0.051859509981822614,-0.4737033016596442,-0.022557300079030677,0.0036386815177338735
Americas,2021-03-29,1026788511,0.5599987969326083,0.5858807994020458,0.5827529216081093,0.5721575888960834,0.5546545197159176,0.5462064365098194,0.5440510499451984,24.019595085541614,0.5004082309487837,0.5346908288497592
Asia,2021-03-29,4679006159,0.26398723823291764,0.3773131585939846,0.3309886144616138,0.26398723823291764,0.2005822595425732,0.1390551455500273,0.11088678407675581,0.7828424746301621,0.01534985244372867,0.024126020818088862
Africa,2021-03-29,1371693397,0.2912251874703581,0.37540695911058225,0.3577565974550644,0.30920858380673943,0.2119539202816817,0.15030393474193138,0.1347663231979826,2.667366511099003,0.04849757292907277,0.021475061456463364
Europe,2021-03-29,747993718,0.5627240757667822,0.5629756331624496,0.5629533457637144,0.5628540851674049,0.5627240757667822,0.5627240757667822,0.5627192578547331,27.57297833660604,0.562713843604205,0.459686614640793
Oceania,2021-03-29,43202462,0.11879023204285241,0.14818121346968466,0.12132289900682526,0.11879023204285241,0.01952780522317236,-0.01768843537079016,-0.026612020941741393,-0.12525093799573883,-0.005964330380749468,0.005291365107849641
Americas,2021-04-05,1026788511,0.610269430852514,0.6387622483087322,0.6341611912483278,0.6207396431015061,0.6035725438998109,0.593909912729923,0.591520337478088,25.768806940469005,0.5368501445931042,0.5090631560446045
Asia,2021-04-05,4679006159,0.39951342509083476,0.5434393551840776,0.5092145670777869,0.4208977936626874,0.2967178657502612,0.20945046254725924,0.1654814070884777,1.3107243258709014,0.02570047697786081,0.032177174999097925
Africa,2021-04-05,1371693397,0.31668901125962723,0.39441327799596587,0.3786497180025928,0.32094176064541347,0.23980254633985545,0.18494246263115294,0.1570971119409178,4.1116387169478426,0.07475706758086985,0.019329756969005806
Europe,2021-04-05,747993718,0.5617045714932387,0.5684263979751446,0.5669971080628997,0.563786810884616,0.56043169273142,0.5586800161124418,0.5579775945138558,27.198213869712472,0.5550655891778055,0.45019495738599236
Oceania,2021-04-05,43202462,-0.01656281480697586,0.06702958610489367,0.05531659643501398,-0.004432983687022525,-0.04309027519010541,-0.07536556882713319,-0.08360508419820253,-1.352518211373242,-0.06440562911301152,0.005951049734156355
Americas,2021-04-12,1026788511,0.6245918246876809,0.6607912121455676,0.6550807630609645,0.6386851817083112,0.6201253838382313,0.612080480525731,0.6068993114230895,25.935584920989122,0.5403246858539401,0.6398037112435123
Asia,2021-04-12,4679006159,0.4770758868345916,0.6652555003698634,0.6320268778110121,0.5117036297165019,0.3644723334533777,0.26038060692772763,0.23096895051857277,1.284658350961195,0.02518937943061167,0.04609040737960696
Africa,2021-04-12,1371693397,0.33974168201365146,0.4259201754840641,0.40819757137591856,0.33974168201365146,0.2599706363466196,0.19327993594477852,0.16779558911426407,4.2280329076659235,0.07687332559392587,0.019704694984399636
Europe,2021-04-12,747993718,0.54823744152403,0.5533159981520418,0.552518872606271,0.5506520445695501,0.5476730069988399,0.5457205533671635,0.5449860054414087,26.591155295458538,0.5426766386828273,0.488888464167556
Oceania,2021-04-12,43202462,0.03815752141770559,0.1388425455272167,0.1287868331327038,0.06986514164559375,0.0322265673972637,0.009196296042536037,0.0032281343954576407,0.38502165383165854,0.018334364468174214,0.001323998618412071
Americas,2021-04-19,1026788511,0.6565481852204555,0.6903191873794254,0.6812368641898562,0.665034818807328,0.6497690384820627,0.6409480794964912,0.6345679089855577,27.11084432856425,0.5648092568450885,0.57297923934406
Asia,2021-04-19,4679006159,0.5008457924140679,0.9388146275373603,0.8396368099212653,0.6454672671185772,0.4637364126959452,0.3689408018628714,0.3563321954827668,1.5079817830699136,0.02956827025627282,0.06110588237847199
Africa,2021-04-19,1371693397,0.32372798246912204,0.4157082965013522,0.3985132974231019,0.3260165423457611,0.23803500257108784,0.17693282063810864,0.16742738783649602,4.150933212436332,0.07547151295338787,0.023162391879619146
Europe,2021-04-19,747993718,0.5658441102241842,0.5729661164921969,0.5707777837422228,0.5682280564305089,0.5654379897861778,0.563132876478208,0.5623996214280113,27.42142964811022,0.5596210132267391,0.4606804732549906
Oceania,2021-04-19,43202462,0.01278693989775901,0.1347439013285293,0.10855640232811724,0.057190581802226054,0.01278693989775901,-0.006074195805964587,-0.010149079991627244,-0.0391208406400716,-0.001862897173336743,0.007275048352568425
Americas,2021-04-26,1026788511,0.6541769537745955,0.6898303515613056,0.6862326471436063,0.662601431512758,0.6407695274257692,0.6296551074657989,0.625489545724366,26.166384987998143,0.5451330205832946,0.5527358301343518
Asia,2021-04-26,4679006159,0.7139879667569934,1.4642984448574066,1.381746386363452,0.9776988250575949,0.6470855123221738,0.4726284171138806,0.42225238895101347,1.535966114078112,0.030116982628982592,0.0890390792067346
Africa,2021-04-26,1371693397,0.3226185637316482,0.40658808348306996,0.39335908627091715,0.3226185637316482,0.2407825682157092,0.17070590251934978,0.15479182786176252,4.172356158956293,0.07586102107193261,0.02323544027382965
Europe,2021-04-26,747993718,0.5129750424320486,0.5165595429021219,0.5160359478240478,0.5144618265655578,0.5118020856569369,0.5102577046065173,0.5098273496134971,24.85817282674741,0.5073096495254573,0.43021751688026877
Oceania,2021-04-26,43202462,0.03935218227371137,0.17224823275928045,0.14485695865258594,0.08866464709111505,0.03935218227371137,0.029597808259222137,0.025183710187295455,0.5861213041247364,0.027910538291654116,0.004960365453246622
Americas,2021-05-03,1026788511,0.5630075122946815,0.6013480711296191,0.5965431895904203,0.5748643671379807,0.5561662195530271,0.5440638512853725,0.5392938252187182,21.998523676001938,0.45830257658337364,0.5362629150025618
Asia,2021-05-03,4679006159,1.0399242155767792,1.7870283595788279,1.6799279180414495,1.2942339795618676,0.8341179265441365,0.5273353665149771,0.46151530112825995,1.663550456987986,0.032618636411529144,0.11010885271202739
Africa,2021-05-03,1371693397,0.32059548190368764,0.40806735432978036,0.392953090853769,0.32059548190368764,0.24303628689707565,0.18382657447465534,0.16672200230327255,4.747761153743801,0.08632293006806911,0.022141609827986942
Europe,2021-05-03,747993718,0.3267432997470797,0.33019138988790403,0.3294638379599287,0.32775960142241606,0.3250563379105768,0.3234321600886162,0.32265222479262895,15.668773601775536,0.3197708898321538,0.36923558761759545
Oceania,2021-05-03,43202462,0.054258004532534744,0.189861867637062,0.16019107040187555,0.10710116696120756,0.054258004532534744,0.03734877164494575,0.016274221436085413,1.0649007684270952,0.050709560401290245,0.003969681172336891
Americas,2021-05-10,1026788511,0.5565649511974282,0.5968131291494538,0.5890966681300387,0.5685550768589384,0.5523313252674907,0.5399859559455624,0.5352941845016206,21.500605032211197,0.44792927150439993,0.4890838713328767
Asia,2021-05-10,4679006159,1.2129292376028293,1.8283437060748131,1.7231002428990692,1.3626545986474008,0.8411038825217091,0.4995676246966963,0.4614645342106242,1.667374712327188,0.03269362181033701,0.1188347228247365
Africa,2021-05-10,1371693397,0.3111985358038582,0.4053099997124449,0.3791814757957907,0.31302130748951945,0.23353846536064943,0.1786667766179667,0.16872268974391813,4.8940558206207525,0.0889828331021955,0.022818510367153134
Europe,2021-05-10,747993718,0.3022795084093393,0.30562124440846755,0.304752696785246,0.302797544321342,0.3004527641738511,0.2991569154757155,0.29866652809560196,14.505809289286475,0.2960369242711525,0.31711509641314933
Oceania,2021-05-10,43202462,-0.009346044257349216,0.12665997436642507,0.08988782561012126,0.040747974180907746,-0.009346044257349216,-0.03575464300547879,-0.05591611046444037,-0.40709867456761323,-0.019385651169886345,0.0023146828993218026
Americas,2021-05-17,1026788511,0.5586150361206799,0.599675463301493,0.5907378232579172,0.5716017770677707,0.5526495789414428,0.5413868534566011,0.5372613511655809,21.13903384312982,0.440396538398538,0.4687848518398547
Asia,2021-05-17,4679006159,1.23566894168853,1.8494833058883142,1.809637898744149,1.414721898052231,0.881292963656178,0.47317753759119824,0.43960037244255445,1.662261172207506,0.03259335631779423,0.11988806616999369
Africa,2021-05-17,1371693397,0.30643628628632147,0.3825630906573758,0.36984788810202796,0.31255952218410227,0.22908928419172964,0.1739554379481585,0.16228043769610917,4.87996479162634,0.08872663257502436,0.018975669094075255
Europe,2021-05-17,747993718,0.23771835876340386,0.24035849713873322,0.23879532395028677,0.23771835876340386,0.23404231192514866,0.23190720586163938,0.23159288422489652,11.17366900518854,0.22803406133037837,0.26417267317210275
Oceania,2021-05-17,43202462,0.012532345013941513,0.1468759239949368,0.1236883180560509,0.06445214421196975,0.012532345013941513,-0.007051517284723459,-0.024322250909746705,0.03495946554485862,0.0016647364545170772,0.00529136510784964
Americas,2021-05-24,1026788511,0.5339060215160645,0.5718665174245317,0.5627769105577385,0.5458427048896994,0.525926822989924,0.516173901607215,0.5116041754967166,19.81813309311592,0.41287777277324833,0.4459953486955212
Asia,2021-05-24,4679006159,1.1325963638114516,1.7926025109556725,1.7056357573041092,1.3835564134949867,0.8467142288077614,0.38379660419759865,0.33001212864440826,1.5736835707311867,0.030856540602572285,0.11799518556692715
Africa,2021-05-24,1371693397,0.3143792448141197,0.3976335971327057,0.3858739866317536,0.32369882729571425,0.24556949640643827,0.1969528717544279,0.1787239255834045,5.233271567388688,0.09515039213433978,0.021964821049583288
Europe,2021-05-24,747993718,0.1928440483226402,0.19480896037340675,0.19396063723615323,0.1928440483226402,0.18988945393135329,0.18811675348933546,0.18789147410494003,9.021901699882989,0.18412044285475485,0.2119957643815399
Oceania,2021-05-24,43202462,0.020358358217633245,0.15613236570295416,0.10825331486145937,0.06420839136918098,0.020358358217633245,-0.008597710358936724,-0.019825099798140407,0.19453370462411446,0.00926350974400545,0.00661304904336239
Americas,2021-05-31,1026788511,0.5441608497855435,0.5755975830992346,0.5717993398038634,0.5546150126926744,0.5350178562673382,0.5231563505045961,0.5183069920277534,20.157677211758756,0.4199516085783074,0.46224553052093903
Asia,2021-05-31,4679006159,0.8843235641239551,1.6373532394167534,1.6043941935856256,1.2856605708189939,0.7011836951813231,0.35810696244508117,0.26185933617062584,1.4465083954160505,0.0283629097140402,0.10311110599245527
Africa,2021-05-31,1371693397,0.355186981389826,0.42275435648699045,0.40749705781557943,0.355186981389826,0.2710268958689022,0.21033610964610056,0.19562230260645444,5.570539773563898,0.10128254133752541,0.020392093496386494
Europe,2021-05-31,747993718,0.21680575679656047,0.21954258334887966,0.21821585424073736,0.21680575679656047,0.21403730369991195,0.2121250829529849,0.21171632530078177,10.190686916873231,0.20797320238516798,0.18716734730651843
Oceania,2021-05-31,43202462,-0.04620604941837457,0.0639104786214763,0.048498133021137466,3.200314688012457e-4,-0.04620604941837457,-0.06321972433788087,-0.07109867616685217,-1.0973371151453644,-0.05225414834025545,0.0023146828993218026
Americas,2021-06-07,1026788511,0.4973831794396299,0.5280094719209989,0.5225492193223482,0.5080863042305963,0.4885585692036519,0.47755682094540974,0.47311840468370947,18.01098403610724,0.37522883408556745,0.4206874106716607
Asia,2021-06-07,4679006159,0.9365933644296115,1.5358777325125321,1.4451395463777634,1.0622930011903493,0.617922281380019,0.3283482769671631,0.2565053549271379,1.6668897655142734,0.032684113049299475,0.08666673781140453
Africa,2021-06-07,1371693397,0.3011864875026978,0.38531731614976267,0.37029768181652356,0.30403743358525614,0.23007981547965037,0.1835576416315934,0.162743948352616,3.1697737179432637,0.05763224941715025,0.02024628831832162
Europe,2021-06-07,747993718,0.32920045361578415,0.3300760237234046,0.32920045361578415,0.32920045361578415,0.32464885840918,0.3226684886798289,0.32220461457350097,15.568207871498569,0.31771852798976674,0.15030741207374684
Oceania,2021-06-07,43202462,0.005459660384746552,0.14054792450646197,0.10792903838666207,0.05846858362665911,0.005459660384746552,-0.007868329561919666,-0.009141714418578088,-0.04171328548730646,-0.001986346927966974,6.619993092060355e-4
Americas,2021-06-14,1026788511,0.5070704998932714,0.5392573836415755,0.5354264768359266,0.5212136591539508,0.5007457783642442,0.4880131410518444,0.4842884651826267,18.694991912166703,0.3894789981701396,0.44165414312860385
Asia,2021-06-14,4679006159,0.4537615497531739,0.8455096115597325,0.791255351381694,0.644408525905003,0.4385652979009462,0.28206860036349607,0.2359354981157336,1.5082361105829705,0.02957325707025432,0.0818122667489312
