iso3c,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
MNG,2021-03-01,3278292,-54.82494511906569,-47.83837055354788,-48.14872187905928,-52.8438342169139,-57.06862248243638,-61.481803840216635,-62.64996574769049,-43.6343052696292,-46.69658799524396,0.061068385610555734
MNG,2021-03-08,3278292,-55.75693380515841,-48.77035923964062,-49.08071056515202,-53.77582290300662,-58.000611168529105,-62.413792526309365,-63.58195443378321,-44.23367653593599,-47.62857668133669,0.0916025784158336
MNG,2021-03-15,3278292,-56.68892249125114,-49.70234792573334,-50.01269925124474,-54.70781158909936,-58.932599854621834,-63.345781212402095,-64.51394311987595,-44.92105357568626,-48.56056536742941,0.12213677122111147
MNG,2021-03-22,3278292,-57.62091117734386,-50.63433661182607,-50.94468793733746,-55.639800275192066,-59.86458854071456,-64.27776989849481,-65.44593180596867,-45.47306269883387,-49.492554053522134,0.15267096402638933
MNG,2021-03-29,3278292,-58.552899863436586,-51.56632529791879,-51.876676623430185,-56.5717889612848,-60.796577226807294,-65.20975858458755,-66.37792049206139,-46.15699095257817,-50.42454273961487,0.1832051568316672
MNG,2021-04-05,3278292,-58.85537804406208,-51.131447130116435,-51.262288396550254,-56.80840757930644,-60.566359854908036,-65.69055931410188,-66.4557547018767,-46.459469133203655,-50.42454273961487,0.39673098064479917
MNG,2021-04-12,3278292,-58.423732914772856,-46.610070186651846,-48.71759503655662,-55.25462088989443,-60.531175430261634,-65.43037830607913,-66.93188883643627,-46.02782400391443,-50.42454273961487,0.8237826282710631
MNG,2021-04-19,3278292,-55.68881613372811,-39.50294256192987,-42.877781220697806,-50.3887296446842,-58.307672700790384,-64.1563388287128,-64.69996053528426,-43.292907222869694,-50.42454273961487,1.5559626781262925
MNG,2021-04-26,3278292,-52.109655526903225,-28.144084003769922,-31.15130620681156,-44.89919922058479,-54.89012713555961,-60.685305688557385,-61.664271127625796,-39.71374661604481,-50.42454273961487,2.440600166184098
MNG,2021-05-03,3278292,-48.035389495900446,-20.17910857259597,-22.336822919652835,-37.98939483517414,-51.21425459111293,-57.9229344636258,-58.75491819764001,-35.63948058504203,-50.42454273961487,3.8436783544601885
MNG,2021-05-10,3278292,-45.30989312264702,-11.066529279643465,-13.885816553625558,-32.88527060313108,-48.126674296569306,-56.83420459465589,-57.332652627481146,-32.913984211788595,-50.42454273961487,5.460282366549411
MOZ,2020-01-01,31255435,0.8334456631092766,2.85145444076013,2.736337738662838,1.0356533280828428,-0.18317645606304664,-1.191609530970511,-2.121914687002274,0.8334456631092766,0,0
MOZ,2020-01-06,31255435,1.6743360047700881,5.7103639813804294,5.4719546845713385,2.1187614542247357,-0.34615955853785324,-2.3882200967781375,-4.243829374004548,1.6743360047700881,0,0
MOZ,2020-01-13,31255435,2.515226346430899,8.56927352200073,8.163313161713878,3.0879994953293877,-0.542564691728464,-3.5586685522774646,-6.369117209091389,2.515226346430899,0,0
MOZ,2020-01-20,31255435,3.3486720095401763,11.420727962760859,10.899650900376715,4.112939105554253,-0.7114303509715802,-4.775204318521663,-8.491031896093663,3.3486720095401763,0,0
MOZ,2020-01-27,31255435,4.1821176726494524,14.272182403520992,13.868459583301382,5.12210386433262,-0.7852387122743885,-5.980427315274867,-10.612946583095937,4.1821176726494524,0,0
MOZ,2020-02-03,31255435,5.0155633357587295,17.123636844281123,16.846180919667738,6.077731310826411,-0.7452149779044248,-7.101201707687908,-12.734861270098211,5.0155633357587295,0,0
MOZ,2020-02-10,31255435,6.012820869111283,19.985871915389705,19.807481487382358,6.870912527006847,-1.0445294636988818,-8.281717561967671,-14.335302048557725,6.012820869111283,0,0
MOZ,2020-02-17,31255435,6.512434799138049,23.01975662652024,22.653961706855707,8.194598035429879,-0.8786182260619756,-9.476728134432095,-13.393090167207273,6.512434799138049,0,0
MOZ,2020-02-24,31255435,6.8460921200516784,26.260941586478083,25.47049802711451,9.418701167411776,-1.3436991987054416,-10.645949019143885,-14.119761974793015,6.8460921200516784,0,0
MOZ,2020-03-02,31255435,7.434160887000494,29.341153256500718,28.4038186209641,10.400210340752144,-1.0622443320148691,-11.528111232442045,-15.641818456817678,7.434160887000494,0,0
MOZ,2020-03-09,31255435,8.083966590012949,32.467265883196255,31.193629478318737,11.933526449733808,-0.05837610721435147,-10.526967468097363,-17.21426603899111,8.083966590012949,0,0
MOZ,2020-03-16,31255435,8.652478843746536,35.769450876187626,34.141330693109595,12.999175270545317,-0.08657362016670545,-9.421606734257605,-20.019522632518143,8.652478843746536,0,0
MOZ,2020-03-23,31255435,8.969060408249236,38.56264584068929,36.314442874569785,14.213870998333684,-0.293737538099651,-10.783090394603187,-19.796075954668318,8.969060408249236,0,0
MOZ,2020-03-30,31255435,9.281674022863138,41.36172099943514,37.496122524201326,15.509657101314284,-0.7357868948877132,-12.358653464964666,-18.746669836294807,9.281674022863138,0,0
MOZ,2020-04-06,31255435,9.396427031003293,43.670903609149164,38.51410603676465,16.160849221718184,-1.3576379340412508,-13.969909111916671,-18.163759375342323,9.396427031003293,0,0
MOZ,2020-04-13,31255435,9.50862398495354,46.109381705844996,39.95174439254603,16.896957818720065,-1.6785745824304918,-15.596863395366936,-18.112093846946607,9.50862398495354,0,0
MOZ,2020-04-20,31255435,9.611992629276454,49.016001400976876,42.56839724417025,17.417150530862347,-1.7593579424919337,-17.198351480911832,-18.28046462620238,9.611992629276454,0,0
MOZ,2020-04-27,31255435,9.723515735212487,51.933818919736126,45.254432596491505,18.18154902823824,-1.732683783095508,-17.272169405132495,-19.559351715884667,9.723515735212487,0,0
MOZ,2020-05-04,31255435,9.901326271767259,54.88327750630438,47.959520806853774,18.978801909350864,-2.2346894347385153,-16.364800804667183,-20.886100058439606,9.901326271767259,0,0
MOZ,2020-05-11,31255435,10.178190003629965,57.82899336910545,50.67176910994637,19.737576812563976,-2.3828923835870626,-15.663851845152827,-22.186983393596876,10.178190003629965,0,0
MOZ,2020-05-18,31255435,10.44488895088386,60.7938109045377,53.360022089395684,20.57933496497823,-2.2335056797026,-16.723930708003387,-23.51237960635786,10.44488895088386,0,0
MOZ,2020-05-25,31255435,10.709280208740218,63.75477413477264,55.96916243141419,21.77959952198338,-2.6644285561791605,-17.67955640670994,-24.919076477019075,10.709280208740218,0,0.003202642996330078
MOZ,2020-06-01,31255435,11.224707857662814,65.91062981264874,58.87834727498728,23.5423265983633,-2.968982159643473,-18.173693023755632,-26.41152900265197,11.224707857662814,0,0.006405285992660156
MOZ,2020-06-08,31255435,11.757826507032608,67.39191996067437,61.477115290786124,25.21512814380349,-3.1561573130047598,-18.371807628218196,-27.458429210174785,11.757826507032608,0,0.006405285992660156
MOZ,2020-06-15,31255435,13.49039167656491,69.07116522174671,64.02980530955908,27.617249771179132,-2.5774417451540823,-18.626084375734035,-28.81780461398256,13.49039167656491,0,0.009607928988990233
MOZ,2020-06-22,31255435,14.947857688716827,70.97291525243327,66.47589329765898,28.383881914283688,-2.331964350247715,-19.073678923361435,-30.217747602055667,14.947857688716827,0,0.016013214981650387
MOZ,2020-06-29,31255435,16.253870787915957,72.48462278792883,68.9733052473377,30.325295687400025,-1.1925618759826009,-19.545067159112385,-31.53023292603719,16.253870787915957,0,0.019215857977980467
MOZ,2020-07-06,31255435,17.371458589556365,73.96051962867469,71.48482371066028,32.20770020585425,-0.376451047832642,-20.067920251975625,-30.997134359716387,17.371458589556365,0,0.025621143970640622
MOZ,2020-07-13,31255435,18.808728524568902,75.4256329740717,74.02072730632965,33.85624628899962,0.4291223170499797,-20.521214637499895,-30.68621487208187,18.808728524568902,0,0.028823786966970702
MOZ,2020-07-20,31255435,20.22884340780601,76.8804364776159,76.42431257028387,36.28122533708366,0.45175187392604105,-21.118368689322047,-30.30457993140323,20.22884340780601,0,0.03522907295963086
MOZ,2020-07-27,31255435,21.49021358726665,78.76041353074338,77.5484928459346,38.14287392223377,0.22738282999088769,-21.527678053284415,-29.857002280358888,21.49021358726665,0,0.03522907295963086
MOZ,2020-08-03,31255435,22.756226633170574,80.90172022040555,79.27480407534854,40.32707629177411,0.7074530963126503,-23.06467009404501,-31.002553488323645,22.756226633170574,0,0.04483700194862109
MOZ,2020-08-10,31255435,24.161927662791882,82.90897587926993,80.85464281058476,41.461372352930375,0.6955953336763447,-24.67730893229274,-32.1368172137308,24.161927662791882,0,0.051242287941281245
MOZ,2020-08-17,31255435,25.68642315835269,85.40563906719822,83.42618448479865,43.53492336924287,0.6237523167824746,-26.26151858294722,-33.34482377353048,25.68642315835269,0,0.06085021693027148
MOZ,2020-08-24,31255435,26.34286402363953,87.99207031936965,86.09703606699621,45.98086419915549,0.8506856087245065,-27.410903908530646,-34.42462738634563,26.34286402363953,0,0.06725550292293163
MOZ,2020-08-31,31255435,27.008430381936932,90.66589714501492,88.72853486983703,46.531140287893066,1.2841438124555629,-28.101111106382312,-35.51282491064663,27.008430381936932,0,0.0736607889155918
MOZ,2020-09-07,31255435,27.400205389875296,93.0269887528798,91.42580963185638,46.81609528989908,1.2222751076220855,-28.770094002335068,-35.95402283665257,27.400205389875296,0,0.08644896479604267
MOZ,2020-09-14,31255435,27.774198572226823,95.35658204154748,94.06301646560617,47.73878630595415,0.9283888965768968,-29.35925670645089,-36.93712915486103,27.774198572226823,0,0.11204771266181386
MOZ,2020-09-21,31255435,28.278423277644677,97.8001248014213,96.50877517103943,49.17355118035527,0.7605149049674509,-30.116609630451546,-37.83979879726818,28.278423277644677,0,0.1408491035239151
MOZ,2020-09-28,31255435,28.652504170849916,99.56980715165349,98.92888100746266,50.49964628888632,0.5012986854529682,-30.807266348462377,-38.92854668121273,28.652504170849916,0,0.1888439562591274
MOZ,2020-10-05,31255435,29.291537452940627,101.89147797212829,101.23578271589105,51.274197733569814,0.33427836253450094,-31.539467201189222,-39.815978240952596,29.291537452940627,0,0.21124006112856852
MOZ,2020-10-12,31255435,30.018023856554176,104.77911860528124,103.5533975274515,53.374656780702075,0.1619432181064794,-32.25946898881154,-39.96637384882202,30.018023856554176,0,0.23043352300167955
MOZ,2020-10-19,31255435,30.746105807994105,107.36542253802234,105.84968645537813,55.82997156358303,0.02194180326654483,-32.998334630934934,-39.74778675090189,30.746105807994105,0,0.24004145199066979
MOZ,2020-10-26,31255435,31.68906835855183,109.95218326131612,108.1612626691629,58.30170306395754,-0.18690899770140268,-33.74447358332844,-39.49363492684669,31.68906835855183,0,0.28163101873322194
MOZ,2020-11-02,31255435,32.65013298586045,112.72527951574595,110.49375764548269,61.09956534086369,-0.2326447552467699,-34.40671004062867,-39.38985920443738,32.65013298586045,0,0.30082448060633293
MOZ,2020-11-09,31255435,33.54595292098933,115.51188568244315,112.82444960997924,63.70123785546632,0.46589824281123604,-35.1358360017148,-39.494331676939815,33.54595292098933,0,0.3168152994831139
MOZ,2020-11-16,31255435,34.442753629900366,118.3089761922304,115.15832684490013,65.88682539406973,1.198859778105117,-35.81680170132653,-39.57257313550519,34.442753629900366,0,0.37121543821098635
MOZ,2020-11-23,31255435,35.323754651353724,121.03536936554447,117.51030399233936,67.75750388946956,1.8940355541025047,-36.46185359024761,-38.89814926099214,35.323754651353724,0,0.40321947206941766
MOZ,2020-11-30,31255435,37.41599010311959,122.75498645547633,119.05398475411474,69.33103179825231,2.6908813522875614,-37.1952100891697,-40.188984327084825,37.41599010311959,0,0.4192102909461986
MOZ,2020-12-07,31255435,38.97805505913368,124.07895267586724,122.17177936149791,71.21907060880194,3.8264364856152415,-37.28966179009661,-41.710231493628086,38.97805505913368,0,0.4352011098229796
MOZ,2020-12-14,31255435,40.878039686261914,127.68454798671034,123.22354613455558,73.95565734047781,5.7381403546434075,-36.30200667177403,-43.39875102533014,40.878039686261914,0,0.4575972146924207
MOZ,2020-12-21,31255435,42.588640847145044,132.34302137652244,124.55966806091908,76.68050041716393,7.944602940080777,-35.447738458519744,-45.08072772782603,42.588640847145044,0,0.4767906765655317
MOZ,2020-12-28,31255435,44.60885618082984,134.82215975329544,127.25038736935468,79.62170590632748,9.124019652375763,-35.43628219668083,-46.64572860032788,44.60885618082984,0,0.5183802433080839
MOZ,2021-01-04,31255435,47.82033444634849,137.38236723321322,129.33589273676444,81.41834406861942,10.264774412110318,-34.951032637725056,-47.052463155501975,47.82033444634849,0,0.5471816341701852
MOZ,2021-01-11,31255435,51.57562636180681,140.2033569621845,131.6770734707344,83.45786734694305,12.759812754565736,-32.454637036707076,-44.48177990058481,51.57562636180681,0,0.6303607676552894
MOZ,2021-01-18,31255435,55.45132767926886,140.97025463022356,134.09927051156572,86.53901644047073,14.27377898800622,-30.23189279562903,-42.37343292589749,55.45132767926886,0,0.7967414307303674
MOZ,2021-01-25,31255435,59.45193438369415,141.77557567104816,136.51079282813265,89.76216330249454,17.115228129197877,-28.51162228154895,-40.240720099851124,59.45193438369415,0,1.1614843946340851
MOZ,2021-02-01,31255435,63.109029506117466,142.5630737570098,138.8313853206637,94.52430320919188,18.35598640572048,-26.841723737287214,-39.82713583320186,63.109029506117466,0,1.2350779952350688
MOZ,2021-02-08,31255435,66.65498821944655,143.19291842732778,141.46662024693418,99.14819621645573,19.521251032116844,-25.70961548167115,-39.120177928470156,66.65498821944655,0,1.487840434791581
MOZ,2021-02-15,31255435,70.17288176846343,146.03130791696958,143.83200489961948,103.49787763375879,20.720493093277835,-22.337049290417582,-38.38417757350595,70.17288176846343,0,1.7501884072322142
MOZ,2021-02-22,31255435,72.92614547260816,150.8587094919503,146.6634682488823,105.52699170940248,24.415808824783305,-18.23489866457605,-38.45381703230213,72.92614547260816,0,1.9165690703072924
MOZ,2021-03-01,31255435,75.67784254851482,155.57664999550525,149.98929288512142,109.86593950839595,26.699202684926018,-15.76096864756846,-37.88624133308335,75.67784254851482,0,2.089332623270161
MOZ,2021-03-08,31255435,78.1055787156073,159.96724637216658,155.82358188789203,113.51154951817941,29.864784856028812,-13.373551043069833,-37.814626042411284,78.1055787156073,0,2.233317181475798
MOZ,2021-03-15,31255435,80.55355888002481,163.10943309114597,160.52941402227114,115.11689409244259,32.396349288421455,-12.039838844671506,-37.570072462716674,80.55355888002481,0,2.319698957957232
MOZ,2021-03-22,31255435,82.99495157056838,168.10989498665938,165.4712356677517,116.59489558492753,33.64821040336493,-10.631090147495852,-37.51000911464961,82.99495157056838,0,2.3900899155618855
MOZ,2021-03-29,31255435,85.3603068856194,170.42428833405597,169.65779029255626,118.83476014600205,34.485296455184226,-9.173077399087303,-37.441939849425324,85.3603068856194,0,2.444490054289758
MOZ,2021-04-05,31255435,87.60178144960607,175.36168447320821,171.00275588715454,121.1265945222526,35.60727924873606,-8.116470107870715,-37.41940710518108,87.60178144960607,0,2.502070439909091
MOZ,2021-04-12,31255435,89.85106647038891,179.88409502444807,172.4004007427627,124.12537084955146,36.26391832680248,-7.066479797433005,-37.414417903484186,89.85106647038891,0,2.530871830771192
MOZ,2021-04-19,31255435,91.95849383568279,184.3757056037961,173.93069488281083,124.8193054647877,36.762052183797564,-6.0636796346169435,-37.29767418067132,91.95849383568279,0,2.5596732216332936
MOZ,2021-04-26,31255435,93.1470802471323,188.87171624514818,174.85530653550742,126.46824115559279,37.1467421601253,-5.773442005421999,-37.14940100061977,93.1470802471323,0,2.588474612495395
MOZ,2021-05-03,31255435,94.09997850119952,193.6649918219488,175.74543117221575,128.96563901498115,37.67701056387488,-5.71053368183113,-36.94019298108399,94.09997850119952,0,2.607668074368506
MOZ,2021-05-10,31255435,95.54366270665656,198.34033730866432,176.59038138937694,131.42058686580717,38.87189273137113,-5.720763110363837,-36.65225535717927,95.54366270665656,0,2.639672108226937
MRT,2020-01-01,4649660,0.5250078533016375,2.4465722180446026,1.9771980659008175,0.7036103880665432,-0.3659879884381815,-1.1321424259501487,-2.223346762350094,0.5250078533016375,0,0
MRT,2020-01-06,4649660,1.0590411652389065,4.898517712984687,3.951743452092751,1.4356359034026744,-0.6254397239752405,-2.280402170216303,-4.435766799572473,1.0590411652389065,0,0
MRT,2020-01-13,4649660,1.5930744771761751,7.338771541618081,6.335226784570418,2.13438579875778,-0.7663204101565628,-3.4286619144824573,-6.652089306621075,1.5930744771761751,0,0
MRT,2020-01-20,4649660,2.118082330477813,9.783975915272952,8.606379693983616,2.827268606150071,-1.0366023169683691,-4.569747104846147,-8.864509343843455,2.118082330477813,0,0
MRT,2020-01-27,4649660,2.6430901837794503,12.221933862785884,10.7495229385246,3.5250119062538006,-1.3813863399778934,-5.72750094347161,-11.077925379857872,2.6430901837794503,0,0
MRT,2020-02-03,4649660,3.1680980370810876,14.642618935754285,12.866453109142133,4.214641936487677,-1.5712448756425448,-6.9384778223994825,-13.279833531698703,3.1680980370810876,0,0
MRT,2020-02-10,4649660,3.7355733841913676,17.189251658219316,15.043084989314611,4.533150179222151,-1.8373921186803732,-8.090683734451746,-15.12329326482255,3.7355733841913676,0,0
MRT,2020-02-17,4649660,4.304633455013491,19.817912385754756,17.219966576815164,5.078106915802549,-2.044839365348796,-8.792409984480187,-16.94586402521557,4.304633455013491,0,0
MRT,2020-02-24,4649660,4.831461256182444,22.43728224131895,19.342002662455872,6.02815832786586,-2.274426335270314,-9.790636590752081,-19.153890256371294,4.831461256182444,0,0
MRT,2020-03-02,4649660,5.49215497681347,24.79780769452364,21.574950529438212,6.572959540712688,-1.8894642855560861,-11.08093853296996,-21.229579230073313,5.49215497681347,0,0
MRT,2020-03-09,4649660,6.105264336505431,27.54925225690367,24.677969131204904,7.398038233897762,-2.4047552383535984,-12.367562960186188,-23.099114599064798,6.105264336505431,0,0
MRT,2020-03-16,4649660,6.64836310738072,30.23764789525793,27.794850900167944,8.502466419690053,-2.5598766128004504,-13.433724679152515,-24.839401275278654,6.64836310738072,0,0
MRT,2020-03-23,4649660,6.983817853260083,32.051960789995334,29.872517859161523,8.798859073813345,-2.9601476823273085,-14.5513830863019,-27.17663415767451,6.983817853260083,0,0
MRT,2020-03-30,4649660,7.3119578652557475,34.49839200549133,31.19537547879435,9.420549195803858,-3.250041794720193,-15.644852831624243,-29.544428102539776,7.3119578652557475,0,0.021528455844083222
MRT,2020-04-06,4649660,7.5831215859056735,36.40969573307393,32.37326277838415,9.229025703744934,-3.9951230194005802,-16.891639959389092,-32.07137447787156,7.5831215859056735,0,0.021528455844083222
MRT,2020-04-13,4649660,7.851729252365685,39.221482623460325,33.4533526967259,10.646510229335593,-4.159209345401053,-18.1499929241863,-34.6036835395196,7.851729252365685,0,0.021528455844083222
MRT,2020-04-20,4649660,8.104705315701429,41.94050499252765,34.74779836580143,12.461312812432705,-5.539878341181838,-19.414259870783926,-37.23304798325429,8.104705315701429,0,0.021528455844083222
MRT,2020-04-27,4649660,8.36484632641867,44.66131311446611,35.86685800720184,12.723193737475809,-6.131990476623134,-20.59064762131343,-39.79328761225886,8.36484632641867,0,0.021528455844083222
MRT,2020-05-04,4649660,8.634304732471382,47.36703283433315,37.05321544525835,12.992976495611481,-6.0156737198343455,-21.720878341232524,-42.333634079386435,8.634304732471382,0,0.021528455844083222
MRT,2020-05-11,4649660,9.015006826990879,50.06372605456176,38.16826671292323,13.27407530861664,-6.107640812002876,-22.991026262632147,-44.85552450870587,9.015006826990879,0,0.021528455844083222
MRT,2020-05-18,4649660,9.49234319499736,52.67564880244196,39.52238713901386,13.515197967220466,-6.1148061333832695,-24.376686106154768,-47.21280628680563,9.49234319499736,0,0.08611382337633289
MRT,2020-05-25,4649660,9.957595551526577,55.11133132657284,40.36452540249425,14.003288306187839,-7.302898765670452,-25.71941743499466,-49.343632139426035,9.957595551526577,0,0.19360555395448267
MRT,2020-06-01,4649660,11.372118347642067,57.39793151576152,42.638920154988746,15.478721213647907,-7.02126720675734,-26.101870410393207,-48.45574410809639,11.372118347642067,0,0.49470283848711516
MRT,2020-06-08,4649660,14.495345552873578,58.97825414447536,45.32376218225192,22.654968902715307,-4.235665432319301,-26.997080615236694,-46.19959291729789,14.495345552873578,0,1.2689745056627797
MRT,2020-06-15,4649660,18.402741053747633,61.68936017723567,49.02522181599694,27.53889149896975,-2.8593208104882355,-27.57347658773987,-44.27121018243159,18.402741053747633,0,1.9571323494621111
MRT,2020-06-22,4649660,21.181689180036997,64.31346415609164,52.00287977431365,29.270495835773787,-0.8283584772910638,-27.189633308722854,-45.420689714120826,21.181689180036997,0,2.40877827626106
MRT,2020-06-29,4649660,23.440929803012,65.70762654970643,55.118351204754504,32.84952285032372,0.9145065961984553,-27.770036302488673,-46.64001648485077,23.440929803012,0,2.7529324724818593
MRT,2020-07-06,4649660,26.046702268058997,67.12016590128715,58.2393263726171,34.9176289094569,2.988667291898967,-28.43541967544874,-47.87635280328689,26.046702268058997,0,2.860424203060009
MRT,2020-07-13,4649660,28.740338212286055,69.11666023773853,60.28362486974189,37.235447860223026,4.509669487034869,-25.85327063454668,-49.257303899520196,28.740338212286055,0,3.1615214875926414
MRT,2020-07-20,4649660,31.51791228295729,71.46049554614186,63.0200493534011,40.692972507779885,5.985459387168943,-23.81886076035519,-50.66903246736365,31.51791228295729,0,3.3335985857030406
MRT,2020-07-27,4649660,33.57395449768827,74.0916579204598,65.06944829492163,42.54545620244834,7.482127986517057,-22.283891667622186,-51.935473446338214,33.57395449768827,0,3.3551270415471235
MRT,2020-08-03,4649660,35.62999671241924,76.93483415572773,68.65108065585699,43.6564487164891,8.433220531666736,-20.851614215174855,-53.22678811129529,35.62999671241924,0,3.376655497391207
MRT,2020-08-10,4649660,37.46567682401753,79.50303463720803,72.13858205971987,46.00435502295167,9.209488113468506,-23.25546906712112,-54.49783460839382,37.46567682401753,0,3.376655497391207
MRT,2020-08-17,4649660,39.59658844660656,82.1768002197736,75.60955257680958,48.36618649962427,9.980610805496063,-25.835135394776383,-55.76138733162877,39.59658844660656,0,3.376655497391207
MRT,2020-08-24,4649660,41.061225024677334,84.1703462799242,77.92066294141132,50.90124324692632,10.053756902094149,-27.24528120151714,-57.073615049384905,41.061225024677334,0,3.3981839532352898
MRT,2020-08-31,4649660,42.41209497833274,86.00217528779261,83.68235430931858,52.85452485838406,10.512546956036529,-27.347171521288455,-58.5123403903668,42.41209497833274,0,3.4197124090793736
MRT,2020-09-07,4649660,43.71375948468645,89.066086446721,86.5682393884238,54.6820083337303,10.277635339366379,-27.57191265482477,-59.896231382504865,43.71375948468645,0,3.441240864923457
MRT,2020-09-14,4649660,44.91915195605524,90.34719294112159,89.302181722777,56.67460994344399,10.368289360952508,-27.82205737623748,-60.68861820063738,44.91915195605524,0,3.46276932076754
MRT,2020-09-21,4649660,46.22081646240895,92.42245558323094,90.87249442569075,58.53631687159966,10.532797842700537,-28.035713057175556,-60.610815609482344,46.22081646240895,0,3.46276932076754
MRT,2020-09-28,4649660,47.439003186190725,95.16146833242881,93.1394834745459,60.26714003809328,10.576043322037622,-28.30628600500418,-60.884066685926726,47.439003186190725,0,3.46276932076754
MRT,2020-10-05,4649660,48.770342906418335,97.89718181043858,95.16237723871447,61.87676214600865,10.804166202473516,-29.08651182894318,-60.91319368942429,48.770342906418335,0,3.4842977766116228
MRT,2020-10-12,4649660,50.10549314147411,100.66505142270773,97.55652735045939,63.46726955680597,10.833752281797414,-29.90945162160055,-60.930758860826025,50.10549314147411,0,3.505826232455706
MRT,2020-10-19,4649660,51.444120105192624,104.07680378696773,99.99824232992258,65.00163495252883,10.540290769265658,-30.41740920486429,-60.96462816639437,51.444120105192624,0,3.505826232455706
MRT,2020-10-26,4649660,52.78523157920696,107.42649845694821,101.97610141484066,66.41222850875054,11.095088523978703,-30.549963435340107,-60.98749384165529,52.78523157920696,0,3.505826232455706
MRT,2020-11-02,4649660,54.16385097096793,110.8271218452685,104.42956697494003,68.10512564392712,11.200440204777987,-30.675320920124122,-60.96650253595551,54.16385097096793,0,3.505826232455706
MRT,2020-11-09,4649660,55.648173151388974,114.05612165919976,107.37184389329875,70.51900801036777,11.934943838466278,-32.19032526785179,-60.875503692410696,55.648173151388974,0,3.548883144143873
MRT,2020-11-16,4649660,57.13249533181003,117.27991362252861,110.29692998004954,72.94027030508241,12.954285291565206,-33.577423993413134,-60.82495448165793,57.13249533181003,0,3.548883144143873
MRT,2020-11-23,4649660,58.60842068753501,120.60305511498193,113.00736303517846,74.63161055899005,13.522096773620417,-33.75128949956091,-60.74228038527618,58.60842068753501,0,3.6348464188779386
MRT,2020-11-30,4649660,61.210584606908164,124.04758684801436,116.25455205545774,77.32090013777365,15.276766656159877,-35.78714830218239,-57.814717009244575,61.210584606908164,0,3.806923516988339
MRT,2020-12-07,4649660,64.6105474080515,128.52402542707907,118.55305240800517,80.49136468904527,17.956645635060827,-39.62609130251317,-53.136657533200186,64.6105474080515,0,4.172606169053221
MRT,2020-12-14,4649660,70.76097237589528,132.43803896515212,124.67899537286047,84.85717450654425,23.2290445849113,-35.011720107891726,-47.8863679767539,70.76097237589528,0,4.903820924540719
MRT,2020-12-21,4649660,78.04338242771082,137.81770041427723,131.16214000001287,92.81015690204846,30.656154418343153,-27.838461704416908,-38.34602422272507,78.04338242771082,0,6.151266974359415
MRT,2020-12-28,4649660,87.09688781776896,142.4760058161032,138.6586523886518,99.05004196580063,35.78849672408215,-14.151828444122408,-33.39921225552717,87.09688781776896,0,7.097615739645479
MRT,2021-01-04,4649660,92.06482075907702,147.18296067920565,141.7650914533881,102.76000731001994,40.59111418524424,-14.313575843032439,-29.073612537259223,92.06482075907702,0,7.742867220398911
MRT,2021-01-11,4649660,95.73645467873887,150.6505203753254,144.04789666824055,105.41602552544738,42.88466266642195,-14.544658185152986,-26.64449758465626,95.73645467873887,0,8.323533333620091
MRT,2021-01-18,4649660,98.60871662515727,154.06459654934704,146.58630591983376,106.89443868812748,44.82426215895656,-14.94061050442663,-25.884606170827652,98.60871662515727,0,8.667687529840892
MRT,2021-01-25,4649660,101.08510758630365,158.09518116294058,149.59279832230342,108.85961018242452,46.04792414721374,-15.223318509475773,-25.315818314639852,101.08510758630365,0,8.968784814373524
MRT,2021-02-01,4649660,103.03385715718382,163.15405344511706,153.37942745399812,111.24507985900368,47.635230064256035,-15.677672978103047,-24.702217450513764,103.03385715718382,0,9.076276544951673
MRT,2021-02-08,4649660,104.9846526861953,168.15088136793048,157.21544530102548,113.17363973768781,47.867872740951505,-16.01223338529973,-23.976692210673047,104.9846526861953,0,9.183768275529822
MRT,2021-02-15,4649660,106.93008769435262,172.13761162978676,161.10203447229853,115.04024396617558,48.11249200603755,-16.493172215946117,-24.545185567533657,106.93008769435262,0,9.248353643062073
MRT,2021-02-22,4649660,108.28941197508624,176.1141260860134,165.02803158342772,117.52957831535376,49.19378444485512,-16.978732869671305,-25.02678408765423,108.28941197508624,0,9.355845373640223
MRT,2021-03-01,4649660,109.6662503045085,181.23893611288676,169.4991876487853,120.00588947071611,51.44706389956317,-17.957562326115262,-25.78879185715034,109.6662503045085,0,9.484865560062454
MRT,2021-03-08,4649660,111.10777327080872,186.32046129697608,173.53634966051098,122.2278475198779,52.10652790882831,-18.893055821721905,-26.549597285185655,111.10777327080872,0,9.506394015906539
MRT,2021-03-15,4649660,113.02640147812161,188.6726689590558,177.9453830825951,124.1516254587364,51.44162875268635,-19.619125298809895,-27.340181689248436,113.02640147812161,0,9.549450927594705
MRT,2021-03-22,4649660,114.92119340070695,190.8165984391524,182.6435000963608,125.88910717425112,52.371067843370774,-19.1418575281019,-28.125504440168374,114.92119340070695,0,9.614036295126956
