world,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
World,2022-01-31,7948769202,0.5343849489845875,0.771371415173244,0.7330627288596436,0.571663341190356,0.37407559031497817,0.3094735112503443,0.29213092731319684,34.20492832952691,0.14936649925557602,0.12213340732328723
World,2022-02-07,7948769202,0.4938265273211864,0.7364780984757929,0.7235512402172903,0.5387094397088827,0.3481572550915095,0.2883057392323353,0.2751850527333919,32.38413707885526,0.14141544575919324,0.13385190498829633
World,2022-02-14,7948769202,0.41483380273087744,0.6565808569541874,0.6201112952780071,0.4878505530066557,0.31275492755612505,0.2564353946081591,0.24168406134310436,27.799651804333266,0.12139585940756886,0.13467678741139524
World,2022-02-21,7948769202,0.31757108385290544,0.5168323781610706,0.513404105543568,0.3774461130311283,0.27189752096895975,0.22324480803800645,0.20780818480094201,22.771195114886336,0.09943753325277875,0.12204763723117093
World,2022-02-28,7948769202,0.280978067755975,0.47784516056058274,0.4467408453534676,0.334093191842344,0.24199285032379403,0.1881932163376855,0.1687683086665404,14.864709092268615,0.06491139341602016,0.10932880020989191
World,2022-03-07,7948769202,0.23125393514966422,0.42413758712251537,0.4037464145862308,0.28960411396881214,0.20723077494266098,0.165960586421403,0.15386323009637026,9.535025457635388,0.04163766575386632,0.09182108342211745
World,2022-03-14,7948769202,0.18894953752947613,0.3511974063580233,0.32052963239957794,0.24285883929758578,0.17700640201145862,0.1495606961286345,0.14330690537873889,9.623260256130457,0.042022970550788026,0.07742750494149606
World,2022-03-21,7948769202,0.1621135238737564,0.33600296020016335,0.3118274282387671,0.23240300829077418,0.1621135238737564,0.13972276154184135,0.13286830802555355,9.595329211193553,0.041901000922242596,0.06642489588624827
World,2022-03-28,7948769202,0.2374113155267096,0.4468672442302511,0.39390579648401414,0.29719792853549626,0.20222092080128193,0.1601683337419188,0.14362311290007237,12.323832265749653,0.053815861422487565,0.0629748187774845
World,2022-04-04,7948769202,0.12552129257973302,0.3179380229491818,0.2629278834378278,0.19134147255690984,0.11967230977965017,0.08592580154404562,0.08016913741990435,7.652995053918583,0.03341919237519032,0.04807132906863837
World,2022-04-11,7948769202,0.12554366628312735,0.30769892155577044,0.28199245998703304,0.20242147085907786,0.11420550419166278,0.08127265675601457,0.07478087948690294,6.945222669243281,0.03032848327180472,0.04278654862873952
World,2022-04-18,7948769202,0.10391584010416494,0.29593823876677355,0.2679885065288944,0.18308700359609767,0.10391584010416494,0.07174621412763003,0.06758756088495936,6.538084189400423,0.028550585979914507,0.032519034511023656
World,2022-04-25,7948769202,0.08574980842930595,0.2715072306967108,0.2268748472404364,0.15851737258285895,0.08574980842930595,0.06453496179247555,0.057264006680671435,6.469992269931317,0.028253241353411857,0.03243597762721907
