iso3c,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
GRL,2021-05-17,56868,1.7612417675984254e-4,0.1323823296658804,0.10109211958020002,0.027504506188319854,-0.041858662136760094,-0.07510874026571956,-0.08258831477064019,1.7612417675984254e-4,NA,NA
GTM,2021-05-17,18249868,83.58218298555343,201.00690061385333,182.78545459327967,124.16064442237057,77.89070854703299,46.361410966204694,38.72389650530502,120.3965996574393,83.58218298555343,22.429
GUY,2021-05-17,790329,2.746454746789598,7.786024705429603,7.0801378542042945,5.37600948116936,2.746454746789598,1.9600751630618336,1.524347295848694,2.746454746789598,NA,2.429
HKG,2021-05-17,7552800,2.5340040521999705,12.886637661647978,10.47846333297599,4.092702804864021,-1.3267986388560213,-4.979082947759975,-6.994972246175999,2.5340040521999705,NA,0
HND,2021-05-17,10062994,84.57997194615723,112.20920802379061,100.49357365129771,84.57997194615723,61.37815878531987,48.753340049652515,42.208234914232314,84.57997194615723,NA,43.571
HRV,2021-05-17,4081657,29.675762439804714,37.10693179050744,36.162165501948955,32.172972890230234,27.17535242654094,22.910369884030995,21.347336356509913,29.486529804468365,29.675762439804714,33.571
HTI,2021-05-17,11541683,31.49401442616703,57.95326014774538,52.297879797807894,34.96394743792905,14.647229036512599,3.9696653793801517,-6.034985957556789,31.49401442616703,NA,1.143
HUN,2021-05-17,9634162,22.56195826645257,74.4416255141729,70.76808312644077,54.3758275887594,22.56195826645257,22.56195826645257,22.56195826645257,46.171129751111536,22.56195826645257,74.286
IDN,2021-05-17,276361788,1474.7278586121722,2728.037924802318,2459.86031479215,1652.2821630202811,762.6836021448008,480.61186455228574,231.319351652941,1474.7278586121722,NA,155.286
IMN,2021-05-17,85410,-0.01574930421090028,0.20915535948839978,0.1761918226614002,0.051040460834999975,-0.04615957741590011,-0.09026915255280014,-0.11613732879060029,-0.01574930421090028,NA,NA
IND,2021-05-17,1393409033,47599.334296651134,78574.7725947562,77230.49747731916,58239.13275954561,33062.1458264333,16494.777478329703,14629.520072312036,47599.334296651134,NA,4103.857
IRL,2021-05-17,4982904,2.1611061084923806,2.1611061084923806,2.1611061084923806,2.1611061084923806,-2.7454853291659123,-4.362692801850724,-5.374387945579691,-2.733788261000183,2.1611061084923806,2.857
IRN,2021-05-17,85028760,562.8925040128771,963.410906457172,922.2133439055258,709.3875497287463,468.145349729556,336.73858620334147,299.2530689583223,513.3564457627349,562.8925040128771,280.143
IRQ,2021-05-17,41179351,266.04654394351184,577.2479465539252,480.93468916707053,319.6014709427991,204.13537991304526,128.76208358677508,118.9628220307318,266.04654394351184,NA,27.857
ISL,2021-05-17,343360,-0.6778491171749457,0.15810478169600067,0.03513798938560088,-0.18697900224640174,-0.6778491171749457,-0.6778491171749457,-0.6778491171749457,-0.18697900224640174,-0.6778491171749457,0
ISR,2021-05-17,8789776,7.451203852334243,10.573593357924866,7.810658855271567,7.451203852334243,-0.13292716716370104,-3.5192670396588825,-4.277131546723508,0.12988801421389817,7.451203852334243,1.571
ITA,2021-05-17,60367471,104.935794542523,196.01845385029088,173.95826931643344,132.71707486203985,92.97916565867975,70.96771759518542,61.5824146478517,122.20399949865248,104.935794542523,180.714
JAM,2021-05-17,2973462,10.07566887795283,19.606469279870083,17.912161700484912,13.634764982785306,8.499850845274885,5.691402427288153,5.036035256589546,10.07566887795283,NA,7.714
JEY,2021-05-17,101073,-0.08542199452731053,0.19270901007162033,0.15868997091192005,0.055793417910300125,-0.08542199452731053,-0.13229290530455945,-0.14846603671284017,-0.08542199452731053,NA,NA
JOR,2021-05-17,10269022,57.99931805955661,98.96057949859623,80.50784299890724,58.696457728244916,40.861783369121056,29.478718096852937,24.628371576327165,57.99931805955661,NA,21.571
JPN,2021-05-17,126050796,180.33347273964966,430.48017007047144,263.218749096397,190.7786839500787,120.87735746567768,57.74258518998891,29.03082941520555,120.87735746567768,180.33347273964966,93.714
KAZ,2021-05-17,18994958,96.8674601016613,141.57869645219276,133.76196655606614,110.55497102450732,80.7632897244339,59.617056996345,50.62102513278979,110.55497102450732,96.8674601016613,24.714
KEN,2021-05-17,54985702,109.81394364461066,278.08252835671215,233.34972978157194,163.73592414542566,94.34817572734313,41.40921091174528,26.087054650960905,109.81394364461066,NA,15.143
KGZ,2021-05-17,6628347,4.346530634665516,32.7088717934171,31.214831906828685,22.144850435041192,4.346530634665516,4.346530634665516,4.346530634665516,22.144850435041192,4.346530634665516,7.286
KHM,2021-05-17,16946446,36.55044349065864,106.93379940820309,91.15398962535119,57.0446052525211,27.371030565449153,11.376516937678149,7.811637645842491,36.55044349065864,NA,4
KIR,2021-05-17,121388,-0.11022290413096027,0.11438117510059961,0.07161877069275975,0.00957468850124016,-0.11022290413096027,-0.16609290980844002,-0.21171158478120045,-0.11022290413096027,NA,0
KNA,2021-05-17,53546,0.02301639898007992,0.29677429816420015,0.22289179884242033,0.12809468384887943,0.02301639898007992,-0.01999029016234007,-0.03181605705642003,0.02301639898007992,NA,0
KOR,2021-05-17,51305184,-39.13178170139157,52.460127823319844,37.85385284793502,9.511661482303795,-39.13178170139157,-39.13178170139157,-39.13178170139157,-1.2709566445364602,-39.13178170139157,3.571
KWT,2021-05-17,4328553,70.4893481478424,142.5140817454389,113.03125274035767,70.4893481478424,22.0087756247303,10.256316656307503,8.56059844358979,70.4893481478424,NA,6.286
LAO,2021-05-17,7379358,17.504808963655066,30.701064936199597,25.084501848432698,17.504808963655066,3.1294726760354363,-3.058468936120909,-4.5324748130377746,17.504808963655066,NA,0.143
LBN,2021-05-17,6769151,11.388617570375324,39.533003020162546,37.20248085895598,28.151409863471606,11.388617570375324,11.388617570375324,9.796748823630047,23.731463813746785,11.388617570375324,17.714
LBR,2021-05-17,5180208,-0.6050759567107361,12.371727848858402,10.974954798070554,3.9895363623667173,-0.6050759567107361,-3.0504835895423907,-3.8404025254214433,-0.6050759567107361,NA,0
LBY,2021-05-17,6958538,51.84524321120645,66.49902923204891,61.508754830308426,52.620350723074324,30.34040188167809,21.067573064292578,17.068075552337703,51.84524321120645,NA,2.857
LCA,2021-05-17,184401,0.8375116117113875,1.8473831386964121,1.7489970307000775,1.3357266225974986,0.7628315043478461,0.5129854867298699,0.36191173861836023,0.8375116117113875,NA,0.143
LIE,2021-05-17,38254,0.14464380371684837,0.14464380371684837,0.14464380371684837,0.14464380371684837,0.0027555102152997525,-0.025782293588139982,-0.03071166041857997,0.03503899536051993,0.14464380371684837,0
LKA,2021-05-17,21497306,218.6737195456428,340.9404131546828,294.35785155445126,218.6737195456428,110.01806092353603,67.38784889764979,50.78430292629244,218.6737195456428,NA,22
LSO,2021-05-17,2159067,0.7144968253001653,9.618320639711474,7.819821779804064,4.802910263499478,0.7144968253001653,0.29573399214435026,-0.39309593102250345,0.7144968253001653,NA,0.143
LTU,2021-05-17,2689862,23.453130016048,23.453130016048,23.453130016048,23.453130016048,14.768421552634358,10.656933996852532,9.312406314760747,15.706740531754608,23.453130016048,9.571
LUX,2021-05-17,634814,1.2478330658110157,1.2478330658110157,1.2478330658110157,1.2478330658110157,-0.03191377568896125,-0.38472192747948175,-0.5987219039555965,0.2486825886481798,1.2478330658110157,0.571
LVA,2021-05-17,1866934,12.650080256820743,19.82335775216216,18.245203380941682,13.21423922350871,10.944568634134804,9.426992630692947,8.342473326276107,12.441648801367014,12.650080256820743,8
MAC,2021-05-17,658391,-0.11256273382337484,1.3568417213880848,0.8858845196184089,0.33925844021873985,-0.17850564757136986,-0.46919821803843004,-0.5369427542637084,0.11649554552615768,-0.11256273382337484,NA
MAR,2021-05-17,37344787,60.324771347143276,172.96426652879546,156.43361859666942,102.56631287777836,45.512811177497625,18.360549964083173,12.308303656819321,60.324771347143276,NA,3.857
MCO,2021-05-17,39520,0.7363172092055936,0.7363172092055936,0.7363172092055936,0.7363172092055936,0.001532020859200052,-0.02271113782080006,-0.03557424811199984,0.02386025572319986,0.7363172092055936,0
MDA,2021-05-17,4024025,15.000673568319872,28.40289295782884,26.98510376291106,22.828439816627046,15.000673568319872,13.086641558382539,11.510314188676919,18.088065813456232,15.000673568319872,10.857
MDG,2021-05-17,28427333,5.881212666664551,121.03379354051518,106.87618090854411,60.31985527002791,5.881212666664551,-20.587616099293545,-28.538862239832152,5.881212666664551,NA,6
MDV,2021-05-17,543620,7.921666339525407,12.267039643489401,11.186785051765453,8.392849947605203,5.547002672411215,3.7478091792218007,2.628892235246204,7.921666339525407,NA,2
MEX,2021-05-17,130262220,-58.038683788004,1347.9420454973983,1125.945538462698,770.1094800007683,-58.038683788004,-58.038683788004,-68.02686259779976,212.25821419037885,-58.038683788004,200.571
MHL,2021-05-17,59618,-0.05802135484132026,0.06315071884238019,0.04754376439175979,0.005353183089020113,-0.05802135484132026,-0.07086418868646013,-0.07863157287648023,-0.05802135484132026,NA,0
MKD,2021-05-17,2082661,28.14886040338745,28.14886040338745,28.14886040338745,28.14886040338745,16.298083688634616,12.552979927858738,12.03249209974932,18.866053477555212,28.14886040338745,17.286
MLI,2021-05-17,20855724,157.50257113538086,324.88110008077956,297.49221459070014,157.50257113538086,41.6425949127863,16.30012415811227,10.97620695212526,157.50257113538086,NA,1.286
MLT,2021-05-17,514564,1.2563402889255386,1.2563402889255386,1.2563402889255386,1.2563402889255386,-0.13572278481716102,-0.48904540249976036,-0.6271574777750387,0.11160518557407907,1.2563402889255386,0
MMR,2021-05-17,54806014,100.06763026553745,436.7379396585419,352.73283131341776,154.85007055473528,49.281374871630604,1.80037262735876,-4.6486965290129625,100.06763026553745,NA,0.429
MNE,2021-05-17,628051,6.071107544141257,6.131603202792516,6.071107544141257,6.071107544141257,3.292405077693509,2.6070303304790783,2.391996677813107,4.022550478126004,6.071107544141257,2.571
MNG,2021-05-17,3329282,-3.100242519122445,47.53691332869594,41.70322901659724,19.823603073819598,-3.100242519122445,-3.100242519122445,-3.100242519122445,6.4362952741436414,-3.100242519122445,6
MOZ,2021-05-17,32163045,65.77039244170392,129.69534526609465,118.47724215043803,81.2276395655372,46.88711460707894,29.944780692329086,23.132436450123517,65.77039244170392,NA,0.429
MRT,2021-05-17,4775110,10.177242511414885,15.609442744473435,13.705769552982037,10.177242511414885,3.1691116267810906,-0.5364516630141125,-2.0008186978466935,10.177242511414885,NA,0.143
MSR,2021-05-17,4981,0.001175912138929987,0.02246781816811,0.019678001958319948,0.009586182155319964,0.0010705212519499965,-0.0034731055559399935,-0.006081512749529984,0.001175912138929987,NA,NA
MUS,2021-05-17,1273428,-2.224051493625003,3.17490972179472,2.731777165377002,0.986352809757122,-2.224051493625003,-2.224051493625003,-2.224051493625003,0.1375565075539206,-2.224051493625003,0
MWI,2021-05-17,19647681,-1.523825215634325,57.527689684014625,50.62958555820142,30.14574817756698,-1.523825215634325,-5.401860128289856,-9.068542971660296,-1.523825215634325,NA,0
MYS,2021-05-17,32776195,-12.070708468944096,243.49823401201164,205.13393965283123,114.61478983155578,-12.070708468944096,-12.070708468944096,-12.070708468944096,68.31714759411818,-12.070708468944096,35.286
"NAM",2021-05-17,2587344,15.422978462174777,30.365284269906663,27.592025088506833,19.48734654298805,13.708995741175233,10.309435429406392,9.128624332003682,15.422978462174777,NA,4.571
NCL,2021-05-17,288217,-0.2981406975207809,0.48223786806794755,0.40660190217639897,0.12171796173337009,-0.2981406975207809,-0.3707311435454104,-0.4437747646878198,-0.2981406975207809,NA,NA
NER,2021-05-17,25130810,94.84100478097253,241.3257881748876,194.55825019657735,98.19617725562009,25.532038460135983,-0.043563002594426914,-9.426772652333845,94.84100478097253,NA,0
NGA,2021-05-17,211400704,385.55326141138875,616.3645307138479,576.6097362156729,413.727696579009,180.79483306528707,58.44544315918338,34.85028125331444,385.55326141138875,NA,0.286
NIC,2021-05-17,6702379,39.82245392901667,51.75854971242855,49.09328603583482,39.82245392901667,15.003111518333482,4.123520516808238,0.8538396531840725,39.82245392901667,NA,0.143
NIU,2021-05-17,1614,-0.00200931986064,0.0013456271627400019,7.855263110400068e-4,2.3331467519999616e-5,-0.00200931986064,-0.00200931986064,-0.002750653431359998,-0.00200931986064,NA,NA
NLD,2021-05-17,17173094,26.745906902090002,37.76983199081743,34.076424968093846,26.745906902090002,16.211313840144328,7.4653445435379275,3.4790813142135835,23.341215479925555,26.745906902090002,17.571
NOR,2021-05-17,5465629,3.1747993579438143,3.1747993579438143,3.1747993579438143,3.1747993579438143,-1.2010876591052502,-2.4634039177703944,-3.035113302298716,-0.6942673151906928,3.1747993579438143,1
NPL,2021-05-17,29674920,874.8286305644372,966.9344021903917,893.2090077511558,874.8286305644372,540.7780415837186,399.2333535121007,372.93066649396775,874.8286305644372,NA,193.714
NRU,2021-05-17,10873,-0.014759667146659983,0.014361655110239955,0.011148570748499976,9.396926099299978e-4,-0.014759667146659983,-0.017818185507059974,-0.02041661624309001,-0.014759667146659983,NA,NA
NZL,2021-05-17,4860642,2.4329052969538716,2.4329052969538716,2.4329052969538716,2.4329052969538716,-1.7808669510534734,-2.8042414399044104,-3.1251887076424,-1.5747987696965577,2.4329052969538716,0
OMN,2021-05-17,5223376,14.831883123125227,145.34421312627592,100.688347656345,38.697833649296584,13.452509453853448,11.983786434824497,11.548549726533434,13.452509453853448,14.831883123125227,9.714
PAK,2021-05-17,225199929,3233.2765246914073,5324.247103151804,5038.565028792351,3233.2765246914073,1354.0781402964553,848.8608339670499,762.608574300266,3233.2765246914073,NA,92.286
PAN,2021-05-17,4381583,11.204884974720432,19.314880597692625,16.347546882476387,12.286151346388664,7.9748053847736795,5.6537843872160165,4.946506192247896,11.204884974720432,NA,2.857
PCN,2021-05-17,47,-6.711875842999988e-5,3.906395177000006e-5,2.1683033110000204e-5,2.3431426999999584e-6,-6.711875842999988e-5,-6.711875842999988e-5,-7.79804913299999e-5,-6.711875842999988e-5,NA,NA
PER,2021-05-17,33359415,512.8054945056657,679.9870352074105,625.8715062836092,546.8831434935565,437.03554644043885,365.1246444132621,360.26051278242966,546.8831434935565,512.8054945056657,615
PHL,2021-05-17,111046910,518.7047937253516,1291.2193392122153,1021.5760663125054,658.8618695921024,411.98880889619164,293.5164307753488,260.2740363348144,525.1208256263476,518.7047937253516,100
PLW,2021-05-17,18174,-0.026147734364700154,0.013768061913840017,0.006862893140999896,-0.004105677253859975,-0.026147734364700154,-0.026147734364700154,-0.029067949404779997,-0.026147734364700154,NA,0
PNG,2021-05-17,9119005,6.223418070343885,64.36672495000485,53.95791046550562,27.882287014109593,6.223418070343885,-3.3970988290977706,-8.219870286289517,6.223418070343885,NA,2.143
POL,2021-05-17,37797000,171.75971107548858,230.20828368714027,221.74339645490983,191.62895382173988,158.5878059471997,136.91164523795865,121.99815173849969,187.98196286843918,171.75971107548858,234.429
PRK,2021-05-17,25670000,-0.27677804720006927,45.21763594770007,36.13050318049994,15.941846260800036,-3.152433357099999,-17.649292471600013,-21.076755235500123,-0.27677804720006927,NA,NA
PRT,2021-05-17,10167923,-22.403531300161287,9.390123052870415,8.602107698540406,3.1352355383395722,-22.403531300161287,-22.403531300161287,-22.403531300161287,0.2891801023268602,-22.403531300161287,2.286
PRY,2021-05-17,7219641,130.9137151410645,215.35930495459436,210.8068406203963,202.53768351267155,130.9137151410645,129.61352821294463,115.96424900388938,188.8348743476191,130.9137151410645,69
PSE,2021-05-17,5222756,13.671364321812046,45.979160848001875,41.73810853595145,27.44726920791244,13.671364321812046,9.136597008073926,8.304429128586357,13.671364321812046,NA,8.429
PYF,2021-05-17,282534,-0.3028094704899609,0.5128901576945993,0.36587549789910007,0.07580478195948012,-0.3028094704899609,-0.3028094704899609,-0.3464385628930799,-0.3028094704899609,NA,NA
QAT,2021-05-17,2930524,2.4703407862547646,55.20927337506354,47.69523854993583,7.2429373834414905,2.3945786641940283,1.3054899194357232,0.7283944293689251,3.495829405909993,2.4703407862547646,2.857
ROU,2021-05-17,19127772,93.24221508828187,122.95122775051972,120.62561068294598,97.18908252351378,80.62751689858199,66.29153525816314,64.68239001555894,93.45224406899354,93.24221508828187,76.714
RUS,2021-05-17,145912022,434.8575428312096,1313.0475182222535,1150.9065001539554,860.8106454381247,434.8575428312096,434.8575428312096,434.8575428312096,828.8432562113336,434.8575428312096,360.429
RWA,2021-05-17,13276517,29.589072857555035,50.66526478819816,48.052135173804864,35.41212958155494,17.65437798244481,8.486674941066486,6.416733573892017,29.589072857555035,NA,1
SAU,2021-05-17,35340680,440.7154763748847,852.206065775476,780.1729579857141,509.59128951545193,146.36988084179495,50.516840199982354,42.945412628407155,440.7154763748847,NA,12.714
SDN,2021-05-17,44909351,504.9730805899979,937.1517040407631,846.1444437318156,534.236361299975,204.62770501953028,118.82614401738739,95.75513348244993,504.9730805899979,NA,0
SEN,2021-05-17,17196308,0.9452088262663871,51.64243564319746,44.46641339142513,31.40702103502205,0.9452088262663871,0.9452088262663871,0.9452088262663871,0.9452088262663871,NA,1
SGP,2021-05-17,5896684,0.4134108248826742,10.034318879199308,8.247474559027765,1.8545884922391755,-0.6502561204979156,-4.282745786086885,-6.6898928410414955,1.8545884922391755,0.4134108248826742,0
SHN,2021-05-17,6095,-0.00416843614315001,0.009543922368350012,0.00896245491900006,0.002757233304699993,-0.004328484565299984,-0.01074600667104996,-0.011870893654150009,-0.00416843614315001,NA,NA
SLB,2021-05-17,703995,-0.2430391237776037,1.0062680237192934,0.7493013303797982,0.18164669068649583,-0.32141140939230284,-0.8274658248302986,-1.074849358072497,-0.2430391237776037,NA,0
SLE,2021-05-17,8141343,-5.059270954058826,17.82945405762987,15.781974191930606,6.352766715764493,-5.059270954058826,-5.059270954058826,-6.330098774449618,-5.059270954058826,NA,0
SLV,2021-05-17,6518500,19.427789547999883,57.82091222742989,50.453133940899804,33.66235011620002,15.464446703825056,5.052469598944989,3.9189637880299926,19.427789547999883,NA,4.714
SMR,2021-05-17,34010,-0.0022908463842892805,0.10793860865509994,0.10306799472280016,0.04810812006670015,-0.0022908463842892805,-0.02280103589519994,-0.03441355041640007,0.027575082853799865,-0.0022908463842892805,0
SOM,2021-05-17,16359500,45.34636980174521,60.34212486786496,53.23560910950502,45.34636980174521,15.781216050654963,-2.056056397770043,-6.862634712564937,45.34636980174521,NA,0.857
SRB,2021-05-17,6908224,80.20389054661968,80.20389054661968,80.20389054661968,80.20389054661968,42.25367086911618,30.627975996391726,24.34659574503618,63.8376272852771,80.20389054661968,17.143
SSD,2021-05-17,11381377,33.67779250744985,63.385542194861394,55.790963975531525,36.82561665482085,20.15164861808554,11.453212723397089,8.783939968979869,33.67779250744985,NA,0
STP,2021-05-17,223364,0.16537691868799964,0.8068973081607215,0.7197264180365992,0.4331630596072007,0.08280266982447933,-0.049151869151920165,-0.17617326230079958,0.16537691868799964,NA,0
SUR,2021-05-17,591798,3.5789692905644093,8.786028336242241,8.158493347564528,6.470500212872544,3.5789692905644093,3.5789692905644093,3.353047829743144,3.5789692905644093,NA,1.714
SVK,2021-05-17,5460726,8.065329052971887,24.91564627450367,23.452161276517,17.397436778599808,8.065329052971887,8.065329052971887,8.065329052971887,15.54802310704475,8.065329052971887,26.714
SVN,2021-05-17,2078723,4.9163723916559565,9.091794599211351,8.036544837279877,6.023594607786755,3.9844266299667264,2.959977493811359,2.502410379795787,4.814920267160305,4.9163723916559565,4
SWE,2021-05-17,10160159,3.3021348314620576,20.652271426059063,18.83307941206584,12.808825988346907,3.3021348314620576,3.3021348314620576,2.1426143609464683,7.820867532382359,3.3021348314620576,14.571
SWZ,2021-05-17,1172369,1.8338857817537382,4.874074022172632,4.2136882365168855,2.908459358946582,1.2631292240172065,0.12521809505974954,-0.04652916845103913,1.8338857817537382,NA,0.143
SXM,2021-05-17,43421,0.023203884531939816,0.20490652049657973,0.16908304440587002,0.08417530579815027,0.011127845735370071,-0.021568201133009952,-0.03794131452363008,0.023203884531939816,NA,NA
SYC,2021-05-17,98910,0.6250824647413677,1.493403532903802,1.4014947694419015,1.1568654586314036,0.6250824647413677,0.6250824647413677,0.6250824647413677,0.9469224466694987,0.6250824647413677,0.286
SYR,2021-05-17,18275704,21.278161110664215,66.43793522129165,56.02013679861308,34.14941577514638,15.93252920435779,4.291949116299017,1.6351235817391412,21.278161110664215,NA,5.857
TCA,2021-05-17,39226,0.015290812975459851,0.1351314996517199,0.11511225283690002,0.057046748369599956,0.008316711033619913,-0.021440912379259963,-0.057486305903619875,0.015290812975459851,NA,NA
TCD,2021-05-17,16914985,70.16377304288179,186.9176731510631,160.44749330159289,70.16377304288179,13.921680668075357,-3.2373899335725467,-7.581568100808985,70.16377304288179,NA,0.286
TGO,2021-05-17,8478242,19.93906120096945,31.475486820622358,29.09382765830901,20.732904095025763,9.680376511430678,2.487478898535193,1.6535438393620119,19.93906120096945,NA,0
THA,2021-05-17,69950844,90.83846307772806,720.14570034225585,546.1249852346842,227.1386516626765,90.83846307772806,75.42851691849648,68.02784423432433,132.1950419300698,90.83846307772806,27.571
TJK,2021-05-17,9749625,26.516140811703778,34.111652270411284,31.691108874315344,26.516140811703778,9.111894716531243,-0.10802106768376141,-3.754658681996254,26.516140811703778,NA,0
TKL,2021-05-17,1368,-0.0016474629744000035,0.0011046323253600019,5.906642464800032e-4,5.969399327999975e-5,-0.0016474629744000035,-0.0016610787741599942,-0.0021156168837600043,-0.0016474629744000035,NA,NA
TKM,2021-05-17,5942000,-0.7065442650200204,17.007781014520095,14.06427019202004,5.246486701460002,-1.2892552297600097,-5.496988824419992,-6.725092555380025,-0.7065442650200204,NA,NA
TLS,2021-05-17,1343875,2.7557301990887484,9.274883641497459,8.18720552248627,5.219655277914991,2.7557301990887484,1.4850652490049967,0.8642563200212603,2.7557301990887484,NA,0.714
TON,2021-05-17,106759,-0.08699019149189023,0.17352236125161963,0.13162580270934976,0.040108968764829965,-0.08699019149189023,-0.11788556176670051,-0.13306752108413042,-0.08699019149189023,NA,NA
TTO,2021-05-17,1403374,20.496543911059955,30.26222361547005,29.245278006874596,24.25624349685052,19.629455630330984,17.077913367460692,16.14360623677844,20.496543911059955,NA,11.286
TUN,2021-05-17,11935764,93.66053415097447,136.28617036592257,123.55035807288424,99.63244697783453,72.91109920304157,44.76326972009107,37.45792293984513,93.66053415097447,NA,61.571
TUR,2021-05-17,85042736,658.9070585877821,973.0269352560862,781.9064461090512,658.9070585877821,372.40842560218846,257.27245088311037,228.31994480935055,658.9070585877821,NA,238.857
TUV,2021-05-17,11925,-0.015734829885749944,0.017334276234749955,0.011807436194999956,0.0038256054682499975,-0.015734829885749944,-0.015734829885749944,-0.016629179843249943,-0.015734829885749944,NA,NA
TWN,2021-05-17,23855008,7.337631740538838,25.050006257403908,20.77516711574653,7.337631740538838,-4.31002981090888,-10.824291702677474,-13.622226745541147,-2.7798999411654797,7.337631740538838,0
TZA,2021-05-17,61498438,85.77553740048873,100.05897396521142,89.25803220353778,85.77553740048873,16.476424124989208,-15.905820092771966,-26.05714339911792,85.77553740048873,NA,0
UGA,2021-05-17,47123533,89.11558233167307,130.884123803857,120.46381947275289,89.11558233167307,25.706369796477812,-2.4711773911683848,-6.313475706800521,89.11558233167307,NA,0.143
UKR,2021-05-17,43466822,236.87965028750259,486.81401018855274,455.84032697545206,377.42809262762205,236.87965028750259,236.87965028750259,236.87965028750259,310.6882108935218,236.87965028750259,244.714
URY,2021-05-17,3485152,58.13207357577419,69.42175191831622,67.32324201465981,61.43491655723149,55.88038090527573,48.60341534871335,45.055733134895995,58.312374618058676,58.13207357577419,50
USA,2021-05-17,332915074,771.6882783882301,1177.845382050991,1003.8057974568615,771.6882783882301,582.0871721933021,353.4459166512232,257.0032261874959,741.5189160797102,771.6882783882301,586.714
UZB,2021-05-17,33935765,-22.065761761548515,103.66717073136431,94.77245197777593,44.7423460227133,-22.065761761548515,-22.065761761548515,-22.065761761548515,25.092843761961678,-22.065761761548515,1.143
VAT,2021-05-17,812,1.6813945959996752e-5,0.0020487182483599933,0.0017564119061999953,0.001047423509159998,1.6813945959996752e-5,-3.3403376355999997e-4,-5.562666900000001e-4,1.6813945959996752e-5,NA,0
VCT,2021-05-17,111269,0.08822307821437979,0.54134876058184,0.43352360956938085,0.3043117778739201,0.08822307821437979,0.01482809304343012,-0.04610824684721981,0.08822307821437979,NA,0
VEN,2021-05-17,28704947,176.22385165672753,315.3379059226341,296.1232751152335,218.64863607945995,115.20303521068367,62.485999324123384,55.836556335566165,176.22385165672753,NA,15.286
VGB,2021-05-17,30423,0.008432735975159915,0.11288371551555004,0.09450609116747952,0.04357695904470016,0.0032901704798099455,-0.02153063425352997,-0.03810155041362011,0.008432735975159915,NA,NA
VNM,2021-05-17,98168829,44.30646789270109,223.23059443209215,163.9133134910219,81.69436288721487,9.148336485808784,-54.6606140684943,-87.09038829540388,44.30646789270109,NA,0.286
VUT,2021-05-17,314464,-0.15125993241536181,0.390193056958721,0.2779252580339193,0.0420864623952001,-0.17285728219968113,-0.35076940967807946,-0.48497072354784027,-0.15125993241536181,NA,0
WLF,2021-05-17,11094,-0.009666756345300048,0.024662170456260065,0.022386640510679987,0.005931982323900004,-0.009666756345300048,-0.012663400062840021,-0.01707902673174006,-0.009666756345300048,NA,NA
WSM,2021-05-17,200144,-0.13788397503440067,0.3929214058683213,0.3678708884726391,0.13031856786032076,-0.13788397503440067,-0.18300814706272012,-0.2334856146907202,-0.13788397503440067,NA,0
YEM,2021-05-17,30490639,77.96479961563955,141.2851011267441,122.5730167060787,91.1647948552639,44.44400152163264,16.74183909013792,6.3923752724183895,77.96479961563955,NA,2.714
ZAF,2021-05-17,60041996,215.06440677967,439.181497962352,397.4171357394162,281.3225266884631,215.06440677967,135.2200880480733,114.29544343577268,237.83459172330987,215.06440677967,62.143
ZMB,2021-05-17,18920657,17.093265700550813,72.55064056101617,65.36740556270351,46.514440808045606,17.093265700550813,16.807605594502828,12.552677540982044,17.093265700550813,NA,0.571
ZWE,2021-05-17,15092171,37.75843358895979,76.48905744432244,74.5571904341789,52.46711192016277,33.955772453372084,25.24705537259695,23.39073554467189,37.75843358895979,NA,0.857
ABW,2021-05-24,107195,0.1172706546714997,0.6988140712278018,0.5475063970738986,0.24789563993204936,0.03449473248485008,-0.09555086916044946,-0.1184293961751998,0.1172706546714997,NA,NA
AFG,2021-05-24,39835428,332.45165454498937,522.8667033495385,453.38502004689434,332.45165454498937,136.7127394155324,72.19038923288267,60.85967737329292,332.45165454498937,NA,9.571
AGO,2021-05-24,33933611,78.49264186669717,140.8889140398612,132.19409742793647,96.43078069343888,57.74728534682501,32.27820016836218,16.476607681552263,78.49264186669717,NA,7.714
AIA,2021-05-24,15125,-0.0030884161000000565,0.11556694602749976,0.0952244382787502,0.038550786037499944,-0.0030884161000000565,-0.012737060765000053,-0.018624565932500014,-0.0030884161000000565,NA,NA
ALB,2021-05-24,2872934,6.404286126266032,12.28165497789733,10.986893896062977,7.591297528381438,4.962963893779794,2.443767333428861,1.6451510075159614,7.521620576102161,6.404286126266032,1.429
AND,2021-05-24,77354,0.09896926414969982,0.38214654291106015,0.30003931829879993,0.19331868596288024,0.03802085861872017,-0.0193537186259598,-0.06208920685218003,0.09896926414969982,NA,0
ARE,2021-05-24,9991083,42.85925878988718,179.98594509300924,156.83170425659966,81.54470888666366,17.820719581933336,9.213176078690035,5.266413947467848,42.85925878988718,NA,3
ARG,2021-05-24,45605823,734.1862135488299,1010.6882026569738,990.2139012203791,867.1531660387917,724.1822305816465,657.3682076641195,625.614912145566,734.1862135488299,NA,493.286
