continent,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Asia,2020-08-31,4667759697,12001.800402078194,17107.85524079613,15683.464783253103,13690.258971930365,10530.525227899216,6893.278025429108,5480.225057981199,43276.56141958387,865.5312283916774,1552.999
Africa,2020-08-31,1392394303,2370.1197689207097,3396.639024580853,3171.1628891892738,2370.1197689207097,1176.4139900300056,478.1296027549331,332.4979567362136,32499.99162721725,580.3569933431652,258.146
Europe,2020-08-31,747759214,1310.5781571124885,1311.1515038026587,1311.0711647629619,1310.7101763779922,1310.4364872837136,1310.2736995626124,1310.2629753065482,65532.32906238969,1310.6465812477938,334.144
Oceania,2020-08-31,44446737,-57.46208656901276,-31.653975009196845,-40.43117328806841,-48.39478941319549,-62.1312774060708,-72.19598622662544,-73.52159603211848,-1075.80870229125,-46.77429140396739,19.143
Americas,2020-09-07,1030271939,3603.2169396167155,3674.5584299945745,3671.2220501880197,3604.3866290274527,3534.2468537695377,3484.985577293969,3476.749410330488,172809.05319163087,3456.1810638326174,3433.569
Asia,2020-09-07,4667759697,13096.395255981835,18829.647902134733,17183.70442435132,15036.621254183281,11822.136410365038,6469.507923261057,6132.475833139754,34860.78338578964,697.2156677157928,1629.5739999999998
Africa,2020-09-07,1392394303,2052.5482235011204,3088.231522618818,2765.0223165978364,2052.5482235011204,835.0747675497346,102.55685170604332,-139.59004692611472,19639.762379905424,350.7100424983111,244.291
Europe,2020-09-07,747759214,2286.5504894895566,2287.164414037054,2287.041040003241,2286.7306267132167,2286.395277192389,2286.255103781504,2286.2279857272397,114331.1478027885,2286.62295605577,371.571
Oceania,2020-09-07,44446737,-53.52266309346264,-27.907306539637926,-34.68018975353488,-42.859281888102636,-54.85167758285601,-66.09372296800801,-66.8336952098876,-1021.4015133511538,-44.408761450050164,16.429000000000002
Americas,2020-09-14,1030271939,3380.8133694081407,3442.7567356927134,3430.602220133631,3380.8133694081407,3307.8957579200096,3278.2132461595907,3261.5194746311836,161778.81509639282,3235.5763019278565,2938.572
Asia,2020-09-14,4667759697,13753.718810901137,20096.317623570336,18704.493810306234,15694.66972602218,12323.645109140745,7059.340458324255,6729.552548789005,32734.783385789746,654.6956677157949,1771.572
Africa,2020-09-14,1392394303,1857.1085513166859,3164.4732943109125,2746.6989101385893,1911.487169549174,806.250303850182,-82.12845755621595,-343.9831392352616,18551.762379905427,331.2814710697398,186.145
Europe,2020-09-14,747759214,2382.865608366614,2383.4921799692474,2383.4325312894225,2383.0635376393643,2382.70506475061,2382.592165635658,2382.565014870174,119146.86208850337,2382.9372417700674,382.142
Oceania,2020-09-14,44446737,-68.74451835534707,-43.09673957710709,-47.86124623001998,-55.893133561318535,-69.08180712232509,-80.82886551635298,-83.77926699093906,-1338.1443704940143,-58.18019002147888,7.2139999999999995
Americas,2020-09-21,1030271939,3519.858132128803,3577.997291754726,3574.956947438449,3519.858132128803,3451.2235522937667,3413.07624022885,3389.8430641250616,167924.8865249643,3358.4977304992863,2818.573
Asia,2020-09-21,4667759697,12571.404367749432,19330.958230661003,18075.673926462016,14555.337193784835,11243.012772012948,6527.001968412633,6170.965036593276,31812.691770882917,636.2538354176584,1819.2839999999999
Africa,2020-09-21,1392394303,2093.9228547637167,3221.101071463294,3094.3564852716,2093.9228547637167,964.3869255780256,198.53791352647193,37.244410496220816,21556.56237990542,384.9386139268825,184.145
Europe,2020-09-21,747759214,1946.9470765644235,1947.5233995912167,1947.4568187803452,1947.147462621504,1946.8234437868143,1946.6726306844264,1946.6463644855098,97351.00494564652,1947.0200989129303,538.288
Oceania,2020-09-21,44446737,-35.84001748543374,-14.468445031119668,-18.753791526756846,-26.527573440327636,-39.7445575489671,-47.924866223815144,-50.34351000448482,-688.887227636873,-29.951618592907522,5.715
Americas,2020-09-28,1030271939,3009.8075412241965,3073.7254886950686,3054.1117711492093,3009.8075412241965,2955.4210689600163,2920.371121947404,2907.9033802734893,143657.62462020217,2873.1524924040436,2860.571
Asia,2020-09-28,4667759697,11798.60062867717,18110.68138502113,15762.3701046412,12811.135309773155,10477.979125813592,6295.007930194696,5198.3273503788405,36784.97748516854,735.6995497033708,1725.283
Africa,2020-09-28,1392394303,1509.5792178667668,2145.3328594719,2066.9843652818786,1509.5792178667668,-29.382188494625474,-991.4686630028853,-1925.165521648105,16695.76237990542,298.1386139268825,196.43
Europe,2020-09-28,747759214,2241.878397688639,2242.3050536006613,2242.2846728358923,2242.024326399466,2241.7656054974304,2241.5795066815476,2241.538043380522,112099.00494564608,2241.9800989129217,600.859
Oceania,2020-09-28,44446737,-18.680559410128623,-1.2932166827506448,-1.7127355779784568,-13.305841333732232,-26.387376606448594,-31.47383367910848,-33.20276521611524,-428.65865620830095,-18.63733287862178,4.571
Americas,2020-10-05,1030271939,3447.1910161195274,3494.209941532439,3470.6012439178794,3447.1910161195274,3383.2402220579393,3346.1049492013,3341.754338477387,164992.1484297262,3299.842968594524,3169.0226666666667
Asia,2020-10-05,4667759697,11121.17071086642,15622.462300416812,14849.82869298204,12054.120224495222,9682.352737000332,6578.102214654772,5952.412744869949,36857.08962034523,737.1417924069046,1738.002
Africa,2020-10-05,1392394303,1532.4423695871842,2299.737698545923,2190.703387832868,1532.4423695871842,151.45806549549158,-886.9599219768194,-1788.215770009045,19809.114207862443,353.7341822832579,168.715
Europe,2020-10-05,747759214,3678.7922893476057,3679.2398503140726,3679.160340144274,3678.9375196397837,3678.65238112861,3678.486734160361,3678.4695535781566,183944.67007621462,3678.8934015242926,693.714
Oceania,2020-10-05,44446737,-51.323804805977616,-26.11453294605443,-29.610535701976215,-38.503529815946756,-52.5514821318218,-62.8186691869565,-64.6606852486305,-928.4815133511582,-40.36876145005036,2.286
Americas,2020-10-12,1030271939,3094.890846026451,3126.315500804948,3108.233243753811,3094.890846026451,3041.4269278269744,2998.986563297332,2989.8716300769756,147576.07700115486,2951.5215400230973,2564.147
Asia,2020-10-12,4667759697,11119.139198587805,14930.579906941091,14330.30381835832,11761.357076185192,9655.909956477451,6538.824622720411,5988.6775461266425,43916.66104891666,878.3332209783332,1648.145
Africa,2020-10-12,1392394303,2227.296520342576,3543.741642925676,2745.7558937476483,2227.296520342576,690.5842629391332,-433.1175094792009,-993.1958080112753,24521.114207862454,437.8770394261153,238.002
Europe,2020-10-12,747759214,4331.2509617875185,4331.749028913615,4331.674583064101,4331.448631487797,4331.186384554515,4330.997598105577,4330.8757713473315,216568.9557905004,4331.3791158100075,890.143
Oceania,2020-10-12,44446737,-35.73566323903878,-12.895277200378484,-16.267871048845045,-26.69007234839385,-37.61213688220485,-47.289195610393485,-47.721524372037855,-714.9100847797299,-31.083047164336083,0.857
Americas,2020-10-19,1030271939,3439.6254594606235,3473.093883470698,3463.718934528365,3439.6254594606235,3374.620649956393,3329.1593840524743,3322.424453354258,164567.38652496436,3291.347730499287,2468.428
Asia,2020-10-19,4667759697,9884.014325453065,13356.907561810787,12828.53517386154,10925.379834692989,8921.698366212526,6020.12519653375,5451.949666686938,43913.661048916656,878.2732209783331,1550.714
Africa,2020-10-19,1392394303,2000.6888518203455,2902.3588264338596,2666.120890536349,2000.6888518203455,412.92829693719017,-855.9618306423243,-1255.484232973529,23252.314207862448,415.2198965689723,232.71699999999998
Europe,2020-10-19,747759214,5794.097826178473,5794.647503146796,5794.564535045219,5794.309393397128,5794.065825253353,5793.8396377493855,5793.783306321527,289710.3843619289,5794.207687238578,1205.43
Oceania,2020-10-19,44446737,-16.179372324270936,2.37870205957781,1.6828819244046658,-11.741830605353028,-22.173815130549162,-26.826987205684024,-28.883340646635066,-388.9672276368721,-16.911618592907484,1.571
Americas,2020-10-26,1030271939,3538.2112663928633,3578.147667892577,3565.2992802589965,3538.2112663928633,3480.8819465621955,3451.4502186893383,3447.119919369987,170343.1008106786,3406.8620162135717,2574.431
Asia,2020-10-26,4667759697,10569.216826938788,13845.335741946934,13436.604802069465,11524.23765964185,9174.49746891885,5677.712584563721,5452.804322011123,54894.375334631026,1097.8875066926205,1475.571
Africa,2020-10-26,1392394303,1246.3818107063282,2455.867755721085,2289.7034918535232,1305.0117118531293,133.79207519245915,-985.4670302480989,-1519.8276514150052,19181.91420786245,342.534182283258,239.57399999999998
Europe,2020-10-26,747759214,6953.905446459128,6954.521900807212,6954.499433172932,6954.185996391024,6953.905446459128,6953.671726191471,6953.519844748785,347697.9557905004,6953.959115810008,1747.287
Oceania,2020-10-26,44446737,-27.06989375079996,-3.059941472266111,-4.591615935814699,-16.985094794384075,-27.571179770331938,-36.481229502593656,-38.267078638192885,-486.88151335115845,-21.16876145005037,1.429
Americas,2020-11-02,1030271939,4283.811010104988,4315.27927445939,4313.890807654441,4283.811010104988,4218.896031721498,4187.62587967416,4183.68638965494,206754.8627154407,4135.097254308814,2507.573
Asia,2020-11-02,4667759697,11093.638197282411,14455.532659436432,13982.488987681769,12063.993110996256,8937.021440879886,6526.438635821807,5865.823282435859,67129.27510421611,1342.5855020843221,1437.7160000000001
Africa,2020-11-02,1392394303,2476.44869992317,4299.297856596163,3938.1530217122036,2714.6762762229055,1550.391391167328,795.2873912706966,698.2897435713176,42322.14904657206,755.7526615459298,254.576
Europe,2020-11-02,747759214,9393.449696116391,9394.077902219802,9394.05359308584,9393.774189818996,9393.364996343314,9393.111836093345,9392.999196379571,469669.09065993165,9393.381813198634,2572.284
Oceania,2020-11-02,44446737,-1.640537933262918,12.809233581634595,12.061802522329362,2.487358481740109,-7.8394761476165815,-14.143026847347569,-14.61380040281494,-123.89770382734729,-5.386856688145534,2
Americas,2020-11-09,1030271939,4337.161332733191,4377.147823369964,4367.317336337994,4337.161332733191,4267.110314237403,4234.827268508843,4231.884930957989,209870.57700115506,4197.411540023101,2686.4320000000002
Asia,2020-11-09,4667759697,11424.299690375585,14624.685338593406,14413.220272289103,12393.755425663874,9221.576452051147,6826.090329912989,6367.586519604073,74291.84653278755,1485.8369306557508,1573.43
Africa,2020-11-09,1392394303,2698.1467477303436,4299.876288003326,4066.871776338433,2849.604941948604,1749.173100325014,1036.8254873619999,804.9285285892195,46656.54904657205,833.1526615459295,317.287
Europe,2020-11-09,747759214,9768.241697482643,9768.796536027136,9768.763175987462,9768.501109057592,9768.109899765735,9767.798304607006,9767.613115209033,488396.23351707467,9767.924670341494,3800.718
Oceania,2020-11-09,44446737,15.996818546975042,35.69913297766183,30.991984777660313,20.758907027380737,9.064847024395672,3.7733562547526955,2.776031252452252,282.87372474408,12.298857597568695,1.571
Americas,2020-11-16,1030271939,4745.811738628545,4800.130885861403,4777.98435085483,4745.811738628545,4695.295627444685,4666.267853414074,4660.4691718316835,231194.98176305983,4623.899635261197,2933.861
Asia,2020-11-16,4667759697,11164.308566789758,14360.542369289939,14331.254696665896,12098.823864826752,8638.777313223087,6545.783683578774,5944.046944108427,67599.98938993042,1351.9997877986082,1556.429
Africa,2020-11-16,1392394303,2673.5958826948,4745.531891740783,3959.0343685700705,2888.1822365817075,1831.8266764122454,1094.155011481494,866.1722127065043,47474.14904657205,847.7526615459294,290.289
Europe,2020-11-16,747759214,9690.822990419214,9691.520622133003,9691.439504835706,9691.09473415936,9690.650457685528,9690.26416085906,9690.218640321853,484533.37637421757,9690.667527484351,4305.283
Oceania,2020-11-16,44446737,-0.02655721780262478,17.46405446621874,13.825494389266295,5.166146295961819,-6.725891805133199,-12.355621375030807,-13.035591416405907,-96.29770382734765,-4.18685668814555,1
Americas,2020-11-23,1030271939,4980.826721872244,5023.009804572819,5020.2282376439125,4980.826721872244,4928.56053944036,4906.094019941206,4902.993574922427,243059.2674773455,4861.18534954691,3253.857
Asia,2020-11-23,4667759697,10539.539904396544,14291.631617700232,13918.610090520508,12351.885964247631,9001.149487059192,6201.072338450875,6062.802103387453,59251.846532787546,1185.036930655751,1732.143
Africa,2020-11-23,1392394303,2455.1728143694463,4340.842617005986,3710.1223107345704,2663.9743197727516,1662.0352867578438,847.9059709411088,678.2813526947054,40446.949046572045,722.2669472602151,335.145
Europe,2020-11-23,747759214,9536.130276050517,9536.712738968543,9536.652886609734,9536.31514028555,9535.854603318227,9535.62355549129,9535.505486163891,476792.6620885033,9535.853241770066,4746.288
Oceania,2020-11-23,44446737,1.5079769947973942,19.43903797026191,16.835667320203505,6.565631343773301,-5.8269727696439615,-11.479543549361118,-12.480080852757764,-61.46913239877518,-2.6725709738597905,1.714
Americas,2020-11-30,1030271939,5548.964466790179,5596.022457649601,5585.497150976701,5548.964466790179,5485.741313019008,5456.404439114187,5453.075412166207,270134.74366782105,5402.69487335642,3435.572
Asia,2020-11-30,4667759697,9942.160970081719,13762.3779965048,13623.450783820657,12087.648095485953,8915.082200475403,5792.69912512218,5210.116139639334,49216.84653278754,984.3369306557507,1708.8609999999999
Africa,2020-11-30,1392394303,2626.4460299915145,4610.650679857901,4085.4190969605697,2877.2019834228126,1892.915906342463,1145.893530091839,692.8920961347459,50822.949046572045,907.5526615459294,286.431
Europe,2020-11-30,747759214,9290.972619478962,9291.338481070383,9291.299035584005,9290.972619478962,9290.42209876089,9290.106009907275,9290.00610279006,464522.66208850325,9290.453241770065,4977.144
Oceania,2020-11-30,44446737,28.817082082642887,46.619746677262754,45.85003741976441,33.887914904486145,22.67457157200666,15.493374405727414,14.362368760849494,558.8737247440806,24.298857597568723,1.143
Americas,2020-12-07,1030271939,6532.58749283244,6581.426504194497,6571.685841458086,6532.58749283244,6478.845049016375,6444.573953131859,6439.146424876787,318897.1945126758,6377.943890253517,4238.142
Asia,2020-12-07,4667759697,9497.68068396327,13392.627763621076,13179.656565475938,11401.81179950242,8565.43611183769,5792.524159317517,4815.377985710289,50612.541233248405,1012.250824664968,1622.859
Africa,2020-12-07,1392394303,2981.5635404003174,4931.279633275301,4401.097602651285,3265.9447620065866,2259.917135591836,1429.3546752924983,1167.376778108549,65569.4238852818,1170.882569380032,303.714
Europe,2020-12-07,747759214,8902.8139043569,8903.202809219745,8903.092169619138,8902.8139043569,8902.245318707312,8901.973571161561,8901.835395637283,445113.02491492435,8902.260498298487,4885.285
Oceania,2020-12-07,44446737,0.861350199216376,18.91755517057381,17.69341700382211,5.737187931609006,-5.025901520644939,-12.677714142769933,-13.449965649901914,-85.49441657696448,-3.717148546824543,0.571
Americas,2020-12-14,1030271939,6759.530687395313,6806.3556418105445,6803.633323533139,6759.530687395313,6702.507970609885,6671.046969301758,6667.079797675826,329487.0754650571,6589.741509301142,4547.288
Asia,2020-12-14,4667759697,8518.292947802405,12537.794985065599,12114.377841466703,10193.583208282842,7549.4005962552155,4465.257845367466,3878.7351575724642,44936.68409039127,898.7336818078253,1515.1399999999999
Africa,2020-12-14,1392394303,3374.114964434858,5163.72885098164,4873.11312903846,3910.9641113783414,2630.2112908702074,1940.1302480959216,1800.567242261789,72167.82388528179,1288.7111408086034,361
Europe,2020-12-14,747759214,8289.641837457664,8290.043376464291,8289.894272723534,8289.641837457664,8289.072206761848,8288.812663746432,8288.697835841234,414461.59634349577,8289.231926869916,4787.717
Oceania,2020-12-14,44446737,19.223705478758554,36.94160920945155,36.41175640766967,25.1370417049344,13.77468749896457,5.492496734272287,5.22986264091883,344.93415485160784,14.99713716746121,2.5719999999999996
Americas,2020-12-21,1030271939,7308.976847696571,7356.578550314292,7344.471887285333,7308.976847696571,7243.68679653566,7216.7253600555805,7214.376816734117,356701.71832219994,7134.034366443999,4949.288
Asia,2020-12-21,4667759697,7891.7158676695035,11499.640104641247,11188.441049561428,9414.2816554457,6721.731526239039,3430.8874931935943,2890.8196161835476,37065.33625435049,741.3067250870098,1451.822
Africa,2020-12-21,1392394303,3977.745395629962,5458.278095019911,5284.717529965106,4451.853180500419,3356.5667470392677,2652.059031997111,2517.5900517790938,98579.02388528177,1760.3397122371746,411.85699999999997
Europe,2020-12-21,747759214,8062.25237505633,8062.581864052839,8062.541906164875,8062.25237505633,8061.7280953816735,8061.378497205465,8061.309237173321,403094.4534863529,8061.889069727059,4935.572
Oceania,2020-12-21,44446737,23.550861757187295,41.46805826943952,39.72537395358774,28.339936200847262,17.369973138556684,10.150980505382943,8.438925503724079,445.4770119944637,19.368565738889725,1.572
Americas,2020-12-28,1030271939,8336.155493480805,8383.015149648441,8381.171891288122,8336.155493480805,8264.816724303975,8232.490107062938,8225.83205333592,407485.24242039525,8149.704848407905,4354.429
Asia,2020-12-28,4667759697,7054.7756247500665,11035.302309661303,10707.890305183166,8672.868530751113,6407.960893426461,2975.517998709852,2107.2010486658155,35467.95282738408,709.3590565476816,1359.429
Africa,2020-12-28,1392394303,4500.759680253994,6116.155103298064,5855.4941504474555,4930.5958353033075,3821.0469386832306,3063.181802199586,2485.4798769339395,117720.45439375665,2102.150971317083,546.145
Europe,2020-12-28,747759214,8104.112797530953,8104.727886213597,8104.7099639105945,8104.358867344835,8103.8293135085105,8103.529562202673,8103.4606834407305,405203.8411933119,8104.076823866238,4240.165666666667
Oceania,2020-12-28,44446737,18.06648841593342,35.53040999920589,32.22713541357356,21.157946769715664,10.811311206284238,3.6833197873801096,2.8870439457985384,316.35767010037495,13.754681308711953,1.143
Americas,2021-01-04,1030271939,8992.405972968125,9140.824456789689,9124.385411668003,9057.015652505983,8932.071538852506,8878.146267183278,8864.137121792084,429330.35052728734,8586.607010545747,4992.215
Asia,2021-01-04,4667759697,6096.472448723053,10511.324694562809,9580.909506455451,7597.766496238905,5377.969644098804,637.7306176817234,-129.80667286888513,16267.080723833522,325.34161447667043,1219.426
Africa,2021-01-04,1392394303,4673.682597800079,6100.482116303451,5990.711969264394,5234.9133872890425,3943.966894175578,3004.532172493281,2718.6837104409537,130250.19153457343,2325.896277403097,654.145
Europe,2021-01-04,747759214,5974.257836299643,5974.954395167939,5974.906197012697,5974.527586862894,5974.044011203573,5973.646622642104,5973.321725881382,298704.9128612413,5974.098257224827,4524.715
Oceania,2021-01-04,44446737,17.769732932727223,31.22585182674985,29.59883609013543,19.28703140604852,8.389104888325859,2.6288870371211477,1.1787702087833474,282.6641944864701,12.289747586368264,1.143
Americas,2021-01-11,1030271939,10285.447131408178,10410.258592255484,10405.973477798882,10320.28365054095,10211.791255212698,10155.805822955792,10142.154607660761,491844.3981462533,9836.887962925066,6303.289
Asia,2021-01-11,4667759697,5772.368445797233,9818.381001657315,8878.430241542881,7151.603769858497,4694.692045236895,185.63230991159355,-217.9173126336215,16908.509295245105,338.1701859049021,1088.819
Africa,2021-01-11,1392394303,4811.150353441117,6415.477059514351,6297.526702871621,5482.754158063052,4121.493504023428,3090.5709776310514,3025.099685219525,148947.52486790708,2659.777229784055,780.285
Europe,2021-01-11,747759214,5438.999679254168,5439.7293253543485,5439.562811054874,5439.077284437661,5438.59618819813,5438.137843353627,5438.083059789441,271914.19857551495,5438.283971510299,5098.286
Oceania,2021-01-11,44446737,-2.468450268525737,13.720544213502752,10.831187923224865,1.7720978958637488,-7.995544818497464,-15.533066560448365,-15.812409326913729,-114.90723408641745,-4.995966699409454,0.429
Americas,2021-01-18,1030271939,10438.270348404283,10558.17760148383,10538.427571627892,10470.190271633599,10357.949962761908,10297.17335140771,10267.253236994196,497762.1362414914,9955.242724829828,6491.107
Asia,2021-01-18,4667759697,5672.348060499584,10105.610669498767,9570.130311974857,6819.934588791909,4691.58289408705,-256.72710087963503,-611.0325493837071,15610.41405714988,312.2082811429976,1189.999
Africa,2021-01-18,1392394303,4402.012235221733,6380.636788319598,5947.369141118134,5096.342944331598,3720.866161660204,2985.543810803132,2915.9925366731204,125148.85820124095,2234.801039307874,891.43
Europe,2021-01-18,747759214,6055.871045153219,6056.60738196716,6056.553432502296,6056.025548669399,6055.592933427555,6055.108308217739,6055.030938751012,302748.72238503885,6054.974447700777,5377.001
Oceania,2021-01-18,44446737,33.292561729396176,48.73359234023361,47.12611633009727,36.9638889588138,27.259992360288802,20.954538625276736,20.395329568958687,712.5451468659638,30.980223776781035,0.429
Americas,2021-01-25,1030271939,8802.933288334487,8905.827870391864,8901.690867444777,8822.509192126412,8726.743788363037,8650.983513209021,8646.249304405168,416732.5529081587,8334.651058163174,6921.001
Asia,2021-01-25,4667759697,5975.849379842575,10097.813785058719,9733.97579016536,6932.258857729662,4962.937587333023,231.99439629464285,-525.112401716826,16204.4616761975,324.08923352395,1130.43
Africa,2021-01-25,1392394303,3735.220671648759,5665.645012678089,5245.846598850132,4426.844944120802,3143.8922005923127,2553.44916686682,2296.6422650729755,78844.85820124068,1407.9438964507265,903.288
Europe,2021-01-25,747759214,5435.5185277214105,5436.636723790557,5436.50809238145,5436.000721377399,5435.5185277214105,5435.076376799708,5434.98790076838,271740.38905170525,5434.807781034106,5554.003
Oceania,2021-01-25,44446737,-5.651994016211676,11.168845506905344,7.804340599700462,-0.29374482760047993,-10.338963756339396,-16.08046514554159,-17.622609080414385,-178.97866265784427,-7.781680985123664,0.286
Americas,2021-02-01,1030271939,7707.918811220745,7774.013780921764,7771.150898668398,7707.918811220745,7607.760267311962,7546.229608903954,7537.598519596092,362242.18596605206,7244.843719321041,6985.858
Asia,2021-02-01,4667759697,5513.438242766538,7955.765663039157,7885.075657017661,6148.471641542613,4576.519992023094,516.4531369040369,-1009.5809591068805,10057.564594782449,201.15129189564897,1166.858
Africa,2021-02-01,1392394303,3314.982020217051,5035.262264505265,4846.74637163983,3904.8757413367316,2804.1739758194517,2154.001372744466,1929.0082431456804,51152.90714451097,913.444770437696,794.001
Europe,2021-02-01,747759214,3714.730165325448,3715.690627721962,3715.597034338126,3715.0062769339443,3714.416680509751,3714.042172384209,3713.836720959532,185649.9999018966,3712.999998037932,5316.4259999999995
Oceania,2021-02-01,44446737,24.439956860343663,42.54400909307182,38.586054021918606,30.440296135301594,19.585550434006066,14.69773584708458,14.38935048165896,515.7077746534517,22.422077158845724,0.429
Americas,2021-02-08,1030271939,6126.825157585431,6213.8312736154785,6203.692752392833,6126.825157585431,6017.789440141146,5974.633301818523,5950.262044778641,285357.00739462406,5707.140147892481,6501.283
Asia,2021-02-08,4667759697,4744.7533435510395,7495.703249149301,6893.208280920307,5727.543870625868,3778.0394026470467,340.0277799417434,-1242.1485784070226,5006.612213830152,100.13224427660303,958.285
Africa,2021-02-08,1392394303,2997.9293125013673,4861.284063289937,4805.762711259935,3624.9575986324944,2298.2392934462987,1536.6304279777642,1464.118863063254,34052.90714451103,608.0876275805541,579.431
Europe,2021-02-08,747759214,3026.0482324758814,3027.456999824236,3027.379299032231,3026.642045354921,3026.0482324758814,3025.5915910292615,3025.575126287196,151259.4046638017,3025.1880932760337,4852.190333333334
Oceania,2021-02-08,44446737,7.310178927405827,25.029979244052765,20.351598708353624,13.39412361863815,2.157149567693447,-3.0996139940919414,-3.613433313274562,111.01729846297859,4.826839063607765,0.429
Americas,2021-02-15,1030271939,5610.146764584871,5675.114122438068,5663.812456177479,5615.163055672234,5533.83266542389,5478.445352361154,5464.419341148824,262127.06691843315,5242.541338368663,6043.428
Asia,2021-02-15,4667759697,5369.85885396922,7807.020544221192,7500.969352584764,6238.435867724045,4407.594211494007,-104.26944602149636,-965.9345390060363,13583.159832877738,271.66319665755475,856.002
Africa,2021-02-15,1392394303,2789.2101158639994,4767.498449643614,4684.378155108833,3487.0256749946366,2438.3666733416726,1646.4559855845366,1533.9934007043712,31918.442737731253,569.9721917452009,487.142
Europe,2021-02-15,747759214,2670.8841870879965,2671.952252664123,2671.798647062106,2671.41799286161,2670.8344974179013,2670.353152021351,2670.094626135595,133510.59513999193,2670.2119027998383,4185.573
Oceania,2021-02-15,44446737,-4.0270149078544755,9.290909271966427,8.081584599589375,0.5083239451608546,-9.236736859323154,-15.447226969761966,-16.42009725215814,-158.4112729655944,-6.887446650678018,0.143
Americas,2021-02-22,1030271939,5058.892465123928,5145.341566474212,5121.905826906802,5082.2905373147305,4986.755633957602,4950.05556809627,4940.321772673698,234514.92406129028,4690.2984812258055,5148.574
Asia,2021-02-22,4667759697,5143.530539260833,8001.393786397929,7892.968038511801,6177.879156307757,4336.942302247012,205.43900476805078,-583.4873690793364,7501.136023353935,150.0227204670787,860.144
Africa,2021-02-22,1392394303,2428.1020520533107,4394.976610158474,4068.2349449979356,3071.8950302805606,1983.131821209565,1145.8779651090226,978.3904118188137,26411.77607106461,471.63885841186806,389.427
Europe,2021-02-22,747759214,2032.1157922934322,2033.2680826307294,2033.1192403180016,2032.6971950819882,2032.026676544418,2031.628608469819,2031.3616084681425,101573.69037808717,2031.4738075617433,3493.432
Oceania,2021-02-22,44446737,4.8108077053335325,21.269183915332267,16.306809794421174,10.179226415651637,-0.48759421426839217,-6.968607646555292,-8.749634366497887,37.0887270344046,1.612553349321939,0.572
Americas,2021-03-01,1030271939,6011.710798096992,6092.849282304068,6078.967597897555,6013.045847528226,5928.995635737657,5881.987526016279,5879.898032435516,279594.3483995126,5591.886967990252,5274.573
Asia,2021-03-01,4667759697,6100.660971106488,9116.667351885566,8511.219133675584,6994.759893236557,4802.174579431699,800.372557077546,359.48213618366873,27235.592893289948,544.711857865799,960.29
Africa,2021-03-01,1392394303,2706.243078081455,4712.365353027042,4264.01176548421,3199.9724556489837,2038.14862645436,1246.4994770484998,1121.9211293209748,39127.30116753673,698.7018065631559,335.714
Europe,2021-03-01,747759214,1987.9749775130356,1989.4257060431835,1989.3077237669904,1988.5215965145844,1987.5572112458144,1986.949083482614,1986.574402642639,99399.5864694548,1987.991729389096,3160.427
Oceania,2021-03-01,44446737,12.048713640530123,30.159001922539744,27.47861512564612,17.64834212270516,7.3681056142546835,-0.5573744189210097,-1.4923265104243646,302.18378864989785,13.13842559347382,0.714
Americas,2021-03-08,1030271939,5588.660480269511,5684.251090051466,5683.131882028376,5614.434594254353,5532.050582441729,5481.275859624591,5476.457725619602,259148.6554135804,5182.973108271608,4932.143
Asia,2021-03-08,4667759697,6551.979885346033,9501.706043536407,8783.727342132355,7095.52330048484,4894.640213026999,1248.5835419918292,652.7935482996603,28219.02146471845,564.380429294369,827.575
Africa,2021-03-08,1392394303,3029.7062064545607,5037.109743512707,4839.849647438067,3406.735337147301,2145.44355484703,1293.3778423831498,1093.671679276489,38701.35081886185,691.0955503368187,295.713
Europe,2021-03-08,747759214,2539.2548624624847,2540.7267258129727,2540.491623495825,2539.7692429122067,2538.7933039860104,2538.3197854429727,2537.8736727719847,126954.45952935773,2539.0891905871545,3141.286
Oceania,2021-03-08,44446737,6.767943734818761,29.49245063696908,26.10912786138309,15.86635130491079,4.706383696590181,-2.3185936013268744,-4.404568675512293,253.55521722132903,11.024139879188219,0.572
Americas,2021-03-15,1030271939,5435.17330508602,5542.326164474883,5521.466241714402,5467.349860418716,5385.8496419807325,5344.926127914734,5332.530695613863,251483.89350881835,5029.677870176367,4782.145
Asia,2021-03-15,4667759697,8264.34762058606,11153.03277623012,10120.241309416622,8819.806690539946,6081.970240963644,1746.1498138468507,1115.0509678264655,33785.16432186124,675.7032864372247,829.628
Africa,2021-03-15,1392394303,3413.636438178615,5192.898966808764,5118.199161155661,3446.2442015339125,2111.477859243813,1166.0353384043515,997.8869036265862,34450.150818861846,615.181264622533,285.001
Europe,2021-03-15,747759214,3132.515656999324,3133.8569730549157,3133.706258253196,3133.0570426520517,3131.9368316640307,3131.369438307179,3131.1705979123544,156603.03095792906,3132.060619158581,3074.287
Oceania,2021-03-15,44446737,15.636125118843962,44.99669155860673,42.927825974673034,29.706573106251767,14.516036363896662,6.331121160455402,5.422457884872034,361.3266457927581,15.709854164902525,1.429
