continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Americas,2021-08-16,1037129342,263.0241015190477,265.8710953944717,264.83898574133764,263.2996362550185,261.03916172601737,259.76091643745366,259.38832884892645,13752.779544901185,254.68110268335525,199.92798763827344
Asia,2021-08-16,4695793204,111.66780612957488,178.74481466419647,167.3439192352083,145.84058666212468,111.66780612957488,91.6992027038454,86.2944280805879,594.7216293365872,11.894432586731744,20.712485723849607
Africa,2021-08-16,1426736614,81.44678174580027,145.49400306973004,137.56528190022834,111.18382853039765,80.3416220962653,55.54101980544198,51.3710681534074,1983.2155898528442,34.193372238842144,12.963000050968063
Europe,2021-08-16,746515263,254.15171778978436,254.25045238769064,254.20029131648056,254.15171778978436,253.68294894481357,253.34534717701553,253.31574040490742,12631.84966445808,252.63699328916158,155.4557978274049
Oceania,2021-08-16,45038907,-8.9718682884280625,19.46170533110143,14.897607052440378,5.8832635028407685,-8.9718682884280625,-13.867326053925886,-18.742072289719342,-145.8907797968275,-6.078782491534478,4.280983106450607
Americas,2021-08-23,1037129342,267.9381059770961,270.8383294923899,269.76476690097064,268.2172484124773,265.91833392325486,264.6395183954614,264.2742576272398,14006.716307086948,259.38363531642494,202.2409095688922
Asia,2021-08-23,4695793204,114.87197592979643,183.39049455135338,172.14658114391077,149.61363028026395,114.87197592979643,94.61436181702486,88.79883943746535,636.4205784674789,12.728411569349575,21.390241528191453
Africa,2021-08-23,1426736614,83.6145883542345,148.55915048934315,140.6934294679946,113.51566408785848,82.38388089304965,57.41229957264605,52.976981419814216,2007.5934614192058,34.61368036929665,13.355434502082527
Europe,2021-08-23,746515263,257.49658944866627,257.60029233217546,257.55193475129573,257.49658944866627,256.99861096447825,256.6434038164016,256.6226994358813,12795.279981073982,255.90559962147967,156.73253140170561
Oceania,2021-08-23,45038907,-9.01134802381285,19.94170167530488,14.801058901092919,5.9999616717694275,-9.01134802381285,-13.884664625956356,-18.910987817934807,-153.68266536124077,-6.403444390051699,4.634006771079059
Americas,2021-08-30,1037129342,272.88795943384685,275.8852579039164,274.8065902155567,273.1765518628893,270.92488857939327,269.5936348018452,269.1617646103185,14262.886387631565,264.1275256968809,204.66519658708745
Asia,2021-08-30,4695793204,117.80781225420029,187.62146457779522,176.67158116478117,153.159905003051,117.80781225420029,97.2239386002263,91.28489528596427,675.5230546553937,13.510461093107871,22.00097936851139
Africa,2021-08-30,1426736614,85.26061667791048,150.9104307714025,143.55352692631763,115.58715801854694,84.32028151056403,59.122051819694256,54.794137779475754,2031.320084541473,35.02276007830126,13.74885021349848
Europe,2021-08-30,746515263,260.8766981385921,260.9747281951348,260.92999285453845,260.8766981385921,260.37054364573487,259.9748047196437,259.95323410585837,12959.668617010948,259.1933723402189,158.09995274001517
Oceania,2021-08-30,45038907,-8.949286814552014,20.712439867325436,15.105940385036552,6.414088447123223,-8.949286814552014,-13.785917199845754,-18.38592113720274,-156.41226111475768,-6.517177546448237,5.055866475622954
Americas,2021-09-06,1037129342,277.29086973606604,280.396273196311,279.2836827509135,277.57331564351415,275.28227999070606,273.9613317099393,273.4913887500379,14488.74181734359,268.31003365451096,207.10018747754864
Asia,2021-09-06,4695793204,120.5843039380526,191.70147360971666,180.58126818622975,156.50910982563383,120.5843039380526,99.2896222893667,93.51470239490241,714.9504239079906,14.299008478159815,22.58516180177171
Africa,2021-09-06,1426736614,86.94718926473092,152.94065276505424,146.40328491376656,117.76298378187396,86.29466950693693,60.473307803678836,56.43412941689728,2057.753009376367,35.4785001616615,14.054162978115034
Europe,2021-09-06,746515263,265.57931367017676,265.676369625108,265.6296261183074,265.57931367017676,265.04459604148025,264.60726939292795,264.58276495127177,13188.671719489463,263.7734343897892,159.54131844722912
Oceania,2021-09-06,45038907,-8.862395344276806,21.493863793142154,15.381897610870572,6.658117550416606,-8.862395344276806,-13.63333258582945,-18.268590941762433,-161.80337793937883,-6.741807414140784,5.46218406232638
Americas,2021-09-13,1037129342,281.4560807372999,284.64500976428604,283.44787473140934,281.77459915171215,279.4416801816266,278.1012309490318,277.61809573899814,14702.433923264518,272.2672948752688,209.39575467788342
Asia,2021-09-13,4695793204,123.08314557540065,195.3345969327351,184.62746951612473,159.41194118622647,123.08314557540065,101.25367059016348,95.71501775185052,752.6680500668839,15.053361001337679,23.07881650488457
Africa,2021-09-13,1426736614,88.49680385598812,155.0894270223875,149.17581872149677,119.64829050911433,87.89023666017664,61.786427983488,57.85324346431434,2080.1426651569773,35.86452870960305,14.317351709879087
Europe,2021-09-13,746515263,270.02367518199276,270.1281597296808,270.0782352042003,270.02367518199276,269.4509993279765,268.9800212447906,268.95787464765226,13404.85030186168,268.0970060372336,161.0473828985865
Oceania,2021-09-13,45038907,-8.514480769699587,21.73120916736306,15.913924937157987,7.164201248093467,-8.514480769699587,-13.649281715873864,-18.29270315279541,-163.49635883898733,-6.812348284957805,5.852959531189334
Americas,2021-09-20,1037129342,285.2552732432872,288.5280198081201,287.3573938309492,285.6320842159003,283.25639573269865,281.85023155678755,281.3687436166307,14896.284241698919,275.857115587017,211.76489302977092
Asia,2021-09-20,4695793204,125.19275681537255,198.5541804643774,189.63987955348173,162.14652326831543,125.19275681537255,103.15139404119009,97.83992273388658,788.7278697666435,15.77455739533287,23.511672278488184
Africa,2021-09-20,1426736614,90.03977271489941,157.24021719523847,151.8464273694677,121.55377130633579,89.33733244691165,63.100947736002674,59.17218023675492,2101.411132917105,36.23122642960526,14.54002861946599
Europe,2021-09-20,746515263,274.2296000955343,274.34585470177683,274.275498380011,274.2296000955343,273.61489629446595,273.12173762060223,273.09685987689085,13609.007696664425,272.18015393328847,162.61520080936376
Oceania,2021-09-20,45038907,-8.048259837768109,22.897178277366553,17.068889502731864,7.716745789839006,-8.048259837768109,-13.529432982197662,-18.270441044958446,-167.99224967599739,-6.999677069833225,6.285916307871325
Americas,2021-09-27,1037129342,288.8310830528938,292.1797459739649,290.9550088446008,289.2105692764113,286.83157046550514,285.3284428519035,284.86936889851614,15077.182684744184,279.207086754522,214.00935647876665
Asia,2021-09-27,4695793204,127.09381232580103,201.57972001167252,192.89964800358723,164.94945510409156,127.09381232580103,104.91657226905188,99.64039712766713,823.072090067107,16.46144180134214,23.847121803535025
Africa,2021-09-27,1426736614,91.44569219408281,159.10740315615647,154.34441902938758,123.1715247544055,90.72729341785795,64.27377071997209,60.422891038622936,2120.503894264753,36.560411970081944,14.740485870785959
Europe,2021-09-27,746515263,278.5487282887435,278.67815839240654,278.6094337665118,278.5487282887435,277.8959687526993,277.3736016379742,277.3478098758939,13818.521847314234,276.3704369462847,164.2343234983529
Oceania,2021-09-27,45038907,-7.044156460965555,24.349568301980046,19.337603014234656,8.815708016687113,-7.044156460965555,-12.775585879371937,-17.565955637375975,-156.40604509270787,-6.516918545529494,6.774373987361638
Americas,2021-10-04,1037129342,291.5085670435776,294.9212403699966,293.6750610522627,291.93541660114204,289.498504749016,287.94428597143286,287.5312302514308,15211.758275150094,281.69922731759436,216.1426811700406
Asia,2021-10-04,4695793204,128.5778591063529,204.15339199494187,195.31109615388146,166.775727649476,128.5778591063529,106.3221402960057,100.92827074201138,841.8185903317852,16.836371806635704,24.13936186615768
Africa,2021-10-04,1426736614,92.856608108801,161.78206431636968,156.90127488172865,124.9144572890574,92.25185751518704,65.50234102189468,61.58147471070646,2144.719524162427,36.977922830386674,14.905549553661347
Europe,2021-10-04,746515263,285.222312645129,285.3462679606486,285.3029523447097,285.222312645129,284.5305618540895,283.96881442222985,283.93109628682976,14145.241511602295,282.90483023204587,166.02892739515227
Oceania,2021-10-04,45038907,-6.3953683602006315,25.11259065256264,20.26390538525786,9.537860746887834,-6.3953683602006315,-12.518662738064673,-17.12465454716386,-154.4143895067996,-6.43393289611665,7.338319733203117
Americas,2021-10-11,1037129342,293.90649394491845,297.3700224864673,296.100244603253,294.34350408884706,291.8669084707427,290.309806334903,289.8928773637496,15332.094378346512,283.9276736730835,218.01006220752228
Asia,2021-10-11,4695793204,130.16471522878902,206.26393529817753,197.93602144098838,168.82831109285107,130.16471522878902,107.630839257289,102.39700887494122,862.1012102011035,17.242024204022073,24.376936467835137
Africa,2021-10-11,1426736614,94.24977329141467,163.7122816028326,159.26672693062113,126.33042881946004,93.65228108140711,66.6869741264811,62.95125732297433,2170.5644947367127,37.42352577132263,15.037810685918235
Europe,2021-10-11,746515263,292.36442126431496,292.51948246706144,292.472775855536,292.36442126431496,291.60152783988593,291.02561210367463,290.97894960429477,14495.052197406416,289.9010439481283,168.06840438304607
Oceania,2021-10-11,45038907,-5.7796545357248394,26.162943924066383,21.03401546071084,10.275846470043096,-5.7796545357248394,-11.993571335843566,-16.708748948589704,-152.85968946246342,-6.369153727602642,7.824570431960083
Americas,2021-10-18,1037129342,295.97961020167105,299.53311891118136,298.2093333575966,296.43760336541936,293.91323402731973,292.36097833419353,291.92893780570887,15436.345226479341,285.85824493480254,219.65836202006392
Asia,2021-10-18,4695793204,131.5632719799818,208.67763590207304,200.34002672504852,170.67949840569645,131.5632719799818,108.8833816602647,103.65940928190555,881.2882111245924,17.62576422249185,24.596643736698926
Africa,2021-10-18,1426736614,95.52665608197533,165.50397492296895,161.33549227493236,127.72534235511318,95.0668829645165,67.7895653073678,64.08358096782871,2195.3411251667535,37.85070905459919,15.144068910815799
Europe,2021-10-18,746515263,300.04950948197956,300.2460156981889,300.1650637228038,300.04950948197956,299.2383234711596,298.61817696575184,298.56148123693356,14871.52945117862,297.4305890235724,170.32716771123808
Oceania,2021-10-18,45038907,-5.040632016156332,27.544067299428576,22.039423936332234,11.088697068927814,-5.040632016156332,-11.238153278988788,-15.985166127238246,-144.38830291860802,-6.016179288275334,8.346350412100366
Americas,2021-10-25,1037129342,297.91179647560944,301.5327290179112,300.2574368911155,298.40703148046265,295.8374246184247,294.2877706052982,293.824303099958,15533.913214799682,287.66505953332745,221.28477488072713
Asia,2021-10-25,4695793204,132.92092078533182,211.04720578707003,202.64916228424266,172.38162654581606,132.92092078533182,110.24567168474215,104.89479084386562,899.9812379953005,17.99962475990601,24.817458592667617
Africa,2021-10-25,1426736614,96.71614236070074,167.6067668824475,163.32331264239644,129.42353300827767,96.27874770104869,68.83135000325746,65.33795179101735,2218.3534495747153,38.247473268529575,15.244017631974783
Europe,2021-10-25,746515263,308.07027435605653,308.27904975225954,308.1951895489516,308.07027435605653,307.18347079150607,306.5439128743756,306.4776855896448,15264.856996731127,305.2971399346226,173.03869847333584
Oceania,2021-10-25,45038907,-4.33348013330536,28.486307084659156,23.17853542627239,12.03021452496967,-4.33348013330536,-10.572156423891986,-15.10792587958088,-136.0234908970873,-5.667645454045304,8.72158376312285
Americas,2021-11-01,1037129342,299.7377343134376,303.4049063692043,302.1136991381698,300.25889011555523,297.6631793981283,296.08185423711257,295.58715120610344,15625.702303354854,289.36485746953434,222.65924346653637
Asia,2021-11-01,4695793204,134.25971384924964,213.7136211304954,204.95021286708194,174.50763119036097,134.25971384924964,111.63558487595746,106.08194720531881,914.4271391817381,18.28854278363476,25.067065346858065
Africa,2021-11-01,1426736614,97.9827737595044,169.70603440837726,165.45419737931124,131.09015983034507,97.86782877779713,69.85277116384125,66.6369044347804,2240.59762463756,38.630993528233795,15.337939452362018
Europe,2021-11-01,746515263,316.31861723648404,316.53240758747535,316.4437163209329,316.31861723648404,315.4054208930955,314.6840983952169,314.6066431899212,15668.683597761472,313.37367195522944,176.11244674578074
Oceania,2021-11-01,45038907,-3.724177037727377,29.321140360282026,24.188685536527135,12.742893354340879,-3.724177037727377,-10.061221919068263,-14.582351949354575,-128.1947487229099,-5.3414478634545794,9.094594591294145
Americas,2021-11-08,1037129342,301.6341253440786,305.29376302193117,304.02809932086075,302.1617854724732,299.5501477955812,297.95260853899157,297.4265795829241,15721.665066132426,291.14194566911897,223.82727560191486
Asia,2021-11-08,4695793204,135.58356178775702,216.17639228461007,207.14082488045355,176.08777212583792,135.58356178775702,112.91524365967616,107.10298507753637,928.158123877147,18.56316247754294,25.28434546454529
Africa,2021-11-08,1426736614,99.23092405374442,171.70432861335118,167.63382718732703,132.69925875520823,99.01417363562244,70.93621905875912,67.69984512696638,2263.1101043028407,39.01913972935933,15.426465322351362
Europe,2021-11-08,746515263,324.75016780185547,324.9462986632559,324.8764320847805,324.75016780185547,323.792136142943,323.00812105681626,322.91458187236367,16081.863122095678,321.6372624419136,179.538366116434
Oceania,2021-11-08,45038907,-3.243372864377609,30.02749619614665,24.961735393877976,13.26983759774198,-3.243372864377609,-9.691388270271448,-14.180955841013299,-123.23286119953474,-5.134702549980615,9.443188752338063
Americas,2021-11-15,1037129342,303.3808685562634,307.0433998684379,305.80658293769613,303.913090719751,301.28013990794165,299.68098055284094,299.14368264558595,15810.627969098876,292.78940683516436,225.01382133942815
Asia,2021-11-15,4695793204,136.82475063227733,218.41500574448267,209.2717264208143,177.82467047775765,136.82475063227733,114.02775100319839,107.81402715432954,941.2012162698777,18.824024325397556,25.496237461652917
Africa,2021-11-15,1426736614,100.47315350842926,173.58796129705618,170.0290229346057,134.58163333899262,100.16258170857697,71.90846217202369,68.6821708941502,2284.2371565664525,39.38339925114573,15.510222757905616
Europe,2021-11-15,746515263,333.4052629644327,333.60602251431385,333.52897326825865,333.4052629644327,332.3634574228742,331.55720238372413,331.44521344797056,16506.266797382043,330.1253359476408,183.20218966507588
Oceania,2021-11-15,45038907,-2.2577530810345117,31.371173988643562,26.30622155960618,14.559365711922101,-2.2577530810345117,-8.72306208204549,-13.298753355397325,-106.08950577330839,-4.42039607388785,9.718517369881999
Americas,2021-11-22,1037129342,305.1129804555805,308.78966392048915,307.55424265845545,305.657582522349,303.0445038150642,301.4033326234463,300.81792887320665,15899.27439273463,294.43100727286355,226.37074013731512
Asia,2021-11-22,4695793204,138.1228037989086,220.43221010232955,211.16352063533094,179.52410957082913,138.1228037989086,115.14335285252848,108.59598079395018,954.5708136711115,19.091416273422226,25.705126302661604
Africa,2021-11-22,1426736614,101.70903008874566,175.5243986547574,171.85105294690234,135.97970790152576,101.27175970214157,72.94742416291973,69.73945803859691,2305.096717271878,39.743046849515146,15.584380033300246
Europe,2021-11-22,746515263,342.19814248207615,342.36218031139714,342.32652361556495,342.19814248207615,341.0642886581003,340.2458506168685,340.11536228154654,16937.691092687524,338.75382185375054,187.04069457184025
Oceania,2021-11-22,45038907,-1.5320229242235963,32.40852676663797,27.292145902075273,15.540380588349919,-1.5320229242235963,-7.9830534506934185,-12.544428038247842,-97.40816742045381,-4.058673642518908,10.140361532308056
Americas,2021-11-29,1037129342,307.11248718291995,310.7743800988719,309.57967528285286,307.68433812431596,305.0503027189167,303.4014702819981,302.74986013840936,16002.525031473193,296.34305613839246,227.32404553516784
Asia,2021-11-29,4695793204,139.42790652606314,222.78742106049336,213.41419966987277,181.2543262074838,139.42790652606314,116.17858918403793,109.49648530811679,967.8012013645064,19.356024027290125,25.92402457082307
Africa,2021-11-29,1426736614,102.94537919066413,177.1278503509106,173.43780066218756,137.36351740463283,102.38559301545486,74.41052848485872,70.75859291073168,2328.6897327451506,40.14982297836467,15.663653599906842
Europe,2021-11-29,746515263,351.4481408724631,351.62518780795807,351.5658489510675,351.4481408724631,350.22654949953903,349.3926149286359,349.2457257919058,17392.19797029783,347.8439594059566,190.8817415565688
Oceania,2021-11-29,45038907,-0.8975703470491923,33.359000237832376,28.03734072354419,16.35410270367284,-0.8975703470491923,-7.441115798507952,-11.88410904684572,-85.88128932126382,-3.578387055052659,10.311340370671074
Americas,2021-12-06,1037129342,309.330408918595,312.96837056873323,311.82772388537063,309.9267453783071,307.2805975095785,305.6050927008655,304.9187144129319,16118.042468516103,298.4822679354834,228.56564679727927
Asia,2021-12-06,4695793204,140.67673042506092,224.7634023849301,215.40849788085563,182.94822525346092,140.67673042506092,117.25387060917747,110.35843002129177,977.7771685396231,19.555543370792467,26.177549321228586
Africa,2021-12-06,1426736614,103.98221862013939,178.58985625326986,175.15822779897383,138.4709840812143,103.4330286535391,75.43262741051784,71.60667342433153,2341.1501066067954,40.36465701046199,15.738720994231105
Europe,2021-12-06,746515263,358.02727523279066,358.2207947338068,358.1297144348441,358.02727523279066,356.73683086414076,355.88163604401797,355.71817624976484,17713.920839401857,354.2784167880372,194.61656137632113
Oceania,2021-12-06,45038907,-0.14594271517203153,34.36691729475902,28.949290604294184,17.34851121683147,-0.14594271517203153,-6.739836862606943,-11.201827091098949,-73.9823286236132,-3.0825970259838837,10.4601250647579
Americas,2021-12-13,1037129342,311.3906041266091,315.0002111099821,313.90023696696113,312.0015892617777,309.31565606289604,307.64398213222313,306.93601153060484,16224.683992375183,300.4571109699108,229.76019327265996
Asia,2021-12-13,4695793204,141.746464893505,226.48096281801028,217.15586948551942,184.71913098967008,141.746464893505,118.14545585025199,111.06965094557964,987.5864972010737,19.75172994402147,26.371127223940675
Africa,2021-12-13,1426736614,105.12593319993564,180.34647789176367,177.0676643947325,140.07329516806362,104.8115049863606,76.67748050179324,72.5601524985549,2358.0610846918767,40.6562255981358,15.808179995302202
Europe,2021-12-13,746515263,364.1899218106836,364.3986332367838,364.28014091446175,364.1899218106836,362.83109173489237,361.9572559343593,361.77945583329387,18015.073867859504,360.3014773571901,198.20778426602647
Oceania,2021-12-13,45038907,0.4171395051457795,35.080665594152485,29.544639210233715,18.031174217024454,0.4171395051457795,-6.279778778718572,-10.54927800086287,-65.99465289564448,-2.749777203985187,10.633326425972104
Americas,2021-12-20,1037129342,313.5950823426791,317.1764695325818,316.10633663123826,314.1964255591588,311.52721170459586,309.81334114736035,309.09770361078256,16338.586664574232,302.56641971433766,231.00420542018247
Asia,2021-12-20,4695793204,142.8495547562034,228.13637648701462,218.86360993335842,186.03535015327066,142.8495547562034,119.05658326269882,111.8426802063963,997.3062563304495,19.94612512660899,26.54592191023581
Africa,2021-12-20,1426736614,107.10892256867737,183.41385569500565,178.91821277428116,142.4016360365829,107.00486934757261,77.97160559982017,73.96717172996848,2377.842108978772,40.99727774101331,15.874485716394462
Europe,2021-12-20,746515263,369.93154488633024,370.14922145961935,370.0323598075189,369.93154488633024,368.51839033203305,367.6337421455082,367.44980669946193,18296.40680591399,365.9281361182798,201.53497799280763
Oceania,2021-12-20,45038907,1.5103584156235383,36.352942581219516,30.731264126693592,19.173145861116804,1.5103584156235383,-5.2865524964314234,-9.371139313374327,-43.32100798996013,-1.805041999581672,10.775443551505369
Americas,2021-12-27,1037129342,315.9379590240428,319.55051914399803,318.47866245734576,316.47665183246994,313.8294163984817,312.10779694159044,311.3679312595343,16458.246101873076,304.7823352198718,232.34454161905938
Asia,2021-12-27,4695793204,143.69038918571607,229.73011828069744,220.18670156233182,186.8646437221766,143.69038918571607,119.78156694682167,112.48036406319832,1006.3323255056184,20.126646510112366,26.729256346527986
Africa,2021-12-27,1426736614,109.46384624813876,186.89466601619029,180.89597318455316,144.9745850724074,109.2783816345488,80.20592539722335,75.76769365825217,2398.905304047611,41.36043627668295,15.975347009633833
Europe,2021-12-27,746515263,375.1120889917566,375.3306998678284,375.22247058714436,375.1120889917566,373.65585678312755,372.75572367319626,372.5763285687832,18550.249348236273,371.00498696472545,204.48374435982564
Oceania,2021-12-27,45038907,2.1592019994110583,37.280381062180425,31.464459922378502,19.9138876574875,2.1592019994110583,-4.7309184211120545,-8.766085782598045,-30.430904234597218,-1.2679543431082176,10.939754821314825
Americas,2022-01-03,1037129342,319.8142519374553,323.4544695987018,322.4223727051262,320.3108643798749,317.7030798046009,316.01559645652765,315.2609549600626,16642.11196589794,308.18725862773965,233.57312463990306
Asia,2022-01-03,4695793204,144.67682450053158,231.2744878867258,221.11158169067144,188.41418122108564,144.67682450053158,120.71843600510238,113.34738674851354,1011.0592489153656,20.221184978307313,26.886652672961276
Africa,2022-01-03,1426736614,111.90541070798592,190.43113867606675,183.07332416713356,147.41455116549363,111.85494494037694,83.27755088762697,77.48329451917493,2418.1443589977166,41.69214412065028,16.0860199246278
Europe,2022-01-03,746515263,377.6736889703326,377.8822901527492,377.7736143620183,377.6736889703326,376.18795904308695,375.2852411635236,375.10203717416044,18674.58981931813,373.49179638636264,207.28716969313996
Oceania,2022-01-03,45038907,3.1292555485791786,38.52240973091269,32.54634210996874,21.078916252821095,3.1292555485791786,-3.811911027431624,-7.947477687627823,-11.582788330563755,-0.4826161804401564,11.19287375246473
Americas,2022-01-10,1037129342,324.7049783702522,328.3092730864004,327.29028663103537,325.2896985266522,322.53197768666985,320.84289666883444,320.1622502077841,16870.97916014256,312.42554000264,235.19731964797373
Asia,2022-01-10,4695793204,146.9458482458713,233.43832279930257,223.29855234920362,190.40905773100073,146.9458482458713,122.03006883202738,114.7039974599009,1016.5287873669519,20.330575747339036,27.03797977982678
Africa,2022-01-10,1426736614,114.26354695707596,193.6010795925442,185.01806393694457,149.7538076577546,113.96079724589296,84.85076934651565,78.9795163453887,2436.590695804263,42.010184410418326,16.269726571971187
Europe,2022-01-10,746515263,379.68636527892073,379.88286196409626,379.7856545311786,379.68636527892073,378.1885961327679,377.2640089005365,377.06705445198196,18771.88663704068,375.43773274081354,209.88269599519225
Oceania,2022-01-10,45038907,4.897282833844031,40.51786352596551,34.41794704340926,23.08400677403062,4.897282833844031,-2.1256762717708804,-6.258965169064815,25.196490956252727,1.0498537898438636,11.7168762554562
Americas,2022-01-17,1037129342,330.57681736821843,334.166238929464,333.15036980894934,331.1065455411934,328.3398632005818,326.56029040800183,326.1555649402141,17144.646793559405,317.49345913998894,237.40013592891546
Asia,2022-01-17,4695793204,151.23044774824172,237.92758312430288,227.97910345455847,194.025601306935,150.52926879808234,123.48518457493128,115.80522375053327,1021.5292889797513,20.430585779595027,27.199251915779207
Africa,2022-01-17,1426736614,116.17344608035513,196.52360585679273,186.62661038225457,151.6941528364673,115.63316091718795,86.04851556237466,80.08668331583968,2452.0186058334057,42.276182859196645,16.446004097572
Europe,2022-01-17,746515263,381.7723496797592,381.95054336524123,381.8764933249134,381.7723496797592,380.248686449443,379.3033572916752,379.1005034884689,18872.5535577712,377.45107115542396,212.67714763388568
Oceania,2022-01-17,45038907,7.1604328239332595,42.99078125384934,36.95159997648622,25.520727437671507,7.1604328239332595,0.2102208877565544,-4.146547965535046,72.65098489692393,3.0271243707051636,12.755975627916548
Americas,2022-01-24,1037129342,337.3993562285067,341.0006744713264,340.12877837065656,337.79820834264626,335.12571575047696,333.2700324105646,332.9301765391685,17469.772169842803,323.51429944153347,240.05004928948068
Asia,2022-01-24,4695793204,155.8357227837856,242.95386778374652,233.34877204259067,198.3905972761821,153.32379995327028,124.95251308550226,116.7727011471947,1027.3597888123786,20.547195776247573,27.377965194567796
Africa,2022-01-24,1426736614,117.44132162579209,199.29206492966037,188.33676641241192,153.43812103606447,116.62071668685536,87.05503044033954,80.72959514429873,2466.207300918469,42.520815533077055,16.618497392820117
Europe,2022-01-24,746515263,384.42664673760635,384.5967444423231,384.5066359395614,384.42664673760635,382.86512346057816,381.90074417201447,381.71416491442204,19001.730723888802,380.034614477776,215.4608814743015
Oceania,2022-01-24,45038907,9.381429231130415,45.67196799351425,39.996689855160476,28.115249855411165,9.381429231130415,2.5080135825299177,-2.2497869320846875,114.64353456794403,4.776813940331,14.31687052263502
Americas,2022-01-31,1037129342,343.1778989414579,346.8030988065152,346.0229254384555,343.4807261887567,340.83694986043,338.95277608762075,338.6127860525946,17746.870397550945,328.6457481027952,243.35137349403684
Asia,2022-01-31,4695793204,160.43535668381784,246.51472141172158,236.58814779765902,203.57140174417856,157.39910178241132,126.41248204358102,118.05744002756201,1033.4163775336228,20.668327550672455,27.606723074937182
Africa,2022-01-31,1426736614,118.84775045406819,201.89877826832662,190.01342783286736,155.56265775716938,117.63012512628283,88.0890377401661,81.72482469097609,2480.3343401479224,42.76438517496418,16.78608291467033
Europe,2022-01-31,746515263,387.28071494594985,387.44715969437124,387.34292226235704,387.28071494594985,385.68625071855854,384.6821024105004,384.51095081145405,19139.327119518304,382.7865423903661,218.3752224232822
Oceania,2022-01-31,45038907,11.708846328826004,48.85082558467705,43.21324419020238,31.030958373406946,11.708846328826004,4.6388476316341505,-0.2602384630688737,157.6307797807542,6.567949157531427,15.915501679470152
Americas,2022-02-07,1037129342,347.3693310653875,350.98339864786277,350.17861311706974,347.6500973905043,344.94468304555227,343.0943454058872,342.72985435941916,17942.082721987757,332.2607911479214,246.7221226941882
Asia,2022-02-07,4695793204,164.74855462458214,252.3050143398386,239.1559314154226,207.01193391725627,160.54570414139738,128.1996627727974,119.38189092582225,1043.7867824642765,20.875735649285527,27.92083373439798
Africa,2022-02-07,1426736614,120.34194844024296,204.49587325005876,191.27017292780357,157.3062918128086,119.08857804678398,89.21543772303927,82.6835947254828,2503.2599960799757,43.159655104827166,16.96530373054546
Europe,2022-02-07,746515263,391.22723085307433,391.48127779203327,391.39124122655903,391.22723085307433,389.6272909582455,388.49010423917423,388.3528828908019,19311.911685817988,386.2382337163597,221.5159480269059
Oceania,2022-02-07,45038907,13.74571155290289,51.78414168586381,45.910051284463734,32.86870339994785,13.74571155290289,6.276318817862192,1.3841169900778418,191.06184282422365,7.9609101176759856,17.316514807963703
Americas,2022-02-14,1037129342,350.473521322815,354.12160305774296,353.28596366220506,350.7262206415601,348.03115990520547,346.23414328115643,345.7430352663393,18086.602511876645,334.9370835532712,249.91825413677927
Asia,2022-02-14,4695793204,168.19686871807394,257.8214819445217,244.17642802633824,211.1786731349552,162.53817018049355,129.74281096484975,120.56367184469428,1055.182271576498,21.103645431529955,28.239352381838835
Africa,2022-02-14,1426736614,121.78520545058161,206.86523915954956,192.3625178358121,159.13674231860026,120.72287767811352,90.26938363431857,83.61410366268849,2526.4939312900797,43.560240194656544,17.16421942193179
Europe,2022-02-14,746515263,394.998713740249,395.25474926533695,395.13471912705046,394.998713740249,393.3067006379353,392.0923108108589,391.9717930763396,19469.87163485783,389.39743269715666,224.75151536185
Oceania,2022-02-14,45038907,15.435656547873082,54.24861468349998,48.281976194697926,34.606015717126375,15.435656547873082,7.541461827260643,2.9492124200469676,214.37720745609525,8.93238364400397,18.431117788893058
Americas,2022-02-21,1037129342,352.6709332124672,356.3319038342722,355.4849127927874,352.9175750606508,350.242218184556,348.41814784531084,347.8910522370685,18187.81418369283,336.8113737720895,252.67635024317602
Asia,2022-02-21,4695793204,170.99391439511928,261.2477198823656,247.0268216861469,214.08338392940604,164.7267762866273,131.0560206081423,121.6516065254702,1068.245441311167,21.36490882622334,28.530080729679423
Africa,2022-02-21,1426736614,123.282595056546,209.24754779452235,194.2364979128257,160.66837830275765,121.98477611560806,91.52980318318534,85.06959698020721,2550.5124542012463,43.97435265864218,17.37427928656214
Europe,2022-02-21,746515263,397.89985477669563,398.2120186935794,398.08640241125966,397.89985477669563,396.1732794885556,394.84098418879313,394.6902975447367,19590.758218214418,391.8151643642884,227.91113354637466
Oceania,2022-02-21,45038907,16.89855650063305,56.556914356925766,50.699700480184234,36.218564613131115,16.89855650063305,8.750946979045604,3.9071223323040547,233.11874883777125,9.713281201573803,19.328131120055822
Americas,2022-02-28,1037129342,354.4050760309198,358.12235218905056,357.25678573146496,354.63682656212256,351.9321411353061,350.1185541251163,349.59910626075,18269.63043522562,338.32648954121515,254.9735568725879
