iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
MUS,NCL,0,1,1,0,0,0,0,0,10986.58,10986.58,10984.41,10984.1
MUS,NER,0,1,1,0,0,0,0,0,7130.484,7130.484,6902.0990000000002,6892.2529999999997
MUS,NFK,0,1,1,0,0,0,0,0,10781,10781,10783.25,10783.25
MUS,NGA,0,1,1,0,1,0,0,0,6610.806,6405.342,6493.8779999999997,6488.9399999999996
MUS,NIC,0,0,0,0,0,0,0,0,16069.69,16069.69,16067.219999999999,16066.91
MUS,NIU,0,1,1,0,0,0,0,0,13269.18,13269.18,13263.639999999999,13263.629999999999
MUS,NLD,0,0,0,0,0,0,0,0,9536.271,9536.271,9513.509,9513.3230000000003
MUS,NOR,0,0,0,0,0,0,0,0,9863.321,9863.321,9963.1090000000004,9960.5120000000006
MUS,NPL,0,0,0,0,0,0,0,0,6111.776,6111.776,6082.9989999999998,6082.5429999999997
MUS,NRU,0,1,1,0,1,0,0,0,12019.08,12019.08,12014.66,12014.66
MUS,NZL,0,1,1,0,0,0,0,0,10446.64,10446.64,10707.639999999999,10700.91
MUS,OMN,0,0,0,0,0,0,0,0,4874.6,4874.6,4817.6930000000002,4807.7179999999998
MUS,PAK,0,1,1,0,1,0,0,0,6217.038,6217.038,5677.2150000000001,5641.1809999999996
MUS,PAL,0,0,0,0,1,0,0,0,6258.111,6258.111,6264.3990000000003,6264.317
MUS,PAN,0,0,0,0,0,0,0,0,15252.09,15252.09,15315.23,15314.48
MUS,PCN,0,1,1,0,1,0,0,0,14932.97,14932.97,.,.
MUS,PER,0,0,0,0,0,0,0,0,13897.23,13897.23,13904.52,13894.360000000001
MUS,PHL,0,1,1,0,0,0,0,0,7948.09,7948.09,7963.3720000000003,7963.1750000000002
MUS,PLW,0,1,1,0,0,0,0,0,8955.418,8955.418,8956.5429999999997,8956.4570000000003
MUS,PNG,0,1,1,0,0,0,0,0,9614.307,9614.307,9681.7569999999996,9674.7039999999997
MUS,POL,0,0,0,0,0,0,0,0,8801.968,8801.968,8833.6299999999992,8831.0820000000003
MUS,PRI,0,1,1,0,0,0,0,0,14138.32,14138.32,14151.08,14151
MUS,PRK,0,0,0,0,0,0,0,0,9678.989,9678.989,9767.4459999999999,9765.0120000000006
MUS,PRT,0,0,0,0,0,0,0,0,9540.073,9540.073,9583.2060000000001,9582.5650000000005
MUS,PRY,0,0,0,0,0,0,0,0,11392.12,11392.12,11326.799999999999,11325.879999999999
MUS,PYF,0,1,1,0,0,0,0,0,14901.1,14901.1,14892.75,14892.629999999999
MUS,QAT,0,0,0,0,1,0,0,0,5095.89,5095.89,5111.7139999999999,5111.6660000000002
MUS,REU,0,1,1,0,0,0,0,0,225.816,225.816,234.3596,233.12
MUS,ROM,0,0,0,0,0,0,0,0,7864.84,7864.84,8001.7020000000002,7998.8450000000003
MUS,RUS,0,0,0,0,0,0,0,0,8654.018,8654.018,8622.7600000000002,8598.6890000000003
MUS,RWA,0,1,1,0,0,0,0,0,3606.523,3606.523,3623.0239999999999,3622.6999999999998
MUS,SAU,0,0,0,0,0,0,0,0,5121.703,5121.703,5158.2250000000004,5147.7740000000003
MUS,SDN,0,0,0,0,1,0,0,0,4822.656,4822.656,4791.9759999999997,4783.2380000000003
MUS,SEN,0,1,1,0,0,0,0,0,9064.877,9064.877,9015.6540000000005,9014.6610000000001
MUS,SGP,0,1,1,0,1,0,0,0,5587.708,5587.708,5589.1559999999999,5589.143
MUS,SHN,0,1,1,0,1,0,0,0,6666.501,6666.501,6978.1530000000002,6946.4920000000002
MUS,SLB,0,1,0,0,1,0,0,0,10931.4,10931.4,10916.91,10916.059999999999
MUS,SLE,0,1,1,0,1,0,0,0,8375.2,8375.2,8310.9899999999998,8309.9050000000007
MUS,SLV,0,0,0,0,0,0,0,0,16418.13,16418.13,16418.139999999999,16418.040000000001
MUS,SMR,0,0,0,0,0,0,0,0,8481.106,8481.106,8489.2389999999996,8489.2270000000008
MUS,SOM,0,1,0,0,1,0,0,0,2804.291,2804.291,3005.8209999999999,2973.96
MUS,SPM,0,1,1,0,0,0,0,0,13424.92,13424.92,13434.280000000001,13434.280000000001
MUS,STP,0,0,0,0,0,0,0,0,5974.603,5974.603,5990.7049999999999,5990.6700000000001
MUS,SUR,0,0,0,0,0,0,0,0,12613.98,12613.98,12537.9,12268.610000000001
MUS,SVK,0,0,0,0,0,0,0,0,8599.921,8599.921,8565.5280000000002,8565.1689999999999
MUS,SVN,0,0,0,0,0,0,0,0,8549.765,8549.765,8550.5470000000005,8550.4879999999994
MUS,SWE,0,0,0,0,0,0,0,0,9548.833,9548.833,9593.8189999999995,9592.5540000000001
MUS,SWZ,0,1,0,0,1,0,0,0,2776.63,2776.63,2752.2979999999998,2751.9850000000001
MUS,SYC,0,1,1,0,1,0,0,1,1742.821,1742.821,1748.5650000000001,1748.4739999999999
MUS,SYR,0,0,0,0,0,0,0,0,6382.372,6382.372,6521.7070000000003,6519.9080000000004
MUS,TCA,0,1,1,0,1,0,0,0,14712.45,14712.45,14725.879999999999,14725.860000000001
MUS,TCD,0,1,0,0,0,0,0,0,5883.843,5883.843,5722.8400000000001,5716.7460000000001
MUS,TGO,0,1,1,0,0,0,0,0,6803.802,6803.802,6879.5730000000003,6878.2539999999999
MUS,THA,0,0,0,0,0,0,0,0,6031.729,6031.729,6048.1999999999998,6044.6710000000003
MUS,TJK,0,0,0,0,0,0,0,0,6650.771,6650.771,6684.4979999999996,6683.0559999999996
MUS,TKL,0,1,1,0,0,0,0,0,13716.88,13716.88,13744.76,13744.68
MUS,TKM,0,0,0,0,0,0,0,0,6468.999,6468.999,6580.7700000000004,6577.0290000000005
MUS,TMP,0,0,0,0,0,0,0,0,7407.391,7407.391,7406.6149999999998,7406.165
MUS,TON,0,1,0,0,1,0,0,0,12681.04,12681.04,12715.25,12714.51
MUS,TTO,0,1,1,0,1,0,0,0,13438.11,13438.11,13423.870000000001,13423.85
MUS,TUN,0,1,0,0,0,0,0,0,8053.869,8053.869,7990.1279999999997,7988.7799999999997
MUS,TUR,0,0,0,0,0,0,0,0,7422.923,7161.605,7173.1620000000003,7163.4380000000001
MUS,TUV,0,0,0,0,1,0,0,0,12900.14,12900.14,12857.08,12856.780000000001
MUS,TWN,0,0,0,0,0,0,0,0,8562.573,8562.573,8474.3780000000006,8473.2240000000002
MUS,TZA,0,1,0,0,1,0,0,0,2460.431,2819.926,2739.4430000000002,2700.7150000000001
MUS,UGA,0,1,1,0,1,0,0,0,3546.463,3546.463,3593.5859999999998,3590.8530000000001
MUS,UKR,0,0,0,0,0,0,0,0,8291.761,8291.761,8057.866,8051.5839999999998
MUS,URY,0,0,0,0,0,0,0,0,10730.37,10730.37,10774.690000000001,10773.6
MUS,USA,0,1,1,0,0,0,0,0,14928.16,15222.4,16465.650000000001,16357.83
MUS,UZB,0,0,0,0,0,0,0,0,6943.749,6943.749,6885.9480000000003,6883.8559999999998
MUS,VCT,0,1,1,0,1,0,0,0,13489.73,13489.73,13489.639999999999,13489.639999999999
MUS,VEN,0,0,0,0,0,0,0,0,14002.33,14002.33,14071.84,14065.700000000001
MUS,VGB,0,1,1,0,1,0,0,0,13982.19,13982.19,13982.700000000001,13982.690000000001
MUS,VNM,0,0,0,0,0,0,0,0,6979.507,6979.507,6623.348,6611.027
MUS,VUT,0,1,1,0,1,0,0,0,11381.57,11381.57,11380.209999999999,11380.17
MUS,WLF,0,1,1,0,0,0,0,0,13075.9,13075.9,13076.9,13076.9
MUS,WSM,0,1,1,0,0,0,0,0,11907.7,11907.7,13436.540000000001,13436.51
MUS,YEM,0,0,0,0,1,0,0,0,4216.128,4216.128,4126.3280000000004,4122.9449999999997
MUS,YUG,0,0,0,0,0,0,0,0,8150.156,8150.156,8085.6660000000002,8084.1850000000004
MUS,ZAF,0,1,1,0,0,0,0,0,4130.892,3057.382,3272.7779999999998,3223.1019999999999
MUS,ZAR,0,1,1,0,0,0,0,0,4897.71,4897.71,4400.3760000000002,4313.7759999999998
MUS,ZMB,0,1,1,0,1,0,0,0,3137.157,3137.157,3173.3130000000001,3169.2069999999999
MUS,ZWE,0,1,1,0,1,0,0,0,2792.647,2792.647,2857.239,2851.9960000000001
MWI,ABW,0,0,1,0,0,0,0,0,11828.46,11828.46,11885.309999999999,11884.639999999999
MWI,AFG,0,0,0,0,0,0,0,0,6565.831,6565.831,6533.9629999999997,6526.348
MWI,AGO,0,0,0,0,0,0,0,0,2314.207,2314.207,2315.348,2296.0709999999999
MWI,AIA,0,1,1,0,1,0,0,0,11209.52,11209.52,11286.18,11285.190000000001
MWI,ALB,0,0,0,0,0,0,0,0,6321.25,6321.25,6363.6840000000002,6358.0929999999998
MWI,AND,0,0,0,0,0,0,0,0,7100.229,7100.229,7172.768,7168.3140000000003
MWI,ANT,0,0,1,0,0,0,0,0,11694.26,11694.26,11692.860000000001,11689.75
MWI,ARE,0,0,0,0,1,0,0,0,4827.794,4827.794,4937.982,4933.643
MWI,ARG,0,0,0,0,0,0,0,0,9345.976,9345.976,9601.0869999999995,9587.9689999999991
MWI,ARM,0,0,0,0,0,0,0,0,6127.386,6127.386,6174.9979999999996,6170.4719999999998
MWI,ATG,0,1,1,0,1,0,0,0,11057.18,11057.18,11137.299999999999,11136.27
MWI,AUS,0,1,1,0,0,0,0,0,11533.4,11295.81,10960.4,10861.84
MWI,AUT,0,0,0,0,0,0,0,0,7133.681,7133.681,7196.866,7191.9539999999997
MWI,AZE,0,0,0,0,0,0,0,0,6271.172,6271.172,6280.0739999999996,6275.5619999999999
MWI,BDI,0,0,0,0,0,0,0,0,1279.164,1279.164,1342.6790000000001,1315.258
MWI,BEL,0,0,0,0,0,0,0,0,7760.549,7760.549,7832.4570000000003,7828.0990000000002
MWI,BEN,0,0,0,0,0,0,0,0,4134.003,4115.609,4322.2569999999996,4314.8029999999999
MWI,BFA,0,0,0,0,0,0,0,0,4887.234,4887.234,5006.5230000000001,5000.7290000000003
MWI,BGD,0,0,0,0,1,0,0,0,7442.796,7442.796,7416.3090000000002,7415.2449999999999
MWI,BGR,0,0,0,0,0,0,0,0,6394.343,6394.343,6436.6629999999996,6431.1679999999997
MWI,BHR,0,0,0,0,1,0,0,0,4827.041,4827.041,4846.3000000000002,4841.9300000000003
MWI,BHS,0,1,1,0,1,0,0,0,12777.08,12777.08,12872.209999999999,12870.709999999999
MWI,BIH,0,0,0,0,0,0,0,0,6623.936,6623.936,6733.5079999999998,6727.951
MWI,BLR,0,0,0,0,0,0,0,0,7571.855,7571.855,7594.0159999999996,7588.6469999999999
MWI,BLZ,0,1,1,0,1,0,0,0,13892.99,13892.99,13930.82,13930.08
MWI,BMU,0,1,1,0,1,0,0,0,11640.55,11640.55,11713.530000000001,11711.950000000001
MWI,BOL,0,0,0,0,0,0,0,0,10813.84,10435.63,10595.370000000001,10590.129999999999
MWI,BRA,0,0,0,0,0,0,0,0,8444.919,8732.777,8450.9050000000007,8419.8150000000005
MWI,BRB,0,1,1,0,1,0,0,0,10728.21,10728.21,10801.290000000001,10800.440000000001
MWI,BRN,0,0,0,0,1,0,0,0,9198.487,9198.487,9104.5370000000003,9104.0400000000009
MWI,BTN,0,0,0,0,0,0,0,0,7596.844,7596.844,7570.1009999999997,7568.8860000000004
MWI,BWA,0,1,1,0,1,0,0,0,1457.969,1457.969,1339.7560000000001,1309.1010000000001
MWI,CAF,0,0,0,0,0,0,0,0,2643.519,2643.519,2791.2959999999998,2774.384
MWI,CAN,0,1,1,0,0,0,0,0,12944.85,12638.27,13497.76,13403.68
MWI,CCK,0,0,1,0,0,0,0,0,6808.849,6808.849,.,.
MWI,CHE,0,0,0,0,0,0,0,0,7273.356,7273.356,7338.1729999999998,7333.5680000000002
MWI,CHL,0,0,0,0,0,0,0,0,10458.4,10458.4,10522.040000000001,10519.200000000001
MWI,CHN,0,0,0,0,0,0,0,0,10394.82,10394.82,10296.91,10259.040000000001
MWI,CIV,0,0,0,0,0,0,0,0,4696.99,4898.918,4881.5150000000003,4874.2370000000001
MWI,CMR,0,1,1,0,0,0,0,0,3161.213,3161.213,3413.75,3402.2280000000001
MWI,COG,0,0,0,0,0,0,0,0,2309.266,2309.266,2512.9070000000002,2498.8110000000001
MWI,COK,0,1,1,0,0,0,0,0,15847.79,15847.79,15822.469999999999,15818.23
MWI,COL,0,0,0,0,0,0,0,0,12178.72,12178.72,12250.82,12249.25
MWI,COM,0,0,0,0,0,0,0,0,1056.905,1056.905,1060.0070000000001,1056.0619999999999
MWI,CPV,0,0,0,0,0,0,0,0,7081.418,7081.418,7254.9399999999996,7251.2120000000004
MWI,CRI,0,0,0,0,0,0,0,0,13273.86,13273.86,13350.389999999999,13349.73
MWI,CUB,0,0,0,0,0,0,0,0,13277.21,13277.21,13067.32,13058.83
MWI,CXR,0,1,1,0,1,0,0,0,7803.552,7803.552,.,.
MWI,CYM,0,1,1,0,1,0,0,0,13135.26,13135.26,13209.32,13208.52
MWI,CYP,0,0,0,0,1,0,0,0,5466.867,5466.867,5500.0559999999996,5494.3239999999996
MWI,CZE,0,0,0,0,0,0,0,0,7378.479,7378.479,7395.9579999999996,7390.7870000000003
MWI,DEU,0,0,0,0,0,0,0,0,7732.286,7656.65,7701.4539999999997,7693.7780000000002
MWI,DJI,0,0,0,0,0,0,0,0,3026.184,3026.184,3045.8470000000002,3038.2620000000002
MWI,DMA,0,1,1,0,1,0,0,0,10967.58,10967.58,11042.65,11041.74
MWI,DNK,0,0,0,0,0,0,0,0,8001.113,8001.113,8105.9560000000001,8101.4650000000001
MWI,DOM,0,0,0,0,0,0,0,0,11913.08,11913.08,12025.74,12024.559999999999
MWI,DZA,0,0,0,0,0,0,0,0,6512.002,6512.002,6496.674,6488.3620000000001
MWI,ECU,0,0,0,0,0,0,0,0,12416.8,12416.8,12532.34,12531.790000000001
MWI,EGY,0,0,1,0,0,0,0,0,4906.748,4906.748,4962.7960000000003,4951.741
MWI,ERI,0,1,1,0,1,0,0,0,3308.405,3308.405,3327.3290000000002,3318.2420000000002
MWI,ESH,0,0,0,0,0,0,0,0,6834.259,6834.259,6897.5159999999996,6893.5469999999996
MWI,ESP,0,0,0,0,0,0,0,0,7186.515,7186.515,7185.3890000000001,7175.3800000000001
MWI,EST,0,0,0,0,0,0,0,0,8208.521,8208.521,8221.643,8217.402
MWI,ETH,0,1,0,0,0,0,0,0,2620.965,2620.965,2691.6640000000002,2670.6819999999998
MWI,FIN,0,0,0,0,0,0,0,0,8285.102,8285.102,8456.4089999999997,8449.8040000000001
MWI,FJI,0,1,1,0,1,0,0,0,14756.1,14756.1,14681.15,14679.299999999999
MWI,FLK,0,1,1,0,1,0,0,0,8915.135,8915.135,8910.6190000000006,8907.0010000000002
MWI,FRA,0,0,0,0,0,0,0,0,7650.657,7650.657,7492.1220000000003,7476.549
MWI,FRO,0,0,0,0,0,0,0,0,9168.352,9168.352,9238.2250000000004,9234.6610000000001
MWI,FSM,0,1,1,0,0,0,0,0,13914.16,13914.16,13290.969999999999,13262.59
MWI,GAB,0,0,0,0,0,0,0,0,3127.52,3127.52,3129.9389999999999,3115.9580000000001
MWI,GBR,0,1,1,1,0,0,1,0,7993.257,7993.257,8204.4220000000005,8196.5640000000003
MWI,GEO,0,0,0,0,0,0,0,0,6299.712,6299.712,6346.7860000000001,6342.3220000000001
MWI,GHA,0,1,1,0,1,0,0,0,4344.325,4344.325,4516.6009999999997,4509.433
MWI,GIB,0,1,1,0,1,0,0,0,6930.309,6930.309,7008.277,7004.058
MWI,GIN,0,0,0,0,0,0,0,0,6061.551,6061.551,5860.5330000000004,5853.125
MWI,GLP,0,0,0,0,0,0,0,0,11020.63,11020.63,11083.549999999999,11082.57
MWI,GMB,0,1,1,0,1,0,0,0,6344.973,6344.973,6395.4290000000001,6392.1040000000003
MWI,GNB,0,0,0,0,0,0,0,0,6168.116,6168.116,6234.1989999999996,6231.5050000000001
MWI,GNQ,0,0,0,0,0,0,0,0,3393.405,3393.405,3352.424,3342.0100000000002
MWI,GRC,0,0,0,0,0,0,0,0,5878.926,5878.926,5981.4960000000001,5973.1360000000004
MWI,GRD,0,1,1,0,1,0,0,0,10927.06,10927.06,10996.82,10996.049999999999
MWI,GRL,0,0,0,0,0,0,0,0,11200.11,11200.11,11268.07,11258.889999999999
MWI,GTM,0,0,0,0,0,0,0,0,14045.54,14045.54,14133.48,14132.74
MWI,GUF,0,0,0,0,0,0,0,0,9735.214,9735.214,9859.6769999999997,9858.1389999999992
MWI,GUY,0,1,1,0,1,0,0,0,10411.21,10411.21,10465.709999999999,10464.92
MWI,HKG,0,1,1,0,1,0,0,0,9638.258,9638.258,9599.0139999999992,9598.7540000000008
MWI,HND,0,0,0,0,0,0,0,0,13686.64,13686.64,13803.299999999999,13802.379999999999
MWI,HRV,0,0,0,0,0,0,0,0,6889.832,6889.832,6891.3469999999998,6885.2089999999998
MWI,HTI,0,0,0,0,0,0,0,0,12179.7,12179.7,12266.309999999999,12265.360000000001
MWI,HUN,0,0,0,0,0,0,0,0,6997.343,6997.343,7036.4639999999999,7031.4040000000005
MWI,IDN,0,0,0,0,0,0,0,0,8013.892,8013.892,8145.3370000000004,8114.3649999999998
MWI,IND,0,1,1,0,1,0,0,0,6653.143,6653.143,6191.1549999999997,6147.8630000000003
MWI,IRL,0,1,1,0,0,0,0,0,8406.289,8406.289,8486.1990000000005,8482.232
MWI,IRN,0,0,0,0,0,0,0,0,5827.589,5827.589,5765.2719999999999,5749.9499999999998
MWI,IRQ,0,0,0,0,0,0,0,0,5383.859,5383.859,5441.7169999999996,5431.665
MWI,ISL,0,0,0,0,0,0,0,0,9884.74,9884.74,9945.3960000000006,9941.991
MWI,ISR,0,1,1,0,1,0,0,0,5126.329,5126.329,5168.8940000000002,5162.6859999999997
MWI,ITA,0,0,0,0,0,0,0,0,6589.733,6589.733,6756.1710000000003,6736.0439999999999
MWI,JAM,0,1,1,0,1,0,0,0,12637.62,12637.62,12735.690000000001,12734.76
MWI,JOR,0,0,1,0,1,0,0,0,5115.474,5115.474,5160.8469999999998,5154.3440000000001
MWI,JPN,0,0,0,0,0,0,0,0,12345.96,12345.96,12113.32,12105.440000000001
MWI,KAZ,0,0,0,0,0,0,0,0,7733.633,8115.828,7905.9700000000003,7880.8990000000003
MWI,KEN,0,1,1,0,1,0,0,0,1450.175,1450.175,1498.271,1469.6110000000001
MWI,KGZ,0,0,0,0,0,0,0,0,7572.686,7572.686,7503.9960000000001,7499.5100000000002
MWI,KHM,0,0,0,0,0,0,0,0,8343.099,8343.099,8273.3999999999996,8272.6139999999996
MWI,KIR,0,1,1,0,1,0,0,0,15345.55,15345.55,15365.389999999999,15346.870000000001
MWI,KNA,0,1,1,0,1,0,0,0,11152.53,11152.53,11010.120000000001,10726.969999999999
MWI,KOR,0,0,1,0,0,0,0,0,11233.9,11233.9,11236.93,11236.110000000001
MWI,KWT,0,0,1,0,1,0,0,0,5054.501,5054.501,5075.2179999999998,5070.5649999999996
MWI,LAO,0,0,0,0,0,0,0,0,8346.098,8346.098,8408.4959999999992,8406.7900000000009
MWI,LBN,0,0,1,0,0,0,0,0,5326.802,5326.802,5372.8590000000004,5367.0659999999998
MWI,LBR,0,1,1,0,0,0,0,0,5417.474,5417.474,5453.0500000000002,5448.6019999999999
MWI,LBY,0,0,0,0,0,0,0,0,5645.022,5645.022,5550.2190000000001,5537.2579999999998
MWI,LCA,0,1,1,0,1,0,0,0,10894.9,10894.9,10967.34,10966.48
MWI,LKA,0,0,0,0,1,0,0,0,5591.905,5591.905,5608.7579999999998,5607.2269999999999
MWI,LSO,0,1,1,0,1,0,0,0,1828.721,1828.721,1810.105,1798.482
MWI,LTU,0,0,0,0,0,0,0,0,7682.827,7682.827,7809.1790000000001,7804.4579999999996
MWI,LUX,0,0,0,0,0,0,0,0,7577.717,7577.717,7647.5600000000004,7643.268
MWI,LVA,0,0,0,0,0,0,0,0,7944.129,7944.129,7983.71,7979.4409999999998
MWI,MAC,0,0,0,0,0,0,0,0,9580.162,9580.162,.,.
MWI,MAR,0,0,0,0,0,0,0,0,6861.103,6861.103,6901.2860000000001,6896.1499999999996
MWI,MDA,0,0,0,0,0,0,0,0,6803.772,6803.772,6868.7219999999998,6863.6800000000003
MWI,MDG,0,0,0,0,0,0,0,0,1558.547,1558.547,1523.4390000000001,1505.6790000000001
MWI,MDV,0,0,0,0,1,0,0,0,4820.094,4820.094,4746.5330000000004,4743.8469999999998
MWI,MEX,0,0,0,0,0,0,0,0,14999.55,14999.55,15272.790000000001,15260.129999999999
MWI,MHL,0,1,1,0,0,0,0,0,15316.44,15316.44,15124.67,15122.809999999999
MWI,MKD,0,0,0,0,0,0,0,0,6356.61,6356.61,6390.0169999999998,6384.6760000000004
MWI,MLI,0,0,0,0,0,0,0,0,5480.257,5480.257,5519.1540000000005,5510.0990000000002
MWI,MLT,0,1,1,0,1,0,0,0,5909.619,5909.619,5978.9080000000004,5973.4070000000002
MWI,MMR,0,0,0,0,1,0,0,0,7658.417,7658.417,7685.259,7683.3490000000002
MWI,MNG,0,0,0,0,0,0,0,0,9949.365,9949.365,9865.5229999999992,9855.9159999999993
MWI,MNP,0,1,1,0,0,0,0,0,12732.49,12732.49,12668.700000000001,12668.48
MWI,MOZ,1,0,0,0,0,0,0,0,1341.776,1341.776,878.52670000000001,635.56830000000002
MWI,MRT,0,0,0,0,0,0,0,0,6527.952,6527.952,6511.8590000000004,6499.9430000000002
MWI,MSR,0,1,1,0,1,0,0,0,11087.25,11087.25,.,.
MWI,MTQ,0,0,0,0,0,0,0,0,10919.43,10919.43,10987.33,10986.440000000001
MWI,MUS,0,1,1,0,1,0,0,0,2609.594,2609.594,2539.7910000000002,2534.8310000000001
MWI,MWI,0,0,0,0,0,0,0,0,129.4684,129.4684,208.23240000000001,86.353610000000003
MWI,MYS,0,0,0,0,1,0,0,0,7725.643,7725.643,7935.5789999999997,7901.5889999999999
MWI,NAM,0,1,1,0,0,0,0,0,2006.927,2006.927,2035.1130000000001,1999.9739999999999
MWI,NCL,0,0,0,0,0,0,0,0,13480.41,13480.41,13407.85,13406.030000000001
MWI,NER,0,0,0,0,0,0,0,0,4647.636,4647.636,4542.8100000000004,4525.8429999999998
MWI,NFK,0,1,1,0,0,0,0,0,13163.98,13163.98,13090.860000000001,13088.950000000001
MWI,NGA,0,1,1,0,1,0,0,0,4049.839,3911.021,4053.085,4040.9430000000002
MWI,NIC,0,0,0,0,0,0,0,0,13554.35,13554.35,13615.75,13614.889999999999
MWI,NIU,0,1,1,0,0,0,0,0,15534.4,15534.4,15455.940000000001,15454.1
MWI,NLD,0,0,0,0,0,0,0,0,7887.344,7887.344,7921.8620000000001,7917.5159999999996
MWI,NOR,0,0,0,0,0,0,0,0,8479.884,8479.884,8627.6859999999997,8618.9099999999999
MWI,NPL,0,0,0,0,0,0,0,0,7233.993,7233.993,7168.6199999999999,7165.7399999999998
MWI,NRU,0,1,1,0,1,0,0,0,14620.35,14620.35,14542.469999999999,14541.809999999999
MWI,NZL,0,1,1,0,0,0,0,0,12441.66,12441.66,12743.799999999999,12733.889999999999
MWI,OMN,0,0,0,0,0,0,0,0,4979.074,4979.074,4864.4740000000002,4848.366
MWI,PAK,0,1,1,0,1,0,0,0,6743.58,6743.58,6219.2510000000002,6179.616
MWI,PAL,0,0,0,0,1,0,0,0,5064.18,5064.18,5125.1670000000004,5119.0240000000003
MWI,PAN,0,0,0,0,0,0,0,0,12759.81,12759.81,12893.65,12892.18
MWI,PCN,0,1,1,0,1,0,0,0,15351.27,15351.27,.,.
MWI,PER,0,0,0,0,0,0,0,0,11875.83,11875.83,11903.67,11893.969999999999
MWI,PHL,0,1,1,0,0,0,0,0,10107.59,10107.59,10103.4,10102.360000000001
MWI,PLW,0,1,1,0,0,0,0,0,11359.36,11359.36,11299.030000000001,11298.68
MWI,PNG,0,1,1,0,0,0,0,0,12220.75,12220.75,12207.790000000001,12201.25
MWI,POL,0,0,0,0,0,0,0,0,7472.656,7472.656,7510.8810000000003,7503.5339999999997
MWI,PRI,0,1,1,0,0,0,0,0,11532.04,11532.04,11617.700000000001,11616.65
MWI,PRK,0,0,0,0,0,0,0,0,11156.64,11156.64,11207.389999999999,11205.200000000001
MWI,PRT,0,0,0,0,0,0,0,0,7371.304,7371.304,7493.7860000000001,7489.0249999999996
MWI,PRY,0,0,0,0,0,0,0,0,9504.722,9504.722,9475.8700000000008,9474.4009999999998
MWI,PYF,0,0,0,0,0,0,0,0,16508.29,16508.29,16454.970000000001,16453
MWI,QAT,0,0,0,0,1,0,0,0,4769.203,4769.203,4791.4409999999998,4787.1899999999996
MWI,REU,0,0,0,0,0,0,0,0,2421.13,2421.13,2352.4430000000002,2346.2910000000002
MWI,ROM,0,0,0,0,0,0,0,0,6544.716,6544.716,6728.0709999999999,6720.6459999999997
MWI,RUS,0,0,0,0,0,0,0,0,7767.932,7767.932,8059.0559999999996,7997.5330000000004
MWI,RWA,0,1,1,0,0,0,0,0,1401.401,1401.401,1469.4870000000001,1444.269
MWI,SAU,0,0,0,0,0,0,0,0,4522.324,4522.324,4382.2089999999998,4349.4229999999998
MWI,SDN,0,0,0,0,1,0,0,0,3288.215,3288.215,3270.5839999999998,3238.578
MWI,SEN,0,0,0,0,0,0,0,0,6480.823,6480.823,6509.8220000000001,6505.8370000000004
MWI,SGP,0,1,1,0,1,0,0,0,7900.075,7900.075,7841.8419999999996,7841.4589999999998
MWI,SHN,0,1,1,0,1,0,0,0,4248.904,4248.904,4676.4260000000004,4627.0100000000002
MWI,SLB,0,1,0,0,1,0,0,0,13539.66,13539.66,13449.83,13448.200000000001
MWI,SLE,0,1,1,0,1,0,0,0,5771.326,5771.326,5784.4679999999998,5780.442
MWI,SLV,0,0,0,0,0,0,0,0,13887.46,13887.46,13954.76,13954.139999999999
MWI,SMR,0,0,0,0,0,0,0,0,6800.185,6800.185,6865.8320000000003,6861.0460000000003
MWI,SOM,0,1,0,0,1,0,0,0,2188.637,2188.637,2329.377,2270.4340000000002
MWI,SPM,0,0,0,0,0,0,0,0,11141.03,11141.03,11227.83,11225.49
MWI,STP,0,0,0,0,0,0,0,0,3376.767,3376.767,3472.0839999999998,3467.529
MWI,SUR,0,0,0,0,0,0,0,0,10072.18,10072.18,10087.84,9962.8130000000001
MWI,SVK,0,0,0,0,0,0,0,0,7109.609,7109.609,7178.6729999999998,7173.9930000000004
MWI,SVN,0,0,0,0,0,0,0,0,6957.325,6957.325,7022.4189999999999,7017.6930000000002
MWI,SWE,0,0,0,0,0,0,0,0,8281.345,8281.345,8326.3619999999992,8319.5030000000006
MWI,SWZ,0,1,0,0,1,0,0,0,1404.513,1404.513,1379.8599999999999,1363.1679999999999
MWI,SYC,0,1,1,0,1,0,0,0,2591.992,2591.992,2554.9189999999999,2554.2089999999998
MWI,SYR,0,0,0,0,0,0,0,0,5289.664,5289.664,5512.9589999999998,5503.9979999999996
MWI,TCA,0,1,1,0,1,0,0,0,12102.91,12102.91,12189.51,12188.49
MWI,TCD,0,0,0,0,0,0,0,0,3574.372,3574.372,3495.5,3476.9670000000001
MWI,TGO,0,0,0,0,0,0,0,0,4228.482,4228.482,4391.482,4384.6660000000002
MWI,THA,0,0,0,0,0,0,0,0,7967.801,7967.801,7938.1589999999997,7936.3909999999996
MWI,TJK,0,0,0,0,0,0,0,0,6896.526,6896.526,6938.8040000000001,6935.2730000000001
MWI,TKL,0,1,1,0,0,0,0,0,16204.64,16204.64,16145.969999999999,16144.51
MWI,TKM,0,0,0,0,0,0,0,0,6321.999,6321.999,6468.4449999999997,6460.7529999999997
MWI,TMP,0,0,0,0,0,0,0,0,9975.868,9975.868,9906.4619999999995,9905.348
